BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-04-11,CNYRUB_TOM,CNYRUB_TOM,10.3499,10.2613,10.395,10.2901,430,2865770869.1,10.3595
CETS,2016-04-12,CNYRUB_TOM,CNYRUB_TOM,10.26,10.076,10.2675,10.0999,399,1471567198.4,10.2373
CETS,2016-04-13,CNYRUB_TOM,CNYRUB_TOM,10.2043,10.0696,10.2439,10.2261,432,2818696744.4,10.1304
CETS,2016-04-14,CNYRUB_TOM,CNYRUB_TOM,10.2141,10.14,10.2655,10.2039,436,2683301310.2,10.2256
CETS,2016-04-15,CNYRUB_TOM,CNYRUB_TOM,10.205,10.1511,10.2749,10.2445,336,1471201441.2,10.2182
CETS,2016-04-18,CNYRUB_TOM,CNYRUB_TOM,10.5369,10.19,10.6099,10.19,409,1728092746.2,10.451
CETS,2016-04-19,CNYRUB_TOM,CNYRUB_TOM,10.1601,10.1167,10.2389,10.1861,313,1312729104.5,10.1334
CETS,2016-04-20,CNYRUB_TOM,CNYRUB_TOM,10.2294,10.09,10.2294,10.09,307,1220018913.0,10.1642
CETS,2016-04-21,CNYRUB_TOM,CNYRUB_TOM,9.9791,9.9791,10.311,10.3,292,1301755302.1,10.071
CETS,2016-04-22,CNYRUB_TOM,CNYRUB_TOM,10.2171,10.098,10.268,10.218,285,1194650620.9,10.1968
CETS,2016-04-25,CNYRUB_TOM,CNYRUB_TOM,10.1721,10.1367,10.2683,10.2199,328,1265609310.1,10.2052
CETS,2016-04-26,CNYRUB_TOM,CNYRUB_TOM,10.2199,10.03,10.2401,10.03,359,2013381214.2,10.2171
CETS,2016-04-27,CNYRUB_TOM,CNYRUB_TOM,10.047,10.0006,10.12,10.027,367,2903020347.8,10.0264
CETS,2016-04-28,CNYRUB_TOM,CNYRUB_TOM,10.055,9.912,10.065,9.999,290,1291473141.7,10.0133
CETS,2016-04-29,CNYRUB_TOM,CNYRUB_TOM,9.93,9.869,9.995,9.979,284,1377970661.6,9.9143
CETS,2016-05-04,CNYRUB_TOM,CNYRUB_TOM,10.1871,10.11,10.2368,10.2368,316,1286129982.2,10.1877
CETS,2016-05-05,CNYRUB_TOM,CNYRUB_TOM,10.15,10.015,10.16,10.102,282,1207149636.4,10.1051
CETS,2016-05-06,CNYRUB_TOM,CNYRUB_TOM,10.1618,10.0871,10.2113,10.127,404,3723334744.2,10.1571
CETS,2016-05-10,CNYRUB_TOM,CNYRUB_TOM,10.1475,10.104,10.1837,10.104,398,3446402154.3,10.1307
CETS,2016-05-11,CNYRUB_TOM,CNYRUB_TOM,10.1192,9.9433,10.1526,9.9731,446,4175736006.7,10.1327
CETS,2016-05-12,CNYRUB_TOM,CNYRUB_TOM,9.9451,9.8797,10.0,9.897,295,1173334973.3,9.9177
CETS,2016-05-13,CNYRUB_TOM,CNYRUB_TOM,9.95,9.9001,10.003,9.992,257,1261798073.0,9.9528
CETS,2016-05-16,CNYRUB_TOM,CNYRUB_TOM,9.9026,9.884,9.9736,9.9325,361,3495503680.5,9.9251
CETS,2016-05-17,CNYRUB_TOM,CNYRUB_TOM,9.873,9.8503,9.942,9.915,398,3681607242.7,9.8751
CETS,2016-05-18,CNYRUB_TOM,CNYRUB_TOM,9.9089,9.9089,9.982,9.98,368,3283785852.8,9.9465
CETS,2016-05-19,CNYRUB_TOM,CNYRUB_TOM,10.07,10.062,10.211,10.161,409,3049944614.1,10.1165
CETS,2016-05-20,CNYRUB_TOM,CNYRUB_TOM,10.1341,10.1062,10.2007,10.18,337,2406674760.9,10.1425
CETS,2016-05-23,CNYRUB_TOM,CNYRUB_TOM,10.21,10.181,10.2505,10.181,271,1240711733.3,10.2135
CETS,2016-05-24,CNYRUB_TOM,CNYRUB_TOM,10.2189,10.099,10.232,10.099,299,1380929193.1,10.1914
CETS,2016-05-25,CNYRUB_TOM,CNYRUB_TOM,10.04,9.96,10.0526,9.97,317,1537226671.4,10.036
CETS,2016-05-26,CNYRUB_TOM,CNYRUB_TOM,9.9153,9.915,10.025,10.005,294,1213259707.3,9.9412
CETS,2016-05-27,CNYRUB_TOM,CNYRUB_TOM,10.05,10.031,10.092,10.0356,286,1211612875.3,10.0505
CETS,2016-05-30,CNYRUB_TOM,CNYRUB_TOM,10.052,9.95,10.052,9.9699,267,1193981423.8,10.0257
CETS,2016-05-31,CNYRUB_TOM,CNYRUB_TOM,9.98,9.98,10.146,10.146,43,94543197.8,10.0152
CETS,2016-06-01,CNYRUB_TOM,CNYRUB_TOM,10.116,10.083,10.209,10.163,94,211842321.5,10.1413
CETS,2016-06-02,CNYRUB_TOM,CNYRUB_TOM,10.1489,10.121,10.266,10.188,109,360381536.6,10.1419
CETS,2016-06-03,CNYRUB_TOM,CNYRUB_TOM,10.127,10.041,10.19,10.041,101,236261617.1,10.1496
CETS,2016-06-06,CNYRUB_TOM,CNYRUB_TOM,10.0076,9.93,10.0486,9.966,114,324934668.0,10.0094
CETS,2016-06-07,CNYRUB_TOM,CNYRUB_TOM,9.9492,9.827,9.9501,9.827,163,298991196.7,9.9014
CETS,2016-06-08,CNYRUB_TOM,CNYRUB_TOM,9.826,9.696,9.8598,9.6961,173,485714949.0,9.8208
CETS,2016-06-09,CNYRUB_TOM,CNYRUB_TOM,9.673,9.6625,9.809,9.775,114,438561093.2,9.7276
CETS,2016-06-10,CNYRUB_TOM,CNYRUB_TOM,9.84,9.75,9.89,9.89,79,245222163.0,9.8156
CETS,2016-06-14,CNYRUB_TOM,CNYRUB_TOM,9.9751,9.9732,10.042,9.988,117,324082927.1,10.0115
CETS,2016-06-15,CNYRUB_TOM,CNYRUB_TOM,9.992,9.879,9.9956,9.901,111,355598131.2,9.973
CETS,2016-06-16,CNYRUB_TOM,CNYRUB_TOM,9.9944,9.967,10.003,9.97,122,357727706.6,9.9815
CETS,2016-06-17,CNYRUB_TOM,CNYRUB_TOM,9.9156,9.817,9.934,9.84,100,283808280.5,9.9144
CETS,2016-06-20,CNYRUB_TOM,CNYRUB_TOM,9.7566,9.685,9.7623,9.756,149,319556710.9,9.7361
CETS,2016-06-21,CNYRUB_TOM,CNYRUB_TOM,9.766,9.669,9.772,9.669,112,299831417.7,9.7288
CETS,2016-06-22,CNYRUB_TOM,CNYRUB_TOM,9.6651,9.65,9.857,9.857,91,234504816.7,9.7192
CETS,2016-06-23,CNYRUB_TOM,CNYRUB_TOM,9.82,9.697,9.82,9.698,104,249599422.7,9.737
CETS,2016-06-24,CNYRUB_TOM,CNYRUB_TOM,9.948,9.774,9.948,9.839,97,266678718.2,9.877
CETS,2016-06-27,CNYRUB_TOM,CNYRUB_TOM,9.7551,9.71,9.798,9.795,79,127636119.3,9.7559
CETS,2016-06-28,CNYRUB_TOM,CNYRUB_TOM,9.715,9.579,9.7275,9.584,146,581199730.3,9.6767
CETS,2016-06-29,CNYRUB_TOM,CNYRUB_TOM,9.6011,9.554,9.673,9.588,139,309183501.0,9.6292
CETS,2016-06-30,CNYRUB_TOM,CNYRUB_TOM,9.603,9.57,9.669,9.625,157,642028480.0,9.6273
CETS,2016-07-01,CNYRUB_TOM,CNYRUB_TOM,9.6,9.57,9.623,9.5736,75,253423858.4,9.5972
CETS,2016-07-04,CNYRUB_TOM,CNYRUB_TOM,9.5375,9.5297,9.585,9.563,81,227019629.4,9.5563
CETS,2016-07-05,CNYRUB_TOM,CNYRUB_TOM,9.625,9.595,9.65,9.635,84,189765186.5,9.6181
CETS,2016-07-06,CNYRUB_TOM,CNYRUB_TOM,9.6424,9.584,9.673,9.584,71,310042163.4,9.649
CETS,2016-07-07,CNYRUB_TOM,CNYRUB_TOM,9.5839,9.519,9.6478,9.635,71,205204172.4,9.5702
CETS,2016-07-08,CNYRUB_TOM,CNYRUB_TOM,9.61,9.505,9.61,9.549,62,123874656.7,9.5834
CETS,2016-07-11,CNYRUB_TOM,CNYRUB_TOM,9.58,9.557,9.596,9.569,42,77308106.1,9.5821
CETS,2016-07-12,CNYRUB_TOM,CNYRUB_TOM,9.52,9.5199,9.56,9.528,62,297923030.2,9.5403
CETS,2016-07-13,CNYRUB_TOM,CNYRUB_TOM,9.57,9.51,9.57,9.565,84,205867584.5,9.5459
CETS,2016-07-14,CNYRUB_TOM,CNYRUB_TOM,9.515,9.398,9.515,9.403,83,157441376.1,9.4736
CETS,2016-07-15,CNYRUB_TOM,CNYRUB_TOM,9.436,9.43,9.475,9.454,90,217807630.5,9.4535
CETS,2016-07-18,CNYRUB_TOM,CNYRUB_TOM,9.427,9.355,9.427,9.355,66,181603397.5,9.4076
CETS,2016-07-19,CNYRUB_TOM,CNYRUB_TOM,9.395,9.37,9.485,9.485,72,246014477.4,9.4064
CETS,2016-07-20,CNYRUB_TOM,CNYRUB_TOM,9.478,9.459,9.56,9.538,57,121400794.1,9.4822
CETS,2016-07-21,CNYRUB_TOM,CNYRUB_TOM,9.565,9.532,9.63,9.63,62,316400935.5,9.5702
CETS,2016-07-22,CNYRUB_TOM,CNYRUB_TOM,9.636,9.636,9.705,9.7,74,240491580.6,9.6715
CETS,2016-07-25,CNYRUB_TOM,CNYRUB_TOM,9.704,9.695,9.786,9.786,61,145881415.2,9.7028
CETS,2016-07-26,CNYRUB_TOM,CNYRUB_TOM,9.811,9.811,9.964,9.874,79,225668333.7,9.8636
CETS,2016-07-27,CNYRUB_TOM,CNYRUB_TOM,9.9,9.855,9.923,9.875,71,165953357.0,9.8811
CETS,2016-07-28,CNYRUB_TOM,CNYRUB_TOM,9.906,9.906,10.014,9.994,73,199786145.1,9.9599
CETS,2016-07-29,CNYRUB_TOM,CNYRUB_TOM,10.0631,9.954,10.082,9.954,46,120487502.7,10.0473
CETS,2016-08-01,CNYRUB_TOM,CNYRUB_TOM,9.913,9.913,10.068,10.068,73,236725409.0,9.9531
CETS,2016-08-02,CNYRUB_TOM,CNYRUB_TOM,10.028,9.954,10.089,10.049,110,201160085.5,10.0359
CETS,2016-08-03,CNYRUB_TOM,CNYRUB_TOM,10.1,9.9698,10.1,9.977,97,232396455.0,10.0548
CETS,2016-08-04,CNYRUB_TOM,CNYRUB_TOM,10.02,9.95,10.02,9.965,63,170816665.8,9.9992
CETS,2016-08-05,CNYRUB_TOM,CNYRUB_TOM,9.885,9.765,9.89,9.832,88,281975010.7,9.8222
CETS,2016-08-08,CNYRUB_TOM,CNYRUB_TOM,9.795,9.6701,9.795,9.683,87,225662028.2,9.7432
CETS,2016-08-09,CNYRUB_TOM,CNYRUB_TOM,9.7086,9.673,9.752,9.723,68,204946638.6,9.6961
CETS,2016-08-10,CNYRUB_TOM,CNYRUB_TOM,9.75,9.664,9.765,9.765,94,271131371.9,9.7466
CETS,2016-08-11,CNYRUB_TOM,CNYRUB_TOM,9.772,9.66,9.7905,9.66,72,204803574.7,9.766
CETS,2016-08-12,CNYRUB_TOM,CNYRUB_TOM,9.648,9.648,9.776,9.7359,59,121954881.6,9.7175
CETS,2016-08-15,CNYRUB_TOM,CNYRUB_TOM,9.68,9.624,9.687,9.626,111,215180940.1,9.6589
CETS,2016-08-16,CNYRUB_TOM,CNYRUB_TOM,9.637,9.598,9.668,9.603,75,182970656.9,9.6321
CETS,2016-08-17,CNYRUB_TOM,CNYRUB_TOM,9.646,9.62,9.674,9.665,74,265824428.6,9.6439
CETS,2016-08-18,CNYRUB_TOM,CNYRUB_TOM,9.577,9.57,9.66,9.616,69,219334536.0,9.5918
CETS,2016-08-19,CNYRUB_TOM,CNYRUB_TOM,9.6,9.588,9.6393,9.61,69,229435159.4,9.6107
CETS,2016-08-22,CNYRUB_TOM,CNYRUB_TOM,9.637,9.617,9.722,9.722,60,152251690.3,9.6502
CETS,2016-08-23,CNYRUB_TOM,CNYRUB_TOM,9.745,9.665,9.752,9.683,90,220138609.0,9.7252
CETS,2016-08-24,CNYRUB_TOM,CNYRUB_TOM,9.7332,9.708,9.75,9.749,98,409943653.1,9.724
CETS,2016-08-25,CNYRUB_TOM,CNYRUB_TOM,9.73,9.69,9.76,9.71,73,417767360.8,9.7404
CETS,2016-08-26,CNYRUB_TOM,CNYRUB_TOM,9.696,9.627,9.705,9.685,58,208390502.0,9.6908
CETS,2016-08-29,CNYRUB_TOM,CNYRUB_TOM,9.7267,9.683,9.7401,9.683,98,251038310.0,9.7268
CETS,2016-08-30,CNYRUB_TOM,CNYRUB_TOM,9.6975,9.692,9.75,9.75,63,124935888.5,9.7045
CETS,2016-08-31,CNYRUB_TOM,CNYRUB_TOM,9.749,9.737,9.776,9.776,77,257243765.4,9.747
CETS,2016-09-01,CNYRUB_TOM,CNYRUB_TOM,9.743,9.743,9.8679,9.8679,147,537614468.8,9.7848
CETS,2016-09-02,CNYRUB_TOM,CNYRUB_TOM,9.8335,9.708,9.861,9.71,78,192671135.4,9.8241
CETS,2016-09-05,CNYRUB_TOM,CNYRUB_TOM,9.6857,9.648,9.723,9.714,101,216881650.6,9.6749
CETS,2016-09-06,CNYRUB_TOM,CNYRUB_TOM,9.69,9.66,9.7018,9.669,95,304803910.4,9.6883
CETS,2016-09-07,CNYRUB_TOM,CNYRUB_TOM,9.6558,9.6115,9.679,9.6115,86,212030671.0,9.6558
CETS,2016-09-08,CNYRUB_TOM,CNYRUB_TOM,9.5915,9.53,9.601,9.5466,94,213481698.9,9.5788
CETS,2016-09-09,CNYRUB_TOM,CNYRUB_TOM,9.584,9.58,9.66,9.6598,34,61637954.7,9.6114
CETS,2016-09-12,CNYRUB_TOM,CNYRUB_TOM,9.735,9.639,9.7558,9.6485,120,391431920.2,9.7325
CETS,2016-09-13,CNYRUB_TOM,CNYRUB_TOM,9.69,9.6838,9.8046,9.797,112,608919426.7,9.6985
CETS,2016-09-14,CNYRUB_TOM,CNYRUB_TOM,9.755,9.735,9.792,9.77,73,214433730.7,9.7545
CETS,2016-09-15,CNYRUB_TOM,CNYRUB_TOM,9.793,9.7382,9.802,9.7502,104,352742877.9,9.7797
CETS,2016-09-16,CNYRUB_TOM,CNYRUB_TOM,9.773,9.773,9.82,9.7881,66,275147428.7,9.7889
CETS,2016-09-19,CNYRUB_TOM,CNYRUB_TOM,9.7235,9.6732,9.756,9.7136,95,181559161.2,9.7309
CETS,2016-09-20,CNYRUB_TOM,CNYRUB_TOM,9.697,9.6806,9.7301,9.6871,57,63062266.4,9.7094
CETS,2016-09-21,CNYRUB_TOM,CNYRUB_TOM,9.6566,9.5776,9.6566,9.5776,83,91090050.5,9.6412
CETS,2016-09-22,CNYRUB_TOM,CNYRUB_TOM,9.563,9.52,9.58,9.55,350,354577366.2,9.5573
CETS,2016-09-23,CNYRUB_TOM,CNYRUB_TOM,9.56,9.4978,9.5984,9.5984,141,114794725.3,9.5432
CETS,2016-09-26,CNYRUB_TOM,CNYRUB_TOM,9.5875,9.517,9.6236,9.563,168,129033683.5,9.5779
CETS,2016-09-27,CNYRUB_TOM,CNYRUB_TOM,9.5577,9.52,9.5857,9.5833,75,108325651.7,9.5483
CETS,2016-09-28,CNYRUB_TOM,CNYRUB_TOM,9.5543,9.4278,9.5833,9.4278,117,163877579.6,9.5617
CETS,2016-09-29,CNYRUB_TOM,CNYRUB_TOM,9.4552,9.434,9.484,9.467,214,747498237.7,9.4613
CETS,2016-09-30,CNYRUB_TOM,CNYRUB_TOM,9.506,9.4137,9.5151,9.4195,152,617183890.5,9.4925
CETS,2016-10-03,CNYRUB_TOM,CNYRUB_TOM,9.3764,9.3304,9.395,9.361,125,164866435.4,9.3589
CETS,2016-10-04,CNYRUB_TOM,CNYRUB_TOM,9.357,9.344,9.4025,9.3825,89,104723027.6,9.3578
CETS,2016-10-05,CNYRUB_TOM,CNYRUB_TOM,9.3481,9.3193,9.36,9.3323,97,150859265.0,9.3319
CETS,2016-10-06,CNYRUB_TOM,CNYRUB_TOM,9.3265,9.2601,9.33,9.2764,97,73472729.2,9.3121
CETS,2016-10-07,CNYRUB_TOM,CNYRUB_TOM,9.2684,9.2497,9.3111,9.267,136,200114025.3,9.2834
CETS,2016-10-10,CNYRUB_TOM,CNYRUB_TOM,9.278,9.2191,9.3187,9.2288,140,244309998.1,9.2911
CETS,2016-10-11,CNYRUB_TOM,CNYRUB_TOM,9.2527,9.243,9.3362,9.3239,203,281609382.9,9.2744
CETS,2016-10-12,CNYRUB_TOM,CNYRUB_TOM,9.3045,9.2962,9.386,9.3694,305,918108233.5,9.3169
CETS,2016-10-13,CNYRUB_TOM,CNYRUB_TOM,9.3871,9.3439,9.4184,9.3631,261,654870042.0,9.4024
CETS,2016-10-14,CNYRUB_TOM,CNYRUB_TOM,9.3519,9.333,9.363,9.3452,156,336531154.6,9.3504
CETS,2016-10-17,CNYRUB_TOM,CNYRUB_TOM,9.3654,9.305,9.3691,9.3463,183,270386031.1,9.3398
CETS,2016-10-18,CNYRUB_TOM,CNYRUB_TOM,9.332,9.3101,9.3415,9.3221,197,354462671.2,9.3243
CETS,2016-10-19,CNYRUB_TOM,CNYRUB_TOM,9.3025,9.225,9.3025,9.2462,306,611356207.4,9.2687
CETS,2016-10-20,CNYRUB_TOM,CNYRUB_TOM,9.2499,9.2368,9.268,9.2575,321,537783422.1,9.2539
CETS,2016-10-21,CNYRUB_TOM,CNYRUB_TOM,9.235,9.1943,9.2357,9.1943,256,397870511.7,9.2198
CETS,2016-10-24,CNYRUB_TOM,CNYRUB_TOM,9.2074,9.1607,9.2077,9.1625,543,671988491.6,9.1784
CETS,2016-10-25,CNYRUB_TOM,CNYRUB_TOM,9.155,9.14,9.18,9.18,188,298253252.5,9.1492
CETS,2016-10-26,CNYRUB_TOM,CNYRUB_TOM,9.1905,9.1718,9.2816,9.275,429,527617811.1,9.1897
CETS,2016-10-27,CNYRUB_TOM,CNYRUB_TOM,9.269,9.218,9.312,9.2478,554,841431598.9,9.2707
CETS,2016-10-28,CNYRUB_TOM,CNYRUB_TOM,9.2489,9.2489,9.2992,9.2913,252,605778379.2,9.2605
CETS,2016-10-31,CNYRUB_TOM,CNYRUB_TOM,9.325,9.3003,9.3516,9.3452,300,845677462.8,9.3169
CETS,2016-11-01,CNYRUB_TOM,CNYRUB_TOM,9.3163,9.2837,9.3505,9.347,262,507324935.0,9.3159
CETS,2016-11-02,CNYRUB_TOM,CNYRUB_TOM,9.3683,9.353,9.4366,9.3872,193,524676916.8,9.3667
CETS,2016-11-03,CNYRUB_TOM,CNYRUB_TOM,9.3796,9.372,9.4182,9.3955,185,404005652.0,9.3896
CETS,2016-11-07,CNYRUB_TOM,CNYRUB_TOM,9.441,9.3586,9.441,9.3634,145,407301863.7,9.4163
CETS,2016-11-08,CNYRUB_TOM,CNYRUB_TOM,9.38,9.375,9.395,9.3833,114,731552556.2,9.3856
CETS,2016-11-09,CNYRUB_TOM,CNYRUB_TOM,9.4401,9.2939,9.4401,9.3456,189,1097727510.8,9.3978
CETS,2016-11-10,CNYRUB_TOM,CNYRUB_TOM,9.324,9.2918,9.5982,9.5982,241,893919382.9,9.3167
