BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-03-11,EURRUB_TOM,EUR_RUB__TOM,79.05,77.121,79.8,77.97,6573,27093514374.0,77.7823
CETS,2016-03-14,EURRUB_TOM,EUR_RUB__TOM,78.1,77.222,78.824,77.698,5904,19408313973.0,78.2802
CETS,2016-03-15,EURRUB_TOM,EUR_RUB__TOM,78.183,77.975,79.3,78.913,6704,30352451822.0,78.7032
CETS,2016-03-16,EURRUB_TOM,EUR_RUB__TOM,78.987,77.56,78.987,77.714,7437,28465367327.0,78.4539
CETS,2016-03-17,EURRUB_TOM,EUR_RUB__TOM,77.477,76.85,77.698,77.13,7462,31373376489.0,77.2199
CETS,2016-03-18,EURRUB_TOM,EUR_RUB__TOM,76.735,75.911,77.513,77.192,8317,37527314803.0,76.5373
CETS,2016-03-21,EURRUB_TOM,EUR_RUB__TOM,77.099,76.038,77.9,76.251,6484,27617173256.0,76.829
CETS,2016-03-22,EURRUB_TOM,EUR_RUB__TOM,76.091,75.32,76.48,75.688,6298,22143106179.0,76.0636
CETS,2016-03-23,EURRUB_TOM,EUR_RUB__TOM,75.889,75.488,76.95,76.811,6141,22711330813.0,75.8977
CETS,2016-03-24,EURRUB_TOM,EUR_RUB__TOM,76.999,76.414,77.811,76.806,10688,44015814908.0,77.2796
CETS,2016-03-25,EURRUB_TOM,EUR_RUB__TOM,76.833,75.82,76.836,76.5,5319,18695352710.0,76.2096
CETS,2016-03-28,EURRUB_TOM,EUR_RUB__TOM,75.8,75.53,76.985,76.78,8220,30151489893.0,75.9914
CETS,2016-03-29,EURRUB_TOM,EUR_RUB__TOM,76.8,76.508,77.47,76.94,9044,45558328863.0,76.9373
CETS,2016-03-30,EURRUB_TOM,EUR_RUB__TOM,76.871,76.152,77.45,77.4,7306,26180087112.0,76.5385
CETS,2016-03-31,EURRUB_TOM,EUR_RUB__TOM,76.999,76.03,77.137,76.276,7724,30841705175.0,76.5012
CETS,2016-04-01,EURRUB_TOM,EUR_RUB__TOM,76.169,76.1,77.935,76.924,6456,23776850341.0,77.1457
CETS,2016-04-04,EURRUB_TOM,EUR_RUB__TOM,77.73,77.1,78.444,78.3,8593,35336220635.0,77.6644
CETS,2016-04-05,EURRUB_TOM,EUR_RUB__TOM,78.489,77.961,79.196,78.09,6850,24818209728.0,78.4994
CETS,2016-04-06,EURRUB_TOM,EUR_RUB__TOM,77.724,77.0,78.36,77.007,8505,33090650202.0,77.8814
CETS,2016-04-07,EURRUB_TOM,EUR_RUB__TOM,76.8,76.8,77.895,77.38,6461,25176132822.0,77.337
CETS,2016-04-08,EURRUB_TOM,EUR_RUB__TOM,77.1,76.12,77.245,76.538,6666,26576256139.0,76.498
CETS,2016-04-11,EURRUB_TOM,EUR_RUB__TOM,76.475,75.863,76.833,76.15,5810,21152287719.0,76.1693
CETS,2016-04-12,EURRUB_TOM,EUR_RUB__TOM,76.098,74.25,76.099,74.8,8104,31288500636.0,75.4836
CETS,2016-04-13,EURRUB_TOM,EUR_RUB__TOM,74.95,73.777,75.163,74.774,6680,26699199072.0,74.3362
CETS,2016-04-14,EURRUB_TOM,EUR_RUB__TOM,74.788,74.139,74.925,74.445,5580,22295931265.0,74.5574
CETS,2016-04-15,EURRUB_TOM,EUR_RUB__TOM,74.611,74.127,75.35,74.95,5371,20465731018.0,74.7443
CETS,2016-04-18,EURRUB_TOM,EUR_RUB__TOM,76.916,74.702,77.736,74.824,8947,33685208674.0,76.3027
CETS,2016-04-19,EURRUB_TOM,EUR_RUB__TOM,74.702,74.113,75.407,74.849,6425,24456578724.0,74.4526
CETS,2016-04-20,EURRUB_TOM,EUR_RUB__TOM,75.47,73.65,75.6,73.65,5896,21458832410.0,74.6984
CETS,2016-04-21,EURRUB_TOM,EUR_RUB__TOM,73.343,73.034,75.525,75.372,6670,26524620393.0,74.0293
CETS,2016-04-22,EURRUB_TOM,EUR_RUB__TOM,74.686,73.745,74.97,74.726,5449,18973561493.0,74.4505
CETS,2016-04-25,EURRUB_TOM,EUR_RUB__TOM,74.514,74.142,75.266,75.002,6400,24270844954.0,74.7122
CETS,2016-04-26,EURRUB_TOM,EUR_RUB__TOM,75.037,73.62,75.169,73.65,5481,21889840526.0,74.8302
CETS,2016-04-27,EURRUB_TOM,EUR_RUB__TOM,74.19,73.555,74.725,73.74,6309,26764669550.0,73.9376
CETS,2016-04-28,EURRUB_TOM,EUR_RUB__TOM,73.957,72.786,74.162,73.423,5994,22164677429.0,73.4988
CETS,2016-04-29,EURRUB_TOM,EUR_RUB__TOM,73.375,72.92,74.265,74.018,4838,16540013896.0,73.4521
CETS,2016-05-04,EURRUB_TOM,EUR_RUB__TOM,75.0,75.0,76.699,76.421,5023,18119310671.0,76.0408
CETS,2016-05-05,EURRUB_TOM,EUR_RUB__TOM,75.911,74.521,76.088,75.115,5266,18911856105.0,75.1708
CETS,2016-05-06,EURRUB_TOM,EUR_RUB__TOM,76.177,74.81,76.177,75.242,4787,18521353080.0,75.589
CETS,2016-05-10,EURRUB_TOM,EUR_RUB__TOM,75.44,75.087,75.922,75.359,3650,11821462385.0,75.5095
CETS,2016-05-11,EURRUB_TOM,EUR_RUB__TOM,75.43,74.158,75.62,74.29,5069,19253314956.0,75.0713
CETS,2016-05-12,EURRUB_TOM,EUR_RUB__TOM,74.069,73.616,74.555,73.893,4971,14858560832.0,74.0211
CETS,2016-05-13,EURRUB_TOM,EUR_RUB__TOM,73.953,73.416,74.277,74.01,4365,17613353698.0,73.8493
CETS,2016-05-16,EURRUB_TOM,EUR_RUB__TOM,73.499,73.225,73.768,73.45,3221,12068378921.0,73.4725
CETS,2016-05-17,EURRUB_TOM,EUR_RUB__TOM,73.1,72.96,73.597,73.196,3760,14994367114.0,73.3189
CETS,2016-05-18,EURRUB_TOM,EUR_RUB__TOM,73.252,73.1,74.18,74.079,4573,16461974159.0,73.5698
CETS,2016-05-19,EURRUB_TOM,EUR_RUB__TOM,74.103,74.008,75.468,74.751,4888,19428550838.0,74.658
CETS,2016-05-20,EURRUB_TOM,EUR_RUB__TOM,74.7,74.34,75.162,74.897,3342,13233463123.0,74.8254
CETS,2016-05-23,EURRUB_TOM,EUR_RUB__TOM,75.053,74.81,75.521,75.0,2512,8808931053.0,75.1237
CETS,2016-05-24,EURRUB_TOM,EUR_RUB__TOM,75.174,73.66,75.22,73.7,3797,12598269066.0,74.6228
CETS,2016-05-25,EURRUB_TOM,EUR_RUB__TOM,73.5,72.73,73.577,73.099,5914,23369751355.0,73.2762
CETS,2016-05-26,EURRUB_TOM,EUR_RUB__TOM,72.686,72.35,73.74,73.65,4791,19283696905.0,73.0222
CETS,2016-05-27,EURRUB_TOM,EUR_RUB__TOM,73.65,73.302,73.977,73.518,3450,12095290658.0,73.7365
CETS,2016-05-30,EURRUB_TOM,EUR_RUB__TOM,73.69,73.05,73.7,73.3325,3088,11984123412.5,73.447
CETS,2016-05-31,EURRUB_TOM,EUR_RUB__TOM,73.225,73.2225,74.59,74.2175,3983,13665054760.0,73.62
CETS,2016-06-01,EURRUB_TOM,EUR_RUB__TOM,74.25,74.0475,75.18,75.075,4481,17828352402.5,74.7511
CETS,2016-06-02,EURRUB_TOM,EUR_RUB__TOM,75.0,74.55,75.71,74.68,5194,19993898007.5,75.0933
CETS,2016-06-03,EURRUB_TOM,EUR_RUB__TOM,74.6,74.34,75.2,74.5275,4765,19660952027.5,74.7176
CETS,2016-06-06,EURRUB_TOM,EUR_RUB__TOM,75.71,72.21,75.71,74.19,3909,16326082452.5,74.3463
CETS,2016-06-07,EURRUB_TOM,EUR_RUB__TOM,74.265,73.3,74.345,73.3525,5251,20482019470.0,73.8692
CETS,2016-06-08,EURRUB_TOM,EUR_RUB__TOM,73.4775,72.38,73.7025,72.5225,6453,29555279525.0,72.8697
CETS,2016-06-09,EURRUB_TOM,EUR_RUB__TOM,72.515,72.2775,73.085,72.75,5037,21512557652.5,72.7422
CETS,2016-06-10,EURRUB_TOM,EUR_RUB__TOM,73.0725,72.48,73.6,73.41,4650,16989774797.5,73.1073
CETS,2016-06-14,EURRUB_TOM,EUR_RUB__TOM,74.14,73.69,74.4975,74.15,4244,17614388205.0,74.203
CETS,2016-06-15,EURRUB_TOM,EUR_RUB__TOM,73.9225,73.3875,74.125,73.9,4895,20686248720.0,73.8064
CETS,2016-06-16,EURRUB_TOM,EUR_RUB__TOM,74.2075,73.1675,74.41,73.84,6137,21990262877.5,73.7678
CETS,2016-06-17,EURRUB_TOM,EUR_RUB__TOM,73.6,72.92,73.74,73.115,4628,16066865437.5,73.3744
CETS,2016-06-20,EURRUB_TOM,EUR_RUB__TOM,73.08,72.3425,73.09,72.765,4801,17548909612.5,72.6293
CETS,2016-06-21,EURRUB_TOM,EUR_RUB__TOM,72.8775,71.76,72.995,71.76,5849,20041122617.5,72.5323
CETS,2016-06-22,EURRUB_TOM,EUR_RUB__TOM,71.745,71.5425,73.5875,73.38,5277,19943333447.5,72.4359
CETS,2016-06-23,EURRUB_TOM,EUR_RUB__TOM,73.2925,72.5,73.325,72.68,4037,15502995112.5,72.9213
CETS,2016-06-24,EURRUB_TOM,EUR_RUB__TOM,73.325,71.815,73.325,72.47,6932,28647864162.5,72.4684
CETS,2016-06-27,EURRUB_TOM,EUR_RUB__TOM,72.0625,71.56,72.3375,72.215,7018,26512805442.5,71.8086
CETS,2016-06-28,EURRUB_TOM,EUR_RUB__TOM,71.9,70.85,71.9375,70.95,7255,23030818212.5,71.6135
CETS,2016-06-29,EURRUB_TOM,EUR_RUB__TOM,70.8725,70.6125,71.4325,71.025,6789,22920860450.0,71.0806
CETS,2016-06-30,EURRUB_TOM,EUR_RUB__TOM,71.015,70.46,71.565,71.0,6942,22460902617.5,71.2201
CETS,2016-07-01,EURRUB_TOM,EUR_RUB__TOM,71.03,70.8325,71.5075,71.06,4308,16042704155.0,71.206
CETS,2016-07-04,EURRUB_TOM,EUR_RUB__TOM,70.83,70.7275,71.3375,71.3375,3553,12954362445.0,71.0171
CETS,2016-07-05,EURRUB_TOM,EUR_RUB__TOM,71.525,71.23,71.985,71.23,5550,21766683290.0,71.666
CETS,2016-07-06,EURRUB_TOM,EUR_RUB__TOM,71.6025,71.23,71.74,71.2925,5262,19575882212.5,71.49
CETS,2016-07-07,EURRUB_TOM,EUR_RUB__TOM,71.185,70.6,71.625,71.395,5613,20410109277.5,70.9194
CETS,2016-07-08,EURRUB_TOM,EUR_RUB__TOM,71.4525,70.2975,71.6025,70.6525,6365,22220301220.0,70.7727
CETS,2016-07-11,EURRUB_TOM,EUR_RUB__TOM,70.8075,70.6225,71.045,70.98,3398,11221555350.0,70.8382
CETS,2016-07-12,EURRUB_TOM,EUR_RUB__TOM,70.7025,70.555,71.1975,70.7075,3692,13643909462.5,70.8922
CETS,2016-07-13,EURRUB_TOM,EUR_RUB__TOM,70.87,70.36,71.1775,70.77,5337,19364190240.0,70.7867
CETS,2016-07-14,EURRUB_TOM,EUR_RUB__TOM,70.755,69.6675,70.845,69.8625,5909,21856268290.0,70.3118
CETS,2016-07-15,EURRUB_TOM,EUR_RUB__TOM,70.0975,69.9025,70.5575,70.1,4675,17132695275.0,70.2839
CETS,2016-07-18,EURRUB_TOM,EUR_RUB__TOM,70.0625,69.5,70.11,69.66,3737,14559247610.0,69.7566
CETS,2016-07-19,EURRUB_TOM,EUR_RUB__TOM,69.66,69.425,70.19,70.0725,4559,15540406240.0,69.6867
CETS,2016-07-20,EURRUB_TOM,EUR_RUB__TOM,69.7825,69.5,70.32,70.3,5668,19108496210.0,69.8734
CETS,2016-07-21,EURRUB_TOM,EUR_RUB__TOM,70.3,70.135,71.0075,71.0,6501,29211732762.5,70.4096
CETS,2016-07-22,EURRUB_TOM,EUR_RUB__TOM,71.0,70.905,71.48,71.15,5406,21338098007.5,71.1828
CETS,2016-07-25,EURRUB_TOM,EUR_RUB__TOM,71.1,71.025,72.0,71.91,4244,14981618642.5,71.4053
CETS,2016-07-26,EURRUB_TOM,EUR_RUB__TOM,72.03,72.0175,73.14,72.3725,5698,20985158195.0,72.6605
CETS,2016-07-27,EURRUB_TOM,EUR_RUB__TOM,72.515,72.2525,73.03,72.9675,6672,26702117847.5,72.5846
CETS,2016-07-28,EURRUB_TOM,EUR_RUB__TOM,73.155,73.0375,74.0875,73.7525,5392,23836474652.5,73.6815
CETS,2016-07-29,EURRUB_TOM,EUR_RUB__TOM,74.3,73.6,74.715,73.83,6357,26790855452.5,74.3138
CETS,2016-08-01,EURRUB_TOM,EUR_RUB__TOM,73.81,73.3825,74.795,74.6375,4480,15467600480.0,74.0587
CETS,2016-08-02,EURRUB_TOM,EUR_RUB__TOM,74.745,74.0125,75.0675,74.875,5811,22399502000.0,74.6008
CETS,2016-08-03,EURRUB_TOM,EUR_RUB__TOM,74.88,73.78,75.0875,73.9325,5476,19733739535.0,74.577
CETS,2016-08-04,EURRUB_TOM,EUR_RUB__TOM,73.9225,73.0425,74.09,73.19,3839,14210988185.0,73.8015
CETS,2016-08-05,EURRUB_TOM,EUR_RUB__TOM,73.2975,72.045,73.42,72.6825,5248,19698410377.5,72.6745
CETS,2016-08-08,EURRUB_TOM,EUR_RUB__TOM,72.64,71.4125,72.64,71.61,4370,15473806300.0,71.8786
CETS,2016-08-09,EURRUB_TOM,EUR_RUB__TOM,71.795,71.5825,72.155,71.935,3974,14997423975.0,71.8388
CETS,2016-08-10,EURRUB_TOM,EUR_RUB__TOM,72.3675,71.7,72.5675,72.52,5135,18992255862.5,72.1418
CETS,2016-08-11,EURRUB_TOM,EUR_RUB__TOM,72.6775,71.42,72.6775,71.63,4362,15840550350.0,72.2149
CETS,2016-08-12,EURRUB_TOM,EUR_RUB__TOM,71.6675,71.3875,72.5975,72.26,5239,20586540345.0,72.1871
CETS,2016-08-15,EURRUB_TOM,EUR_RUB__TOM,72.02,71.48,72.0675,71.64,4330,15706385030.0,71.777
CETS,2016-08-16,EURRUB_TOM,EUR_RUB__TOM,71.68,71.68,72.3175,71.95,5124,20178606682.5,71.9963
CETS,2016-08-17,EURRUB_TOM,EUR_RUB__TOM,72.1,71.955,72.4925,72.055,4301,16379363690.0,72.1987
CETS,2016-08-18,EURRUB_TOM,EUR_RUB__TOM,72.055,71.78,72.6375,72.315,4824,22318410067.5,72.259
CETS,2016-08-19,EURRUB_TOM,EUR_RUB__TOM,72.2475,72.15,72.605,72.38,3345,14340595065.0,72.421
CETS,2016-08-22,EURRUB_TOM,EUR_RUB__TOM,72.475,72.2475,73.38,73.38,4535,19914168540.0,72.8821
CETS,2016-08-23,EURRUB_TOM,EUR_RUB__TOM,73.445,72.78,73.575,73.07,4530,20301521062.5,73.2484
CETS,2016-08-24,EURRUB_TOM,EUR_RUB__TOM,73.395,72.88,73.5,73.35,4050,16360348767.5,73.1225
CETS,2016-08-25,EURRUB_TOM,EUR_RUB__TOM,73.17,72.915,73.4025,73.0,3980,18934589737.5,73.1664
CETS,2016-08-26,EURRUB_TOM,EUR_RUB__TOM,72.975,72.4125,73.2775,72.605,4544,19005897632.5,73.0314
CETS,2016-08-29,EURRUB_TOM,EUR_RUB__TOM,72.755,72.43,72.885,72.4625,2637,10716828835.0,72.727
CETS,2016-08-30,EURRUB_TOM,EUR_RUB__TOM,72.5,72.395,72.83,72.7275,3661,15450450637.5,72.5332
CETS,2016-08-31,EURRUB_TOM,EUR_RUB__TOM,72.7,72.5475,72.9575,72.815,4174,20311484232.5,72.7002
CETS,2016-09-01,EURRUB_TOM,EUR_RUB__TOM,72.7925,72.6175,73.9125,73.7925,4702,21152246037.5,73.1945
CETS,2016-09-02,EURRUB_TOM,EUR_RUB__TOM,73.6725,72.55,73.805,72.6,5006,19503776065.0,73.3178
CETS,2016-09-05,EURRUB_TOM,EUR_RUB__TOM,72.5525,72.065,72.65,72.5675,4369,15918304302.5,72.3526
CETS,2016-09-06,EURRUB_TOM,EUR_RUB__TOM,72.325,72.25,72.6975,72.6525,3318,11375364537.5,72.4315
CETS,2016-09-07,EURRUB_TOM,EUR_RUB__TOM,72.51,72.12,72.665,72.1375,3617,13983022322.5,72.3969
CETS,2016-09-08,EURRUB_TOM,EUR_RUB__TOM,72.1,71.655,72.37,72.05,4162,16265577785.0,72.0851
CETS,2016-09-09,EURRUB_TOM,EUR_RUB__TOM,72.335,72.2,72.8075,72.8075,4304,17818692972.5,72.4744
CETS,2016-09-12,EURRUB_TOM,EUR_RUB__TOM,72.9025,72.44,73.32,72.55,3926,15890857035.0,72.9782
CETS,2016-09-13,EURRUB_TOM,EUR_RUB__TOM,72.8275,72.6325,73.46,73.25,4640,23943707077.5,72.9457
CETS,2016-09-14,EURRUB_TOM,EUR_RUB__TOM,73.085,72.825,73.3775,73.2825,3940,15457903547.5,73.0853
CETS,2016-09-15,EURRUB_TOM,EUR_RUB__TOM,73.375,72.7,73.43,72.865,4420,19152458622.5,73.0843
CETS,2016-09-16,EURRUB_TOM,EUR_RUB__TOM,72.9325,72.44,73.11,72.6375,3957,14120084315.0,72.8459
CETS,2016-09-19,EURRUB_TOM,EUR_RUB__TOM,72.4225,71.9975,72.56,72.2775,4053,17681340050.0,72.2714
CETS,2016-09-20,EURRUB_TOM,EUR_RUB__TOM,72.52,72.1275,72.7025,72.2225,5155,23343551260.0,72.4831
CETS,2016-09-21,EURRUB_TOM,EUR_RUB__TOM,71.885,71.35,72.06,71.4025,6092,26760953042.5,71.7556
CETS,2016-09-22,EURRUB_TOM,EUR_RUB__TOM,71.55,71.33,71.9,71.37,4820,20237178907.5,71.6117
CETS,2016-09-23,EURRUB_TOM,EUR_RUB__TOM,71.53,71.085,72.03,71.93,6173,26457908672.5,71.4308
CETS,2016-09-26,EURRUB_TOM,EUR_RUB__TOM,71.82,71.57,72.19,71.93,5828,27280155865.0,71.9059
CETS,2016-09-27,EURRUB_TOM,EUR_RUB__TOM,71.685,71.48,71.85,71.63,5158,22588042665.0,71.6635
CETS,2016-09-28,EURRUB_TOM,EUR_RUB__TOM,71.5,70.65,71.8725,70.68,6132,23926611952.5,71.5622
CETS,2016-09-29,EURRUB_TOM,EUR_RUB__TOM,70.7775,70.5625,71.0625,70.8225,5747,25586385980.0,70.8499
CETS,2016-09-30,EURRUB_TOM,EUR_RUB__TOM,71.0825,70.3775,71.1,70.67,6481,25808241787.5,70.716
CETS,2016-10-03,EURRUB_TOM,EUR_RUB__TOM,70.55,69.73,70.5725,69.7725,5301,19539232730.0,70.0718
CETS,2016-10-04,EURRUB_TOM,EUR_RUB__TOM,69.7775,69.6075,70.42,70.265,7698,44251911385.0,69.7876
CETS,2016-10-05,EURRUB_TOM,EUR_RUB__TOM,70.1175,69.78,70.3,69.93,5746,29330532845.0,69.9817
CETS,2016-10-06,EURRUB_TOM,EUR_RUB__TOM,69.8475,69.19,69.9425,69.27,4941,21436675440.0,69.6844
CETS,2016-10-07,EURRUB_TOM,EUR_RUB__TOM,69.18,69.055,69.735,69.685,4435,15342153965.0,69.3804
CETS,2016-10-10,EURRUB_TOM,EUR_RUB__TOM,69.56,68.9925,69.8275,69.02,5311,18346987652.5,69.5359
CETS,2016-10-11,EURRUB_TOM,EUR_RUB__TOM,69.1125,69.04,69.55,69.2775,5815,19471488247.5,69.2061
CETS,2016-10-12,EURRUB_TOM,EUR_RUB__TOM,69.0875,68.9,69.525,69.365,8494,41533025907.5,69.0686
CETS,2016-10-13,EURRUB_TOM,EUR_RUB__TOM,69.595,69.43,70.0275,69.72,6431,24063500197.5,69.7511
CETS,2016-10-14,EURRUB_TOM,EUR_RUB__TOM,69.5,69.05,69.53,69.09,6331,28702019062.5,69.3371
CETS,2016-10-17,EURRUB_TOM,EUR_RUB__TOM,69.3,69.02,69.475,69.45,5108,20166945217.5,69.2399
CETS,2016-10-18,EURRUB_TOM,EUR_RUB__TOM,69.3,68.95,69.325,68.965,4171,13703192525.0,69.1857
CETS,2016-10-19,EURRUB_TOM,EUR_RUB__TOM,68.95,68.165,68.98,68.37,5892,22098591192.5,68.574
CETS,2016-10-20,EURRUB_TOM,EUR_RUB__TOM,68.4425,68.115,68.88,68.2725,7540,28585468992.5,68.4879
CETS,2016-10-21,EURRUB_TOM,EUR_RUB__TOM,68.25,67.6025,68.2875,67.8975,6723,28274124310.0,67.9614
CETS,2016-10-24,EURRUB_TOM,EUR_RUB__TOM,67.9,67.6,67.9275,67.63,4568,18586198760.0,67.7362
CETS,2016-10-25,EURRUB_TOM,EUR_RUB__TOM,67.61,67.41,67.7975,67.785,4722,16879856905.0,67.5319
CETS,2016-10-26,EURRUB_TOM,EUR_RUB__TOM,67.875,67.845,68.78,68.625,7347,27491135230.0,68.2281
CETS,2016-10-27,EURRUB_TOM,EUR_RUB__TOM,68.505,68.3225,68.97,68.38,5581,20546195852.5,68.6558
CETS,2016-10-28,EURRUB_TOM,EUR_RUB__TOM,68.6175,68.5325,69.35,69.23,5674,21822863905.0,68.7551
CETS,2016-10-31,EURRUB_TOM,EUR_RUB__TOM,69.2,69.11,69.6375,69.625,3835,12091229025.0,69.2633
CETS,2016-11-01,EURRUB_TOM,EUR_RUB__TOM,69.365,69.285,70.12,70.0,5049,25104451500.0,69.5532
CETS,2016-11-02,EURRUB_TOM,EUR_RUB__TOM,70.2,70.1425,70.95,70.48,5540,21531027582.5,70.4457
CETS,2016-11-03,EURRUB_TOM,EUR_RUB__TOM,70.515,70.34,70.855,70.66,5799,27821862012.5,70.5471
CETS,2016-11-07,EURRUB_TOM,EUR_RUB__TOM,70.86,70.155,70.98,70.3,4139,13617975677.5,70.5682
CETS,2016-11-08,EURRUB_TOM,EUR_RUB__TOM,70.31,70.14,70.5825,70.2725,4860,22323667102.5,70.4312
