BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-03-04,CNYRUB_TOD,CNY000000TOD,11.18,11.18,11.23,11.22,30,83710714.8,11.2138
CETS,2016-03-07,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,11.2138
CETS,2016-03-09,CNYRUB_TOD,CNY000000TOD,11.089,11.08,11.11,11.1087,26,56394614.3,11.0969
CETS,2016-03-10,CNYRUB_TOD,CNY000000TOD,10.9387,10.87,10.95,10.898,38,147274270.7,10.9116
CETS,2016-03-11,CNYRUB_TOD,CNY000000TOD,10.8948,10.79,10.8948,10.8144,28,74538942.8,10.8231
CETS,2016-03-14,CNYRUB_TOD,CNY000000TOD,10.8419,10.8002,10.8419,10.8045,25,59260346.5,10.812
CETS,2016-03-15,CNYRUB_TOD,CNY000000TOD,10.83,10.812,10.889,10.848,33,136613100.2,10.8432
CETS,2016-03-16,CNYRUB_TOD,CNY000000TOD,10.8693,10.8631,10.9121,10.9041,31,88209734.5,10.8901
CETS,2016-03-17,CNYRUB_TOD,CNY000000TOD,10.83,10.545,10.83,10.5657,46,139271153.1,10.5845
CETS,2016-03-18,CNYRUB_TOD,CNY000000TOD,10.53,10.528,10.6,10.584,40,214008866.2,10.5772
CETS,2016-03-21,CNYRUB_TOD,CNY000000TOD,10.64,10.6,10.65,10.6,22,66115453.4,10.6244
CETS,2016-03-22,CNYRUB_TOD,CNY000000TOD,10.4302,10.3841,10.433,10.4169,34,83224593.5,10.4109
CETS,2016-03-23,CNYRUB_TOD,CNY000000TOD,10.42,10.39,10.4311,10.4129,31,91553965.7,10.4157
CETS,2016-03-24,CNYRUB_TOD,CNY000000TOD,10.5708,10.54,10.62,10.62,17,46588014.3,10.5546
CETS,2016-03-25,CNYRUB_TOD,CNY000000TOD,10.5253,10.4673,10.5253,10.4673,27,48577541.3,10.4919
CETS,2016-03-28,CNYRUB_TOD,CNY000000TOD,10.37,10.37,10.4052,10.3982,26,21743988.0,10.3939
CETS,2016-03-29,CNYRUB_TOD,CNY000000TOD,10.57,10.5376,10.57,10.5555,30,111956618.6,10.555
CETS,2016-03-30,CNYRUB_TOD,CNY000000TOD,10.4388,10.4,10.455,10.4375,34,121309058.8,10.4424
CETS,2016-03-31,CNYRUB_TOD,CNY000000TOD,10.4981,10.451,10.4981,10.4688,22,36290323.9,10.4674
CETS,2016-04-01,CNYRUB_TOD,CNY000000TOD,10.34,10.325,10.3875,10.38,32,125848777.7,10.3682
CETS,2016-04-04,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-04-05,CNYRUB_TOD,CNY000000TOD,10.6587,10.6134,10.7,10.6414,44,196878672.5,10.6363
CETS,2016-04-06,CNYRUB_TOD,CNY000000TOD,10.55,10.529,10.58,10.5455,40,140218198.5,10.5578
CETS,2016-04-07,CNYRUB_TOD,CNY000000TOD,10.44,10.4392,10.48,10.4635,24,100497907.3,10.4609
CETS,2016-04-08,CNYRUB_TOD,CNY000000TOD,10.428,10.36,10.44,10.36,29,150074414.8,10.3958
CETS,2016-04-11,CNYRUB_TOD,CNY000000TOD,10.3567,10.35,10.405,10.3675,27,56353878.8,10.3859
CETS,2016-04-12,CNYRUB_TOD,CNY000000TOD,10.27,10.24,10.285,10.252,41,121462313.9,10.2569
CETS,2016-04-13,CNYRUB_TOD,CNY000000TOD,10.2,10.12,10.2,10.12,23,115808572.1,10.1694
CETS,2016-04-14,CNYRUB_TOD,CNY000000TOD,10.2222,10.21,10.2542,10.2313,31,99624342.7,10.2378
CETS,2016-04-15,CNYRUB_TOD,CNY000000TOD,10.2,10.1498,10.205,10.165,36,102746352.9,10.179
CETS,2016-04-18,CNYRUB_TOD,CNY000000TOD,10.555,10.425,10.64,10.484,40,150667848.9,10.551
CETS,2016-04-19,CNYRUB_TOD,CNY000000TOD,10.145,10.116,10.4,10.1224,45,93199461.7,10.1326
CETS,2016-04-20,CNYRUB_TOD,CNY000000TOD,10.2563,10.18,10.2563,10.18,32,51619258.0,10.2176
CETS,2016-04-21,CNYRUB_TOD,CNY000000TOD,10.0,9.9772,10.077,10.05,37,68454897.4,10.0241
CETS,2016-04-22,CNYRUB_TOD,CNY000000TOD,10.1963,10.14,10.2499,10.1995,29,83428846.0,10.1966
CETS,2016-04-25,CNYRUB_TOD,CNY000000TOD,10.1669,10.1613,10.2625,10.26,23,58658323.7,10.221
CETS,2016-04-26,CNYRUB_TOD,CNY000000TOD,10.235,10.188,10.2496,10.2265,31,108419460.5,10.2205
CETS,2016-04-27,CNYRUB_TOD,CNY000000TOD,10.03,9.87,10.04,10.0073,42,141352142.5,10.0236
CETS,2016-04-28,CNYRUB_TOD,CNY000000TOD,10.075,10.0235,10.075,10.0405,37,98761998.7,10.0511
CETS,2016-04-29,CNYRUB_TOD,CNY000000TOD,9.93,9.895,9.97,9.97,40,86913941.3,9.9285
CETS,2016-05-04,CNYRUB_TOD,CNY000000TOD,10.172,10.1534,10.2,10.1534,30,84305585.4,10.1781
CETS,2016-05-05,CNYRUB_TOD,CNY000000TOD,10.14,10.1055,10.14,10.1055,24,77230479.0,10.1206
CETS,2016-05-06,CNYRUB_TOD,CNY000000TOD,10.15,10.11,10.17,10.1654,39,129452736.9,10.1349
CETS,2016-05-10,CNYRUB_TOD,CNY000000TOD,10.12,10.1099,10.142,10.142,22,71234442.0,10.1272
CETS,2016-05-11,CNYRUB_TOD,CNY000000TOD,10.14,10.11,10.1534,10.1534,35,95406126.1,10.1345
CETS,2016-05-12,CNYRUB_TOD,CNY000000TOD,9.93,9.9272,9.9525,9.94,30,95395443.6,9.9391
CETS,2016-05-13,CNYRUB_TOD,CNY000000TOD,9.95,9.887,9.95,9.9047,37,78429333.2,9.9265
CETS,2016-05-16,CNYRUB_TOD,CNY000000TOD,9.96,9.8827,9.96,9.92,40,70094758.5,9.9102
CETS,2016-05-17,CNYRUB_TOD,CNY000000TOD,9.885,9.85,9.885,9.85,39,103692208.3,9.8651
CETS,2016-05-18,CNYRUB_TOD,CNY000000TOD,9.906,9.895,9.948,9.9424,22,26525825.0,9.9236
CETS,2016-05-19,CNYRUB_TOD,CNY000000TOD,10.07,10.05,10.1175,10.0854,22,65770690.3,10.0783
CETS,2016-05-20,CNYRUB_TOD,CNY000000TOD,10.135,10.1,10.135,10.1188,24,78566369.2,10.1141
CETS,2016-05-23,CNYRUB_TOD,CNY000000TOD,10.203,10.185,10.2424,10.2258,23,91265306.6,10.2247
CETS,2016-05-24,CNYRUB_TOD,CNY000000TOD,10.245,10.19,10.245,10.2199,44,115944096.7,10.2216
CETS,2016-05-25,CNYRUB_TOD,CNY000000TOD,10.043,10.03,10.055,10.04,33,75133093.8,10.0472
CETS,2016-05-26,CNYRUB_TOD,CNY000000TOD,9.91,9.91,9.955,9.9455,39,108634982.1,9.9392
CETS,2016-05-27,CNYRUB_TOD,CNY000000TOD,10.05,10.0304,10.098,10.038,22,51576244.1,10.0519
CETS,2016-05-30,CNYRUB_TOD,CNY000000TOD,10.098,10.0183,10.098,10.032,35,120683205.5,10.0294
CETS,2016-05-31,CNYRUB_TOD,CNY000000TOD,10.0025,10.0,10.02,10.015,26,52255166.0,10.0106
CETS,2016-06-01,CNYRUB_TOD,CNY000000TOD,10.1128,10.085,10.1128,10.095,26,42743655.2,10.0977
CETS,2016-06-02,CNYRUB_TOD,CNY000000TOD,10.17,10.125,10.17,10.131,24,114322176.6,10.1457
CETS,2016-06-03,CNYRUB_TOD,CNY000000TOD,10.111,10.11,10.16,10.16,29,71996620.8,10.1418
CETS,2016-06-06,CNYRUB_TOD,CNY000000TOD,10.01,10.0,10.0479,10.011,33,46925912.5,10.0183
CETS,2016-06-07,CNYRUB_TOD,CNY000000TOD,9.96,9.9045,9.96,9.9045,48,330381720.9,9.9291
CETS,2016-06-08,CNYRUB_TOD,CNY000000TOD,9.9,9.81,9.9,9.8499,42,129095307.9,9.8403
CETS,2016-06-09,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-06-10,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-06-14,CNYRUB_TOD,CNY000000TOD,10.0,9.97,10.025,10.024,40,105678183.5,10.0055
CETS,2016-06-15,CNYRUB_TOD,CNY000000TOD,9.9989,9.97,10.0,9.97,52,211305907.2,9.9852
CETS,2016-06-16,CNYRUB_TOD,CNY000000TOD,9.9979,9.98,10.01,9.985,28,69273895.4,9.9933
CETS,2016-06-17,CNYRUB_TOD,CNY000000TOD,9.9932,9.9,9.9932,9.9143,31,160848970.8,9.9179
CETS,2016-06-20,CNYRUB_TOD,CNY000000TOD,9.7764,9.723,9.7764,9.7234,40,87007440.0,9.74
CETS,2016-06-21,CNYRUB_TOD,CNY000000TOD,9.84,9.7288,9.84,9.7369,55,113849693.9,9.7432
CETS,2016-06-22,CNYRUB_TOD,CNY000000TOD,9.63,9.63,9.6777,9.67,39,83004935.1,9.654
CETS,2016-06-23,CNYRUB_TOD,CNY000000TOD,9.8,9.7375,9.8085,9.7638,33,54870837.0,9.7618
CETS,2016-06-24,CNYRUB_TOD,CNY000000TOD,10.1699,9.8,10.17,9.8,27,97543830.8,9.8809
CETS,2016-06-27,CNYRUB_TOD,CNY000000TOD,9.761,9.757,9.7842,9.7777,29,79255836.6,9.7654
CETS,2016-06-28,CNYRUB_TOD,CNY000000TOD,9.71,9.68,9.7242,9.6895,33,77965834.4,9.7069
CETS,2016-06-29,CNYRUB_TOD,CNY000000TOD,9.6157,9.612,9.679,9.65,39,86350737.0,9.632
CETS,2016-06-30,CNYRUB_TOD,CNY000000TOD,9.64,9.59,9.66,9.655,44,81061133.0,9.6204
CETS,2016-07-01,CNYRUB_TOD,CNY000000TOD,9.5892,9.575,9.6209,9.61,29,40267968.0,9.6013
CETS,2016-07-04,CNYRUB_TOD,CNY000000TOD,9.584,9.5155,9.584,9.5548,55,86112052.9,9.5447
CETS,2016-07-05,CNYRUB_TOD,CNY000000TOD,9.648,9.6,9.648,9.621,47,164774088.7,9.6117
CETS,2016-07-06,CNYRUB_TOD,CNY000000TOD,9.643,9.631,9.648,9.645,43,177779909.2,9.642
CETS,2016-07-07,CNYRUB_TOD,CNY000000TOD,9.635,9.555,9.635,9.5565,57,171891080.2,9.5697
CETS,2016-07-08,CNYRUB_TOD,CNY000000TOD,9.6236,9.5727,9.6236,9.5756,29,63474386.7,9.5955
CETS,2016-07-11,CNYRUB_TOD,CNY000000TOD,9.5805,9.5737,9.59,9.59,20,54825176.6,9.5831
CETS,2016-07-12,CNYRUB_TOD,CNY000000TOD,9.529,9.5107,9.55,9.55,32,112012736.1,9.533
CETS,2016-07-13,CNYRUB_TOD,CNY000000TOD,9.5997,9.5101,9.6,9.515,41,149028320.2,9.569
CETS,2016-07-14,CNYRUB_TOD,CNY000000TOD,9.5065,9.465,9.5134,9.4987,40,92042974.4,9.4919
CETS,2016-07-15,CNYRUB_TOD,CNY000000TOD,9.42,9.42,9.45,9.44,36,90880554.4,9.4382
CETS,2016-07-18,CNYRUB_TOD,CNY000000TOD,9.438,9.3893,9.438,9.4125,18,35590515.1,9.4155
CETS,2016-07-19,CNYRUB_TOD,CNY000000TOD,9.39,9.37,9.3994,9.3994,23,71620659.3,9.383
CETS,2016-07-20,CNYRUB_TOD,CNY000000TOD,9.463,9.4543,9.49,9.475,32,110989534.0,9.4766
CETS,2016-07-21,CNYRUB_TOD,CNY000000TOD,9.5385,9.53,9.565,9.5548,36,93910172.8,9.5495
CETS,2016-07-22,CNYRUB_TOD,CNY000000TOD,9.64,9.64,9.681,9.681,24,63381049.2,9.6617
CETS,2016-07-25,CNYRUB_TOD,CNY000000TOD,9.71,9.692,9.7211,9.701,35,82432470.7,9.7025
CETS,2016-07-26,CNYRUB_TOD,CNY000000TOD,9.8,9.7954,9.874,9.8499,41,146521185.8,9.8205
CETS,2016-07-27,CNYRUB_TOD,CNY000000TOD,9.88,9.8527,9.918,9.87,51,106246385.2,9.888
CETS,2016-07-28,CNYRUB_TOD,CNY000000TOD,9.9184,9.895,9.944,9.9198,47,121251179.3,9.9142
CETS,2016-07-29,CNYRUB_TOD,CNY000000TOD,10.0642,10.0549,10.08,10.0731,38,167375979.1,10.0738
CETS,2016-08-01,CNYRUB_TOD,CNY000000TOD,9.9301,9.915,9.945,9.9364,37,125244854.4,9.9369
CETS,2016-08-02,CNYRUB_TOD,CNY000000TOD,10.0467,10.029,10.0576,10.0576,33,77104455.7,10.0423
CETS,2016-08-03,CNYRUB_TOD,CNY000000TOD,10.0989,10.0581,10.1,10.0626,20,51495200.2,10.0754
CETS,2016-08-04,CNYRUB_TOD,CNY000000TOD,10.0,9.98,10.0183,10.0073,19,48476590.0,10.0014
CETS,2016-08-05,CNYRUB_TOD,CNY000000TOD,9.8838,9.83,9.8918,9.8398,27,69002282.0,9.8631
CETS,2016-08-08,CNYRUB_TOD,CNY000000TOD,9.81,9.74,9.81,9.75,33,96650549.9,9.7518
CETS,2016-08-09,CNYRUB_TOD,CNY000000TOD,9.725,9.7,9.725,9.7214,28,81054817.2,9.7141
CETS,2016-08-10,CNYRUB_TOD,CNY000000TOD,9.745,9.7221,9.755,9.728,33,118385786.8,9.7413
CETS,2016-08-11,CNYRUB_TOD,CNY000000TOD,9.794,9.7595,9.794,9.7682,37,112909685.5,9.7707
CETS,2016-08-12,CNYRUB_TOD,CNY000000TOD,9.6426,9.63,9.667,9.6668,17,45903965.9,9.6417
CETS,2016-08-15,CNYRUB_TOD,CNY000000TOD,9.737,9.6419,9.737,9.65,29,45720689.9,9.6702
CETS,2016-08-16,CNYRUB_TOD,CNY000000TOD,9.6538,9.6254,9.6538,9.6254,42,100193584.8,9.6386
CETS,2016-08-17,CNYRUB_TOD,CNY000000TOD,9.692,9.63,9.692,9.645,35,94737223.8,9.6434
CETS,2016-08-18,CNYRUB_TOD,CNY000000TOD,9.58,9.56,9.585,9.582,38,119853826.9,9.5684
CETS,2016-08-19,CNYRUB_TOD,CNY000000TOD,9.58,9.565,9.62,9.617,37,79546052.8,9.6001
CETS,2016-08-22,CNYRUB_TOD,CNY000000TOD,9.62,9.61,9.6548,9.62,26,70471241.2,9.6338
CETS,2016-08-23,CNYRUB_TOD,CNY000000TOD,9.7407,9.715,9.75,9.737,32,71679164.4,9.7403
CETS,2016-08-24,CNYRUB_TOD,CNY000000TOD,9.7301,9.72,9.745,9.72,27,147523936.4,9.7298
CETS,2016-08-25,CNYRUB_TOD,CNY000000TOD,9.7435,9.728,9.755,9.7379,36,169933048.6,9.7366
CETS,2016-08-26,CNYRUB_TOD,CNY000000TOD,9.6958,9.67,9.7,9.688,27,85984413.8,9.6862
CETS,2016-08-29,CNYRUB_TOD,CNY000000TOD,9.723,9.72,9.738,9.73,21,46465859.5,9.729
CETS,2016-08-30,CNYRUB_TOD,CNY000000TOD,9.7,9.6955,9.715,9.71,24,92660398.1,9.7098
CETS,2016-08-31,CNYRUB_TOD,CNY000000TOD,9.75,9.7444,9.771,9.75,29,112430927.8,9.7554
CETS,2016-09-01,CNYRUB_TOD,CNY000000TOD,9.755,9.7445,9.755,9.7537,28,80625077.4,9.7515
CETS,2016-09-02,CNYRUB_TOD,CNY000000TOD,9.8292,9.8273,9.8465,9.8273,24,49396038.1,9.8359
CETS,2016-09-05,CNYRUB_TOD,CNY000000TOD,9.719,9.6738,9.719,9.6956,32,65282484.3,9.6945
CETS,2016-09-06,CNYRUB_TOD,CNY000000TOD,9.7,9.68,9.7013,9.6925,44,172714880.1,9.69
CETS,2016-09-07,CNYRUB_TOD,CNY000000TOD,9.685,9.643,9.685,9.6503,37,172587209.9,9.6574
CETS,2016-09-08,CNYRUB_TOD,CNY000000TOD,9.648,9.58,9.648,9.5969,32,59098042.1,9.5907
CETS,2016-09-09,CNYRUB_TOD,CNY000000TOD,9.6,9.5794,9.6,9.5925,29,112259999.6,9.5867
CETS,2016-09-12,CNYRUB_TOD,CNY000000TOD,9.75,9.728,9.75,9.7439,24,46417085.7,9.7413
CETS,2016-09-13,CNYRUB_TOD,CNY000000TOD,9.7,9.685,9.75,9.6888,41,159175432.1,9.707
CETS,2016-09-14,CNYRUB_TOD,CNY000000TOD,9.76,9.745,9.785,9.75,41,42367163.5,9.7553
CETS,2016-09-15,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-09-16,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-09-19,CNYRUB_TOD,CNY000000TOD,9.735,9.73,9.7762,9.7491,42,79443220.7,9.7548
CETS,2016-09-20,CNYRUB_TOD,CNY000000TOD,9.709,9.6976,9.714,9.713,28,113005527.0,9.7075
CETS,2016-09-21,CNYRUB_TOD,CNY000000TOD,9.6631,9.6311,9.6645,9.644,42,161564172.3,9.6497
CETS,2016-09-22,CNYRUB_TOD,CNY000000TOD,9.5404,9.5375,9.5715,9.56,33,67883104.4,9.5583
CETS,2016-09-23,CNYRUB_TOD,CNY000000TOD,9.65,9.521,9.65,9.5677,38,84738086.5,9.5641
CETS,2016-09-26,CNYRUB_TOD,CNY000000TOD,9.672,9.582,9.68,9.6076,26,51029509.0,9.5992
CETS,2016-09-27,CNYRUB_TOD,CNY000000TOD,9.6,9.5202,9.6,9.53,40,133194712.0,9.5439
CETS,2016-09-28,CNYRUB_TOD,CNY000000TOD,9.647,9.5558,9.65,9.5756,29,97579432.0,9.5704
CETS,2016-09-29,CNYRUB_TOD,CNY000000TOD,9.455,9.4451,9.4566,9.4516,30,78448582.1,9.4516
CETS,2016-09-30,CNYRUB_TOD,CNY000000TOD,9.4891,9.4841,9.51,9.5,32,188776188.1,9.5068
CETS,2016-10-03,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-10-04,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-10-05,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-10-06,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-10-07,CNYRUB_TOD,CNY000000TOD,0.0,0.0,0.0,0.0,0,0.0,
CETS,2016-10-10,CNYRUB_TOD,CNY000000TOD,9.3645,9.29,9.375,9.307,66,177535046.0,9.3101
CETS,2016-10-11,CNYRUB_TOD,CNY000000TOD,9.32,9.245,9.33,9.2525,47,186102269.7,9.2538
CETS,2016-10-12,CNYRUB_TOD,CNY000000TOD,9.308,9.2999,9.319,9.319,29,70794344.8,9.3077
CETS,2016-10-13,CNYRUB_TOD,CNY000000TOD,9.3975,9.39,9.425,9.41,39,52490578.9,9.4069
CETS,2016-10-14,CNYRUB_TOD,CNY000000TOD,9.3365,9.3361,9.3567,9.3516,27,51273113.0,9.3462
CETS,2016-10-17,CNYRUB_TOD,CNY000000TOD,9.364,9.35,9.364,9.36,27,50413503.6,9.3566
CETS,2016-10-18,CNYRUB_TOD,CNY000000TOD,9.339,9.3126,9.339,9.323,28,53947259.2,9.3286
CETS,2016-10-19,CNYRUB_TOD,CNY000000TOD,9.397,9.27,9.397,9.275,28,50201829.9,9.2812
CETS,2016-10-20,CNYRUB_TOD,CNY000000TOD,9.26,9.25,9.2628,9.252,24,70833589.7,9.2557
CETS,2016-10-21,CNYRUB_TOD,CNY000000TOD,9.294,9.2144,9.3,9.222,39,73151799.6,9.2259
CETS,2016-10-24,CNYRUB_TOD,CNY000000TOD,9.284,9.1815,9.295,9.1826,30,53356055.8,9.1993
CETS,2016-10-25,CNYRUB_TOD,CNY000000TOD,9.224,9.1415,9.23,9.142,36,89443074.6,9.153
CETS,2016-10-26,CNYRUB_TOD,CNY000000TOD,9.237,9.1765,9.25,9.1848,47,68719537.5,9.1846
CETS,2016-10-27,CNYRUB_TOD,CNY000000TOD,9.27,9.2646,9.3181,9.3,26,92970137.6,9.2942
CETS,2016-10-28,CNYRUB_TOD,CNY000000TOD,9.2447,9.2404,9.2628,9.2554,28,124690914.1,9.2487
CETS,2016-10-31,CNYRUB_TOD,CNY000000TOD,9.3167,9.31,9.3305,9.3295,17,45835022.6,9.3236
CETS,2016-11-01,CNYRUB_TOD,CNY000000TOD,9.3217,9.3119,9.3299,9.319,25,73213978.5,9.3207
CETS,2016-11-02,CNYRUB_TOD,CNY000000TOD,9.3681,9.36,9.37,9.3607,34,101210335.8,9.3644
CETS,2016-11-03,CNYRUB_TOD,CNY000000TOD,9.3674,9.365,9.3919,9.3919,31,145621366.8,9.3713
CETS,2016-11-07,CNYRUB_TOD,CNY000000TOD,9.4193,9.41,9.4275,9.42,24,47867714.3,9.4191
CETS,2016-11-08,CNYRUB_TOD,CNY000000TOD,9.384,9.379,9.3938,9.3876,27,80887200.3,9.3869
CETS,2016-11-09,CNYRUB_TOD,CNY000000TOD,9.43,9.42,9.4334,9.42,37,111009518.7,9.4276
CETS,2016-11-10,CNYRUB_TOD,CNY000000TOD,9.3489,9.3,9.3489,9.3045,46,65153687.1,9.309
CETS,2016-11-11,CNYRUB_TOD,CNY000000TOD,9.5182,9.5182,9.5756,9.5283,24,88478232.2,9.5446
CETS,2016-11-14,CNYRUB_TOD,CNY000000TOD,9.64,9.6,9.6489,9.6222,40,136917658.3,9.6265
CETS,2016-11-15,CNYRUB_TOD,CNY000000TOD,9.569,9.5303,9.575,9.5303,39,97307326.2,9.5549
CETS,2016-11-16,CNYRUB_TOD,CNY000000TOD,9.32,9.315,9.385,9.38,30,88834134.7,9.3362
CETS,2016-11-17,CNYRUB_TOD,CNY000000TOD,9.47,9.4271,9.47,9.4502,38,120400785.6,9.4417
CETS,2016-11-18,CNYRUB_TOD,CNY000000TOD,9.47,9.3798,9.47,9.4242,43,45510747.8,9.4245
CETS,2016-11-21,CNYRUB_TOD,CNY000000TOD,9.3095,9.3032,9.329,9.32,23,61536823.0,9.3139
CETS,2016-11-22,CNYRUB_TOD,CNY000000TOD,9.21,9.19,9.217,9.2,34,85651146.7,9.2019
CETS,2016-11-23,CNYRUB_TOD,CNY000000TOD,9.2329,9.2225,9.2501,9.247,29,135877188.5,9.2377
CETS,2016-11-24,CNYRUB_TOD,CNY000000TOD,9.35,9.285,9.35,9.29,21,63653990.0,9.3007
CETS,2016-11-25,CNYRUB_TOD,CNY000000TOD,9.325,9.3,9.3413,9.3,18,66046340.6,9.3233
