BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2016-03-10,АЛРОСА ао,ALRS,6802,524296720.0,71.28,70.0,71.64,70.75,70.68,70.75,7418000,70.68,70.68,70.75,524296720.0,524296720.0,524296720.0,,3
TQBR,2016-03-11,АЛРОСА ао,ALRS,7454,587268299.0,71.0,70.41,72.0,70.65,71.4,70.65,8225700,71.39,71.39,70.65,587268299.0,587268299.0,587268299.0,,3
TQBR,2016-03-14,АЛРОСА ао,ALRS,7727,456676589.0,71.5,69.6,71.5,70.45,70.15,70.45,6510300,70.15,70.15,70.45,456676589.0,456676589.0,456676589.0,,3
TQBR,2016-03-15,АЛРОСА ао,ALRS,8725,674902059.0,70.6,69.78,70.98,70.03,70.08,70.03,9630200,70.08,70.08,70.03,674902059.0,674902059.0,674902059.0,,3
TQBR,2016-03-16,АЛРОСА ао,ALRS,7391,404459524.0,70.39,69.86,70.68,70.0,70.11,70.0,5769400,70.1,70.1,70.0,404459524.0,404459524.0,404459524.0,,3
TQBR,2016-03-17,АЛРОСА ао,ALRS,8717,553621760.0,70.99,70.25,71.6,71.0,70.68,71.0,7833000,70.68,70.68,71.0,553621760.0,553621760.0,553621760.0,,3
TQBR,2016-03-18,АЛРОСА ао,ALRS,13762,925895316.0,71.25,70.13,71.5,70.17,70.9,70.17,13063700,70.88,70.88,70.17,925895316.0,925895316.0,925895316.0,,3
TQBR,2016-03-21,АЛРОСА ао,ALRS,16718,1712156602.0,70.3,69.87,71.35,71.06,71.06,71.06,24094200,71.06,71.06,71.06,1712156602.0,1712156602.0,1712156602.0,,3
TQBR,2016-03-22,АЛРОСА ао,ALRS,16955,2739668957.0,71.19,70.31,71.85,70.85,71.19,70.85,38485600,71.19,71.19,70.85,2739668957.0,2739668957.0,2739668957.0,,3
TQBR,2016-03-23,АЛРОСА ао,ALRS,12044,1117308910.0,70.76,69.88,71.45,71.2,70.9,71.2,15756100,70.91,70.91,71.2,1117308910.0,1117308910.0,1117308910.0,,3
TQBR,2016-03-24,АЛРОСА ао,ALRS,7266,457959114.0,71.2,70.26,71.34,70.68,70.8,70.68,6468300,70.8,70.8,70.68,457959114.0,457959114.0,457959114.0,,3
TQBR,2016-03-25,АЛРОСА ао,ALRS,2780,227427786.0,70.58,70.15,70.94,70.36,70.46,70.36,3227900,70.46,70.46,70.36,227427786.0,227427786.0,227427786.0,,3
TQBR,2016-03-28,АЛРОСА ао,ALRS,9816,590563680.0,70.74,68.1,70.74,68.93,68.88,68.93,8573600,68.88,68.88,68.93,590563680.0,590563680.0,590563680.0,,3
TQBR,2016-03-29,АЛРОСА ао,ALRS,9534,612834734.0,69.17,68.16,69.64,69.24,69.02,69.24,8879500,69.02,69.02,69.24,612834734.0,612834734.0,612834734.0,,3
TQBR,2016-03-30,АЛРОСА ао,ALRS,7653,430749564.0,69.75,69.17,70.22,70.0,69.83,70.0,6168300,69.83,69.83,70.0,430749564.0,430749564.0,430749564.0,,3
TQBR,2016-03-31,АЛРОСА ао,ALRS,9554,587636716.0,69.9,69.31,70.12,69.6,69.91,69.6,8405300,69.91,69.91,69.6,587636716.0,587636716.0,587636716.0,,3
TQBR,2016-04-01,АЛРОСА ао,ALRS,7038,516206565.0,69.94,69.32,70.48,70.3,70.07,70.3,7367500,70.07,70.07,70.3,516206565.0,516206565.0,516206565.0,,3
TQBR,2016-04-04,АЛРОСА ао,ALRS,4891,365784505.0,70.57,69.78,70.75,70.2,70.14,70.2,5214800,70.14,70.14,70.2,365784505.0,365784505.0,365784505.0,,3
TQBR,2016-04-05,АЛРОСА ао,ALRS,4514,312892359.0,70.17,69.4,70.18,70.1,69.95,70.1,4473300,69.95,69.95,70.1,312892359.0,312892359.0,312892359.0,,3
TQBR,2016-04-06,АЛРОСА ао,ALRS,6347,488520785.0,69.5,69.5,70.28,70.15,69.83,70.15,6994700,69.84,69.84,70.15,488520785.0,488520785.0,488520785.0,,3
TQBR,2016-04-07,АЛРОСА ао,ALRS,2672,283761757.0,70.15,69.89,70.35,70.1,70.08,70.1,4049200,70.08,70.08,70.1,283761757.0,283761757.0,283761757.0,,3
TQBR,2016-04-08,АЛРОСА ао,ALRS,11138,1035339824.0,70.29,69.87,73.35,71.89,71.16,71.89,14481000,71.5,71.5,71.89,1035339824.0,1035339824.0,1035339824.0,,3
TQBR,2016-04-11,АЛРОСА ао,ALRS,5314,624774982.0,72.0,71.24,72.95,71.7,72.35,71.7,8636000,72.35,72.35,71.7,624774982.0,624774982.0,624774982.0,,3
TQBR,2016-04-12,АЛРОСА ао,ALRS,6037,607419074.0,71.87,71.4,72.59,71.75,72.01,71.75,8435000,72.01,72.01,71.75,607419074.0,607419074.0,607419074.0,,3
TQBR,2016-04-13,АЛРОСА ао,ALRS,8293,704684326.0,72.36,70.77,72.36,71.2,71.72,71.2,9825900,71.72,71.72,71.2,704684326.0,704684326.0,704684326.0,,3
TQBR,2016-04-14,АЛРОСА ао,ALRS,11020,1003834589.0,71.41,69.13,72.0,71.6,70.85,71.6,14169000,70.85,70.85,71.6,1003834589.0,1003834589.0,1003834589.0,,3
TQBR,2016-04-15,АЛРОСА ао,ALRS,3768,271090986.0,71.05,70.78,71.7,71.45,71.26,71.45,3804100,71.26,71.26,71.45,271090986.0,271090986.0,271090986.0,,3
TQBR,2016-04-18,АЛРОСА ао,ALRS,9238,458270885.0,71.09,69.66,71.45,70.76,70.68,70.76,6484000,70.68,70.68,70.76,458270885.0,458270885.0,458270885.0,,3
TQBR,2016-04-19,АЛРОСА ао,ALRS,11567,1060527159.0,70.86,70.32,73.79,73.7,72.36,73.7,14655400,72.36,72.36,73.7,1060527159.0,1060527159.0,1060527159.0,,3
TQBR,2016-04-20,АЛРОСА ао,ALRS,15136,1175343737.0,73.65,73.05,76.44,75.76,75.06,75.76,15660000,75.05,75.05,75.76,1175343737.0,1175343737.0,1175343737.0,,3
TQBR,2016-04-21,АЛРОСА ао,ALRS,11251,721554548.0,76.18,73.33,77.1,75.08,74.61,75.08,9675100,74.58,74.58,75.08,721554548.0,721554548.0,721554548.0,,3
TQBR,2016-04-22,АЛРОСА ао,ALRS,8262,503791461.0,75.08,73.7,75.12,75.0,74.63,75.0,6749100,74.65,74.65,75.0,503791461.0,503791461.0,503791461.0,,3
TQBR,2016-04-25,АЛРОСА ао,ALRS,7887,498011134.0,74.62,73.5,75.23,74.81,74.24,74.81,6705700,74.27,74.27,74.81,498011134.0,498011134.0,498011134.0,,3
TQBR,2016-04-26,АЛРОСА ао,ALRS,6408,546852403.0,75.2,73.74,75.49,74.2,74.37,74.2,7350800,74.39,74.39,74.2,546852403.0,546852403.0,546852403.0,,3
TQBR,2016-04-27,АЛРОСА ао,ALRS,5508,547530638.0,74.39,72.85,74.49,74.16,73.67,74.16,7432400,73.67,73.67,74.16,547530638.0,547530638.0,547530638.0,,3
TQBR,2016-04-28,АЛРОСА ао,ALRS,4356,299672942.0,74.5,73.51,74.6,74.32,74.18,74.32,4039600,74.18,74.18,74.32,299672942.0,299672942.0,299672942.0,,3
TQBR,2016-04-29,АЛРОСА ао,ALRS,5138,318554841.0,74.26,71.56,74.37,73.9,72.79,73.9,4376600,72.79,72.79,73.9,318554841.0,318554841.0,318554841.0,,3
TQBR,2016-05-04,АЛРОСА ао,ALRS,11973,678334540.0,73.4,72.56,74.65,73.55,73.71,73.55,9202900,73.71,73.71,73.55,678334540.0,678334540.0,678334540.0,,3
TQBR,2016-05-05,АЛРОСА ао,ALRS,8156,509419016.0,73.82,71.18,73.82,72.6,72.05,72.6,7070200,72.05,72.05,72.6,509419016.0,509419016.0,509419016.0,,3
TQBR,2016-05-06,АЛРОСА ао,ALRS,4177,266651486.0,72.7,71.7,72.89,72.64,72.48,72.64,3678900,72.48,72.48,72.64,266651486.0,266651486.0,266651486.0,,3
TQBR,2016-05-10,АЛРОСА ао,ALRS,5427,293183143.0,72.47,71.56,72.64,72.5,72.08,72.5,4067200,72.08,72.08,72.5,293183143.0,293183143.0,293183143.0,,3
TQBR,2016-05-11,АЛРОСА ао,ALRS,4055,267238031.0,72.08,72.0,73.5,72.62,72.82,72.62,3670000,72.82,72.82,72.62,267238031.0,267238031.0,267238031.0,,3
TQBR,2016-05-12,АЛРОСА ао,ALRS,4615,344868870.0,72.5,72.2,74.09,73.08,73.16,73.08,4713700,73.16,73.16,73.08,344868870.0,344868870.0,344868870.0,,3
TQBR,2016-05-13,АЛРОСА ао,ALRS,4805,297738875.0,72.88,71.78,73.49,73.49,72.89,73.49,4087700,72.84,72.84,73.49,297738875.0,297738875.0,297738875.0,,3
TQBR,2016-05-16,АЛРОСА ао,ALRS,11888,1030787920.0,73.4,73.4,76.99,76.22,75.98,76.22,13568600,75.97,75.97,76.22,1030787920.0,1030787920.0,1030787920.0,,3
TQBR,2016-05-17,АЛРОСА ао,ALRS,8945,683545185.0,76.33,75.52,77.79,76.55,76.55,76.55,8928700,76.56,76.56,76.55,683545185.0,683545185.0,683545185.0,,3
TQBR,2016-05-18,АЛРОСА ао,ALRS,4763,370047688.0,76.65,76.11,78.0,78.0,77.22,78.0,4792200,77.22,77.22,78.0,370047688.0,370047688.0,370047688.0,,3
TQBR,2016-05-19,АЛРОСА ао,ALRS,4623,390943233.0,77.75,76.31,79.0,76.55,77.69,76.55,5037400,77.61,77.61,76.55,390943233.0,390943233.0,390943233.0,,3
TQBR,2016-05-20,АЛРОСА ао,ALRS,8565,736455881.0,76.66,73.53,77.18,73.59,74.65,73.59,9865300,74.65,74.65,73.59,736455881.0,736455881.0,736455881.0,,3
TQBR,2016-05-23,АЛРОСА ао,ALRS,4448,319323033.0,74.23,72.77,74.43,73.15,73.4,73.15,4350800,73.39,73.39,73.15,319323033.0,319323033.0,319323033.0,,3
TQBR,2016-05-24,АЛРОСА ао,ALRS,7135,613450982.0,72.18,72.18,75.23,73.78,74.33,73.78,8252800,74.33,74.33,73.78,613450982.0,613450982.0,613450982.0,,3
TQBR,2016-05-25,АЛРОСА ао,ALRS,7282,454353049.0,74.15,71.3,74.78,71.75,72.53,71.75,6264800,72.52,72.52,71.75,454353049.0,454353049.0,454353049.0,,3
TQBR,2016-05-26,АЛРОСА ао,ALRS,6619,498249581.0,71.99,70.08,72.36,70.54,71.09,70.54,7008900,71.09,71.09,70.54,498249581.0,498249581.0,498249581.0,,3
TQBR,2016-05-27,АЛРОСА ао,ALRS,4763,328861546.0,70.54,70.54,71.67,71.5,71.02,71.5,4630400,71.02,71.02,71.5,328861546.0,328861546.0,328861546.0,,3
TQBR,2016-05-30,АЛРОСА ао,ALRS,2156,205734716.0,71.86,71.65,73.1,72.96,72.38,72.96,2842500,72.38,72.38,72.96,205734716.0,205734716.0,205734716.0,,3
TQBR,2016-05-31,АЛРОСА ао,ALRS,9878,722841979.0,74.4,70.45,74.49,70.45,72.14,70.45,10019500,72.14,72.14,70.45,722841979.0,722841979.0,722841979.0,,3
TQBR,2016-06-01,АЛРОСА ао,ALRS,6375,363251469.0,70.62,70.5,71.7,70.9,71.04,70.9,5111900,71.06,71.06,70.9,363251469.0,363251469.0,363251469.0,,3
TQBR,2016-06-02,АЛРОСА ао,ALRS,9290,638073163.0,70.7,69.38,71.0,69.7,70.06,69.7,9107900,70.06,70.06,69.7,638073163.0,638073163.0,638073163.0,,3
TQBR,2016-06-03,АЛРОСА ао,ALRS,4394,237502658.0,69.11,69.11,71.28,69.81,70.52,69.81,3364000,70.6,70.6,69.81,237502658.0,237502658.0,237502658.0,,3
TQBR,2016-06-06,АЛРОСА ао,ALRS,5023,448627102.0,70.43,68.95,70.43,69.3,69.58,69.3,6447800,69.58,69.58,69.3,448627102.0,448627102.0,448627102.0,,3
TQBR,2016-06-07,АЛРОСА ао,ALRS,7949,749344503.0,69.47,69.37,71.46,71.46,70.7,71.46,10594000,70.73,70.73,71.46,749344503.0,749344503.0,749344503.0,,3
TQBR,2016-06-08,АЛРОСА ао,ALRS,10075,789850241.0,71.11,71.11,74.0,73.08,72.9,73.08,10835200,72.9,72.9,73.08,789850241.0,789850241.0,789850241.0,,3
TQBR,2016-06-09,АЛРОСА ао,ALRS,3570,324811424.0,73.49,72.61,73.78,73.11,73.23,73.11,4434900,73.24,73.24,73.11,324811424.0,324811424.0,324811424.0,,3
TQBR,2016-06-10,АЛРОСА ао,ALRS,5257,514354603.0,73.1,70.2,73.1,70.7,71.28,70.7,7216400,71.28,71.28,70.7,514354603.0,514354603.0,514354603.0,,3
TQBR,2016-06-14,АЛРОСА ао,ALRS,8567,592215867.0,70.45,69.43,71.77,70.0,70.09,70.0,8460600,70.0,70.0,70.0,592215867.0,592215867.0,592215867.0,,3
TQBR,2016-06-15,АЛРОСА ао,ALRS,11641,778937592.0,70.03,68.09,70.3,68.95,68.86,68.95,11316600,68.83,68.83,68.95,778937592.0,778937592.0,778937592.0,,3
TQBR,2016-06-16,АЛРОСА ао,ALRS,9082,814287563.0,68.6,68.54,71.5,70.75,70.19,70.75,11603800,70.17,70.17,70.75,814287563.0,814287563.0,814287563.0,,3
TQBR,2016-06-17,АЛРОСА ао,ALRS,8776,615442860.0,71.37,70.86,72.3,71.68,71.71,71.68,8577400,71.75,71.75,71.68,615442860.0,615442860.0,615442860.0,,3
TQBR,2016-06-20,АЛРОСА ао,ALRS,12193,533572108.0,72.45,71.61,73.2,72.94,72.64,72.94,7346100,72.63,72.63,72.94,533572108.0,533572108.0,533572108.0,,3
TQBR,2016-06-21,АЛРОСА ао,ALRS,5099,303362920.0,73.0,71.56,73.5,73.11,72.37,73.11,4191900,72.37,72.37,73.11,303362920.0,303362920.0,303362920.0,,3
TQBR,2016-06-22,АЛРОСА ао,ALRS,5782,364154691.0,72.83,70.82,73.3,71.5,71.43,71.5,5098300,71.43,71.43,71.5,364154691.0,364154691.0,364154691.0,,3
TQBR,2016-06-23,АЛРОСА ао,ALRS,4834,271853492.0,71.01,70.51,72.22,71.42,71.36,71.42,3809600,71.36,71.36,71.42,271853492.0,271853492.0,271853492.0,,3
TQBR,2016-06-24,АЛРОСА ао,ALRS,5346,343364668.0,69.5,68.24,72.31,72.15,70.92,72.15,4845600,70.86,70.86,72.15,343364668.0,343364668.0,343364668.0,,3
TQBR,2016-06-27,АЛРОСА ао,ALRS,5131,268707910.0,72.3,69.9,72.39,70.0,70.7,70.0,3800500,70.7,70.7,70.0,268707910.0,268707910.0,268707910.0,,3
TQBR,2016-06-28,АЛРОСА ао,ALRS,9120,569146785.0,70.75,69.42,71.35,69.9,69.92,69.9,8140400,69.92,69.92,69.9,569146785.0,569146785.0,569146785.0,,3
TQBR,2016-06-29,АЛРОСА ао,ALRS,5523,527466895.0,70.18,69.29,70.67,69.5,69.6,69.5,7579000,69.6,69.6,69.5,527466895.0,527466895.0,527466895.0,,3
TQBR,2016-06-30,АЛРОСА ао,ALRS,6303,444193316.0,69.9,68.76,70.2,69.29,69.45,69.29,6392800,69.48,69.48,69.29,444193316.0,444193316.0,444193316.0,,3
TQBR,2016-07-01,АЛРОСА ао,ALRS,3920,221962522.0,69.0,68.35,69.53,68.5,68.8,68.5,3226100,68.8,68.8,68.5,221962522.0,221962522.0,221962522.0,,3
TQBR,2016-07-04,АЛРОСА ао,ALRS,9985,1099247291.0,69.0,68.31,70.0,69.5,69.55,69.5,15806700,69.54,69.54,69.5,1099247291.0,1099247291.0,1099247291.0,,3
TQBR,2016-07-05,АЛРОСА ао,ALRS,8425,576122007.0,70.0,69.21,70.2,69.6,69.75,69.6,8259600,69.75,69.75,69.6,576122007.0,576122007.0,576122007.0,,3
TQBR,2016-07-06,АЛРОСА ао,ALRS,7820,814279599.0,69.97,68.6,69.98,68.71,69.21,68.71,11767900,69.19,69.19,68.71,814279599.0,814279599.0,814279599.0,,3
TQBR,2016-07-07,АЛРОСА ао,ALRS,11626,1305772008.0,68.8,67.0,68.99,67.63,67.84,67.63,19247600,67.84,67.84,67.63,1305772008.0,1305772008.0,1305772008.0,,3
TQBR,2016-07-08,АЛРОСА ао,ALRS,10657,1039192881.0,67.7,67.16,68.6,67.55,67.95,67.55,15291500,67.96,67.96,67.55,1039192881.0,1039192881.0,1039192881.0,,3
TQBR,2016-07-11,АЛРОСА ао,ALRS,22385,1752483431.0,68.47,67.8,69.55,67.86,65.7,67.86,25584700,68.5,68.5,67.86,1752483431.0,1752483431.0,1752483431.0,,3
TQBR,2016-07-12,АЛРОСА ао,ALRS,14806,1132142004.0,68.09,67.8,69.49,69.18,68.2,69.18,16455800,68.8,68.8,69.18,1132142004.0,1132142004.0,1132142004.0,,3
TQBR,2016-07-13,АЛРОСА ао,ALRS,23020,2462634537.0,69.23,69.23,71.79,71.2,70.96,71.2,34693500,70.98,70.98,71.2,2462634537.0,2462634537.0,2462634537.0,,3
TQBR,2016-07-14,АЛРОСА ао,ALRS,34943,3792636914.0,71.95,69.8,72.77,70.99,70.8,70.99,53549300,70.83,70.83,70.99,3792636914.0,3792636914.0,3792636914.0,,3
TQBR,2016-07-15,АЛРОСА ао,ALRS,14999,1298702714.0,70.4,70.17,71.23,70.5,70.66,70.5,18390700,70.62,70.62,70.5,1298702714.0,1298702714.0,1298702714.0,,3
TQBR,2016-07-18,АЛРОСА ао,ALRS,12545,1060772000.0,69.11,68.17,70.17,69.0,69.34,69.0,15298700,69.34,69.34,69.0,1060772000.0,1060772000.0,1060772000.0,,3
TQBR,2016-07-19,АЛРОСА ао,ALRS,11789,916568507.0,68.93,68.34,70.83,70.83,69.78,70.83,13087000,70.04,70.04,70.83,916568507.0,916568507.0,916568507.0,,3
TQBR,2016-07-20,АЛРОСА ао,ALRS,9517,737176516.0,70.9,69.56,71.05,70.0,70.23,70.0,10497200,70.23,70.23,70.0,737176516.0,737176516.0,737176516.0,,3
TQBR,2016-07-21,АЛРОСА ао,ALRS,8480,2269286323.0,70.2,69.86,70.92,70.0,70.25,70.0,32305000,70.25,70.25,70.0,2269286323.0,2269286323.0,2269286323.0,,3
TQBR,2016-07-22,АЛРОСА ао,ALRS,8642,1207596544.0,70.29,69.36,70.5,70.01,69.96,70.01,17260800,69.96,69.96,70.01,1207596544.0,1207596544.0,1207596544.0,,3
TQBR,2016-07-25,АЛРОСА ао,ALRS,9769,939883615.0,70.0,69.71,70.55,70.29,70.26,70.29,13377600,70.26,70.26,70.29,939883615.0,939883615.0,939883615.0,,3
