BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2016-01-22,ГМКНорНик,GMKN,30404,4667626188,9250,8951,9300,9100,9085,9100,513792,9085,9085,9100,4667626188,4667626188,4667626188,,3
TQBR,2016-01-25,ГМКНорНик,GMKN,16343,2607325139,9139,8980,9139,9050,9049,9050,288149,9049,9049,9050,2607325139,2607325139,2607325139,,3
TQBR,2016-01-26,ГМКНорНик,GMKN,21450,2839897119,8950,8833,9165,8880,8990,8880,315883,8990,8990,8880,2839897119,2839897119,2839897119,,3
TQBR,2016-01-27,ГМКНорНик,GMKN,13214,1705972822,8901,8900,9049,8991,9001,8991,189513,9002,9002,8991,1705972822,1705972822,1705972822,,3
TQBR,2016-01-28,ГМКНорНик,GMKN,15358,2158003928,9015,8863,9047,8970,8950,8970,241141,8949,8949,8970,2158003928,2158003928,2158003928,,3
TQBR,2016-01-29,ГМКНорНик,GMKN,21845,3416188124,8960,8730,8984,8850,8836,8850,386637,8836,8836,8850,3416188124,3416188124,3416188124,,3
TQBR,2016-02-01,ГМКНорНик,GMKN,15351,1757199133,8845,8625,8906,8698,8761,8698,200585,8760,8760,8698,1757199133,1757199133,1757199133,,3
TQBR,2016-02-02,ГМКНорНик,GMKN,21353,2546163358,8702,8647,8924,8924,8825,8924,288525,8825,8825,8924,2546163358,2546163358,2546163358,,3
TQBR,2016-02-03,ГМКНорНик,GMKN,11421,1102883979,8925,8770,8950,8770,8840,8770,124768,8839,8839,8770,1102883979,1102883979,1102883979,,3
TQBR,2016-02-04,ГМКНорНик,GMKN,17452,2464768574,8850,8795,9014,8999,8929,8999,276021,8930,8930,8999,2464768574,2464768574,2464768574,,3
TQBR,2016-02-05,ГМКНорНик,GMKN,13245,1498880917,8944,8913,9079,9005,9000,9005,166548,9000,9000,9005,1498880917,1498880917,1498880917,,3
TQBR,2016-02-08,ГМКНорНик,GMKN,11865,1384355150,8968,8812,8995,8870,8877,8870,155959,8876,8876,8870,1384355150,1384355150,1384355150,,3
TQBR,2016-02-09,ГМКНорНик,GMKN,18431,2038165327,8850,8620,8900,8650,8752,8650,232888,8752,8752,8650,2038165327,2038165327,2038165327,,3
TQBR,2016-02-10,ГМКНорНик,GMKN,19179,1890077308,8615,8510,8683,8510,8577,8510,220355,8577,8577,8510,1890077308,1890077308,1890077308,,3
TQBR,2016-02-11,ГМКНорНик,GMKN,24289,2703051670,8500,8251,8537,8376,8377,8376,322844,8373,8373,8376,2703051670,2703051670,2703051670,,3
TQBR,2016-02-12,ГМКНорНик,GMKN,13345,1379358888,8425,8329,8460,8350,8387,8350,164454,8388,8388,8350,1379358888,1379358888,1379358888,,3
TQBR,2016-02-15,ГМКНорНик,GMKN,16374,2090195215,8465,8280,8509,8345,8383,8345,249334,8383,8383,8345,2090195215,2090195215,2090195215,,3
TQBR,2016-02-16,ГМКНорНик,GMKN,15107,1860328863,8380,8325,8486,8486,8406,8486,221273,8407,8407,8486,1860328863,1860328863,1860328863,,3
TQBR,2016-02-17,ГМКНорНик,GMKN,18560,2031410210,8500,8500,8656,8633,8592,8633,236409,8593,8593,8633,2031410210,2031410210,2031410210,,3
TQBR,2016-02-18,ГМКНорНик,GMKN,20377,2681948549,8650,8644,8888,8880,8784,8880,305310,8784,8784,8880,2681948549,2681948549,2681948549,,3
TQBR,2016-02-19,ГМКНорНик,GMKN,15092,1867109520,8801,8660,8835,8745,8775,8745,213865,8730,8730,8745,1867109520,1867109520,1867109520,,3
TQBR,2016-02-20,ГМКНорНик,GMKN,4419,334102448,8747,8710,8820,8720,8761,8720,38125,8763,8763,8720,334102448,334102448,334102448,,3
TQBR,2016-02-22,ГМКНорНик,GMKN,8436,782367866,8750,8680,8800,8750,8745,8750,89465,8745,8745,8750,782367866,782367866,782367866,,3
TQBR,2016-02-24,ГМКНорНик,GMKN,15377,1759189186,8690,8625,8780,8750,8711,8750,202066,8706,8706,8750,1759189186,1759189186,1759189186,,3
TQBR,2016-02-25,ГМКНорНик,GMKN,14012,1535707847,8750,8671,8870,8750,8786,8750,174842,8783,8783,8750,1535707847,1535707847,1535707847,,3
TQBR,2016-02-26,ГМКНорНик,GMKN,19327,2465472945,8800,8770,9009,8935,8903,8935,276916,8903,8903,8935,2465472945,2465472945,2465472945,,3
TQBR,2016-02-29,ГМКНорНик,GMKN,20245,2611789672,8929,8860,9170,9142,9066,9142,288073,9066,9066,9142,2611789672,2611789672,2611789672,,3
TQBR,2016-03-01,ГМКНорНик,GMKN,14071,1666286336,9102,9043,9197,9105,9126,9105,182576,9127,9127,9105,1666286336,1666286336,1666286336,,3
TQBR,2016-03-02,ГМКНорНик,GMKN,9312,1052464634,9160,9042,9166,9093,9098,9093,115691,9097,9097,9093,1052464634,1052464634,1052464634,,3
TQBR,2016-03-03,ГМКНорНик,GMKN,17073,2178479134,9080,9075,9248,9190,9190,9190,237028,9191,9191,9190,2178479134,2178479134,2178479134,,3
TQBR,2016-03-04,ГМКНорНик,GMKN,19002,2895182791,9231,9181,9312,9300,9271,9300,312266,9272,9272,9300,2895182791,2895182791,2895182791,,3
TQBR,2016-03-07,ГМКНорНик,GMKN,14159,2052844728,9330,9320,9494,9494,9418,9494,217966,9418,9418,9494,2052844728,2052844728,2052844728,,3
TQBR,2016-03-09,ГМКНорНик,GMKN,14400,1923207581,9379,9277,9412,9300,9324,9300,206262,9324,9324,9300,1923207581,1923207581,1923207581,,3
TQBR,2016-03-10,ГМКНорНик,GMKN,14159,1553771856,9297,9228,9350,9281,9286,9281,167321,9286,9286,9281,1553771856,1553771856,1553771856,,3
TQBR,2016-03-11,ГМКНорНик,GMKN,17066,2291321618,9285,9080,9326,9221,9209,9221,248826,9209,9209,9221,2291321618,2291321618,2291321618,,3
TQBR,2016-03-14,ГМКНорНик,GMKN,10640,1474519938,9226,9114,9262,9150,9174,9150,160747,9173,9173,9150,1474519938,1474519938,1474519938,,3
TQBR,2016-03-15,ГМКНорНик,GMKN,15340,2694567709,9186,9112,9256,9202,9171,9202,293831,9170,9170,9202,2694567709,2694567709,2694567709,,3
TQBR,2016-03-16,ГМКНорНик,GMKN,16540,2271396489,9202,9021,9229,9119,9102,9119,249577,9101,9101,9119,2271396489,2271396489,2271396489,,3
TQBR,2016-03-17,ГМКНорНик,GMKN,19675,2709038491,9150,9113,9248,9243,9191,9243,294714,9192,9192,9243,2709038491,2709038491,2709038491,,3
TQBR,2016-03-18,ГМКНорНик,GMKN,19072,3417608129,9252,9212,9490,9490,9334,9490,366142,9334,9334,9490,3417608129,3417608129,3417608129,,3
TQBR,2016-03-21,ГМКНорНик,GMKN,15787,2205781223,9410,9303,9470,9390,9390,9390,234918,9390,9390,9390,2205781223,2205781223,2205781223,,3
TQBR,2016-03-22,ГМКНорНик,GMKN,11719,1720601763,9385,9320,9455,9440,9399,9440,183055,9399,9399,9440,1720601763,1720601763,1720601763,,3
TQBR,2016-03-23,ГМКНорНик,GMKN,13685,1829108397,9427,9178,9450,9240,9290,9240,196922,9288,9288,9240,1829108397,1829108397,1829108397,,3
TQBR,2016-03-24,ГМКНорНик,GMKN,18794,2694786729,9200,8943,9268,9020,9101,9020,297323,9063,9063,9020,2694786729,2694786729,2694786729,,3
TQBR,2016-03-25,ГМКНорНик,GMKN,4810,519643043,9045,9001,9076,9046,9039,9046,57492,9039,9039,9046,519643043,519643043,519643043,,3
TQBR,2016-03-28,ГМКНорНик,GMKN,10233,1186713715,9096,8923,9119,8995,9004,8995,131811,9003,9003,8995,1186713715,1186713715,1186713715,,3
TQBR,2016-03-29,ГМКНорНик,GMKN,18085,2393235634,9008,8787,9030,8935,8939,8935,269849,8869,8869,8935,2393235634,2393235634,2393235634,,3
TQBR,2016-03-30,ГМКНорНик,GMKN,12208,1878484698,8963,8905,9080,8950,8987,8950,209004,8988,8988,8950,1878484698,1878484698,1878484698,,3
TQBR,2016-03-31,ГМКНорНик,GMKN,26689,4180280774,8951,8660,9010,8700,8789,8700,475477,8792,8792,8700,4180280774,4180280774,4180280774,,3
TQBR,2016-04-01,ГМКНорНик,GMKN,29592,3922070050,8640,8396,8650,8460,8466,8460,463312,8465,8465,8460,3922070050,3922070050,3922070050,,3
TQBR,2016-04-04,ГМКНорНик,GMKN,24375,3390106693,8450,8330,8541,8459,8419,8459,402596,8421,8421,8459,3390106693,3390106693,3390106693,,3
TQBR,2016-04-05,ГМКНорНик,GMKN,24770,3749520414,8475,8451,8719,8700,8610,8700,435472,8610,8610,8700,3749520414,3749520414,3749520414,,3
TQBR,2016-04-06,ГМКНорНик,GMKN,19008,3130691414,8740,8718,8843,8799,8779,8799,356608,8779,8779,8799,3130691414,3130691414,3130691414,,3
TQBR,2016-04-07,ГМКНорНик,GMKN,16501,2459541846,8837,8605,8849,8688,8694,8688,282850,8696,8696,8688,2459541846,2459541846,2459541846,,3
TQBR,2016-04-08,ГМКНорНик,GMKN,13876,1885310261,8699,8550,8700,8629,8607,8629,219081,8606,8606,8629,1885310261,1885310261,1885310261,,3
TQBR,2016-04-11,ГМКНорНик,GMKN,14371,2233515027,8616,8582,8788,8783,8716,8783,256254,8716,8716,8783,2233515027,2233515027,2233515027,,3
TQBR,2016-04-12,ГМКНорНик,GMKN,16419,2486890912,8790,8652,8840,8730,8734,8730,284795,8732,8732,8730,2486890912,2486890912,2486890912,,3
TQBR,2016-04-13,ГМКНорНик,GMKN,33535,6001786553,8784,8751,9183,9121,9027,9121,664689,9029,9029,9121,6001786553,6001786553,6001786553,,3
TQBR,2016-04-14,ГМКНорНик,GMKN,22961,3845994621,9120,9107,9240,9150,9159,9150,418710,9185,9185,9150,3845994621,3845994621,3845994621,,3
TQBR,2016-04-15,ГМКНорНик,GMKN,12110,1881596730,9132,9000,9190,9120,9047,9120,207340,9075,9075,9120,1881596730,1881596730,1881596730,,3
TQBR,2016-04-18,ГМКНорНик,GMKN,18089,2712959795,8991,8991,9270,9270,9154,9270,296338,9155,9155,9270,2712959795,2712959795,2712959795,,3
TQBR,2016-04-19,ГМКНорНик,GMKN,16704,2462478538,9260,9151,9330,9241,9292,9241,266485,9241,9241,9241,2462478538,2462478538,2462478538,,3
TQBR,2016-04-20,ГМКНорНик,GMKN,16034,3124416763,9200,9156,9364,9259,9298,9259,336016,9298,9298,9259,3124416763,3124416763,3124416763,,3
TQBR,2016-04-21,ГМКНорНик,GMKN,17122,3313238614,9309,9210,9378,9368,9325,9368,355278,9326,9326,9368,3313238614,3313238614,3313238614,,3
TQBR,2016-04-22,ГМКНорНик,GMKN,33126,6148656164,9368,9336,9750,9750,9597,9750,640550,9599,9599,9750,6148656164,6148656164,6148656164,,3
TQBR,2016-04-25,ГМКНорНик,GMKN,16880,2454822494,9742,9583,9776,9631,9677,9631,253652,9678,9678,9631,2454822494,2454822494,2454822494,,3
TQBR,2016-04-26,ГМКНорНик,GMKN,11927,1953414167,9619,9590,9750,9750,9674,9750,201917,9674,9674,9750,1953414167,1953414167,1953414167,,3
TQBR,2016-04-27,ГМКНорНик,GMKN,13823,1870567164,9750,9605,9841,9700,9697,9700,192929,9696,9696,9700,1870567164,1870567164,1870567164,,3
TQBR,2016-04-28,ГМКНорНик,GMKN,20749,3241989725,9649,9411,9709,9709,9565,9709,338967,9564,9564,9709,3241989725,3241989725,3241989725,,3
TQBR,2016-04-29,ГМКНорНик,GMKN,16634,2343874428,9700,9326,9700,9409,9476,9409,247396,9474,9474,9409,2343874428,2343874428,2343874428,,3
TQBR,2016-05-04,ГМКНорНик,GMKN,20241,2762909533,9350,9010,9479,9100,9142,9100,302247,9141,9141,9100,2762909533,2762909533,2762909533,,3
TQBR,2016-05-05,ГМКНорНик,GMKN,22376,2804187902,9071,8809,9075,8809,8883,8809,315704,8882,8882,8809,2804187902,2804187902,2804187902,,3
TQBR,2016-05-06,ГМКНорНик,GMKN,15626,2182667519,8800,8720,8900,8760,8781,8760,248576,8781,8781,8760,2182667519,2182667519,2182667519,,3
TQBR,2016-05-10,ГМКНорНик,GMKN,15483,1805932356,8730,8634,8868,8815,8726,8815,206973,8725,8725,8815,1805932356,1805932356,1805932356,,3
TQBR,2016-05-11,ГМКНорНик,GMKN,14621,1752924122,8820,8820,8991,8850,8922,8850,196444,8923,8923,8850,1752924122,1752924122,1752924122,,3
TQBR,2016-05-12,ГМКНорНик,GMKN,15382,2159436527,8887,8865,9070,8911,8981,8911,240392,8983,8983,8911,2159436527,2159436527,2159436527,,3
TQBR,2016-05-13,ГМКНорНик,GMKN,13624,1759442185,8900,8811,8986,8986,8924,8986,197165,8924,8924,8986,1759442185,1759442185,1759442185,,3
TQBR,2016-05-16,ГМКНорНик,GMKN,13258,1362322895,9000,8929,9114,8930,9037,8930,150736,9038,9038,8930,1362322895,1362322895,1362322895,,3
TQBR,2016-05-17,ГМКНорНик,GMKN,10835,1043725257,8955,8828,8994,8930,8902,8930,117256,8901,8901,8930,1043725257,1043725257,1043725257,,3
TQBR,2016-05-18,ГМКНорНик,GMKN,14712,1851897888,8912,8880,9165,9095,9073,9095,204083,9074,9074,9095,1851897888,1851897888,1851897888,,3
TQBR,2016-05-19,ГМКНорНик,GMKN,18580,2417602172,9070,9052,9245,9190,9165,9190,263775,9165,9165,9190,2417602172,2417602172,2417602172,,3
TQBR,2016-05-20,ГМКНорНик,GMKN,14754,1621703566,9220,9084,9304,9120,9184,9120,176586,9184,9184,9120,1621703566,1621703566,1621703566,,3
TQBR,2016-05-23,ГМКНорНик,GMKN,9081,1073484365,9120,8980,9133,9031,9052,9031,118604,9051,9051,9031,1073484365,1073484365,1073484365,,3
TQBR,2016-05-24,ГМКНорНик,GMKN,7919,804072701,9020,8982,9145,9085,9077,9085,88587,9077,9077,9085,804072701,804072701,804072701,,3
TQBR,2016-05-25,ГМКНорНик,GMKN,10133,1271988871,9117,9065,9194,9079,9135,9079,139208,9137,9137,9079,1271988871,1271988871,1271988871,,3
TQBR,2016-05-26,ГМКНорНик,GMKN,11981,1511223316,9100,9054,9230,9152,9167,9152,164819,9169,9169,9152,1511223316,1511223316,1511223316,,3
TQBR,2016-05-27,ГМКНорНик,GMKN,6444,855827166,9170,9123,9229,9140,9179,9140,93228,9180,9180,9140,855827166,855827166,855827166,,3
TQBR,2016-05-30,ГМКНорНик,GMKN,3698,343177877,9190,9133,9200,9200,9180,9200,37433,9168,9168,9200,343177877,343177877,343177877,,3
TQBR,2016-05-31,ГМКНорНик,GMKN,11945,1912730505,9200,8990,9284,8990,9142,8990,209379,9135,9135,8990,1912730505,1912730505,1912730505,,3
TQBR,2016-06-01,ГМКНорНик,GMKN,14954,1335230646,9001,8889,9106,9029,9001,9029,148344,9001,9001,9029,1335230646,1335230646,1335230646,,3
TQBR,2016-06-02,ГМКНорНик,GMKN,7300,767874122,9028,8899,9073,8925,8948,8925,85848,8945,8945,8925,767874122,767874122,767874122,,3
TQBR,2016-06-03,ГМКНорНик,GMKN,12526,1326638536,8978,8829,9100,8859,8935,8859,148400,8940,8940,8859,1326638536,1326638536,1326638536,,3
TQBR,2016-06-06,ГМКНорНик,GMKN,11222,1172501835,8851,8851,9067,8968,8970,8968,130633,8976,8976,8968,1172501835,1172501835,1172501835,,3
TQBR,2016-06-07,ГМКНорНик,GMKN,12190,1246550730,8981,8920,9048,8974,8979,8974,138837,8979,8979,8974,1246550730,1246550730,1246550730,,3
TQBR,2016-06-08,ГМКНорНик,GMKN,14947,1532448201,8980,8755,8989,8873,8845,8873,173306,8842,8842,8873,1532448201,1532448201,1532448201,,3
TQBR,2016-06-09,ГМКНорНик,GMKN,15503,1769690745,8870,8620,8897,8699,8777,8699,203212,8709,8709,8699,1769690745,1769690745,1769690745,,3
TQBR,2016-06-10,ГМКНорНик,GMKN,9606,1025427203,8689,8675,8846,8696,8799,8696,117210,8749,8749,8696,1025427203,1025427203,1025427203,,3
TQBR,2016-06-14,ГМКНорНик,GMKN,13643,1439209519,8701,8611,8749,8670,8675,8670,165917,8674,8674,8670,1439209519,1439209519,1439209519,,3
TQBR,2016-06-15,ГМКНорНик,GMKN,16336,1947576053,8670,8502,8673,8553,8563,8553,227509,8560,8560,8553,1947576053,1947576053,1947576053,,3
TQBR,2016-06-16,ГМКНорНик,GMKN,17588,1940737115,8550,8355,8550,8498,8437,8498,230085,8435,8435,8498,1940737115,1940737115,1940737115,,3
TQBR,2016-06-17,ГМКНорНик,GMKN,21053,2702834546,8518,8425,8605,8448,8512,8448,317544,8512,8512,8448,2702834546,2702834546,2702834546,,3
TQBR,2016-06-20,ГМКНорНик,GMKN,17656,1975974625,8302,8275,8430,8300,8352,8300,236568,8353,8353,8300,1975974625,1975974625,1975974625,,3
TQBR,2016-06-21,ГМКНорНик,GMKN,16499,1822083328,8328,8197,8424,8413,8311,8413,219254,8310,8310,8413,1822083328,1822083328,1822083328,,3
TQBR,2016-06-22,ГМКНорНик,GMKN,12806,1311564488,8440,8291,8465,8349,8367,8349,156594,8376,8376,8349,1311564488,1311564488,1311564488,,3
TQBR,2016-06-23,ГМКНорНик,GMKN,9895,1023096294,8305,8226,8407,8407,8329,8407,122829,8329,8329,8407,1023096294,1023096294,1023096294,,3
TQBR,2016-06-24,ГМКНорНик,GMKN,16825,2111031773,8064,8064,8380,8380,8260,8380,255505,8262,8262,8380,2111031773,2111031773,2111031773,,3
TQBR,2016-06-27,ГМКНорНик,GMKN,10644,1177553179,8353,8232,8398,8285,8349,8285,142053,8290,8290,8285,1177553179,1177553179,1177553179,,3
TQBR,2016-06-28,ГМКНорНик,GMKN,12376,1526465503,8300,8285,8480,8480,8422,8480,181207,8424,8424,8480,1526465503,1526465503,1526465503,,3
TQBR,2016-06-29,ГМКНорНик,GMKN,13252,1470960109,8488,8424,8579,8485,8511,8485,172811,8512,8512,8485,1470960109,1470960109,1470960109,,3
TQBR,2016-06-30,ГМКНорНик,GMKN,8452,915620050,8462,8425,8545,8540,8488,8540,107868,8488,8488,8540,915620050,915620050,915620050,,3
TQBR,2016-07-01,ГМКНорНик,GMKN,9012,1062224787,8541,8377,8556,8496,8463,8496,125541,8461,8461,8496,1062224787,1062224787,1062224787,,3
TQBR,2016-07-04,ГМКНорНик,GMKN,22400,3066339799,8540,8507,8887,8861,8737,8861,350901,8738,8738,8861,3066339799,3066339799,3066339799,,3
TQBR,2016-07-05,ГМКНорНик,GMKN,19590,2193179661,8865,8759,8979,8809,8859,8809,247559,8859,8859,8809,2193179661,2193179661,2193179661,,3
TQBR,2016-07-06,ГМКНорНик,GMKN,11321,1070767572,8751,8724,8829,8772,8774,8772,122039,8774,8774,8772,1070767572,1070767572,1070767572,,3
TQBR,2016-07-07,ГМКНорНик,GMKN,12435,1353759211,8847,8653,8888,8720,8793,8720,153952,8793,8793,8720,1353759211,1353759211,1353759211,,3
TQBR,2016-07-08,ГМКНорНик,GMKN,12157,1369082761,8690,8519,8694,8672,8615,8672,158932,8614,8614,8672,1369082761,1369082761,1369082761,,3
TQBR,2016-07-11,ГМКНорНик,GMKN,10011,1190315353,8719,8715,8875,8855,8806,8855,135158,8807,8807,8855,1190315353,1190315353,1190315353,,3
TQBR,2016-07-12,ГМКНорНик,GMKN,12788,2009822734,8880,8852,9040,9025,8975,9025,223930,8975,8975,9025,2009822734,2009822734,2009822734,,3
TQBR,2016-07-13,ГМКНорНик,GMKN,30830,3836611276,9049,8961,9300,9300,9200,9300,417127,9198,9198,9300,3836611276,3836611276,3836611276,,3
TQBR,2016-07-14,ГМКНорНик,GMKN,13949,1935436015,9300,9090,9330,9297,9203,9297,210343,9201,9201,9297,1935436015,1935436015,1935436015,,3
TQBR,2016-07-15,ГМКНорНик,GMKN,9381,1117374437,9200,9193,9300,9290,9267,9290,120553,9269,9269,9290,1117374437,1117374437,1117374437,,3
TQBR,2016-07-18,ГМКНорНик,GMKN,8703,1345210382,9262,9244,9375,9308,9315,9308,144390,9317,9317,9308,1345210382,1345210382,1345210382,,3
TQBR,2016-07-19,ГМКНорНик,GMKN,10131,1078363860,9319,9220,9339,9310,9290,9310,116093,9289,9289,9310,1078363860,1078363860,1078363860,,3
TQBR,2016-07-20,ГМКНорНик,GMKN,13316,1511044319,9295,9041,9315,9297,9170,9297,164828,9167,9167,9297,1511044319,1511044319,1511044319,,3
TQBR,2016-07-21,ГМКНорНик,GMKN,10720,1316001043,9252,9155,9400,9390,9323,9390,141189,9321,9321,9390,1316001043,1316001043,1316001043,,3
TQBR,2016-07-22,ГМКНорНик,GMKN,8971,1360038583,9349,9322,9457,9400,9415,9400,144405,9418,9418,9400,1360038583,1360038583,1360038583,,3
TQBR,2016-07-25,ГМКНорНик,GMKN,8900,1104023359,9444,9273,9450,9306,9376,9306,117792,9373,9373,9306,1104023359,1104023359,1104023359,,3
TQBR,2016-07-26,ГМКНорНик,GMKN,8620,1046728976,9308,9175,9356,9339,9255,9339,113113,9254,9254,9339,1046728976,1046728976,1046728976,,3
TQBR,2016-07-27,ГМКНорНик,GMKN,8807,1070915026,9345,9251,9445,9445,9381,9445,114158,9381,9381,9445,1070915026,1070915026,1070915026,,3
TQBR,2016-07-28,ГМКНорНик,GMKN,13382,1728794081,9422,9321,9535,9535,9468,9535,182633,9466,9466,9535,1728794081,1728794081,1728794081,,3
TQBR,2016-07-29,ГМКНорНик,GMKN,10677,1420613853,9520,9444,9600,9444,9546,9444,148807,9547,9547,9444,1420613853,1420613853,1420613853,,3
TQBR,2016-08-01,ГМКНорНик,GMKN,11880,1434176156,9497,9497,9674,9637,9593,9637,149355,9602,9602,9637,1434176156,1434176156,1434176156,,3
TQBR,2016-08-02,ГМКНорНик,GMKN,13401,1870931403,9637,9563,9700,9581,9641,9581,194069,9641,9641,9581,1870931403,1870931403,1870931403,,3
TQBR,2016-08-03,ГМКНорНик,GMKN,9489,1119310721,9580,9580,9717,9660,9666,9660,115788,9667,9667,9660,1119310721,1119310721,1119310721,,3
TQBR,2016-08-04,ГМКНорНик,GMKN,11988,1220784081,9682,9610,9775,9734,9719,9734,125603,9719,9719,9734,1220784081,1220784081,1220784081,,3
TQBR,2016-08-05,ГМКНорНик,GMKN,8646,1120847021,9732,9688,9792,9778,9756,9778,114885,9756,9756,9778,1120847021,1120847021,1120847021,,3
TQBR,2016-08-08,ГМКНорНик,GMKN,6172,718226380,9790,9757,9850,9830,9807,9830,73244,9806,9806,9830,718226380,718226380,718226380,,3
TQBR,2016-08-09,ГМКНорНик,GMKN,8042,948845881,9820,9791,9889,9850,9857,9850,96258,9857,9857,9850,948845881,948845881,948845881,,3
TQBR,2016-08-10,ГМКНорНик,GMKN,11206,1440800411,9895,9784,9935,9927,9871,9927,145964,9871,9871,9927,1440800411,1440800411,1440800411,,3
TQBR,2016-08-11,ГМКНорНик,GMKN,13017,2014701333,9922,9900,10067,9989,9969,9989,202058,9971,9971,9989,2014701333,2014701333,2014701333,,3
TQBR,2016-08-12,ГМКНорНик,GMKN,11119,1436241964,9989,9790,10007,9860,9869,9860,145454,9874,9874,9860,1436241964,1436241964,1436241964,,3
TQBR,2016-08-15,ГМКНорНик,GMKN,10673,1356450451,9875,9730,10030,9967,9932,9967,136529,9935,9935,9967,1356450451,1356450451,1356450451,,3
TQBR,2016-08-16,ГМКНорНик,GMKN,9873,1204183668,9970,9810,10015,9975,9927,9975,121293,9928,9928,9975,1204183668,1204183668,1204183668,,3
TQBR,2016-08-17,ГМКНорНик,GMKN,8700,867020751,9928,9710,9947,9770,9812,9770,88392,9809,9809,9770,867020751,867020751,867020751,,3
TQBR,2016-08-18,ГМКНорНик,GMKN,11771,1410705161,9770,9555,9846,9601,9663,9601,146014,9661,9661,9601,1410705161,1410705161,1410705161,,3
TQBR,2016-08-19,ГМКНорНик,GMKN,12148,1365454981,9608,9605,9862,9788,9709,9788,139985,9754,9754,9788,1365454981,1365454981,1365454981,,3
TQBR,2016-08-22,ГМКНорНик,GMKN,9767,1266778125,9787,9736,9890,9890,9832,9890,128831,9833,9833,9890,1266778125,1266778125,1266778125,,3
TQBR,2016-08-23,ГМКНорНик,GMKN,8304,685856509,9914,9837,9945,9879,9888,9879,69367,9887,9887,9879,685856509,685856509,685856509,,3
TQBR,2016-08-24,ГМКНорНик,GMKN,6982,771920346,9863,9740,9920,9853,9816,9853,78650,9815,9815,9853,771920346,771920346,771920346,,3
TQBR,2016-08-25,ГМКНорНик,GMKN,8482,986005107,9822,9649,9847,9760,9765,9760,101494,9715,9715,9760,986005107,986005107,986005107,,3
TQBR,2016-08-26,ГМКНорНик,GMKN,12455,1410915629,9739,9542,9755,9597,9601,9597,146965,9600,9600,9597,1410915629,1410915629,1410915629,,3
TQBR,2016-08-29,ГМКНорНик,GMKN,9399,1031509974,9556,9454,9650,9640,9555,9640,107959,9555,9555,9640,1031509974,1031509974,1031509974,,3
TQBR,2016-08-30,ГМКНорНик,GMKN,7221,872714406,9652,9605,9749,9628,9717,9628,90201,9675,9675,9628,872714406,872714406,872714406,,3
TQBR,2016-08-31,ГМКНорНик,GMKN,6900,798877302,9659,9500,9659,9571,9590,9571,83316,9589,9589,9571,798877302,798877302,798877302,,3
TQBR,2016-09-01,ГМКНорНик,GMKN,9753,1108088841,9640,9582,9689,9631,9673,9631,114787,9653,9653,9631,1108088841,1108088841,1108088841,,3
