BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2016-01-04,Магнит ао,MGNT,8292,1045857480.0,11230.0,10949.0,11398.0,11366.0,11227.0,11366.0,93153,11227.0,11227.0,11366.0,1045857480.0,1045857480.0,1045857480.0,,3
TQBR,2016-01-05,Магнит ао,MGNT,11307,1345387778.0,11240.0,11203.0,11385.0,11350.0,11313.0,11350.0,118924,11313.0,11313.0,11350.0,1345387778.0,1345387778.0,1345387778.0,,3
TQBR,2016-01-06,Магнит ао,MGNT,5083,572229054.0,11350.0,11150.0,11351.0,11320.0,11241.0,11320.0,50905,11241.0,11241.0,11320.0,572229054.0,572229054.0,572229054.0,,3
TQBR,2016-01-11,Магнит ао,MGNT,15741,1786585449.0,11008.0,10502.0,11079.0,10667.0,10742.0,10667.0,166511,10730.0,10730.0,10667.0,1786585449.0,1786585449.0,1786585449.0,,3
TQBR,2016-01-12,Магнит ао,MGNT,16590,2019917392.0,10600.0,10291.0,10600.0,10367.0,10416.0,10367.0,193926,10416.0,10416.0,10367.0,2019917392.0,2019917392.0,2019917392.0,,3
TQBR,2016-01-13,Магнит ао,MGNT,13145,1366947521.0,10400.0,10323.0,10515.0,10352.0,10415.0,10352.0,131279,10413.0,10413.0,10352.0,1366947521.0,1366947521.0,1366947521.0,,3
TQBR,2016-01-14,Магнит ао,MGNT,16028,1882883450.0,10339.0,10021.0,10339.0,10230.0,10181.0,10230.0,185013,10177.0,10177.0,10230.0,1882883450.0,1882883450.0,1882883450.0,,3
TQBR,2016-01-15,Магнит ао,MGNT,29773,2788479330.0,10228.0,9555.0,10228.0,9640.0,9778.0,9640.0,285166,9778.0,9778.0,9640.0,2788479330.0,2788479330.0,2788479330.0,,3
TQBR,2016-01-18,Магнит ао,MGNT,18451,1576550513.0,9582.0,9251.0,9940.0,9940.0,9718.0,9940.0,162238,9718.0,9718.0,9940.0,1576550513.0,1576550513.0,1576550513.0,,3
TQBR,2016-01-19,Магнит ао,MGNT,15164,1819650705.0,10040.0,9990.0,10530.0,10427.0,10305.0,10427.0,176576,10305.0,10305.0,10427.0,1819650705.0,1819650705.0,1819650705.0,,3
TQBR,2016-01-20,Магнит ао,MGNT,18105,2600093450.0,10271.0,10105.0,10427.0,10350.0,10288.0,10350.0,252743,10287.0,10287.0,10350.0,2600093450.0,2600093450.0,2600093450.0,,3
TQBR,2016-01-21,Магнит ао,MGNT,20405,2907583190.0,10410.0,10381.0,10971.0,10850.0,10690.0,10850.0,271973,10691.0,10691.0,10850.0,2907583190.0,2907583190.0,2907583190.0,,3
TQBR,2016-01-22,Магнит ао,MGNT,17758,2840865434.0,11070.0,10729.0,11100.0,11050.0,11008.0,11050.0,258112,11006.0,11006.0,11050.0,2840865434.0,2840865434.0,2840865434.0,,3
TQBR,2016-01-25,Магнит ао,MGNT,11568,1541675384.0,11113.0,10861.0,11113.0,11042.0,10967.0,11042.0,140550,10969.0,10969.0,11042.0,1541675384.0,1541675384.0,1541675384.0,,3
TQBR,2016-01-26,Магнит ао,MGNT,10658,1545028998.0,10958.0,10911.0,11080.0,10975.0,11006.0,10975.0,140342,11009.0,11009.0,10975.0,1545028998.0,1545028998.0,1545028998.0,,3
TQBR,2016-01-27,Магнит ао,MGNT,10036,1340889582.0,11023.0,10982.0,11285.0,11285.0,11136.0,11285.0,120360,11141.0,11141.0,11285.0,1340889582.0,1340889582.0,1340889582.0,,3
TQBR,2016-01-28,Магнит ао,MGNT,12809,2149401352.0,11250.0,11250.0,11662.0,11485.0,11496.0,11485.0,187015,11493.0,11493.0,11485.0,2149401352.0,2149401352.0,2149401352.0,,3
TQBR,2016-01-29,Магнит ао,MGNT,12071,2008115716.0,11501.0,11400.0,11720.0,11500.0,11609.0,11500.0,173033,11605.0,11605.0,11500.0,2008115716.0,2008115716.0,2008115716.0,,3
TQBR,2016-02-01,Магнит ао,MGNT,9245,1202191755.0,11542.0,11258.0,11674.0,11270.0,11453.0,11270.0,104971,11453.0,11453.0,11270.0,1202191755.0,1202191755.0,1202191755.0,,3
TQBR,2016-02-02,Магнит ао,MGNT,12751,1793554057.0,11230.0,11094.0,11470.0,11150.0,11268.0,11150.0,159196,11266.0,11266.0,11150.0,1793554057.0,1793554057.0,1793554057.0,,3
TQBR,2016-02-03,Магнит ао,MGNT,8368,1053716328.0,11085.0,10928.0,11200.0,10955.0,11055.0,10955.0,95403,11045.0,11045.0,10955.0,1053716328.0,1053716328.0,1053716328.0,,3
TQBR,2016-02-04,Магнит ао,MGNT,10385,1349540242.0,11110.0,10805.0,11299.0,10889.0,11032.0,10889.0,122376,11028.0,11028.0,10889.0,1349540242.0,1349540242.0,1349540242.0,,3
TQBR,2016-02-05,Магнит ао,MGNT,10897,1341679943.0,10890.0,10673.0,11000.0,10765.0,10825.0,10765.0,123948,10825.0,10825.0,10765.0,1341679943.0,1341679943.0,1341679943.0,,3
TQBR,2016-02-08,Магнит ао,MGNT,13698,1625876341.0,10831.0,10363.0,10854.0,10450.0,10548.0,10450.0,154135,10548.0,10548.0,10450.0,1625876341.0,1625876341.0,1625876341.0,,3
