BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2016-05-27,НЛМК ао,NLMK,3720,88652175.3,84.3,84.3,86.12,85.4,85.45,85.4,1037240,85.47,85.47,85.4,88652175.3,88652175.3,88652175.3,,3
TQBR,2016-05-30,НЛМК ао,NLMK,3269,71906639.4,85.9,84.88,85.9,85.65,85.53,85.65,841600,85.44,85.44,85.65,71906639.4,71906639.4,71906639.4,,3
TQBR,2016-05-31,НЛМК ао,NLMK,7160,194540395.4,85.5,84.13,86.5,85.99,85.07,85.99,2287050,85.06,85.06,85.99,194540395.4,194540395.4,194540395.4,,3
TQBR,2016-06-01,НЛМК ао,NLMK,8435,175978109.9,85.25,83.04,86.47,84.0,84.17,84.0,2091430,84.14,84.14,84.0,175978109.9,175978109.9,175978109.9,,3
TQBR,2016-06-02,НЛМК ао,NLMK,10174,312737765.2,84.4,80.12,84.4,81.18,81.86,81.18,3822160,81.82,81.82,81.18,312737765.2,312737765.2,312737765.2,,3
TQBR,2016-06-03,НЛМК ао,NLMK,8197,254623323.6,81.48,79.05,82.04,80.45,80.47,80.45,3165520,80.44,80.44,80.45,254623323.6,254623323.6,254623323.6,,3
TQBR,2016-06-06,НЛМК ао,NLMK,5818,251637405.2,80.9,80.36,81.45,80.73,80.77,80.73,3115530,80.77,80.77,80.73,251637405.2,251637405.2,251637405.2,,3
TQBR,2016-06-07,НЛМК ао,NLMK,9645,319442821.0,81.3,80.6,81.7,81.02,81.19,81.02,3934640,81.19,81.19,81.02,319442821.0,319442821.0,319442821.0,,3
TQBR,2016-06-08,НЛМК ао,NLMK,7039,254663345.2,81.02,79.64,82.24,79.99,80.6,79.99,3159900,80.59,80.59,79.99,254663345.2,254663345.2,254663345.2,,3
TQBR,2016-06-09,НЛМК ао,NLMK,6026,205899852.9,80.0,79.5,80.96,80.51,80.3,80.51,2563950,80.31,80.31,80.51,205899852.9,205899852.9,205899852.9,,3
TQBR,2016-06-10,НЛМК ао,NLMK,13180,604407187.9,77.9,75.53,79.45,77.7,77.66,77.7,7783060,77.66,77.66,77.7,604407187.9,604407187.9,604407187.9,,3
TQBR,2016-06-14,НЛМК ао,NLMK,10823,204310238.6,77.0,76.26,79.3,79.2,78.07,79.2,2611080,78.25,78.25,79.2,204310238.6,204310238.6,204310238.6,,3
TQBR,2016-06-15,НЛМК ао,NLMK,7325,200678480.0,79.49,77.74,79.65,79.01,78.23,79.01,2550900,78.67,78.67,79.01,200678480.0,200678480.0,200678480.0,,3
TQBR,2016-06-16,НЛМК ао,NLMK,6373,151658143.4,78.3,77.5,79.09,78.75,78.31,78.75,1936700,78.31,78.31,78.75,151658143.4,151658143.4,151658143.4,,3
TQBR,2016-06-17,НЛМК ао,NLMK,6891,198893076.0,79.49,78.5,80.37,79.9,79.66,79.9,2496960,79.65,79.65,79.9,198893076.0,198893076.0,198893076.0,,3
TQBR,2016-06-20,НЛМК ао,NLMK,2456,102278270.9,79.84,78.84,80.68,80.24,79.77,80.24,1282300,79.76,79.76,80.24,102278270.9,102278270.9,102278270.9,,3
TQBR,2016-06-21,НЛМК ао,NLMK,5434,104004902.9,79.96,79.18,80.9,80.4,80.21,80.4,1296480,80.22,80.22,80.4,104004902.9,104004902.9,104004902.9,,3
TQBR,2016-06-22,НЛМК ао,NLMK,9161,281419030.2,80.6,80.02,82.69,81.67,81.78,81.67,3440290,81.8,81.8,81.67,281419030.2,281419030.2,281419030.2,,3
TQBR,2016-06-23,НЛМК ао,NLMK,4036,122110428.6,81.62,81.19,82.5,81.55,81.85,81.55,1491790,81.85,81.85,81.55,122110428.6,122110428.6,122110428.6,,3
TQBR,2016-06-24,НЛМК ао,NLMK,26097,452816570.6,79.77,78.08,81.4,81.06,80.17,81.06,5649200,80.16,80.16,81.06,452816570.6,452816570.6,452816570.6,,3
TQBR,2016-06-27,НЛМК ао,NLMK,5689,149938033.0,81.15,78.54,82.24,79.0,80.27,79.0,1868500,80.25,80.25,79.0,149938033.0,149938033.0,149938033.0,,3
TQBR,2016-06-28,НЛМК ао,NLMK,7158,231889123.3,79.7,78.63,82.65,82.65,81.38,82.65,2848260,81.41,81.41,82.65,231889123.3,231889123.3,231889123.3,,3
TQBR,2016-06-29,НЛМК ао,NLMK,7195,289411926.9,82.65,82.35,83.93,83.41,83.32,83.41,3473610,83.32,83.32,83.41,289411926.9,289411926.9,289411926.9,,3
TQBR,2016-06-30,НЛМК ао,NLMK,5118,107500236.8,83.15,82.14,83.63,83.0,83.06,83.0,1294230,83.06,83.06,83.0,107500236.8,107500236.8,107500236.8,,3
TQBR,2016-07-01,НЛМК ао,NLMK,3089,92157001.2,82.82,82.73,83.7,83.7,83.33,83.7,1105540,83.36,83.36,83.7,92157001.2,92157001.2,92157001.2,,3
TQBR,2016-07-04,НЛМК ао,NLMK,5832,112061687.8,83.81,82.2,84.11,84.11,83.09,84.11,1349220,83.06,83.06,84.11,112061687.8,112061687.8,112061687.8,,3
TQBR,2016-07-05,НЛМК ао,NLMK,4078,93588129.8,83.78,81.81,83.78,82.12,82.69,82.12,1132560,82.63,82.63,82.12,93588129.8,93588129.8,93588129.8,,3
TQBR,2016-07-06,НЛМК ао,NLMK,9542,289327454.0,82.16,81.3,84.4,84.14,83.83,84.14,3450610,83.85,83.85,84.14,289327454.0,289327454.0,289327454.0,,3
TQBR,2016-07-07,НЛМК ао,NLMK,10163,233529799.1,84.0,80.54,84.47,81.15,82.37,81.15,2836000,82.34,82.34,81.15,233529799.1,233529799.1,233529799.1,,3
TQBR,2016-07-08,НЛМК ао,NLMK,16253,342916287.7,81.2,79.53,84.52,84.52,82.33,84.52,4164590,82.34,82.34,84.52,342916287.7,342916287.7,342916287.7,,3
TQBR,2016-07-11,НЛМК ао,NLMK,3600,115543592.1,84.48,83.6,85.0,84.25,84.37,84.25,1370010,84.34,84.34,84.25,115543592.1,115543592.1,115543592.1,,3
TQBR,2016-07-12,НЛМК ао,NLMK,9380,340768371.9,84.97,83.8,87.5,86.8,85.62,86.8,3979480,85.63,85.63,86.8,340768371.9,340768371.9,340768371.9,,3
TQBR,2016-07-13,НЛМК ао,NLMK,5686,231094710.8,86.44,86.06,88.6,87.84,87.61,87.84,2636930,87.64,87.64,87.84,231094710.8,231094710.8,231094710.8,,3
TQBR,2016-07-14,НЛМК ао,NLMK,5006,181395557.0,87.6,87.49,89.45,88.58,88.54,88.58,2048020,88.57,88.57,88.58,181395557.0,181395557.0,181395557.0,,3
TQBR,2016-07-15,НЛМК ао,NLMK,8384,204193906.4,88.2,88.04,90.58,90.39,89.27,90.39,2286490,89.3,89.3,90.39,204193906.4,204193906.4,204193906.4,,3
TQBR,2016-07-18,НЛМК ао,NLMK,4000,144003975.7,89.71,88.04,90.62,89.75,89.29,89.75,1612870,89.28,89.28,89.75,144003975.7,144003975.7,144003975.7,,3
TQBR,2016-07-19,НЛМК ао,NLMK,8983,363998132.7,89.65,89.01,93.54,92.97,91.8,92.97,3963360,91.84,91.84,92.97,363998132.7,363998132.7,363998132.7,,3
TQBR,2016-07-20,НЛМК ао,NLMK,8927,313014958.3,92.66,92.35,94.49,93.7,93.57,93.7,3345020,93.58,93.58,93.7,313014958.3,313014958.3,313014958.3,,3
TQBR,2016-07-21,НЛМК ао,NLMK,5463,165734285.0,93.7,91.5,94.12,91.88,92.52,91.88,1791970,92.49,92.49,91.88,165734285.0,165734285.0,165734285.0,,3
TQBR,2016-07-22,НЛМК ао,NLMK,3522,136908622.8,91.26,90.3,92.63,90.34,91.1,90.34,1502930,91.09,91.09,90.34,136908622.8,136908622.8,136908622.8,,3
TQBR,2016-07-25,НЛМК ао,NLMK,5381,221456495.8,91.21,88.88,91.4,89.96,90.18,89.96,2456430,90.15,90.15,89.96,221456495.8,221456495.8,221456495.8,,3
TQBR,2016-07-26,НЛМК ао,NLMK,7089,212538070.3,90.09,89.51,93.53,93.53,91.51,93.53,2321620,91.55,91.55,93.53,212538070.3,212538070.3,212538070.3,,3
