BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2016-10-12,Новатэк ао,NVTK,3635,474632103.0,681.5,673.0,683.9,677.0,678.2,677.0,699860,678.2,678.2,677.0,474632103.0,474632103.0,474632103.0,,3
TQBR,2016-10-13,Новатэк ао,NVTK,2291,294633200.0,679.6,673.4,679.7,679.0,676.7,679.0,435400,676.7,676.7,679.0,294633200.0,294633200.0,294633200.0,,3
TQBR,2016-10-14,Новатэк ао,NVTK,2380,287806143.0,679.8,673.2,683.2,677.5,678.4,677.5,424220,678.4,678.4,677.5,287806143.0,287806143.0,287806143.0,,3
TQBR,2016-10-17,Новатэк ао,NVTK,4325,444437768.0,677.0,664.2,677.1,665.3,669.4,665.3,663880,669.5,669.5,665.3,444437768.0,444437768.0,444437768.0,,3
TQBR,2016-10-18,Новатэк ао,NVTK,4243,275132743.0,672.0,665.6,676.2,671.1,669.7,671.1,410820,669.7,669.7,671.1,275132743.0,275132743.0,275132743.0,,3
TQBR,2016-10-19,Новатэк ао,NVTK,3184,282019250.0,668.6,662.6,670.5,668.8,667.0,668.0,422830,667.0,667.0,668.8,282019250.0,282019250.0,282019250.0,,3
TQBR,2016-10-20,Новатэк ао,NVTK,2813,263364446.0,667.7,656.5,668.7,661.0,661.5,661.0,398110,661.5,661.5,661.0,263364446.0,263364446.0,263364446.0,,3
TQBR,2016-10-21,Новатэк ао,NVTK,2498,170215522.0,660.8,652.8,661.6,656.0,657.0,656.0,259070,657.0,657.0,656.0,170215522.0,170215522.0,170215522.0,,3
TQBR,2016-10-24,Новатэк ао,NVTK,4372,412220538.0,658.9,653.6,662.4,654.2,657.5,654.2,626980,657.5,657.5,654.2,412220538.0,412220538.0,412220538.0,,3
TQBR,2016-10-25,Новатэк ао,NVTK,5072,493026038.0,660.3,654.4,671.3,665.8,662.7,665.8,743720,662.9,662.9,665.8,493026038.0,493026038.0,493026038.0,,3
TQBR,2016-10-26,Новатэк ао,NVTK,4108,323065694.0,662.6,662.3,671.4,668.9,667.7,668.9,483850,667.7,667.7,668.9,323065694.0,323065694.0,323065694.0,,3
TQBR,2016-10-27,Новатэк ао,NVTK,3300,253528778.0,669.5,663.2,675.0,668.9,669.1,668.9,378920,669.1,669.1,668.9,253528778.0,253528778.0,253528778.0,,3
TQBR,2016-10-28,Новатэк ао,NVTK,2142,176880037.0,669.0,661.6,669.8,665.2,665.3,665.2,265860,665.3,665.3,665.2,176880037.0,176880037.0,176880037.0,,3
TQBR,2016-10-31,Новатэк ао,NVTK,5540,469211375.0,665.2,652.9,666.5,660.8,658.4,660.8,712610,658.4,658.4,660.8,469211375.0,469211375.0,469211375.0,,3
TQBR,2016-11-01,Новатэк ао,NVTK,8749,557056236.0,665.0,653.8,670.0,653.8,660.6,653.8,842620,661.1,661.1,653.8,557056236.0,557056236.0,557056236.0,,3
TQBR,2016-11-02,Новатэк ао,NVTK,6687,693351100.0,653.8,642.2,657.0,645.0,649.3,645.0,1067230,649.7,649.7,645.0,693351100.0,693351100.0,693351100.0,,3
TQBR,2016-11-03,Новатэк ао,NVTK,6053,610400877.0,647.0,640.0,647.1,640.0,641.8,640.0,950980,641.9,641.9,640.0,610400877.0,610400877.0,610400877.0,,3
TQBR,2016-11-07,Новатэк ао,NVTK,3883,292147687.0,640.5,640.5,655.0,652.3,648.8,652.3,450300,648.8,648.8,652.3,292147687.0,292147687.0,292147687.0,,3
TQBR,2016-11-08,Новатэк ао,NVTK,4731,335014040.0,652.3,644.7,660.0,648.1,651.8,648.1,514020,651.8,651.8,648.1,335014040.0,335014040.0,335014040.0,,3
TQBR,2016-11-09,Новатэк ао,NVTK,7957,672578608.0,633.2,633.2,669.2,668.0,658.0,668.0,1022110,658.0,658.0,668.0,672578608.0,672578608.0,672578608.0,,3
TQBR,2016-11-10,Новатэк ао,NVTK,8411,1151436719.0,669.9,661.0,696.1,686.0,679.6,686.0,1692600,680.3,680.3,686.0,1151436719.0,1151436719.0,1151436719.0,,3
TQBR,2016-11-11,Новатэк ао,NVTK,6066,648592556.0,680.3,672.1,697.6,685.4,682.2,685.4,950940,682.1,682.1,685.4,648592556.0,648592556.0,648592556.0,,3
