10.04.2020	6,00
09.04.2020	6,00
08.04.2020	6,00
07.04.2020	6,00
06.04.2020	6,00
03.04.2020	6,00
02.04.2020	6,00
01.04.2020	6,00
31.03.2020	6,00
30.03.2020	6,00
27.03.2020	6,00
26.03.2020	6,00
25.03.2020	6,00
24.03.2020	6,00
23.03.2020	6,00
20.03.2020	6,00
19.03.2020	6,00
18.03.2020	6,00
17.03.2020	6,00
16.03.2020	6,00
13.03.2020	6,00
12.03.2020	6,00
11.03.2020	6,00
10.03.2020	6,00
06.03.2020	6,00
05.03.2020	6,00
04.03.2020	6,00
03.03.2020	6,00
02.03.2020	6,00
28.02.2020	6,00
27.02.2020	6,00
26.02.2020	6,00
25.02.2020	6,00
21.02.2020	6,00
20.02.2020	6,00
19.02.2020	6,00
18.02.2020	6,00
17.02.2020	6,00
14.02.2020	6,00
13.02.2020	6,00
12.02.2020	6,00
11.02.2020	6,00
10.02.2020	6,00
07.02.2020	6,25
06.02.2020	6,25
05.02.2020	6,25
04.02.2020	6,25
03.02.2020	6,25
31.01.2020	6,25
30.01.2020	6,25
29.01.2020	6,25
28.01.2020	6,25
27.01.2020	6,25
24.01.2020	6,25
23.01.2020	6,25
22.01.2020	6,25
21.01.2020	6,25
20.01.2020	6,25
17.01.2020	6,25
16.01.2020	6,25
15.01.2020	6,25
14.01.2020	6,25
13.01.2020	6,25
10.01.2020	6,25
09.01.2020	6,25
08.01.2020	6,25
06.01.2020	6,25
03.01.2020	6,25
31.12.2019	6,25
30.12.2019	6,25
27.12.2019	6,25
26.12.2019	6,25
25.12.2019	6,25
24.12.2019	6,25
23.12.2019	6,25
20.12.2019	6,25
19.12.2019	6,25
18.12.2019	6,25
17.12.2019	6,25
16.12.2019	6,25
13.12.2019	6,50
12.12.2019	6,50
11.12.2019	6,50
10.12.2019	6,50
09.12.2019	6,50
06.12.2019	6,50
05.12.2019	6,50
04.12.2019	6,50
03.12.2019	6,50
02.12.2019	6,50
29.11.2019	6,50
28.11.2019	6,50
27.11.2019	6,50
26.11.2019	6,50
25.11.2019	6,50
22.11.2019	6,50
21.11.2019	6,50
20.11.2019	6,50
19.11.2019	6,50
18.11.2019	6,50
15.11.2019	6,50
14.11.2019	6,50
13.11.2019	6,50
12.11.2019	6,50
11.11.2019	6,50
08.11.2019	6,50
07.11.2019	6,50
06.11.2019	6,50
05.11.2019	6,50
01.11.2019	6,50
31.10.2019	6,50
30.10.2019	6,50
29.10.2019	6,50
28.10.2019	6,50
25.10.2019	7,00
24.10.2019	7,00
23.10.2019	7,00
22.10.2019	7,00
21.10.2019	7,00
18.10.2019	7,00
17.10.2019	7,00
16.10.2019	7,00
15.10.2019	7,00
14.10.2019	7,00
11.10.2019	7,00
10.10.2019	7,00
09.10.2019	7,00
08.10.2019	7,00
07.10.2019	7,00
04.10.2019	7,00
03.10.2019	7,00
02.10.2019	7,00
01.10.2019	7,00
30.09.2019	7,00
27.09.2019	7,00
26.09.2019	7,00
25.09.2019	7,00
24.09.2019	7,00
23.09.2019	7,00
20.09.2019	7,00
19.09.2019	7,00
18.09.2019	7,00
17.09.2019	7,00
16.09.2019	7,00
13.09.2019	7,00
12.09.2019	7,00
11.09.2019	7,00
10.09.2019	7,00
09.09.2019	7,00
06.09.2019	7,25
05.09.2019	7,25
04.09.2019	7,25
03.09.2019	7,25
02.09.2019	7,25
30.08.2019	7,25
29.08.2019	7,25
28.08.2019	7,25
27.08.2019	7,25
26.08.2019	7,25
23.08.2019	7,25
22.08.2019	7,25
21.08.2019	7,25
20.08.2019	7,25
19.08.2019	7,25
16.08.2019	7,25
15.08.2019	7,25
14.08.2019	7,25
13.08.2019	7,25
12.08.2019	7,25
09.08.2019	7,25
08.08.2019	7,25
07.08.2019	7,25
06.08.2019	7,25
05.08.2019	7,25
02.08.2019	7,25
01.08.2019	7,25
31.07.2019	7,25
30.07.2019	7,25
29.07.2019	7,25
26.07.2019	7,50
25.07.2019	7,50
24.07.2019	7,50
23.07.2019	7,50
22.07.2019	7,50
19.07.2019	7,50
18.07.2019	7,50
17.07.2019	7,50
16.07.2019	7,50
15.07.2019	7,50
12.07.2019	7,50
11.07.2019	7,50
10.07.2019	7,50
09.07.2019	7,50
08.07.2019	7,50
05.07.2019	7,50
04.07.2019	7,50
03.07.2019	7,50
02.07.2019	7,50
01.07.2019	7,50
28.06.2019	7,50
27.06.2019	7,50
26.06.2019	7,50
25.06.2019	7,50
24.06.2019	7,50
21.06.2019	7,50
20.06.2019	7,50
19.06.2019	7,50
18.06.2019	7,50
17.06.2019	7,50
14.06.2019	7,75
13.06.2019	7,75
12.06.2019	7,75
11.06.2019	7,75
10.06.2019	7,75
07.06.2019	7,75
06.06.2019	7,75
05.06.2019	7,75
04.06.2019	7,75
03.06.2019	7,75
31.05.2019	7,75
30.05.2019	7,75
29.05.2019	7,75
28.05.2019	7,75
27.05.2019	7,75
24.05.2019	7,75
23.05.2019	7,75
22.05.2019	7,75
21.05.2019	7,75
20.05.2019	7,75
17.05.2019	7,75
16.05.2019	7,75
15.05.2019	7,75
14.05.2019	7,75
13.05.2019	7,75
08.05.2019	7,75
07.05.2019	7,75
06.05.2019	7,75
30.04.2019	7,75
29.04.2019	7,75
26.04.2019	7,75
25.04.2019	7,75
24.04.2019	7,75
23.04.2019	7,75
22.04.2019	7,75
19.04.2019	7,75
18.04.2019	7,75
17.04.2019	7,75
16.04.2019	7,75
15.04.2019	7,75
12.04.2019	7,75
11.04.2019	7,75
10.04.2019	7,75
09.04.2019	7,75
08.04.2019	7,75
05.04.2019	7,75
04.04.2019	7,75
03.04.2019	7,75
02.04.2019	7,75
01.04.2019	7,75
29.03.2019	7,75
28.03.2019	7,75
27.03.2019	7,75
26.03.2019	7,75
25.03.2019	7,75
22.03.2019	7,75
21.03.2019	7,75
20.03.2019	7,75
19.03.2019	7,75
18.03.2019	7,75
15.03.2019	7,75
14.03.2019	7,75
13.03.2019	7,75
12.03.2019	7,75
11.03.2019	7,75
07.03.2019	7,75
06.03.2019	7,75
05.03.2019	7,75
04.03.2019	7,75
01.03.2019	7,75
28.02.2019	7,75
27.02.2019	7,75
26.02.2019	7,75
25.02.2019	7,75
22.02.2019	7,75
21.02.2019	7,75
20.02.2019	7,75
19.02.2019	7,75
18.02.2019	7,75
15.02.2019	7,75
14.02.2019	7,75
13.02.2019	7,75
12.02.2019	7,75
11.02.2019	7,75
08.02.2019	7,75
07.02.2019	7,75
06.02.2019	7,75
05.02.2019	7,75
04.02.2019	7,75
01.02.2019	7,75
31.01.2019	7,75
30.01.2019	7,75
29.01.2019	7,75
28.01.2019	7,75
25.01.2019	7,75
24.01.2019	7,75
23.01.2019	7,75
22.01.2019	7,75
21.01.2019	7,75
18.01.2019	7,75
17.01.2019	7,75
16.01.2019	7,75
15.01.2019	7,75
14.01.2019	7,75
11.01.2019	7,75
10.01.2019	7,75
09.01.2019	7,75
28.12.2018	7,75
27.12.2018	7,75
26.12.2018	7,75
25.12.2018	7,75
24.12.2018	7,75
21.12.2018	7,75
20.12.2018	7,75
19.12.2018	7,75
18.12.2018	7,75
17.12.2018	7,75
14.12.2018	7,50
13.12.2018	7,50
12.12.2018	7,50
11.12.2018	7,50
10.12.2018	7,50
07.12.2018	7,50
06.12.2018	7,50
05.12.2018	7,50
04.12.2018	7,50
03.12.2018	7,50
30.11.2018	7,50
29.11.2018	7,50
28.11.2018	7,50
27.11.2018	7,50
26.11.2018	7,50
23.11.2018	7,50
22.11.2018	7,50
21.11.2018	7,50
20.11.2018	7,50
19.11.2018	7,50
16.11.2018	7,50
15.11.2018	7,50
14.11.2018	7,50
13.11.2018	7,50
12.11.2018	7,50
09.11.2018	7,50
08.11.2018	7,50
07.11.2018	7,50
06.11.2018	7,50
02.11.2018	7,50
01.11.2018	7,50
31.10.2018	7,50
30.10.2018	7,50
29.10.2018	7,50
26.10.2018	7,50
25.10.2018	7,50
24.10.2018	7,50
23.10.2018	7,50
22.10.2018	7,50
19.10.2018	7,50
18.10.2018	7,50
17.10.2018	7,50
16.10.2018	7,50
15.10.2018	7,50
12.10.2018	7,50
11.10.2018	7,50
10.10.2018	7,50
09.10.2018	7,50
08.10.2018	7,50
05.10.2018	7,50
04.10.2018	7,50
03.10.2018	7,50
02.10.2018	7,50
01.10.2018	7,50
28.09.2018	7,50
27.09.2018	7,50
26.09.2018	7,50
25.09.2018	7,50
24.09.2018	7,50
21.09.2018	7,50
20.09.2018	7,50
19.09.2018	7,50
18.09.2018	7,50
17.09.2018	7,50
14.09.2018	7,25
13.09.2018	7,25
12.09.2018	7,25
11.09.2018	7,25
10.09.2018	7,25
07.09.2018	7,25
06.09.2018	7,25
05.09.2018	7,25
04.09.2018	7,25
03.09.2018	7,25
31.08.2018	7,25
30.08.2018	7,25
29.08.2018	7,25
28.08.2018	7,25
27.08.2018	7,25
24.08.2018	7,25
23.08.2018	7,25
22.08.2018	7,25
21.08.2018	7,25
20.08.2018	7,25
17.08.2018	7,25
16.08.2018	7,25
15.08.2018	7,25
14.08.2018	7,25
13.08.2018	7,25
10.08.2018	7,25
09.08.2018	7,25
08.08.2018	7,25
07.08.2018	7,25
06.08.2018	7,25
03.08.2018	7,25
02.08.2018	7,25
01.08.2018	7,25
31.07.2018	7,25
30.07.2018	7,25
27.07.2018	7,25
26.07.2018	7,25
25.07.2018	7,25
24.07.2018	7,25
23.07.2018	7,25
20.07.2018	7,25
19.07.2018	7,25
18.07.2018	7,25
17.07.2018	7,25
16.07.2018	7,25
13.07.2018	7,25
12.07.2018	7,25
11.07.2018	7,25
10.07.2018	7,25
09.07.2018	7,25
06.07.2018	7,25
05.07.2018	7,25
04.07.2018	7,25
03.07.2018	7,25
02.07.2018	7,25
29.06.2018	7,25
28.06.2018	7,25
27.06.2018	7,25
26.06.2018	7,25
25.06.2018	7,25
22.06.2018	7,25
21.06.2018	7,25
20.06.2018	7,25
19.06.2018	7,25
18.06.2018	7,25
15.06.2018	7,25
14.06.2018	7,25
13.06.2018	7,25
09.06.2018	7,25
08.06.2018	7,25
07.06.2018	7,25
06.06.2018	7,25
05.06.2018	7,25
04.06.2018	7,25
01.06.2018	7,25
31.05.2018	7,25
30.05.2018	7,25
29.05.2018	7,25
28.05.2018	7,25
25.05.2018	7,25
24.05.2018	7,25
23.05.2018	7,25
22.05.2018	7,25
21.05.2018	7,25
18.05.2018	7,25
17.05.2018	7,25
16.05.2018	7,25
15.05.2018	7,25
14.05.2018	7,25
11.05.2018	7,25
10.05.2018	7,25
08.05.2018	7,25
07.05.2018	7,25
04.05.2018	7,25
03.05.2018	7,25
28.04.2018	7,25
27.04.2018	7,25
26.04.2018	7,25
25.04.2018	7,25
24.04.2018	7,25
23.04.2018	7,25
20.04.2018	7,25
19.04.2018	7,25
18.04.2018	7,25
17.04.2018	7,25
16.04.2018	7,25
13.04.2018	7,25
12.04.2018	7,25
11.04.2018	7,25
10.04.2018	7,25
09.04.2018	7,25
06.04.2018	7,25
05.04.2018	7,25
04.04.2018	7,25
03.04.2018	7,25
02.04.2018	7,25
30.03.2018	7,25
29.03.2018	7,25
28.03.2018	7,25
27.03.2018	7,25
26.03.2018	7,25
23.03.2018	7,50
22.03.2018	7,50
21.03.2018	7,50
20.03.2018	7,50
19.03.2018	7,50
16.03.2018	7,50
15.03.2018	7,50
14.03.2018	7,50
13.03.2018	7,50
12.03.2018	7,50
07.03.2018	7,50
06.03.2018	7,50
05.03.2018	7,50
02.03.2018	7,50
01.03.2018	7,50
28.02.2018	7,50
27.02.2018	7,50
26.02.2018	7,50
22.02.2018	7,50
21.02.2018	7,50
20.02.2018	7,50
19.02.2018	7,50
16.02.2018	7,50
15.02.2018	7,50
14.02.2018	7,50
13.02.2018	7,50
12.02.2018	7,50
09.02.2018	7,75
08.02.2018	7,75
07.02.2018	7,75
06.02.2018	7,75
05.02.2018	7,75
02.02.2018	7,75
01.02.2018	7,75
31.01.2018	7,75
30.01.2018	7,75
29.01.2018	7,75
26.01.2018	7,75
25.01.2018	7,75
24.01.2018	7,75
23.01.2018	7,75
22.01.2018	7,75
19.01.2018	7,75
18.01.2018	7,75
17.01.2018	7,75
16.01.2018	7,75
15.01.2018	7,75
12.01.2018	7,75
11.01.2018	7,75
10.01.2018	7,75
09.01.2018	7,75
29.12.2017	7,75
28.12.2017	7,75
27.12.2017	7,75
26.12.2017	7,75
25.12.2017	7,75
22.12.2017	7,75
21.12.2017	7,75
20.12.2017	7,75
19.12.2017	7,75
18.12.2017	7,75
15.12.2017	8,25
14.12.2017	8,25
13.12.2017	8,25
12.12.2017	8,25
11.12.2017	8,25
08.12.2017	8,25
07.12.2017	8,25
06.12.2017	8,25
05.12.2017	8,25
04.12.2017	8,25
01.12.2017	8,25
30.11.2017	8,25
29.11.2017	8,25
28.11.2017	8,25
27.11.2017	8,25
24.11.2017	8,25
23.11.2017	8,25
22.11.2017	8,25
21.11.2017	8,25
20.11.2017	8,25
17.11.2017	8,25
16.11.2017	8,25
15.11.2017	8,25
14.11.2017	8,25
13.11.2017	8,25
10.11.2017	8,25
09.11.2017	8,25
08.11.2017	8,25
07.11.2017	8,25
03.11.2017	8,25
02.11.2017	8,25
01.11.2017	8,25
31.10.2017	8,25
30.10.2017	8,25
27.10.2017	8,50
26.10.2017	8,50
25.10.2017	8,50
24.10.2017	8,50
23.10.2017	8,50
20.10.2017	8,50
19.10.2017	8,50
18.10.2017	8,50
17.10.2017	8,50
16.10.2017	8,50
13.10.2017	8,50
12.10.2017	8,50
11.10.2017	8,50
10.10.2017	8,50
09.10.2017	8,50
06.10.2017	8,50
05.10.2017	8,50
04.10.2017	8,50
03.10.2017	8,50
02.10.2017	8,50
29.09.2017	8,50
28.09.2017	8,50
27.09.2017	8,50
26.09.2017	8,50
25.09.2017	8,50
22.09.2017	8,50
21.09.2017	8,50
20.09.2017	8,50
19.09.2017	8,50
18.09.2017	8,50
15.09.2017	9,00
14.09.2017	9,00
13.09.2017	9,00
12.09.2017	9,00
11.09.2017	9,00
08.09.2017	9,00
07.09.2017	9,00
06.09.2017	9,00
05.09.2017	9,00
04.09.2017	9,00
01.09.2017	9,00
31.08.2017	9,00
30.08.2017	9,00
29.08.2017	9,00
28.08.2017	9,00
25.08.2017	9,00
24.08.2017	9,00
23.08.2017	9,00
22.08.2017	9,00
21.08.2017	9,00
18.08.2017	9,00
17.08.2017	9,00
16.08.2017	9,00
15.08.2017	9,00
14.08.2017	9,00
11.08.2017	9,00
10.08.2017	9,00
09.08.2017	9,00
08.08.2017	9,00
07.08.2017	9,00
04.08.2017	9,00
03.08.2017	9,00
02.08.2017	9,00
01.08.2017	9,00
31.07.2017	9,00
28.07.2017	9,00
27.07.2017	9,00
26.07.2017	9,00
25.07.2017	9,00
24.07.2017	9,00
21.07.2017	9,00
20.07.2017	9,00
19.07.2017	9,00
18.07.2017	9,00
17.07.2017	9,00
14.07.2017	9,00
13.07.2017	9,00
12.07.2017	9,00
11.07.2017	9,00
10.07.2017	9,00
07.07.2017	9,00
06.07.2017	9,00
05.07.2017	9,00
04.07.2017	9,00
03.07.2017	9,00
30.06.2017	9,00
29.06.2017	9,00
28.06.2017	9,00
27.06.2017	9,00
26.06.2017	9,00
23.06.2017	9,00
22.06.2017	9,00
21.06.2017	9,00
20.06.2017	9,00
19.06.2017	9,00
16.06.2017	9,25
15.06.2017	9,25
14.06.2017	9,25
13.06.2017	9,25
09.06.2017	9,25
08.06.2017	9,25
07.06.2017	9,25
06.06.2017	9,25
05.06.2017	9,25
02.06.2017	9,25
01.06.2017	9,25
31.05.2017	9,25
30.05.2017	9,25
29.05.2017	9,25
26.05.2017	9,25
25.05.2017	9,25
24.05.2017	9,25
23.05.2017	9,25
22.05.2017	9,25
19.05.2017	9,25
18.05.2017	9,25
17.05.2017	9,25
16.05.2017	9,25
15.05.2017	9,25
12.05.2017	9,25
11.05.2017	9,25
10.05.2017	9,25
05.05.2017	9,25
04.05.2017	9,25
03.05.2017	9,25
02.05.2017	9,25
28.04.2017	9,75
27.04.2017	9,75
26.04.2017	9,75
25.04.2017	9,75
24.04.2017	9,75
21.04.2017	9,75
20.04.2017	9,75
19.04.2017	9,75
18.04.2017	9,75
17.04.2017	9,75
14.04.2017	9,75
13.04.2017	9,75
12.04.2017	9,75
11.04.2017	9,75
10.04.2017	9,75
07.04.2017	9,75
06.04.2017	9,75
05.04.2017	9,75
04.04.2017	9,75
03.04.2017	9,75
31.03.2017	9,75
30.03.2017	9,75
29.03.2017	9,75
28.03.2017	9,75
27.03.2017	9,75
24.03.2017	10,00
23.03.2017	10,00
22.03.2017	10,00
21.03.2017	10,00
20.03.2017	10,00
17.03.2017	10,00
16.03.2017	10,00
15.03.2017	10,00
14.03.2017	10,00
13.03.2017	10,00
10.03.2017	10,00
09.03.2017	10,00
07.03.2017	10,00
06.03.2017	10,00
03.03.2017	10,00
02.03.2017	10,00
01.03.2017	10,00
28.02.2017	10,00
27.02.2017	10,00
22.02.2017	10,00
21.02.2017	10,00
20.02.2017	10,00
17.02.2017	10,00
16.02.2017	10,00
15.02.2017	10,00
14.02.2017	10,00
13.02.2017	10,00
10.02.2017	10,00
09.02.2017	10,00
08.02.2017	10,00
07.02.2017	10,00
06.02.2017	10,00
03.02.2017	10,00
02.02.2017	10,00
01.02.2017	10,00
31.01.2017	10,00
30.01.2017	10,00
27.01.2017	10,00
26.01.2017	10,00
25.01.2017	10,00
24.01.2017	10,00
23.01.2017	10,00
20.01.2017	10,00
19.01.2017	10,00
18.01.2017	10,00
17.01.2017	10,00
16.01.2017	10,00
13.01.2017	10,00
12.01.2017	10,00
11.01.2017	10,00
10.01.2017	10,00
09.01.2017	10,00
30.12.2016	10,00
29.12.2016	10,00
28.12.2016	10,00
27.12.2016	10,00
26.12.2016	10,00
23.12.2016	10,00
22.12.2016	10,00
21.12.2016	10,00
20.12.2016	10,00
19.12.2016	10,00
16.12.2016	10,00
15.12.2016	10,00
14.12.2016	10,00
13.12.2016	10,00
12.12.2016	10,00
09.12.2016	10,00
08.12.2016	10,00
07.12.2016	10,00
06.12.2016	10,00
05.12.2016	10,00
02.12.2016	10,00
01.12.2016	10,00
30.11.2016	10,00
29.11.2016	10,00
28.11.2016	10,00
25.11.2016	10,00
