BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-11-25,BRZ2,,,,,0.0,,,0
RFUD,2021-11-26,BRZ2,72.6,71.2,75.0,71.2,1927266.12,1695360.87,31.0,36
RFUD,2021-11-29,BRZ2,71.5,69.25,71.51,70.61,3786442.56,2695721.57,51.0,72
RFUD,2021-11-30,BRZ2,69.64,66.81,69.65,67.95,6766770.86,5028547.77,99.0,134
RFUD,2021-12-01,BRZ2,67.53,65.32,69.0,67.89,10636650.56,3068556.97,62.0,212
RFUD,2021-12-02,BRZ2,68.69,64.23,69.2,66.09,13131709.2,3240484.07,66.0,270
RFUD,2021-12-03,BRZ2,67.25,66.99,69.5,68.51,26301303.6,7213337.74,142.0,520
RFUD,2021-12-06,BRZ2,67.9,67.9,69.0,69.0,28784727.0,1614898.8,32.0,564
RFUD,2021-12-07,BRZ2,69.44,68.99,71.06,71.0,28118010.3,1938536.23,37.0,534
RFUD,2021-12-08,BRZ2,71.3,70.81,71.3,70.96,30023299.6,1305696.3,25.0,574
RFUD,2021-12-09,BRZ2,70.78,70.5,71.5,70.75,29681199.6,260766.21,5.0,570
RFUD,2021-12-10,BRZ2,69.76,69.76,69.76,69.76,29398443.36,51212.35,1.0,572
RFUD,2021-12-13,BRZ2,71.94,70.88,72.38,70.88,30254789.4,897184.42,17.0,580
RFUD,2021-12-14,BRZ2,70.51,69.08,70.85,69.08,28435024.28,920131.54,18.0,556
RFUD,2021-12-15,BRZ2,69.87,69.14,70.49,70.25,28690349.04,362035.41,7.0,552
RFUD,2021-12-16,BRZ2,70.77,70.1,71.37,70.1,28289579.36,260576.27,5.0,548
RFUD,2021-12-17,BRZ2,71.38,69.66,71.38,69.66,28271615.92,104454.92,2.0,548
RFUD,2021-12-20,BRZ2,70.9,67.45,71.25,68.24,28361734.64,669286.84,13.0,562
RFUD,2021-12-21,BRZ2,70.0,70.0,70.0,70.0,29401168.16,155287.86,3.0,568
RFUD,2021-12-22,BRZ2,71.25,70.36,71.25,70.36,29659835.92,1456073.34,28.0,572
RFUD,2021-12-23,BRZ2,70.66,70.66,71.5,71.5,29854165.2,522565.5,10.0,568
RFUD,2021-12-24,BRZ2,71.5,71.5,72.0,72.0,30104624.8,316386.04,6.0,568
RFUD,2021-12-27,BRZ2,71.86,71.86,72.26,72.26,30261260.1,741517.76,14.0,570
RFUD,2021-12-28,BRZ2,73.0,72.5,74.47,74.44,30993085.92,2004724.68,37.0,564
RFUD,2021-12-29,BRZ2,72.89,72.89,73.97,73.97,33627747.6,1695832.34,31.0,612
RFUD,2021-12-30,BRZ2,73.25,73.0,74.44,74.38,31477105.16,4621276.17,84.0,566
