BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2018-04-26,BRK9,72.99,72.99,73.0,73.0,894903.4,458049.73,10.0,20.0
RFUD,2018-04-27,BRK9,71.31,69.1,73.0,69.1,859732.2,5223599.75,119.0,20.0
RFUD,2018-04-28,BRK9,69.16,69.16,69.16,69.16,859711.4,42985.57,1.0,20.0
RFUD,2018-04-30,BRK9,,,,,870548.8,,,20.0
RFUD,2018-05-02,BRK9,,,,,881619.4,,,20.0
RFUD,2018-05-03,BRK9,,,,,878167.0,,,20.0
RFUD,2018-05-04,BRK9,,,,,872079.2,,,20.0
RFUD,2018-05-07,BRK9,,,,,884026.4,,,20.0
RFUD,2018-05-08,BRK9,70.57,70.48,72.14,70.48,1075377.12,451252.54,10.0,24.0
RFUD,2018-05-10,BRK9,69.85,66.95,74.01,72.08,1871640.96,9608401.86,220.0,42.0
RFUD,2018-05-11,BRK9,,,,,1895108.88,,,42.0
RFUD,2018-05-14,BRK9,,,,,1912183.56,,,42.0
RFUD,2018-05-15,BRK9,74.02,74.02,74.1,74.1,2039412.76,138950.79,3.0,44.0
RFUD,2018-05-16,BRK9,74.3,73.4,74.3,73.4,2002781.44,91593.64,2.0,44.0
RFUD,2018-05-17,BRK9,74.0,74.0,74.53,74.41,2395950.96,689734.62,15.0,52.0
RFUD,2018-05-18,BRK9,74.35,74.31,75.0,75.0,2435561.96,327027.27,7.0,52.0
RFUD,2018-05-21,BRK9,74.36,74.36,75.0,75.0,2595948.88,138648.38,3.0,56.0
RFUD,2018-05-22,BRK9,76.22,76.22,76.22,76.22,2607175.2,46556.7,1.0,56.0
RFUD,2018-05-23,BRK9,75.33,74.46,75.33,75.1,1943302.62,507456.93,11.0,42.0
RFUD,2018-05-24,BRK9,75.01,75.01,75.83,75.83,1959777.96,92818.18,2.0,42.0
RFUD,2018-05-25,BRK9,74.64,74.31,74.64,74.35,2033122.96,693576.21,15.0,44.0
RFUD,2018-05-28,BRK9,,,,,1969238.92,,,44.0
RFUD,2018-05-29,BRK9,73.48,73.48,73.48,73.48,1981495.56,91932.16,2.0,44.0
RFUD,2018-05-30,BRK9,73.54,73.54,73.54,73.54,2106250.76,228940.3,5.0,46.0
RFUD,2018-05-31,BRK9,75.0,75.0,75.0,75.0,2144032.4,46777.8,1.0,46.0
RFUD,2018-06-01,BRK9,73.2,73.2,73.62,73.62,1921959.48,136916.09,3.0,42.0
RFUD,2018-06-04,BRK9,73.69,73.3,73.69,73.3,1909098.24,136717.63,3.0,42.0
RFUD,2018-06-05,BRK9,72.09,72.09,72.09,72.09,1864218.3,44884.24,1.0,42.0
RFUD,2018-06-06,BRK9,,,,,1866334.68,,,42.0
RFUD,2018-06-07,BRK9,74.13,74.13,74.13,74.13,1935298.68,46078.54,1.0,42.0
RFUD,2018-06-08,BRK9,,,,,1918394.52,,,42.0
RFUD,2018-06-09,BRK9,75.55,75.55,76.47,76.47,2358889.0,238053.83,5.0,52.0
RFUD,2018-06-11,BRK9,,,,,2366036.4,,,52.0
RFUD,2018-06-13,BRK9,72.46,72.3,72.46,72.31,1913412.48,225765.44,5.0,42.0
RFUD,2018-06-14,BRK9,,,,,1900888.92,,,42.0
RFUD,2018-06-15,BRK9,73.34,71.71,73.34,71.71,1991201.52,137451.08,3.0,44.0
RFUD,2018-06-18,BRK9,,,,,1970228.04,,,44.0
RFUD,2018-06-19,BRK9,73.0,70.88,73.09,70.94,1135629234.6,566655588.27,12532.0,25060.0
RFUD,2018-06-20,BRK9,,,,,1134128641.8,,,25060.0
RFUD,2018-06-21,BRK9,71.65,71.0,71.65,71.0,1134102078.2,136422.93,3.0,25060.0
