BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2018-07-26,BRQ9,77.62,76.0,77.62,76.6,647972.64,339975.95,7.0,14.0
RFUD,2018-07-27,BRQ9,,,,,650484.38,,,14.0
RFUD,2018-07-30,BRQ9,,,,,645739.5,,,14.0
RFUD,2018-07-31,BRQ9,,,,,645496.32,,,14.0
RFUD,2018-08-01,BRQ9,73.64,73.63,73.64,73.63,739044.8,324073.91,7.0,16.0
RFUD,2018-08-02,BRQ9,72.91,71.33,74.3,74.05,1480423.68,789320.56,17.0,32.0
RFUD,2018-08-03,BRQ9,73.24,73.22,73.3,73.3,926919.6,324131.02,7.0,20.0
RFUD,2018-08-06,BRQ9,74.0,74.0,74.0,74.0,1035774.3,141241.95,3.0,22.0
RFUD,2018-08-07,BRQ9,73.13,72.96,73.13,72.96,1021801.44,139032.05,3.0,22.0
RFUD,2018-08-08,BRQ9,73.08,73.08,73.08,73.08,1012370.48,47285.03,1.0,22.0
RFUD,2018-08-09,BRQ9,72.29,72.1,72.29,72.1,1050973.44,239142.55,5.0,22.0
RFUD,2018-08-10,BRQ9,72.09,72.09,72.09,72.09,1071865.52,48721.16,1.0,22.0
RFUD,2018-08-13,BRQ9,,,,,1067609.62,,,22.0
RFUD,2018-08-14,BRQ9,,,,,1055960.84,,,22.0
RFUD,2018-08-15,BRQ9,,,,,1046313.84,,,22.0
RFUD,2018-08-16,BRQ9,71.82,69.83,72.5,70.6,1038327.18,332118.68,7.0,22.0
RFUD,2018-08-17,BRQ9,,,,,1054951.7,,,22.0
RFUD,2018-08-20,BRQ9,,,,,1054140.78,,,22.0
RFUD,2018-08-21,BRQ9,,,,,1065205.24,,,22.0
RFUD,2018-08-22,BRQ9,,,,,1093068.46,,,22.0
RFUD,2018-08-23,BRQ9,,,,,1108726.52,,,22.0
RFUD,2018-08-24,BRQ9,,,,,1124755.94,,,22.0
RFUD,2018-08-27,BRQ9,,,,,1116425.64,,,22.0
RFUD,2018-08-28,BRQ9,76.0,75.13,76.3,75.8,1231267.2,566435.77,11.0,24.0
RFUD,2018-08-29,BRQ9,75.8,75.3,75.8,75.37,1132542.84,154683.55,3.0,22.0
RFUD,2018-08-30,BRQ9,76.1,76.1,76.6,76.6,1150342.82,104235.31,2.0,22.0
RFUD,2018-08-31,BRQ9,75.66,75.66,76.4,76.4,1136520.0,102819.63,2.0,22.0
RFUD,2018-09-03,BRQ9,75.94,75.94,75.94,75.94,1137352.26,51697.83,1.0,22.0
RFUD,2018-09-04,BRQ9,77.11,76.8,77.3,76.8,1149142.72,157436.67,3.0,22.0
RFUD,2018-09-05,BRQ9,,,,,1142948.84,,,22.0
RFUD,2018-09-06,BRQ9,,,,,1149659.72,,,22.0
RFUD,2018-09-07,BRQ9,76.0,76.0,76.27,76.27,1145060.18,105841.05,2.0,22.0
RFUD,2018-09-10,BRQ9,,,,,1170580.18,,,22.0
RFUD,2018-09-11,BRQ9,76.35,76.35,76.35,76.35,1169482.82,53158.31,1.0,22.0
RFUD,2018-09-12,BRQ9,76.37,76.37,77.01,77.01,1169391.96,105442.15,2.0,22.0
RFUD,2018-09-13,BRQ9,76.0,76.0,76.0,76.0,1145824.9,52082.95,1.0,22.0
RFUD,2018-09-14,BRQ9,76.31,76.29,76.31,76.3,1139569.64,155416.23,3.0,22.0
RFUD,2018-09-17,BRQ9,,,,,1141348.78,,,22.0
RFUD,2018-09-18,BRQ9,,,,,1141161.78,,,22.0
RFUD,2018-09-19,BRQ9,,,,,1129080.26,,,22.0
RFUD,2018-09-20,BRQ9,,,,,1124039.62,,,22.0
RFUD,2018-09-21,BRQ9,,,,,1123402.72,,,22.0
RFUD,2018-09-24,BRQ9,,,,,1137752.22,,,22.0
RFUD,2018-09-25,BRQ9,,,,,1156940.62,,,22.0
RFUD,2018-09-26,BRQ9,80.56,78.71,80.56,78.71,1148418.48,105081.25,2.0,22.0
RFUD,2018-09-27,BRQ9,,,,,1152743.9,,,22.0
RFUD,2018-09-28,BRQ9,,,,,1157896.3,,,22.0
RFUD,2018-10-01,BRQ9,,,,,1166994.4,,,22.0
RFUD,2018-10-02,BRQ9,,,,,1192871.68,,,22.0
RFUD,2018-10-03,BRQ9,,,,,1193222.36,,,22.0
RFUD,2018-10-04,BRQ9,,,,,1225637.82,,,22.0
RFUD,2018-10-05,BRQ9,,,,,1207967.2,,,22.0
RFUD,2018-10-08,BRQ9,,,,,1192003.56,,,22.0
RFUD,2018-10-09,BRQ9,,,,,1197498.28,,,22.0
RFUD,2018-10-10,BRQ9,,,,,1196279.48,,,22.0
RFUD,2018-10-11,BRQ9,,,,,1153145.18,,,22.0
RFUD,2018-10-12,BRQ9,,,,,1146899.38,,,22.0
RFUD,2018-10-15,BRQ9,,,,,1131538.98,,,22.0
RFUD,2018-10-16,BRQ9,,,,,1132476.4,,,22.0
RFUD,2018-10-17,BRQ9,,,,,1127002.14,,,22.0
RFUD,2018-10-18,BRQ9,,,,,1120563.18,,,22.0
RFUD,2018-10-19,BRQ9,,,,,1122575.74,,,22.0
RFUD,2018-10-22,BRQ9,,,,,1114040.84,,,22.0
RFUD,2018-10-23,BRQ9,,,,,1096698.68,,,22.0
RFUD,2018-10-24,BRQ9,,,,,1095528.72,,,22.0
RFUD,2018-10-25,BRQ9,,,,,1089682.0,,,22.0
RFUD,2018-10-26,BRQ9,,,,,1092228.72,,,22.0
RFUD,2018-10-29,BRQ9,,,,,1104091.34,,,22.0
RFUD,2018-10-30,BRQ9,,,,,1090945.68,,,22.0
RFUD,2018-10-31,BRQ9,,,,,1091933.04,,,22.0
RFUD,2018-11-01,BRQ9,,,,,1056549.34,,,22.0
RFUD,2018-11-02,BRQ9,71.32,71.32,71.32,71.32,1043225.04,94112.88,2.0,22.0
RFUD,2018-11-06,BRQ9,72.49,72.49,72.49,72.49,1043973.04,47789.54,1.0,22.0
RFUD,2018-11-07,BRQ9,,,,,1052150.0,,,22.0
RFUD,2018-11-08,BRQ9,,,,,1041771.94,,,22.0
RFUD,2018-11-09,BRQ9,70.02,70.02,70.3,70.3,1426205.7,189620.68,4.0,30.0
RFUD,2018-11-12,BRQ9,,,,,1460334.9,,,30.0
RFUD,2018-11-13,BRQ9,,,,,1387346.1,,,30.0
RFUD,2018-11-14,BRQ9,66.99,66.98,66.99,66.98,1359295.8,89848.45,2.0,30.0
RFUD,2018-11-15,BRQ9,,,,,1344604.2,,,30.0
RFUD,2018-11-16,BRQ9,68.31,68.31,68.31,68.31,1259218.52,44972.09,1.0,28.0
RFUD,2018-11-19,BRQ9,,,,,1231713.56,,,28.0
RFUD,2018-11-20,BRQ9,,,,,1185367.96,,,28.0
RFUD,2018-11-21,BRQ9,63.3,63.11,63.3,63.11,1184013.32,83170.95,2.0,28.0
RFUD,2018-11-22,BRQ9,,,,,1175100.08,,,28.0
RFUD,2018-11-23,BRQ9,63.18,63.18,63.18,63.18,1197728.4,125701.8,3.0,30.0
RFUD,2018-11-26,BRQ9,,,,,1244063.4,,,30.0
RFUD,2018-11-27,BRQ9,,,,,1239333.6,,,30.0
