BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2019-07-26,BRQ0,,,,,0.0,,,
RFUD,2019-07-29,BRQ0,,,,,0.0,,,
RFUD,2019-07-30,BRQ0,62.78,62.78,62.78,62.78,79460.82,39921.17,1.0,2.0
RFUD,2019-07-31,BRQ0,61.91,61.91,61.91,61.91,0.0,39284.5,1.0,0.0
RFUD,2019-08-01,BRQ0,,,,,0.0,,,
RFUD,2019-08-02,BRQ0,60.75,60.75,60.75,60.75,78885.98,39684.69,1.0,2.0
RFUD,2019-08-05,BRQ0,,,,,76807.02,,,2.0
RFUD,2019-08-06,BRQ0,59.15,59.15,59.15,59.15,152553.16,38601.64,1.0,4.0
RFUD,2019-08-07,BRQ0,58.16,54.69,58.16,54.69,219213.72,111043.1,3.0,6.0
RFUD,2019-08-08,BRQ0,,,,,218781.72,,,6.0
RFUD,2019-08-09,BRQ0,,,,,224589.06,,,6.0
RFUD,2019-08-12,BRQ0,,,,,224342.76,,,6.0
RFUD,2019-08-13,BRQ0,,,,,229427.28,,,6.0
RFUD,2019-08-14,BRQ0,61.04,58.87,62.68,58.87,909215.28,770887.62,19.0,24.0
RFUD,2019-08-15,BRQ0,,,,,899256.72,,,24.0
RFUD,2019-08-16,BRQ0,,,,,908813.76,,,24.0
RFUD,2019-08-19,BRQ0,59.5,59.5,59.5,59.5,921588.0,79511.76,2.0,24.0
RFUD,2019-08-20,BRQ0,,,,,923278.56,,,24.0
RFUD,2019-08-21,BRQ0,57.86,57.86,58.01,58.01,778008.6,76305.96,2.0,20.0
RFUD,2019-08-22,BRQ0,,,,,772941.0,,,20.0
RFUD,2019-08-23,BRQ0,,,,,753021.6,,,20.0
RFUD,2019-08-26,BRQ0,,,,,757195.6,,,20.0
RFUD,2019-08-27,BRQ0,,,,,757480.0,,,20.0
RFUD,2019-08-28,BRQ0,,,,,776617.4,,,20.0
RFUD,2019-08-29,BRQ0,,,,,777782.8,,,20.0
RFUD,2019-08-30,BRQ0,57.39,57.39,58.64,58.64,768264.8,77447.24,2.0,20.0
RFUD,2019-09-02,BRQ0,57.67,57.67,57.67,57.67,760097.8,38492.13,1.0,20.0
RFUD,2019-09-03,BRQ0,56.88,55.67,58.34,55.67,751089.6,152061.79,4.0,20.0
RFUD,2019-09-04,BRQ0,,,,,772205.6,,,20.0
RFUD,2019-09-05,BRQ0,59.29,59.29,59.29,59.29,783191.8,39192.65,1.0,20.0
RFUD,2019-09-06,BRQ0,57.7,57.7,57.7,57.7,840613.84,37907.52,1.0,22.0
RFUD,2019-09-09,BRQ0,59.8,59.8,59.8,59.8,939059.76,39166.79,1.0,24.0
RFUD,2019-09-10,BRQ0,60.59,59.94,60.59,59.94,951624.0,78837.58,2.0,24.0
RFUD,2019-09-11,BRQ0,,,,,927980.16,,,24.0
RFUD,2019-09-12,BRQ0,57.48,57.3,57.48,57.3,971078.42,74400.17,2.0,26.0
RFUD,2019-09-13,BRQ0,57.54,57.42,57.54,57.42,967729.88,73875.25,2.0,26.0
RFUD,2019-09-16,BRQ0,62.09,60.57,63.0,63.0,1127621.04,238718.15,6.0,28.0
