BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2017-04-26,BRK8,,,,,0.0,,,
RFUD,2017-04-27,BRK8,55.0,52.01,55.0,54.04,0.0,122068.64,4.0,0.0
RFUD,2017-04-28,BRK8,,,,,0.0,,,
RFUD,2017-05-02,BRK8,,,,,0.0,,,
RFUD,2017-05-03,BRK8,,,,,0.0,,,
RFUD,2017-05-04,BRK8,,,,,0.0,,,
RFUD,2017-05-05,BRK8,,,,,0.0,,,
RFUD,2017-05-10,BRK8,,,,,0.0,,,
RFUD,2017-05-11,BRK8,,,,,0.0,,,
RFUD,2017-05-12,BRK8,,,,,0.0,,,
RFUD,2017-05-15,BRK8,,,,,0.0,,,
RFUD,2017-05-16,BRK8,,,,,0.0,,,
RFUD,2017-05-17,BRK8,54.77,52.9,54.77,53.8,122355.2,183441.83,6.0,4.0
RFUD,2017-05-18,BRK8,,,,,124791.28,,,4.0
RFUD,2017-05-19,BRK8,,,,,126222.6,,,4.0
RFUD,2017-05-22,BRK8,,,,,127139.48,,,4.0
RFUD,2017-05-23,BRK8,,,,,125993.08,,,4.0
RFUD,2017-05-24,BRK8,,,,,126825.8,,,4.0
RFUD,2017-05-25,BRK8,,,,,123084.44,,,4.0
RFUD,2017-05-26,BRK8,,,,,122026.28,,,4.0
RFUD,2017-05-29,BRK8,,,,,123417.2,,,4.0
RFUD,2017-05-30,BRK8,,,,,123369.32,,,4.0
RFUD,2017-05-31,BRK8,,,,,120606.0,,,4.0
RFUD,2017-06-01,BRK8,,,,,120531.52,,,4.0
RFUD,2017-06-02,BRK8,,,,,117649.44,,,4.0
RFUD,2017-06-05,BRK8,,,,,117402.0,,,4.0
RFUD,2017-06-06,BRK8,,,,,117490.84,,,4.0
RFUD,2017-06-07,BRK8,,,,,116870.2,,,4.0
RFUD,2017-06-08,BRK8,,,,,116713.68,,,4.0
RFUD,2017-06-09,BRK8,,,,,114488.12,,,4.0
RFUD,2017-06-13,BRK8,,,,,115234.72,,,4.0
RFUD,2017-06-14,BRK8,,,,,113281.48,,,4.0
RFUD,2017-06-15,BRK8,,,,,114758.44,,,4.0
RFUD,2017-06-16,BRK8,,,,,114814.16,,,4.0
RFUD,2017-06-19,BRK8,,,,,115874.44,,,4.0
RFUD,2017-06-20,BRK8,,,,,116725.48,,,4.0
RFUD,2017-06-21,BRK8,,,,,116124.52,,,4.0
RFUD,2017-06-22,BRK8,47.91,47.91,48.3,48.3,231078.8,57536.47,2.0,8.0
RFUD,2017-06-23,BRK8,,,,,229987.68,,,8.0
