BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2018-05-28,BRM9,,,,,0.0,,,
RFUD,2018-05-29,BRM9,,,,,0.0,,,
RFUD,2018-05-30,BRM9,,,,,0.0,,,
RFUD,2018-05-31,BRM9,,,,,0.0,,,
RFUD,2018-06-01,BRM9,,,,,0.0,,,
RFUD,2018-06-04,BRM9,72.37,72.37,72.37,72.37,90140.5,44878.01,1.0,2.0
RFUD,2018-06-05,BRM9,,,,,89158.32,,,2.0
RFUD,2018-06-06,BRM9,,,,,89344.02,,,2.0
RFUD,2018-06-07,BRM9,72.4,72.4,74.37,74.37,91249.56,91230.91,2.0,2.0
RFUD,2018-06-08,BRM9,,,,,91701.98,,,2.0
RFUD,2018-06-09,BRM9,,,,,91202.04,,,2.0
RFUD,2018-06-11,BRM9,,,,,91339.6,,,2.0
RFUD,2018-06-13,BRM9,,,,,90777.92,,,2.0
RFUD,2018-06-14,BRM9,,,,,90008.94,,,2.0
RFUD,2018-06-15,BRM9,,,,,88904.0,,,2.0
RFUD,2018-06-18,BRM9,70.97,70.95,70.97,70.95,269773.08,90178.53,2.0,6.0
RFUD,2018-06-19,BRM9,,,,,270483.12,,,6.0
RFUD,2018-06-20,BRM9,,,,,271501.08,,,6.0
RFUD,2018-06-21,BRM9,70.15,70.15,70.15,70.15,268282.08,44713.68,1.0,6.0
RFUD,2018-06-22,BRM9,,,,,269704.74,,,6.0
RFUD,2018-06-25,BRM9,,,,,267446.46,,,6.0
RFUD,2018-06-26,BRM9,,,,,271469.88,,,6.0
RFUD,2018-06-27,BRM9,74.0,74.0,74.0,74.0,371485.92,46675.43,1.0,8.0
RFUD,2018-06-28,BRM9,,,,,373461.04,,,8.0
RFUD,2018-06-29,BRM9,,,,,374078.32,,,8.0
RFUD,2018-07-02,BRM9,74.73,74.73,74.73,74.73,376075.52,47415.51,1.0,8.0
RFUD,2018-07-03,BRM9,,,,,372067.68,,,8.0
RFUD,2018-07-04,BRM9,,,,,371606.56,,,8.0
RFUD,2018-07-05,BRM9,,,,,374991.28,,,8.0
RFUD,2018-07-06,BRM9,,,,,371179.44,,,8.0
RFUD,2018-07-09,BRM9,,,,,372223.84,,,8.0
RFUD,2018-07-10,BRM9,,,,,372473.28,,,8.0
RFUD,2018-07-11,BRM9,73.96,73.96,73.96,73.96,367289.52,45911.19,1.0,8.0
RFUD,2018-07-12,BRM9,71.74,71.74,71.74,71.74,537238.92,89204.1,2.0,12.0
RFUD,2018-07-13,BRM9,74.93,74.93,75.27,75.27,654296.16,186314.67,4.0,14.0
RFUD,2018-07-16,BRM9,73.94,72.01,74.1,72.01,708744.96,183083.74,4.0,16.0
RFUD,2018-07-17,BRM9,,,,,704937.28,,,16.0
RFUD,2018-07-18,BRM9,71.7,71.7,72.28,72.28,449999.1,181662.1,4.0,10.0
RFUD,2018-07-19,BRM9,,,,,458647.4,,,10.0
RFUD,2018-07-20,BRM9,,,,,453204.4,,,10.0
RFUD,2018-07-23,BRM9,,,,,457797.0,,,10.0
RFUD,2018-07-24,BRM9,,,,,456130.7,,,10.0
RFUD,2018-07-25,BRM9,,,,,460014.8,,,10.0
RFUD,2018-07-26,BRM9,,,,,462334.6,,,10.0
RFUD,2018-07-27,BRM9,,,,,463627.9,,,10.0
RFUD,2018-07-30,BRM9,,,,,461740.9,,,10.0
RFUD,2018-07-31,BRM9,,,,,463377.2,,,10.0
RFUD,2018-08-01,BRM9,,,,,457250.6,,,10.0
RFUD,2018-08-02,BRM9,73.56,73.56,73.56,73.56,460984.7,46618.14,1.0,10.0
RFUD,2018-08-03,BRM9,,,,,462258.4,,,10.0
RFUD,2018-08-06,BRM9,,,,,467625.4,,,10.0
RFUD,2018-08-07,BRM9,74.6,74.6,74.6,74.6,469657.4,47327.36,1.0,10.0
RFUD,2018-08-08,BRM9,,,,,465280.0,,,10.0
RFUD,2018-08-09,BRM9,,,,,477516.4,,,10.0
RFUD,2018-08-10,BRM9,,,,,491604.6,,,10.0
RFUD,2018-08-13,BRM9,,,,,490160.4,,,10.0
RFUD,2018-08-14,BRM9,,,,,484375.3,,,10.0
RFUD,2018-08-15,BRM9,,,,,479182.3,,,10.0
RFUD,2018-08-16,BRM9,,,,,475504.0,,,10.0
RFUD,2018-08-17,BRM9,,,,,485258.6,,,10.0
RFUD,2018-08-20,BRM9,,,,,482715.6,,,10.0
RFUD,2018-08-21,BRM9,,,,,487688.4,,,10.0
RFUD,2018-08-22,BRM9,,,,,500516.6,,,10.0
RFUD,2018-08-23,BRM9,,,,,507644.7,,,10.0
RFUD,2018-08-24,BRM9,,,,,514897.2,,,10.0
RFUD,2018-08-27,BRM9,,,,,511092.9,,,10.0
RFUD,2018-08-28,BRM9,,,,,516073.7,,,10.0
RFUD,2018-08-29,BRM9,,,,,520051.4,,,10.0
RFUD,2018-08-30,BRM9,77.5,77.5,77.5,77.5,632292.6,52902.66,1.0,12.0
RFUD,2018-08-31,BRM9,,,,,627466.08,,,12.0
RFUD,2018-09-03,BRM9,76.42,76.42,76.42,76.42,627317.76,52024.6,1.0,12.0
RFUD,2018-09-04,BRM9,77.55,77.55,77.55,77.55,528261.6,52805.73,1.0,10.0
RFUD,2018-09-05,BRM9,,,,,523080.1,,,10.0
RFUD,2018-09-06,BRM9,,,,,525838.3,,,10.0
RFUD,2018-09-07,BRM9,,,,,523679.3,,,10.0
RFUD,2018-09-10,BRM9,,,,,535460.2,,,10.0
RFUD,2018-09-11,BRM9,,,,,536039.0,,,10.0
RFUD,2018-09-12,BRM9,,,,,534910.3,,,10.0
RFUD,2018-09-13,BRM9,,,,,525215.5,,,10.0
RFUD,2018-09-14,BRM9,,,,,519615.7,,,10.0
RFUD,2018-09-17,BRM9,,,,,522195.0,,,10.0
RFUD,2018-09-18,BRM9,,,,,522083.0,,,10.0
RFUD,2018-09-19,BRM9,,,,,516558.7,,,10.0
RFUD,2018-09-20,BRM9,,,,,514249.6,,,10.0
RFUD,2018-09-21,BRM9,,,,,513965.5,,,10.0
RFUD,2018-09-24,BRM9,,,,,520650.4,,,10.0
RFUD,2018-09-25,BRM9,,,,,529370.0,,,10.0
RFUD,2018-09-26,BRM9,,,,,525505.2,,,10.0
RFUD,2018-09-27,BRM9,,,,,527458.4,,,10.0
RFUD,2018-09-28,BRM9,81.11,79.4,81.11,79.4,529851.9,105086.54,2.0,10.0
RFUD,2018-10-01,BRM9,,,,,535548.8,,,10.0
RFUD,2018-10-02,BRM9,,,,,547439.3,,,10.0
RFUD,2018-10-03,BRM9,,,,,547563.7,,,10.0
RFUD,2018-10-04,BRM9,,,,,562457.9,,,10.0
RFUD,2018-10-05,BRM9,,,,,554401.6,,,10.0
RFUD,2018-10-08,BRM9,,,,,547084.0,,,10.0
