BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-06-15,BRZ6,47.94,47.94,54.06,48.51,0.0,134033.23,4.0,0.0
RFUD,2016-06-16,BRZ6,49.52,49.52,50.53,50.53,65220.62,65752.96,2.0,2.0
RFUD,2016-06-17,BRZ6,49.5,47.52,50.45,50.45,2034430.18,991692.68,31.0,62.0
RFUD,2016-06-20,BRZ6,50.78,49.81,52.41,51.47,2263928.08,261159.43,8.0,68.0
RFUD,2016-06-21,BRZ6,,,,,2253588.0,,,68.0
RFUD,2016-06-22,BRZ6,52.03,52.0,52.5,52.0,2340672.6,302892.1,9.0,70.0
RFUD,2016-06-23,BRZ6,51.61,51.22,52.48,52.48,2628655.38,199609.94,6.0,78.0
RFUD,2016-06-24,BRZ6,51.72,49.65,52.59,50.69,3297988.0,2385019.56,72.0,100.0
RFUD,2016-06-27,BRZ6,50.45,49.36,50.54,49.36,3232774.0,590865.42,18.0,100.0
RFUD,2016-06-28,BRZ6,49.36,48.71,49.5,49.5,3387788.62,190108.73,6.0,106.0
RFUD,2016-06-29,BRZ6,50.15,50.15,52.01,52.01,4246365.44,1386112.04,42.0,128.0
RFUD,2016-06-30,BRZ6,52.05,51.77,52.05,51.77,3770499.84,299102.08,9.0,114.0
RFUD,2016-07-01,BRZ6,51.64,51.64,51.64,51.64,5073913.46,661897.8,20.0,154.0
RFUD,2016-07-04,BRZ6,51.51,51.51,51.51,51.51,5073098.8,65756.74,2.0,154.0
RFUD,2016-07-05,BRZ6,50.5,49.9,50.55,49.96,5609445.06,1745714.63,54.0,174.0
RFUD,2016-07-06,BRZ6,50.06,49.18,50.07,49.22,5801142.62,577206.31,18.0,182.0
RFUD,2016-07-07,BRZ6,49.96,49.38,51.3,49.38,6589333.92,975956.73,30.0,208.0
RFUD,2016-07-08,BRZ6,49.01,48.01,49.01,48.3,7291158.64,1114049.82,36.0,236.0
RFUD,2016-07-11,BRZ6,48.63,47.85,48.72,48.72,7613905.32,248009.39,8.0,244.0
RFUD,2016-07-12,BRZ6,48.45,48.25,49.8,49.8,8484032.76,759179.55,24.0,266.0
RFUD,2016-07-13,BRZ6,50.07,48.4,50.37,48.48,7885145.52,2142693.5,68.0,254.0
RFUD,2016-07-14,BRZ6,48.8,48.6,48.8,48.6,7448711.6,183761.86,6.0,242.0
RFUD,2016-07-15,BRZ6,48.96,48.96,49.7,49.52,7412044.92,156781.16,5.0,236.0
RFUD,2016-07-18,BRZ6,49.37,48.67,49.37,48.67,7225298.12,123393.66,4.0,236.0
RFUD,2016-07-19,BRZ6,49.01,48.5,49.15,49.05,7397773.04,216719.76,7.0,238.0
RFUD,2016-07-20,BRZ6,48.9,48.0,48.9,48.9,6898665.54,828141.1,27.0,222.0
RFUD,2016-07-21,BRZ6,49.03,48.81,49.15,49.05,6701093.28,376813.74,12.0,214.0
RFUD,2016-07-22,BRZ6,48.21,47.3,48.21,47.3,19499969.88,9995755.65,324.0,636.0
RFUD,2016-07-25,BRZ6,47.25,47.0,47.71,47.0,28100975.7,4959287.79,160.0,914.0
RFUD,2016-07-26,BRZ6,46.81,46.25,47.0,46.68,29635872.0,1416732.17,46.0,960.0
RFUD,2016-07-27,BRZ6,46.55,45.75,46.9,45.91,29412543.7,3568246.54,116.0,970.0
RFUD,2016-07-28,BRZ6,45.75,44.95,45.93,44.95,30674462.72,3152928.14,104.0,1024.0
RFUD,2016-07-29,BRZ6,44.84,44.17,45.0,44.88,31635713.98,2478686.96,84.0,1066.0
RFUD,2016-08-01,BRZ6,45.17,44.0,45.35,44.0,34497671.1,2574253.37,86.0,1178.0
