BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-03-01,BRQ6,,,,,0.0,,,
RFUD,2016-03-02,BRQ6,,,,,0.0,,,
RFUD,2016-03-03,BRQ6,,,,,0.0,,,
RFUD,2016-03-04,BRQ6,,,,,0.0,,,
RFUD,2016-03-07,BRQ6,,,,,0.0,,,
RFUD,2016-03-09,BRQ6,42.01,42.01,43.07,43.07,428638.0,241175.49,8.0,14.0
RFUD,2016-03-10,BRQ6,,,,,418965.96,,,14.0
RFUD,2016-03-11,BRQ6,,,,,411338.2,,,14.0
RFUD,2016-03-14,BRQ6,,,,,411136.18,,,14.0
RFUD,2016-03-15,BRQ6,42.21,41.07,42.22,41.07,350304.24,387194.11,13.0,12.0
RFUD,2016-03-16,BRQ6,,,,,357877.2,,,12.0
RFUD,2016-03-17,BRQ6,43.08,43.08,43.08,43.08,411141.5,29367.25,1.0,14.0
RFUD,2016-03-18,BRQ6,,,,,417155.76,,,14.0
RFUD,2016-03-21,BRQ6,,,,,414599.36,,,14.0
RFUD,2016-03-22,BRQ6,43.29,43.29,43.29,43.29,408434.74,29173.91,1.0,14.0
RFUD,2016-03-23,BRQ6,43.0,43.0,43.0,43.0,1876632.96,733059.75,25.0,64.0
RFUD,2016-03-24,BRQ6,42.03,41.47,42.22,41.47,2074830.48,116567.81,4.0,72.0
RFUD,2016-03-25,BRQ6,,,,,2092428.0,,,72.0
RFUD,2016-03-28,BRQ6,41.97,41.89,41.97,41.89,2181949.36,57474.55,2.0,76.0
RFUD,2016-03-29,BRQ6,41.45,40.95,41.53,40.95,2150866.12,171643.6,6.0,76.0
RFUD,2016-03-30,BRQ6,41.3,41.3,42.4,41.86,3278226.12,680218.16,24.0,116.0
RFUD,2016-03-31,BRQ6,41.7,41.57,41.7,41.65,2906225.92,167626.65,6.0,104.0
RFUD,2016-04-01,BRQ6,42.17,40.5,43.95,40.5,4018303.98,1407310.07,49.0,146.0
RFUD,2016-04-04,BRQ6,40.49,39.86,40.49,39.86,4670178.4,410644.53,15.0,172.0
RFUD,2016-04-05,BRQ6,39.0,38.27,39.0,38.9,5390186.0,885784.97,33.0,200.0
RFUD,2016-04-06,BRQ6,39.22,39.22,40.5,40.5,7180206.8,849091.87,31.0,260.0
RFUD,2016-04-07,BRQ6,41.0,40.21,41.0,40.26,6924927.24,881672.12,32.0,252.0
RFUD,2016-04-08,BRQ6,39.65,39.65,41.3,41.3,7551808.52,384253.81,14.0,268.0
RFUD,2016-04-11,BRQ6,42.57,42.4,43.49,43.49,8170752.6,517593.31,18.0,282.0
RFUD,2016-04-12,BRQ6,,,,,8400811.02,,,282.0
RFUD,2016-04-13,BRQ6,45.5,44.76,45.5,44.76,8499821.76,89515.67,3.0,288.0
RFUD,2016-04-14,BRQ6,,,,,8533454.4,,,288.0
RFUD,2016-04-15,BRQ6,44.11,44.11,44.11,44.11,8368583.04,58606.76,2.0,288.0
RFUD,2016-04-18,BRQ6,41.75,41.7,43.39,43.39,17171510.96,6364739.13,228.0,596.0
RFUD,2016-04-19,BRQ6,43.4,43.22,44.61,44.61,17582346.0,1077807.08,37.0,600.0
RFUD,2016-04-20,BRQ6,44.0,43.8,44.69,44.69,17681338.96,864580.74,30.0,604.0
RFUD,2016-04-21,BRQ6,45.75,45.4,46.72,46.05,19617547.32,2141880.65,71.0,644.0
RFUD,2016-04-22,BRQ6,,,,,20020176.12,,,644.0
RFUD,2016-04-25,BRQ6,46.0,46.0,46.0,46.0,19693684.68,30485.58,1.0,646.0
RFUD,2016-04-26,BRQ6,46.09,46.09,46.14,46.14,19645215.3,212676.15,7.0,646.0
RFUD,2016-04-27,BRQ6,47.0,46.74,47.32,46.74,19199770.56,1762725.19,57.0,626.0
