BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-01-04,BRJ6,38.95,38.56,40.75,40.52,17846615.16,4871225.87,168.0,606.0
RFUD,2016-01-05,BRJ6,39.65,38.32,39.65,38.64,17400543.96,4002390.92,139.0,618.0
RFUD,2016-01-06,BRJ6,38.43,36.8,38.97,37.24,18307854.94,2123773.86,76.0,662.0
RFUD,2016-01-11,BRJ6,36.76,34.83,36.89,34.84,18563578.88,3854094.76,144.0,704.0
RFUD,2016-01-12,BRJ6,34.73,32.93,34.73,33.5,19931208.56,5006899.07,194.0,778.0
RFUD,2016-01-13,BRJ6,33.26,32.17,33.6,32.2,26264129.32,14389495.55,570.0,1066.0
RFUD,2016-01-14,BRJ6,32.54,31.84,32.54,31.85,28762268.64,4774401.96,194.0,1168.0
RFUD,2016-01-15,BRJ6,32.1,30.76,33.0,31.14,29548706.4,5228183.5,215.0,1224.0
RFUD,2016-01-18,BRJ6,30.87,29.58,31.01,30.2,41746598.1,21654497.07,901.0,1746.0
RFUD,2016-01-19,BRJ6,30.15,29.88,31.43,30.49,65418741.9,20069370.96,835.0,2734.0
RFUD,2016-01-20,BRJ6,30.62,29.01,30.98,29.01,76767721.8,25512648.36,1053.0,3234.0
RFUD,2016-01-21,BRJ6,29.1,28.62,29.9,29.61,101917757.76,29057865.66,1188.0,4116.0
RFUD,2016-01-22,BRJ6,29.97,29.8,32.93,32.93,106824458.1,28174873.96,1137.0,4142.0
RFUD,2016-01-25,BRJ6,32.72,32.17,33.92,32.8,84864652.8,50298917.18,1925.0,3264.0
RFUD,2016-01-26,BRJ6,32.57,31.0,33.06,33.02,110167267.98,21808520.58,877.0,4246.0
RFUD,2016-01-27,BRJ6,33.13,32.5,34.23,33.9,115065502.66,28293722.23,1084.0,4318.0
RFUD,2016-01-28,BRJ6,33.69,33.51,37.49,35.9,158694180.62,101379030.72,3757.0,5762.0
RFUD,2016-01-29,BRJ6,35.85,35.4,36.9,36.12,115242909.82,60146950.23,2217.0,4222.0
RFUD,2016-02-01,BRJ6,36.5,35.26,36.93,35.61,211560990.24,171297022.94,6214.0,7772.0
RFUD,2016-02-02,BRJ6,35.43,33.06,35.6,33.74,263047699.2,259927550.49,9585.0,9834.0
RFUD,2016-02-03,BRJ6,33.86,33.3,34.61,34.22,315158358.48,340080789.2,12664.0,11676.0
RFUD,2016-02-04,BRJ6,34.7,34.66,36.45,36.1,345744282.32,1192011624.64,44084.0,12632.0
RFUD,2016-02-05,BRJ6,36.09,34.6,36.12,35.48,278501068.88,370863050.05,13604.0,10154.0
RFUD,2016-02-08,BRJ6,35.4,33.7,35.52,34.1,272260630.4,424010356.81,15677.0,10208.0
RFUD,2016-02-09,BRJ6,34.39,33.0,34.62,33.0,405314108.7,374644279.27,14199.0,15670.0
RFUD,2016-02-10,BRJ6,33.0,30.97,33.02,31.79,433037448.16,999589353.39,40340.0,17362.0
RFUD,2016-02-11,BRJ6,31.76,30.76,32.18,31.11,423029760.16,993529783.3,39672.0,16996.0
RFUD,2016-02-12,BRJ6,31.02,30.7,32.91,32.7,461413488.8,745599220.87,29909.0,17930.0
RFUD,2016-02-15,BRJ6,32.8,32.8,34.54,34.32,480371508.48,890410460.17,34174.0,18078.0
RFUD,2016-02-16,BRJ6,34.31,33.21,36.11,33.4,566728248.44,1379519446.2,50967.0,21764.0
RFUD,2016-02-17,BRJ6,33.25,32.53,34.9,34.54,1308632946.72,1701169876.52,66404.0,49852.0
