BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2019-03-26,BRJ0,,,,,0.0,,,
RFUD,2019-03-27,BRJ0,,,,,0.0,,,
RFUD,2019-03-28,BRJ0,,,,,0.0,,,
RFUD,2019-03-29,BRJ0,67.24,64.53,67.24,65.9,87314.86,520241.26,12.0,2.0
RFUD,2019-04-01,BRJ0,,,,,87919.7,,,2.0
RFUD,2019-04-02,BRJ0,67.9,67.9,67.9,67.9,0.0,44431.99,1.0,0.0
RFUD,2019-04-03,BRJ0,,,,,0.0,,,
RFUD,2019-04-04,BRJ0,,,,,0.0,,,
RFUD,2019-04-05,BRJ0,68.03,65.42,69.11,68.03,266122.56,1008162.12,23.0,6.0
RFUD,2019-04-08,BRJ0,,,,,268384.26,,,6.0
RFUD,2019-04-09,BRJ0,69.27,69.27,69.27,69.27,358336.8,44973.89,1.0,8.0
RFUD,2019-04-10,BRJ0,69.31,69.31,69.31,69.31,267472.14,44591.56,1.0,6.0
RFUD,2019-04-11,BRJ0,,,,,266902.32,,,6.0
RFUD,2019-04-12,BRJ0,,,,,267353.16,,,6.0
RFUD,2019-04-15,BRJ0,69.29,69.29,69.76,69.76,355651.2,89394.96,2.0,8.0
RFUD,2019-04-16,BRJ0,,,,,356065.52,,,8.0
RFUD,2019-04-17,BRJ0,69.92,69.92,69.92,69.92,358046.08,44704.61,1.0,8.0
RFUD,2019-04-18,BRJ0,69.68,69.68,69.68,69.68,355941.28,44563.01,1.0,8.0
RFUD,2019-04-19,BRJ0,,,,,357811.52,,,8.0
RFUD,2019-04-22,BRJ0,70.54,70.44,70.54,70.44,272540.22,90004.03,2.0,6.0
RFUD,2019-04-23,BRJ0,,,,,270742.68,,,6.0
RFUD,2019-04-24,BRJ0,,,,,270304.92,,,6.0
RFUD,2019-04-25,BRJ0,70.95,70.95,70.95,70.95,273538.5,91839.66,2.0,6.0
RFUD,2019-04-26,BRJ0,,,,,263756.7,,,6.0
RFUD,2019-04-29,BRJ0,,,,,262827.18,,,6.0
RFUD,2019-04-30,BRJ0,,,,,265783.62,,,6.0
RFUD,2019-05-02,BRJ0,66.91,66.91,66.91,66.91,264406.2,43831.87,1.0,6.0
RFUD,2019-05-03,BRJ0,67.81,67.6,69.92,67.6,1321998.6,586549.8,13.0,30.0
RFUD,2019-05-06,BRJ0,66.0,66.0,66.3,66.3,872397.8,518218.63,12.0,20.0
RFUD,2019-05-07,BRJ0,,,,,866408.0,,,20.0
RFUD,2019-05-08,BRJ0,,,,,866055.4,,,20.0
RFUD,2019-05-10,BRJ0,,,,,874361.0,,,20.0
RFUD,2019-05-13,BRJ0,,,,,882704.6,,,20.0
RFUD,2019-05-14,BRJ0,,,,,875123.4,,,20.0
RFUD,2019-05-15,BRJ0,,,,,874269.4,,,20.0
RFUD,2019-05-16,BRJ0,,,,,889965.2,,,20.0
RFUD,2019-05-17,BRJ0,,,,,889286.0,,,20.0
RFUD,2019-05-20,BRJ0,,,,,881124.0,,,20.0
RFUD,2019-05-21,BRJ0,,,,,876235.0,,,20.0
RFUD,2019-05-22,BRJ0,,,,,861167.0,,,20.0
RFUD,2019-05-23,BRJ0,66.0,65.12,66.0,65.12,993432.0,84843.68,2.0,24.0
RFUD,2019-05-24,BRJ0,,,,,995925.84,,,24.0
RFUD,2019-05-27,BRJ0,,,,,1006555.2,,,24.0
RFUD,2019-05-28,BRJ0,,,,,1011339.12,,,24.0
RFUD,2019-05-29,BRJ0,,,,,1009485.12,,,24.0
RFUD,2019-05-30,BRJ0,,,,,1000263.12,,,24.0
RFUD,2019-05-31,BRJ0,64.02,63.0,64.02,63.0,1040781.56,82784.4,2.0,26.0
RFUD,2019-06-03,BRJ0,60.75,60.75,60.75,60.75,1014611.0,39723.15,1.0,26.0
RFUD,2019-06-04,BRJ0,,,,,1013130.56,,,26.0
RFUD,2019-06-05,BRJ0,,,,,987526.28,,,26.0
RFUD,2019-06-06,BRJ0,,,,,984441.9,,,26.0
RFUD,2019-06-07,BRJ0,,,,,1019261.62,,,26.0
RFUD,2019-06-10,BRJ0,,,,,1017378.7,,,26.0
RFUD,2019-06-11,BRJ0,,,,,1004802.5,,,26.0
RFUD,2019-06-13,BRJ0,,,,,1001921.44,,,26.0
RFUD,2019-06-14,BRJ0,,,,,1006935.54,,,26.0
