BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2020-03-26,BRJ1,,,,,0.0,,,
RFUD,2020-03-27,BRJ1,,,,,0.0,,,
RFUD,2020-03-30,BRJ1,,,,,0.0,,,
RFUD,2020-03-31,BRJ1,,,,,0.0,,,
RFUD,2020-04-01,BRJ1,,,,,0.0,,,
RFUD,2020-04-02,BRJ1,,,,,0.0,,,
RFUD,2020-04-03,BRJ1,43.92,42.0,43.92,42.0,129759.6,66331.18,2.0,4.0
RFUD,2020-04-06,BRJ1,43.0,43.0,45.4,45.21,192486.18,776444.88,23.0,6.0
RFUD,2020-04-07,BRJ1,45.11,45.11,45.11,45.11,265646.32,34043.48,1.0,8.0
RFUD,2020-04-08,BRJ1,43.49,43.49,43.97,43.97,663148.6,198348.45,6.0,20.0
RFUD,2020-04-09,BRJ1,44.0,41.8,44.5,42.5,2060898.18,1359568.28,43.0,66.0
RFUD,2020-04-10,BRJ1,43.83,40.99,43.84,40.99,1452413.76,433694.54,14.0,48.0
RFUD,2020-04-13,BRJ1,40.17,40.17,41.24,41.24,1395492.8,59886.49,2.0,46.0
RFUD,2020-04-14,BRJ1,42.02,41.09,42.1,41.09,1562244.32,122329.55,4.0,52.0
RFUD,2020-04-15,BRJ1,40.12,40.12,40.12,40.12,1629119.52,30168.88,1.0,54.0
RFUD,2020-04-16,BRJ1,40.5,40.5,40.5,40.5,1563694.6,30071.05,1.0,52.0
RFUD,2020-04-17,BRJ1,,,,,1573834.6,,,52.0
RFUD,2020-04-20,BRJ1,41.98,40.28,41.99,40.28,2405189.6,1118013.1,37.0,80.0
RFUD,2020-04-21,BRJ1,40.0,40.0,40.65,40.65,4268947.52,1177697.93,38.0,136.0
RFUD,2020-04-22,BRJ1,40.01,40.01,41.0,40.78,4282195.2,154216.06,5.0,138.0
RFUD,2020-04-23,BRJ1,41.4,40.23,41.4,40.23,4304148.48,181457.04,6.0,144.0
RFUD,2020-04-24,BRJ1,,,,,4296234.24,,,144.0
RFUD,2020-04-27,BRJ1,39.71,36.09,39.71,36.5,7575730.74,2690044.94,96.0,278.0
RFUD,2020-04-28,BRJ1,37.5,36.85,37.5,37.0,7805427.6,193011.24,7.0,284.0
RFUD,2020-04-29,BRJ1,36.25,35.66,36.9,36.3,7873454.96,343119.07,13.0,296.0
RFUD,2020-04-30,BRJ1,36.5,36.5,38.42,38.42,8799898.7,608025.14,22.0,310.0
RFUD,2020-05-04,BRJ1,36.8,36.8,37.63,37.63,8699426.12,250144.26,9.0,308.0
RFUD,2020-05-05,BRJ1,37.2,37.2,38.93,38.18,8845766.22,195995.9,7.0,314.0
RFUD,2020-05-06,BRJ1,37.43,37.43,38.17,38.17,8818260.0,56340.52,2.0,310.0
RFUD,2020-05-07,BRJ1,38.39,38.39,38.4,38.4,8735428.24,56716.17,2.0,308.0
RFUD,2020-05-08,BRJ1,38.0,38.0,38.0,38.0,8315445.6,27810.57,1.0,308.0
RFUD,2020-05-12,BRJ1,37.02,37.02,37.02,37.02,8385038.1,27048.51,1.0,310.0
RFUD,2020-05-13,BRJ1,38.87,38.0,38.87,38.01,8923722.36,140937.64,5.0,318.0
RFUD,2020-05-14,BRJ1,37.0,36.67,38.15,38.15,9145026.36,110674.61,4.0,324.0
RFUD,2020-05-15,BRJ1,37.77,37.77,37.77,37.77,9025619.4,27856.85,1.0,324.0
RFUD,2020-05-18,BRJ1,38.64,38.24,40.88,40.0,9597614.4,426577.6,15.0,330.0
RFUD,2020-05-19,BRJ1,39.12,39.07,40.39,39.4,9490787.72,171941.07,6.0,332.0
RFUD,2020-05-20,BRJ1,39.92,39.17,40.54,40.54,9407059.26,255632.63,9.0,326.0
RFUD,2020-05-21,BRJ1,40.58,38.9,41.34,39.9,9237829.4,510753.09,18.0,326.0
RFUD,2020-05-22,BRJ1,39.81,38.79,39.9,39.0,9680125.04,448740.52,16.0,346.0
RFUD,2020-05-25,BRJ1,39.84,39.84,39.84,39.84,9875165.24,28540.94,1.0,346.0
RFUD,2020-05-26,BRJ1,40.34,40.34,40.34,40.34,9885514.1,28570.85,1.0,346.0
RFUD,2020-05-27,BRJ1,39.81,39.81,39.81,39.81,9865612.08,28349.46,1.0,348.0
RFUD,2020-05-28,BRJ1,40.33,39.5,40.34,39.5,9923521.36,225018.23,8.0,356.0
RFUD,2020-05-29,BRJ1,,,,,10131980.72,,,356.0
RFUD,2020-06-01,BRJ1,40.5,40.5,42.01,41.0,10210897.48,171132.36,6.0,358.0
RFUD,2020-06-02,BRJ1,42.0,42.0,42.0,42.0,10365005.74,28952.53,1.0,358.0
RFUD,2020-06-03,BRJ1,42.74,42.74,43.57,43.57,10485841.16,59121.58,2.0,356.0
RFUD,2020-06-04,BRJ1,40.99,40.99,43.0,43.0,10566429.18,174621.63,6.0,354.0
RFUD,2020-06-05,BRJ1,43.57,43.57,44.28,43.69,10581828.18,89998.08,3.0,354.0
RFUD,2020-06-08,BRJ1,45.17,43.5,45.17,44.0,10768743.82,182703.59,6.0,358.0
RFUD,2020-06-09,BRJ1,,,,,10555755.3,,,358.0
RFUD,2020-06-10,BRJ1,,,,,10802499.64,,,358.0
RFUD,2020-06-11,BRJ1,42.48,42.48,43.2,42.5,10778939.08,149023.87,5.0,364.0
RFUD,2020-06-15,BRJ1,42.0,40.8,42.97,41.77,12528056.48,1087889.42,37.0,428.0
RFUD,2020-06-16,BRJ1,43.1,42.69,43.11,42.69,12777531.7,149320.71,5.0,430.0
RFUD,2020-06-17,BRJ1,43.0,43.0,43.1,43.1,12745261.92,150228.15,5.0,424.0
RFUD,2020-06-18,BRJ1,42.82,42.75,42.82,42.75,12738534.04,89344.5,3.0,428.0
RFUD,2020-06-19,BRJ1,43.44,43.44,43.5,43.5,12989594.8,60375.05,2.0,430.0
RFUD,2020-06-22,BRJ1,,,,,13027155.3,,,430.0
RFUD,2020-06-23,BRJ1,44.04,44.0,44.1,44.1,12045537.66,574173.49,19.0,398.0
RFUD,2020-06-25,BRJ1,43.31,41.65,43.31,42.67,11803512.0,293462.65,10.0,400.0
RFUD,2020-06-26,BRJ1,42.48,42.47,43.0,43.0,12179906.62,118903.73,4.0,406.0
RFUD,2020-06-29,BRJ1,41.81,41.81,43.01,43.01,12201543.36,88920.22,3.0,404.0
RFUD,2020-06-30,BRJ1,,,,,12428550.96,,,404.0
RFUD,2020-07-02,BRJ1,44.59,43.83,44.59,43.83,12483305.08,62334.33,2.0,404.0
RFUD,2020-07-03,BRJ1,,,,,12692512.44,,,404.0
RFUD,2020-07-06,BRJ1,44.99,44.28,44.99,44.28,12803798.28,63893.31,2.0,404.0
RFUD,2020-07-07,BRJ1,44.36,44.36,44.7,44.7,12808515.96,95129.75,3.0,402.0
RFUD,2020-07-08,BRJ1,44.52,44.52,44.8,44.8,12836089.14,63661.58,2.0,402.0
RFUD,2020-07-09,BRJ1,45.0,44.31,46.0,44.31,12713031.6,3827933.95,118.0,404.0
RFUD,2020-07-10,BRJ1,44.2,44.05,44.7,44.7,12842502.68,125331.19,4.0,406.0
RFUD,2020-07-13,BRJ1,44.84,44.84,44.86,44.86,12728811.42,63313.31,2.0,402.0
RFUD,2020-07-14,BRJ1,44.81,44.31,44.84,44.84,12888698.88,127091.49,4.0,404.0
RFUD,2020-07-15,BRJ1,45.29,44.49,45.34,44.7,12939924.0,286212.88,9.0,408.0
RFUD,2020-07-16,BRJ1,45.34,44.81,45.5,44.81,12956629.28,128527.49,4.0,406.0
RFUD,2020-07-17,BRJ1,45.1,44.6,45.1,44.6,13347617.92,289970.68,9.0,416.0
RFUD,2020-07-20,BRJ1,44.9,44.9,45.01,45.01,13311035.64,64225.95,2.0,414.0
RFUD,2020-07-21,BRJ1,45.2,45.2,46.3,46.01,13130202.0,259135.13,8.0,404.0
RFUD,2020-07-22,BRJ1,45.94,45.94,45.94,45.94,13278234.06,32705.01,1.0,406.0
RFUD,2020-07-23,BRJ1,46.25,46.05,46.7,46.08,13413803.76,132050.14,4.0,408.0
RFUD,2020-07-24,BRJ1,45.5,43.86,45.99,45.94,13342750.56,2624709.21,81.0,408.0
RFUD,2020-07-27,BRJ1,45.34,45.13,45.8,45.4,12904768.8,293842.91,9.0,396.0
RFUD,2020-07-28,BRJ1,45.7,45.7,46.19,45.95,13278844.14,133412.14,4.0,398.0
RFUD,2020-07-29,BRJ1,,,,,13338460.56,,,398.0
RFUD,2020-07-30,BRJ1,46.61,44.37,46.61,44.5,16009171.2,1564164.19,47.0,484.0
RFUD,2020-07-31,BRJ1,45.33,45.27,45.8,45.7,15950991.6,270370.03,8.0,470.0
RFUD,2020-08-03,BRJ1,45.36,45.36,46.0,46.0,15726157.92,167877.25,5.0,466.0
RFUD,2020-08-04,BRJ1,,,,,16014854.24,,,466.0
RFUD,2020-08-05,BRJ1,46.61,46.5,48.17,47.85,15993786.0,309877.35,9.0,460.0
RFUD,2020-08-06,BRJ1,47.46,47.15,47.46,47.15,15997743.3,69481.96,2.0,462.0
RFUD,2020-08-07,BRJ1,47.01,47.01,47.01,47.01,15996306.48,34624.04,1.0,462.0
RFUD,2020-08-10,BRJ1,,,,,16014513.9,,,462.0
