BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-06-25,BRN2,74.12,68.07,74.12,68.07,196717.48,205287.04,4.0,4
RFUD,2021-06-28,BRN2,,,,,199877.64,,,4
RFUD,2021-06-29,BRN2,69.49,69.4,69.5,69.4,1313282.1,606268.48,12.0,26
RFUD,2021-06-30,BRN2,69.8,67.8,70.58,69.69,2548371.5,5725743.68,113.0,50
RFUD,2021-07-01,BRN2,70.9,70.9,70.9,70.9,2687913.28,52057.76,1.0,52
RFUD,2021-07-02,BRN2,69.47,69.47,70.4,70.4,3099204.0,257364.51,5.0,60
RFUD,2021-07-05,BRN2,,,,,3111498.0,,,60
RFUD,2021-07-06,BRN2,71.27,67.1,71.27,68.2,3241815.68,1069053.43,21.0,64
RFUD,2021-07-07,BRN2,68.05,68.05,69.49,68.05,5067375.0,1230143.07,24.0,100
RFUD,2021-07-08,BRN2,67.0,66.9,67.87,66.9,5123507.94,200824.72,4.0,102
RFUD,2021-07-09,BRN2,67.35,67.35,69.41,69.41,5155213.0,510084.58,10.0,100
RFUD,2021-07-12,BRN2,68.2,67.3,68.9,68.9,4716086.52,302295.85,6.0,92
RFUD,2021-07-13,BRN2,69.7,69.7,69.89,69.89,4555388.64,103390.83,2.0,88
RFUD,2021-07-14,BRN2,70.83,70.5,70.9,70.9,6490827.12,1104287.7,21.0,124
RFUD,2021-07-15,BRN2,69.01,67.3,69.3,69.08,10048988.6,2300419.1,45.0,196
RFUD,2021-07-16,BRN2,68.87,67.52,68.95,68.27,11433660.92,965223.75,19.0,226
RFUD,2021-07-19,BRN2,67.25,63.87,67.75,63.87,7338802.24,3291415.29,67.0,154
RFUD,2021-07-20,BRN2,65.99,63.88,67.4,64.92,22537064.8,8993834.97,182.0,466
RFUD,2021-07-21,BRN2,64.95,64.25,66.2,66.2,16640997.4,7220135.92,151.0,340
RFUD,2021-07-22,BRN2,66.25,66.25,67.21,67.21,16893080.2,196613.05,4.0,340
RFUD,2021-07-23,BRN2,67.47,67.11,67.47,67.11,16824886.4,148705.55,3.0,340
RFUD,2021-07-26,BRN2,67.33,67.12,68.0,68.0,17040055.4,149232.98,3.0,340
RFUD,2021-07-27,BRN2,68.38,68.38,68.38,68.38,17159024.8,50467.72,1.0,340
RFUD,2021-07-28,BRN2,68.96,68.96,68.96,68.96,17236864.4,50814.56,1.0,340
