BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-07-27,BRQ2,,,,,0.0,,,0
RFUD,2021-07-28,BRQ2,69.55,69.55,69.55,69.55,102498.62,51249.31,1.0,2
RFUD,2021-07-29,BRQ2,69.99,68.7,74.47,69.0,8070604.8,8601700.1,164.0,160
RFUD,2021-07-30,BRQ2,68.25,68.25,69.5,68.8,7342396.94,453600.34,9.0,146
RFUD,2021-08-02,BRQ2,68.45,68.04,68.86,68.04,7345604.08,249613.93,5.0,148
RFUD,2021-08-03,BRQ2,68.4,66.85,68.4,66.85,9179923.44,1587747.39,32.0,188
RFUD,2021-08-04,BRQ2,66.89,64.5,67.2,65.35,6963045.26,4636338.11,97.0,142
RFUD,2021-08-05,BRQ2,65.36,65.32,67.15,66.9,7039912.32,1853832.23,38.0,144
RFUD,2021-08-06,BRQ2,67.28,67.22,67.65,67.65,6803197.14,198097.38,4.0,138
RFUD,2021-08-09,BRQ2,64.91,64.57,66.0,64.97,8422506.4,1391791.5,29.0,176
RFUD,2021-08-10,BRQ2,65.19,65.15,65.85,65.85,8426821.8,145042.48,3.0,172
RFUD,2021-08-11,BRQ2,66.28,65.14,66.99,65.86,5927030.84,1453018.6,30.0,122
RFUD,2021-08-12,BRQ2,,,,,6029423.0,,,122
RFUD,2021-08-13,BRQ2,,,,,5993314.66,,,122
RFUD,2021-08-16,BRQ2,65.85,65.83,66.79,65.83,6472851.24,632484.4,13.0,134
RFUD,2021-08-17,BRQ2,67.0,67.0,67.0,67.0,6590586.32,492569.9,10.0,134
RFUD,2021-08-18,BRQ2,,,,,6511329.34,,,134
RFUD,2021-08-19,BRQ2,65.6,62.96,65.6,62.96,7950476.7,1619882.06,34.0,170
RFUD,2021-08-20,BRQ2,62.61,61.56,62.61,62.6,7825046.88,369473.91,8.0,168
RFUD,2021-08-23,BRQ2,62.0,61.52,64.39,64.39,6397208.24,835808.45,18.0,134
RFUD,2021-08-24,BRQ2,66.07,65.43,66.25,66.25,6548967.26,194635.82,4.0,134
RFUD,2021-08-25,BRQ2,67.3,66.3,67.3,66.9,6933096.8,296851.45,6.0,140
RFUD,2021-08-26,BRQ2,67.51,66.07,67.51,66.07,6863416.0,148586.9,3.0,140
RFUD,2021-08-27,BRQ2,66.79,66.72,66.79,66.76,6682426.64,147399.11,3.0,136
RFUD,2021-08-30,BRQ2,67.91,67.91,68.02,68.02,6494915.7,149794.54,3.0,130
RFUD,2021-08-31,BRQ2,68.53,68.53,68.53,68.53,6531060.9,100477.86,2.0,130
RFUD,2021-09-01,BRQ2,,,,,6339573.5,,,130
RFUD,2021-09-02,BRQ2,68.53,68.53,68.53,68.53,6285957.3,99762.54,2.0,126
RFUD,2021-09-03,BRQ2,69.48,69.48,69.49,69.49,6256955.68,101013.13,2.0,124
RFUD,2021-09-06,BRQ2,,,,,6208787.88,,,124
RFUD,2021-09-07,BRQ2,68.47,67.78,68.47,67.78,6160138.96,99862.8,2.0,124
RFUD,2021-09-08,BRQ2,68.15,68.15,68.15,68.15,6299504.82,49996.07,1.0,126
RFUD,2021-09-09,BRQ2,68.6,68.6,68.6,68.6,6302082.78,50016.53,1.0,126
RFUD,2021-09-10,BRQ2,,,,,6286681.8,,,126
RFUD,2021-09-13,BRQ2,69.12,69.12,69.3,69.3,6349014.0,100647.12,2.0,126
RFUD,2021-09-14,BRQ2,,,,,6367948.02,,,126
RFUD,2021-09-15,BRQ2,70.09,70.0,70.09,70.0,6663810.4,101556.0,2.0,130
RFUD,2021-09-16,BRQ2,70.53,70.5,70.53,70.5,6751242.96,102313.32,2.0,132
RFUD,2021-09-17,BRQ2,70.22,70.0,70.22,70.0,6828752.56,102081.84,2.0,134
RFUD,2021-09-20,BRQ2,69.51,68.86,69.51,68.86,6806004.72,152615.77,3.0,134
RFUD,2021-09-21,BRQ2,,,,,6763273.46,,,134
RFUD,2021-09-22,BRQ2,,,,,6823195.58,,,134
RFUD,2021-09-23,BRQ2,70.45,70.45,71.19,71.19,7361652.04,206482.05,4.0,142
RFUD,2021-09-24,BRQ2,70.43,70.43,71.9,71.32,7593059.96,207577.44,4.0,146
RFUD,2021-09-27,BRQ2,72.0,72.0,74.0,74.0,7717642.56,368894.19,7.0,144
RFUD,2021-09-28,BRQ2,73.65,73.57,74.31,73.57,7689817.44,215713.52,4.0,144
RFUD,2021-09-29,BRQ2,73.04,72.7,73.4,73.4,7482459.6,265767.11,5.0,140
RFUD,2021-09-30,BRQ2,73.69,72.81,74.1,73.28,8093734.0,534233.74,10.0,152
RFUD,2021-10-01,BRQ2,74.32,72.67,74.33,73.39,8640639.36,694024.22,13.0,162
RFUD,2021-10-04,BRQ2,73.77,73.77,76.21,75.77,9346368.8,545657.71,10.0,170
RFUD,2021-10-05,BRQ2,76.31,73.6,76.81,76.65,11640881.7,2355596.19,43.0,210
RFUD,2021-10-06,BRQ2,77.03,75.04,77.19,75.04,11748265.92,719342.65,13.0,216
RFUD,2021-10-07,BRQ2,75.6,74.3,75.88,75.88,12105278.16,702256.4,13.0,222
RFUD,2021-10-08,BRQ2,76.4,76.4,77.25,77.16,12510921.56,496780.45,9.0,226
RFUD,2021-10-11,BRQ2,76.34,76.34,78.41,77.8,13263242.58,1283697.35,23.0,238
RFUD,2021-10-12,BRQ2,77.6,77.5,77.99,77.5,13139736.6,279066.75,5.0,236
RFUD,2021-10-13,BRQ2,77.0,77.0,77.47,77.47,13621800.2,277780.49,5.0,244
RFUD,2021-10-14,BRQ2,78.14,77.95,78.14,77.95,13601819.04,111626.2,2.0,244
RFUD,2021-10-15,BRQ2,79.4,78.57,79.4,78.57,13605601.04,279520.08,5.0,244
RFUD,2021-10-18,BRQ2,78.48,78.48,79.61,78.97,13850985.72,338078.47,6.0,246
RFUD,2021-10-19,BRQ2,78.29,78.21,79.0,78.21,13307913.6,334562.47,6.0,240
RFUD,2021-10-20,BRQ2,77.71,76.11,78.2,78.2,12971176.92,658057.53,12.0,234
RFUD,2021-10-21,BRQ2,79.37,77.91,79.37,77.91,12973172.94,111920.76,2.0,234
RFUD,2021-10-22,BRQ2,78.0,78.0,78.89,78.89,12838474.0,110458.25,2.0,232
RFUD,2021-10-25,BRQ2,79.5,79.5,79.5,79.5,13001023.62,55559.93,1.0,234
RFUD,2021-10-26,BRQ2,79.49,78.08,79.49,78.08,13807340.94,661783.71,12.0,254
RFUD,2021-10-27,BRQ2,78.27,77.98,78.43,78.43,13863502.8,165372.89,3.0,252
RFUD,2021-10-28,BRQ2,75.14,75.14,77.0,77.0,13630050.0,428808.48,8.0,252
RFUD,2021-10-29,BRQ2,77.2,76.92,77.2,76.92,13743258.48,109272.0,2.0,252
RFUD,2021-11-01,BRQ2,76.92,76.26,78.04,78.04,13902202.5,383482.72,7.0,250
