BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2018-09-25,BRV9,,,,,0.0,,,
RFUD,2018-09-26,BRV9,82.93,78.0,82.93,81.25,10374192.0,5466791.46,102.0,200.0
RFUD,2018-09-27,BRV9,80.61,78.8,80.61,80.3,10557058.0,421250.24,8.0,200.0
RFUD,2018-09-28,BRV9,80.4,80.4,81.6,81.25,851115.2,5261980.46,99.0,16.0
RFUD,2018-10-01,BRV9,81.5,81.5,81.5,81.5,745560.2,426034.4,8.0,14.0
RFUD,2018-10-02,BRV9,,,,,752242.54,,,14.0
RFUD,2018-10-03,BRV9,81.6,81.6,81.6,81.6,751229.78,53606.71,1.0,14.0
RFUD,2018-10-04,BRV9,,,,,773585.26,,,14.0
RFUD,2018-10-05,BRV9,82.56,81.49,82.56,81.6,651861.24,272347.79,5.0,12.0
RFUD,2018-10-08,BRV9,,,,,644266.44,,,12.0
RFUD,2018-10-09,BRV9,,,,,648712.56,,,12.0
RFUD,2018-10-10,BRV9,81.92,81.92,81.92,81.92,651317.76,54536.11,1.0,12.0
RFUD,2018-10-11,BRV9,80.29,78.74,80.29,78.74,313657.62,158701.04,3.0,6.0
RFUD,2018-10-12,BRV9,77.31,77.31,77.31,77.31,206646.84,51185.02,1.0,4.0
RFUD,2018-10-15,BRV9,77.68,77.68,80.55,80.55,203846.4,103725.94,2.0,4.0
RFUD,2018-10-16,BRV9,,,,,204024.6,,,4.0
RFUD,2018-10-17,BRV9,77.92,77.92,77.92,77.92,101853.44,50926.72,1.0,2.0
RFUD,2018-10-18,BRV9,,,,,101291.1,,,2.0
RFUD,2018-10-19,BRV9,,,,,101776.8,,,2.0
RFUD,2018-10-22,BRV9,,,,,100352.56,,,2.0
RFUD,2018-10-23,BRV9,77.12,76.08,77.12,76.08,199583.4,100473.77,2.0,4.0
RFUD,2018-10-24,BRV9,76.06,75.75,76.06,75.75,394756.32,199193.59,4.0,8.0
RFUD,2018-10-25,BRV9,76.08,76.08,76.08,76.08,294472.5,49865.27,1.0,6.0
RFUD,2018-10-26,BRV9,,,,,295156.08,,,6.0
RFUD,2018-10-29,BRV9,76.08,76.08,76.08,76.08,199510.72,49903.92,1.0,4.0
RFUD,2018-10-30,BRV9,74.41,74.41,74.5,74.5,196909.96,97726.51,2.0,4.0
RFUD,2018-10-31,BRV9,,,,,197138.28,,,4.0
RFUD,2018-11-01,BRV9,,,,,190970.48,,,4.0
RFUD,2018-11-02,BRV9,,,,,188489.68,,,4.0
RFUD,2018-11-06,BRV9,,,,,188494.76,,,4.0
RFUD,2018-11-07,BRV9,,,,,189977.04,,,4.0
RFUD,2018-11-08,BRV9,,,,,188137.2,,,4.0
RFUD,2018-11-09,BRV9,,,,,188864.56,,,4.0
RFUD,2018-11-12,BRV9,,,,,193411.8,,,4.0
RFUD,2018-11-13,BRV9,,,,,183784.84,,,4.0
RFUD,2018-11-14,BRV9,,,,,180059.08,,,4.0
RFUD,2018-11-15,BRV9,,,,,178139.8,,,4.0
RFUD,2018-11-16,BRV9,,,,,178624.32,,,4.0
RFUD,2018-11-19,BRV9,,,,,174877.64,,,4.0
RFUD,2018-11-20,BRV9,65.68,65.68,65.68,65.68,168307.52,43398.39,1.0,4.0
RFUD,2018-11-21,BRV9,67.08,62.89,67.08,65.64,252177.54,128700.82,3.0,6.0
RFUD,2018-11-22,BRV9,,,,,250273.2,,,6.0
RFUD,2018-11-23,BRV9,,,,,239147.76,,,6.0
RFUD,2018-11-26,BRV9,61.0,61.0,61.0,61.0,413950.4,81784.54,2.0,10.0
RFUD,2018-11-27,BRV9,61.0,61.0,61.0,61.0,659797.6,122726.22,3.0,16.0
RFUD,2018-11-28,BRV9,62.95,62.95,62.95,62.95,654945.28,42423.45,1.0,16.0
RFUD,2018-11-29,BRV9,59.4,59.4,60.59,60.59,636787.36,79485.82,2.0,16.0
RFUD,2018-11-30,BRV9,,,,,636664.0,,,16.0
RFUD,2018-12-03,BRV9,,,,,665375.2,,,16.0
RFUD,2018-12-04,BRV9,64.99,64.99,64.99,64.99,846411.2,86572.66,2.0,20.0
RFUD,2018-12-05,BRV9,,,,,849432.0,,,20.0
RFUD,2018-12-06,BRV9,,,,,813073.6,,,20.0
RFUD,2018-12-07,BRV9,,,,,839684.2,,,20.0
RFUD,2018-12-10,BRV9,,,,,823804.6,,,20.0
RFUD,2018-12-11,BRV9,60.23,59.87,61.1,61.1,652945.92,120355.03,3.0,16.0
RFUD,2018-12-12,BRV9,,,,,655682.4,,,16.0
RFUD,2018-12-13,BRV9,,,,,645304.0,,,16.0
RFUD,2018-12-14,BRV9,,,,,657940.8,,,16.0
RFUD,2018-12-17,BRV9,,,,,656032.8,,,16.0
RFUD,2018-12-18,BRV9,,,,,639917.28,,,16.0
RFUD,2018-12-19,BRV9,,,,,625103.84,,,16.0
RFUD,2018-12-20,BRV9,,,,,618730.08,,,16.0
RFUD,2018-12-21,BRV9,,,,,600092.32,,,16.0
RFUD,2018-12-24,BRV9,54.42,54.42,54.42,54.42,595967.84,37159.23,1.0,16.0
RFUD,2018-12-25,BRV9,51.22,45.86,52.66,50.35,565372.48,208341.46,6.0,16.0
RFUD,2018-12-26,BRV9,,,,,587130.72,,,16.0
RFUD,2018-12-27,BRV9,,,,,613087.68,,,16.0
RFUD,2018-12-28,BRV9,,,,,607300.48,,,16.0
RFUD,2018-12-29,BRV9,,,,,616299.36,,,16.0
RFUD,2019-01-03,BRV9,60.0,58.42,60.0,58.42,624936.48,81546.38,2.0,16.0
RFUD,2019-01-04,BRV9,,,,,645953.76,,,16.0
RFUD,2019-01-08,BRV9,,,,,642040.8,,,16.0
RFUD,2019-01-09,BRV9,62.68,61.19,62.68,61.19,660386.08,82876.09,2.0,16.0
RFUD,2019-01-10,BRV9,61.87,61.87,61.87,61.87,668256.96,41557.83,1.0,16.0
RFUD,2019-01-11,BRV9,,,,,666199.68,,,16.0
RFUD,2019-01-14,BRV9,,,,,662008.16,,,16.0
RFUD,2019-01-15,BRV9,,,,,655443.36,,,16.0
RFUD,2019-01-16,BRV9,63.9,60.86,63.9,60.86,822468.2,248827.9,6.0,20.0
RFUD,2019-01-17,BRV9,63.89,63.89,63.89,63.89,822236.0,42543.46,1.0,20.0
RFUD,2019-01-18,BRV9,,,,,837956.2,,,20.0
RFUD,2019-01-21,BRV9,,,,,850117.4,,,20.0
RFUD,2019-01-22,BRV9,,,,,822655.2,,,20.0
RFUD,2019-01-23,BRV9,63.36,63.36,63.36,63.36,832936.6,41958.07,1.0,20.0
RFUD,2019-01-24,BRV9,,,,,812995.6,,,20.0
