BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2019-11-26,BRZ0,,,,,0.0,,,
RFUD,2019-11-27,BRZ0,60.97,58.27,61.3,60.35,463766.76,349669.4,9.0,12.0
RFUD,2019-11-28,BRZ0,60.16,59.7,60.3,60.3,540069.6,154074.92,4.0,14.0
RFUD,2019-11-29,BRZ0,60.2,59.9,60.59,59.9,599238.72,193598.42,5.0,16.0
RFUD,2019-12-02,BRZ0,58.28,58.2,58.84,58.83,521373.86,601897.88,16.0,14.0
RFUD,2019-12-03,BRZ0,57.39,57.36,57.39,57.36,441890.4,73667.66,2.0,12.0
RFUD,2019-12-04,BRZ0,59.47,57.8,59.47,58.92,677908.98,336512.7,9.0,18.0
RFUD,2019-12-05,BRZ0,,,,,683515.08,,,18.0
RFUD,2019-12-06,BRZ0,58.89,58.89,58.89,58.89,606480.16,37491.2,1.0,16.0
RFUD,2019-12-09,BRZ0,59.7,55.15,62.81,59.0,758954.8,2044803.63,54.0,20.0
RFUD,2019-12-10,BRZ0,59.56,59.41,59.69,59.41,1132339.8,378513.92,10.0,30.0
RFUD,2019-12-11,BRZ0,60.08,59.15,60.18,59.32,1428735.78,379613.29,10.0,38.0
RFUD,2019-12-12,BRZ0,59.27,59.27,59.34,59.34,1428291.56,260515.69,7.0,38.0
RFUD,2019-12-13,BRZ0,61.24,59.04,62.04,59.5,1670419.52,3141973.25,83.0,44.0
RFUD,2019-12-16,BRZ0,,,,,1670756.12,,,44.0
RFUD,2019-12-17,BRZ0,60.7,59.9,60.95,60.85,1901358.5,605285.13,16.0,50.0
RFUD,2019-12-18,BRZ0,,,,,1909053.5,,,50.0
RFUD,2019-12-19,BRZ0,61.36,61.36,61.45,61.45,1991208.96,76591.19,2.0,52.0
RFUD,2019-12-20,BRZ0,61.45,61.45,61.45,61.45,2066640.48,38271.12,1.0,54.0
RFUD,2019-12-23,BRZ0,60.61,60.61,61.7,61.16,2209082.54,1142971.54,30.0,58.0
RFUD,2019-12-24,BRZ0,61.21,61.16,61.21,61.16,2275214.4,75871.48,2.0,60.0
