BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2020-10-26,BRX1,41.2,41.2,41.2,41.2,66258.72,31399.34,1.0,2
RFUD,2020-10-27,BRX1,45.88,45.88,45.88,45.88,69224.04,35367.47,1.0,2
RFUD,2020-10-28,BRX1,44.0,44.0,44.0,44.0,68575.92,34602.52,1.0,2
RFUD,2020-10-29,BRX1,44.64,41.04,44.64,41.04,131286.2,67648.56,2.0,4
RFUD,2020-10-30,BRX1,41.47,41.15,42.3,42.2,133433.96,332393.3,10.0,4
RFUD,2020-11-02,BRX1,41.98,41.98,41.98,41.98,135624.8,33809.56,1.0,4
RFUD,2020-11-03,BRX1,42.9,42.9,43.8,42.93,1089338.24,511269.57,15.0,32
RFUD,2020-11-05,BRX1,42.52,42.52,44.9,44.9,1310096.36,270986.0,8.0,38
RFUD,2020-11-06,BRX1,43.1,42.69,43.64,43.64,1417912.44,301232.54,9.0,42
RFUD,2020-11-09,BRX1,43.83,43.83,45.17,45.17,1300893.14,67452.48,2.0,38
RFUD,2020-11-10,BRX1,45.22,45.22,45.22,45.22,1383053.6,34576.34,1.0,40
RFUD,2020-11-11,BRX1,47.1,45.67,47.1,46.66,1434382.0,178975.02,5.0,40
RFUD,2020-11-12,BRX1,46.6,44.82,46.9,46.09,1420145.2,459336.45,13.0,40
RFUD,2020-11-13,BRX1,44.7,44.1,44.7,44.1,1650807.84,343708.63,10.0,48
RFUD,2020-11-16,BRX1,44.97,44.97,46.04,45.72,1681144.8,174590.91,5.0,48
RFUD,2020-11-17,BRX1,45.59,45.59,45.6,45.6,1740518.0,69613.08,2.0,50
RFUD,2020-11-18,BRX1,45.71,45.6,46.24,46.24,1756146.5,139603.02,4.0,50
RFUD,2020-11-19,BRX1,45.42,45.42,45.42,45.42,1874816.82,69330.82,2.0,54
RFUD,2020-11-20,BRX1,45.83,45.83,45.83,45.83,1814128.16,34887.08,1.0,52
RFUD,2020-11-23,BRX1,47.5,47.4,47.57,47.4,2024914.64,507304.49,14.0,56
RFUD,2020-11-24,BRX1,47.4,46.65,47.44,47.44,2157987.0,250203.34,7.0,60
RFUD,2020-11-25,BRX1,48.19,48.19,48.23,48.23,2341443.84,146287.14,4.0,64
RFUD,2020-11-26,BRX1,48.48,47.45,48.48,48.0,2325605.12,181241.27,5.0,64
RFUD,2020-11-27,BRX1,47.7,47.7,47.7,47.7,2326880.0,72517.36,2.0,64
RFUD,2020-11-30,BRX1,48.15,48.15,48.15,48.15,2348607.36,36696.99,1.0,64
