BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-01-04,BRG6,37.14,36.85,39.33,38.65,969484261.5,457766091.03,16396.0,34470.0
RFUD,2016-01-05,BRG6,38.6,36.79,38.6,36.96,1245951318.08,390198631.06,14181.0,45928.0
RFUD,2016-01-06,BRG6,37.0,34.98,37.19,35.0,1286996557.76,546947278.02,20522.0,49502.0
RFUD,2016-01-11,BRG6,34.96,32.9,35.33,33.07,1991165021.4,1072985105.53,42266.0,79554.0
RFUD,2016-01-12,BRG6,32.9,30.78,32.9,31.4,3355854105.32,4629276782.27,189472.0,139754.0
RFUD,2016-01-13,BRG6,31.38,30.29,31.92,30.61,6232197661.56,7303085757.58,305482.0,266916.0
RFUD,2016-01-14,BRG6,30.51,29.97,30.98,30.75,8453107007.72,8394657469.9,360588.0,359122.0
RFUD,2016-01-15,BRG6,30.74,29.31,31.22,29.58,10818084773.44,27669371441.42,1192532.0,471752.0
RFUD,2016-01-18,BRG6,29.51,28.07,29.61,28.99,11125740214.96,31330406435.33,1371554.0,484742.0
RFUD,2016-01-19,BRG6,28.98,28.51,30.26,29.4,12263278729.28,27005261558.38,1171685.0,531512.0
RFUD,2016-01-20,BRG6,29.35,27.57,29.75,27.78,11267923340.16,31470048181.01,1365101.0,498436.0
RFUD,2016-01-21,BRG6,27.73,27.08,28.49,28.32,11297310678.0,31254068146.05,1347504.0,477030.0
RFUD,2016-01-22,BRG6,28.4,28.4,31.73,31.36,10832647298.36,35332267889.86,1492438.0,441052.0
RFUD,2016-01-25,BRG6,31.33,30.65,32.6,31.27,10761346218.94,33973731172.74,1363817.0,434146.0
RFUD,2016-01-26,BRG6,31.14,29.25,31.64,31.6,9248503354.44,34401318395.74,1431831.0,372468.0
RFUD,2016-01-27,BRG6,31.49,30.85,32.7,32.45,9157193065.44,37097537662.53,1490911.0,358992.0
RFUD,2016-01-28,BRG6,32.2,31.91,35.82,34.1,9130572612.0,52038133680.35,2018952.0,349020.0
RFUD,2016-01-29,BRG6,33.99,33.55,35.0,34.42,6549342422.7,28609120875.99,1104454.0,251790.0
RFUD,2016-02-01,BRG6,34.58,33.73,34.8,34.68,0.0,8657110134.54,328362.0,0.0
RFUD,2016-02-02,BRG6,,,,,0.0,,,
