BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-02-20,BRH2,,,,,0.0,,,0
RFUD,2021-02-22,BRH2,60.0,60.0,60.13,60.13,447150.7,223478.68,5.0,10
RFUD,2021-02-24,BRH2,,,,,449299.6,,,10
RFUD,2021-02-25,BRH2,62.22,60.16,62.22,60.16,535037.64,226708.34,5.0,12
RFUD,2021-02-26,BRH2,,,,,543919.08,,,12
RFUD,2021-03-01,BRH2,62.67,60.43,62.67,60.43,894766.4,406857.4,9.0,20
RFUD,2021-03-02,BRH2,60.01,58.53,60.01,59.04,2092702.56,917957.3,21.0,48
RFUD,2021-03-03,BRH2,59.04,58.61,59.27,59.27,2280170.36,218351.96,5.0,52
RFUD,2021-03-04,BRH2,59.62,59.62,60.3,60.3,2398852.26,221128.78,5.0,54
RFUD,2021-03-05,BRH2,62.9,61.35,63.27,63.27,7515859.2,2509681.33,54.0,160
RFUD,2021-03-09,BRH2,63.4,62.5,63.4,62.5,7479489.78,93004.22,2.0,162
RFUD,2021-03-10,BRH2,62.5,61.66,62.5,62.47,7659608.52,275161.85,6.0,166
RFUD,2021-03-11,BRH2,62.0,61.61,63.3,63.3,7635487.4,183304.05,4.0,164
RFUD,2021-03-12,BRH2,63.4,63.4,63.9,63.9,7796194.98,93562.57,2.0,166
RFUD,2021-03-15,BRH2,62.59,62.31,62.59,62.31,7565061.56,91350.11,2.0,166
RFUD,2021-03-16,BRH2,62.75,61.58,63.6,62.46,7550136.5,318954.5,7.0,166
RFUD,2021-03-17,BRH2,62.95,62.28,63.1,62.6,7582577.72,185332.38,4.0,164
RFUD,2021-03-18,BRH2,62.6,61.34,62.6,61.66,7233788.26,1013919.02,22.0,158
RFUD,2021-03-19,BRH2,61.01,59.01,61.07,61.07,8428869.0,1336046.6,30.0,186
RFUD,2021-03-22,BRH2,61.5,60.81,61.5,61.0,8515158.12,228617.83,5.0,186
RFUD,2021-03-23,BRH2,60.74,59.27,60.8,59.89,10741643.84,1335291.95,29.0,236
RFUD,2021-03-24,BRH2,59.19,57.34,61.3,61.3,10546249.32,1870144.17,42.0,226
RFUD,2021-03-25,BRH2,61.19,58.65,61.21,59.4,11977558.56,1321087.57,29.0,264
RFUD,2021-03-26,BRH2,59.2,58.36,60.59,60.59,12363003.48,224889.59,5.0,268
RFUD,2021-03-29,BRH2,61.3,59.77,61.54,60.53,12389328.0,826842.16,18.0,270
RFUD,2021-03-30,BRH2,,,,,12394879.2,,,270
RFUD,2021-03-31,BRH2,,,,,12296021.4,,,270
RFUD,2021-04-01,BRH2,59.95,59.95,60.3,59.99,12542944.58,183314.71,4.0,274
RFUD,2021-04-02,BRH2,61.5,60.91,61.5,60.91,12662919.2,140130.79,3.0,272
RFUD,2021-04-05,BRH2,61.5,59.42,61.5,60.28,12487267.04,276269.32,6.0,272
RFUD,2021-04-06,BRH2,59.26,59.26,61.0,60.99,14418949.5,1205098.41,26.0,306
RFUD,2021-04-07,BRH2,60.66,58.99,60.67,59.83,14096822.2,231345.79,5.0,310
RFUD,2021-04-08,BRH2,59.62,59.62,59.62,59.62,14002615.08,91428.34,2.0,306
RFUD,2021-04-09,BRH2,,,,,14261579.82,,,306
RFUD,2021-04-12,BRH2,60.59,60.39,60.59,60.39,14499487.4,93699.98,2.0,310
RFUD,2021-04-13,BRH2,60.38,60.38,60.71,60.71,14438742.9,92900.01,2.0,310
RFUD,2021-04-14,BRH2,60.71,60.71,62.07,62.07,14258721.76,233332.08,5.0,304
RFUD,2021-04-15,BRH2,62.02,62.02,63.0,63.0,14424708.0,143499.13,3.0,300
RFUD,2021-04-16,BRH2,62.73,62.73,63.0,63.0,14041251.84,190832.75,4.0,294
RFUD,2021-04-19,BRH2,63.0,63.0,63.0,63.0,14226520.72,48062.57,1.0,296
RFUD,2021-04-20,BRH2,62.09,62.09,62.09,62.09,14042680.68,47764.22,1.0,294
RFUD,2021-04-21,BRH2,61.5,61.5,61.5,61.5,13845436.08,47093.32,1.0,294
RFUD,2021-04-22,BRH2,,,,,13682330.76,,,294
RFUD,2021-04-23,BRH2,61.5,60.73,61.5,60.73,13489208.04,91590.97,2.0,294
RFUD,2021-04-26,BRH2,61.79,61.79,61.79,61.79,13502798.32,46242.46,1.0,292
RFUD,2021-04-27,BRH2,61.47,61.31,61.51,61.51,13267944.0,183977.61,4.0,288
RFUD,2021-04-28,BRH2,61.54,61.53,63.5,63.5,12522591.84,1073854.75,23.0,264
RFUD,2021-04-29,BRH2,63.51,63.5,63.51,63.5,12486653.52,189169.37,4.0,264
RFUD,2021-04-30,BRH2,63.67,63.29,64.2,63.68,14645524.14,1388605.78,29.0,306
RFUD,2021-05-04,BRH2,64.77,64.77,64.77,64.77,14877123.3,48618.05,1.0,306
RFUD,2021-05-05,BRH2,66.51,65.5,66.51,65.5,14985689.04,98700.84,2.0,306
RFUD,2021-05-06,BRH2,,,,,14824439.28,,,306
RFUD,2021-05-07,BRH2,64.84,64.84,64.84,64.84,14516787.36,47752.59,1.0,304
RFUD,2021-05-10,BRH2,64.77,64.77,64.77,64.77,14598539.04,48021.51,1.0,304
RFUD,2021-05-11,BRH2,,,,,14701473.44,,,304
RFUD,2021-05-12,BRH2,64.48,64.45,66.8,66.8,14426348.7,970404.99,20.0,290
RFUD,2021-05-13,BRH2,66.14,64.64,66.14,64.64,13872756.1,289383.32,6.0,290
RFUD,2021-05-14,BRH2,64.5,64.5,64.6,64.6,14013415.8,143278.15,3.0,292
RFUD,2021-05-17,BRH2,65.2,65.2,65.2,65.2,14232266.88,48215.6,1.0,292
RFUD,2021-05-18,BRH2,66.65,66.65,66.65,66.65,14304671.2,49150.84,1.0,292
RFUD,2021-05-19,BRH2,64.85,62.8,65.5,62.8,13429528.8,429078.32,9.0,290
RFUD,2021-05-20,BRH2,63.7,62.8,63.7,62.8,13438556.5,231522.78,5.0,290
RFUD,2021-05-21,BRH2,62.73,61.97,63.3,63.3,13664598.44,276195.25,6.0,292
RFUD,2021-05-24,BRH2,64.49,63.61,65.2,64.96,14029815.24,993468.57,21.0,294
