BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2018-06-26,BRX0,66.59,66.59,66.59,66.59,249497700.0,126131580.0,3000.0,6000.0
RFUD,2018-06-27,BRX0,,,,,256210260.0,,,6000.0
RFUD,2018-06-28,BRX0,,,,,257608020.0,,,6000.0
RFUD,2018-06-29,BRX0,,,,,255877680.0,,,6000.0
RFUD,2018-07-02,BRX0,,,,,257273400.0,,,6000.0
RFUD,2018-07-03,BRX0,,,,,254534700.0,,,6000.0
RFUD,2018-07-04,BRX0,,,,,254251800.0,,,6000.0
RFUD,2018-07-05,BRX0,,,,,260130360.0,,,6000.0
RFUD,2018-07-06,BRX0,72.21,71.96,72.21,71.96,258799237.88,90773.75,2.0,6004.0
RFUD,2018-07-09,BRX0,,,,,259161038.92,,,6004.0
RFUD,2018-07-10,BRX0,,,,,259321285.68,,,6004.0
RFUD,2018-07-11,BRX0,,,,,255338472.24,,,6004.0
RFUD,2018-07-12,BRX0,72.92,72.92,72.98,72.98,255082376.96,90708.66,2.0,6008.0
RFUD,2018-07-13,BRX0,73.9,73.9,73.9,73.9,265902304.32,45884.81,1.0,6008.0
RFUD,2018-07-16,BRX0,72.77,72.77,72.77,72.77,263402435.6,45317.88,1.0,6008.0
RFUD,2018-07-17,BRX0,,,,,259528357.04,,,6008.0
RFUD,2018-07-18,BRX0,,,,,269561957.36,,,6008.0
RFUD,2018-07-19,BRX0,72.0,72.0,72.0,72.0,271006701.12,91614.96,2.0,6008.0
RFUD,2018-07-20,BRX0,,,,,269996756.32,,,6008.0
RFUD,2018-07-23,BRX0,,,,,271633335.52,,,6008.0
RFUD,2018-07-24,BRX0,,,,,270386915.84,,,6008.0
RFUD,2018-07-25,BRX0,,,,,273271536.88,,,6008.0
RFUD,2018-07-26,BRX0,,,,,273501883.6,,,6008.0
RFUD,2018-07-27,BRX0,,,,,273986849.36,,,6008.0
RFUD,2018-07-30,BRX0,73.16,73.16,73.16,73.16,275039244.48,45576.05,1.0,6006.0
RFUD,2018-07-31,BRX0,,,,,274219905.96,,,6006.0
RFUD,2018-08-01,BRX0,,,,,272170358.46,,,6006.0
RFUD,2018-08-02,BRX0,,,,,274888133.52,,,6006.0
RFUD,2018-08-03,BRX0,,,,,274176722.82,,,6006.0
RFUD,2018-08-06,BRX0,,,,,275888312.7,,,6006.0
RFUD,2018-08-07,BRX0,,,,,275484409.2,,,6006.0
RFUD,2018-08-08,BRX0,,,,,276416059.92,,,6006.0
RFUD,2018-08-09,BRX0,,,,,284209385.46,,,6006.0
RFUD,2018-08-10,BRX0,,,,,291442171.02,,,6006.0
RFUD,2018-08-13,BRX0,,,,,292435082.94,,,6006.0
RFUD,2018-08-14,BRX0,,,,,287997489.78,,,6006.0
RFUD,2018-08-15,BRX0,,,,,289746977.52,,,6006.0
RFUD,2018-08-16,BRX0,,,,,285908362.74,,,6006.0
RFUD,2018-08-17,BRX0,,,,,292054182.42,,,6006.0
RFUD,2018-08-20,BRX0,,,,,286489203.0,,,6006.0
RFUD,2018-08-21,BRX0,,,,,287360793.72,,,6006.0
RFUD,2018-08-22,BRX0,,,,,294492017.82,,,6006.0
RFUD,2018-08-23,BRX0,,,,,303336873.84,,,6006.0
RFUD,2018-08-24,BRX0,77.0,77.0,77.0,77.0,309368879.82,51968.92,1.0,6006.0
RFUD,2018-08-27,BRX0,,,,,310592722.44,,,6006.0
RFUD,2018-08-28,BRX0,,,,,310563653.4,,,6006.0
RFUD,2018-08-29,BRX0,,,,,316198963.08,,,6006.0
RFUD,2018-08-30,BRX0,79.79,79.79,79.9,79.9,320848163.22,545061.27,10.0,6026.0
RFUD,2018-08-31,BRX0,78.36,78.36,78.36,78.36,319289478.06,52985.31,1.0,6026.0
RFUD,2018-09-03,BRX0,78.36,78.36,78.36,78.36,321458717.54,53345.29,1.0,6026.0
RFUD,2018-09-04,BRX0,79.99,79.0,79.99,79.0,324157100.08,378621.55,7.0,6026.0
RFUD,2018-09-05,BRX0,77.99,77.99,77.99,77.99,320320647.18,53361.69,1.0,6026.0
RFUD,2018-09-06,BRX0,77.0,75.8,77.0,77.0,320402821.2,317691.63,6.0,6020.0
RFUD,2018-09-07,BRX0,,,,,315966261.8,,,6020.0
RFUD,2018-09-10,BRX0,77.0,77.0,77.0,77.0,321669128.2,108387.04,2.0,6020.0
RFUD,2018-09-11,BRX0,,,,,319719611.4,,,6020.0
RFUD,2018-09-12,BRX0,78.13,78.13,78.13,78.13,317422259.0,53711.02,1.0,6020.0
RFUD,2018-09-13,BRX0,,,,,311476606.0,,,6020.0
RFUD,2018-09-14,BRX0,75.5,74.93,75.5,74.93,306596355.84,153399.7,3.0,6016.0
RFUD,2018-09-17,BRX0,75.45,75.45,75.45,75.45,307013797.9,51308.26,1.0,6014.0
RFUD,2018-09-18,BRX0,77.11,77.01,77.12,77.01,312750739.0,259975.61,5.0,6020.0
RFUD,2018-09-19,BRX0,75.63,75.52,77.22,77.18,391575898.4,41442757.19,805.0,7610.0
RFUD,2018-09-20,BRX0,75.55,75.51,75.55,75.51,301556077.2,40140602.58,800.0,6010.0
RFUD,2018-09-21,BRX0,,,,,302052984.0,,,6010.0
RFUD,2018-09-24,BRX0,,,,,302739145.7,,,6010.0
RFUD,2018-09-25,BRX0,80.62,80.62,80.62,80.62,308445239.16,53055.46,1.0,6012.0
RFUD,2018-09-26,BRX0,,,,,307881674.28,,,6012.0
RFUD,2018-09-27,BRX0,77.44,77.44,77.44,77.44,812993563.6,236072805.26,5001.0,16010.0
RFUD,2018-09-28,BRX0,,,,,819572873.1,,,16010.0
RFUD,2018-10-01,BRX0,,,,,833875566.7,,,16010.0
RFUD,2018-10-02,BRX0,80.15,80.07,82.76,80.37,847809855.9,1379812.23,26.0,16026.0
RFUD,2018-10-03,BRX0,,,,,849731052.78,,,16026.0
RFUD,2018-10-04,BRX0,,,,,862707144.72,,,16026.0
RFUD,2018-10-05,BRX0,,,,,852530794.98,,,16026.0
RFUD,2018-10-08,BRX0,,,,,846321361.02,,,16026.0
RFUD,2018-10-09,BRX0,,,,,852609001.86,,,16026.0
RFUD,2018-10-10,BRX0,80.15,80.15,80.3,80.16,853617941.76,213544.3,4.0,16028.0
RFUD,2018-10-11,BRX0,,,,,823624905.64,,,16028.0
RFUD,2018-10-12,BRX0,,,,,807659414.84,,,16028.0
RFUD,2018-10-15,BRX0,,,,,799686125.96,,,16028.0
RFUD,2018-10-16,BRX0,,,,,796599293.44,,,16028.0
RFUD,2018-10-17,BRX0,,,,,787445702.64,,,16028.0
RFUD,2018-10-18,BRX0,,,,,792050867.6,,,16028.0
RFUD,2018-10-19,BRX0,,,,,790298526.36,,,16028.0
RFUD,2018-10-22,BRX0,,,,,786706010.44,,,16028.0
RFUD,2018-10-23,BRX0,75.19,75.19,75.19,75.19,785014255.04,49312.16,1.0,16028.0
RFUD,2018-10-24,BRX0,74.67,74.67,74.67,74.67,784479346.0,48938.2,1.0,16030.0
RFUD,2018-10-25,BRX0,74.7,74.7,74.7,74.7,763732757.48,48960.77,1.0,16028.0
RFUD,2018-10-26,BRX0,,,,,770528629.48,,,16028.0
RFUD,2018-10-29,BRX0,,,,,779148487.88,,,16028.0
RFUD,2018-10-30,BRX0,75.83,75.83,75.83,75.83,770285582.5,49765.64,1.0,16030.0
RFUD,2018-10-31,BRX0,,,,,770729292.9,,,16030.0
RFUD,2018-11-01,BRX0,,,,,754472949.3,,,16030.0
RFUD,2018-11-02,BRX0,70.18,70.18,70.18,70.18,742469044.1,46304.27,1.0,16030.0
RFUD,2018-11-06,BRX0,,,,,739752279.7,,,16030.0
