BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-11-22,BRM7,54.59,48.42,54.59,48.42,0.0,197668.59,6.0,0.0
RFUD,2016-11-23,BRM7,,,,,0.0,,,
RFUD,2016-11-24,BRM7,,,,,0.0,,,
RFUD,2016-11-25,BRM7,,,,,0.0,,,
RFUD,2016-11-28,BRM7,,,,,0.0,,,
RFUD,2016-11-29,BRM7,,,,,0.0,,,
RFUD,2016-11-30,BRM7,,,,,0.0,,,
RFUD,2016-12-01,BRM7,54.88,54.88,54.88,54.88,70146.58,35047.74,1.0,2.0
RFUD,2016-12-02,BRM7,55.38,55.38,55.58,55.58,212939.64,70852.17,2.0,6.0
RFUD,2016-12-05,BRM7,55.69,55.69,57.04,57.04,435939.12,251801.21,7.0,12.0
RFUD,2016-12-06,BRM7,56.73,56.73,56.73,56.73,435328.32,36277.36,1.0,12.0
RFUD,2016-12-07,BRM7,55.73,55.66,55.73,55.66,425712.12,70996.64,2.0,12.0
RFUD,2016-12-08,BRM7,56.33,56.33,56.33,56.33,356901.8,35690.18,1.0,10.0
RFUD,2016-12-09,BRM7,55.5,55.5,56.07,56.07,492184.84,69954.73,2.0,14.0
RFUD,2016-12-12,BRM7,58.57,58.57,59.44,58.8,1150970.88,650008.62,18.0,32.0
RFUD,2016-12-13,BRM7,58.3,58.3,58.3,58.3,1064019.9,35467.33,1.0,30.0
RFUD,2016-12-14,BRM7,57.84,57.45,57.84,57.45,984571.0,70565.21,2.0,28.0
RFUD,2016-12-15,BRM7,57.21,56.24,57.21,56.24,695652.8,352458.72,10.0,20.0
RFUD,2016-12-16,BRM7,56.8,56.8,56.8,56.8,700470.0,35023.5,1.0,20.0
RFUD,2016-12-19,BRM7,57.21,57.21,57.49,57.49,496750.8,176719.72,5.0,14.0
RFUD,2016-12-20,BRM7,,,,,497465.78,,,14.0
RFUD,2016-12-21,BRM7,,,,,490154.28,,,14.0
RFUD,2016-12-22,BRM7,56.24,56.24,56.24,56.24,553395.04,34192.01,1.0,16.0
RFUD,2016-12-23,BRM7,,,,,558959.84,,,16.0
RFUD,2016-12-26,BRM7,,,,,561892.48,,,16.0
RFUD,2016-12-27,BRM7,57.83,57.83,57.83,57.83,491705.76,70243.68,2.0,14.0
RFUD,2016-12-28,BRM7,,,,,496069.98,,,14.0
RFUD,2016-12-29,BRM7,,,,,500747.24,,,14.0
RFUD,2016-12-30,BRM7,58.12,58.12,58.25,58.25,640052.64,106553.35,3.0,18.0
RFUD,2017-01-03,BRM7,57.99,57.99,59.35,59.35,574473.76,213165.11,6.0,16.0
RFUD,2017-01-04,BRM7,58.87,57.88,58.87,57.88,561207.2,142101.65,4.0,16.0
RFUD,2017-01-05,BRM7,58.57,58.57,58.57,58.57,485744.7,34696.05,1.0,14.0
RFUD,2017-01-06,BRM7,58.76,58.73,58.76,58.73,489081.18,104820.95,3.0,14.0
RFUD,2017-01-09,BRM7,57.88,57.88,57.88,57.88,485324.98,34666.07,1.0,14.0
RFUD,2017-01-10,BRM7,56.78,56.78,56.78,56.78,476987.84,34070.56,1.0,14.0
RFUD,2017-01-11,BRM7,55.28,55.28,56.21,56.05,474646.2,101340.93,3.0,14.0
RFUD,2017-01-12,BRM7,56.7,56.7,57.4,57.4,612276.3,17905986.12,531.0,18.0
RFUD,2017-01-13,BRM7,57.16,57.16,57.16,57.16,817271.04,170264.8,5.0,24.0
RFUD,2017-01-16,BRM7,,,,,829957.2,,,24.0
RFUD,2017-01-17,BRM7,58.14,58.14,58.14,58.14,827980.08,68998.34,2.0,24.0
RFUD,2017-01-18,BRM7,56.65,56.25,56.65,56.25,666849.4,66922.04,2.0,20.0
RFUD,2017-01-19,BRM7,56.64,56.25,56.64,56.25,673709.6,67604.51,2.0,20.0
RFUD,2017-01-20,BRM7,56.03,56.0,56.94,56.94,1161542.34,703922.73,21.0,34.0
