BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2018-06-26,BRN9,,,,,0.0,,,
RFUD,2018-06-27,BRN9,74.37,73.32,74.71,74.71,282739.56,703051.76,15.0,6.0
RFUD,2018-06-28,BRN9,74.71,74.71,74.71,74.71,281191.8,141181.74,3.0,6.0
RFUD,2018-06-29,BRN9,,,,,279204.3,,,6.0
RFUD,2018-07-02,BRN9,73.86,73.65,75.84,75.84,561448.44,376627.54,8.0,12.0
RFUD,2018-07-03,BRN9,73.66,73.66,73.66,73.66,838632.42,186362.76,4.0,18.0
RFUD,2018-07-04,BRN9,,,,,832241.88,,,18.0
RFUD,2018-07-05,BRN9,74.3,74.3,74.3,74.3,837373.68,46854.99,1.0,18.0
RFUD,2018-07-06,BRN9,,,,,830393.82,,,18.0
RFUD,2018-07-09,BRN9,,,,,833557.86,,,18.0
RFUD,2018-07-10,BRN9,74.0,74.0,74.06,74.06,826789.5,91828.29,2.0,18.0
RFUD,2018-07-11,BRN9,72.96,72.96,72.96,72.96,820032.48,45290.43,1.0,18.0
RFUD,2018-07-12,BRN9,71.79,70.69,71.91,71.91,804739.32,177892.18,4.0,18.0
RFUD,2018-07-13,BRN9,72.3,72.3,74.64,74.64,556131.24,683975.39,15.0,12.0
RFUD,2018-07-16,BRN9,74.0,73.0,74.0,73.0,532679.76,91544.99,2.0,12.0
RFUD,2018-07-17,BRN9,,,,,528178.56,,,12.0
RFUD,2018-07-18,BRN9,,,,,538026.72,,,12.0
RFUD,2018-07-19,BRN9,,,,,550224.24,,,12.0
RFUD,2018-07-20,BRN9,,,,,546130.68,,,12.0
RFUD,2018-07-23,BRN9,,,,,548826.48,,,12.0
RFUD,2018-07-24,BRN9,,,,,549013.2,,,12.0
RFUD,2018-07-25,BRN9,,,,,554589.6,,,12.0
RFUD,2018-07-26,BRN9,,,,,553820.64,,,12.0
RFUD,2018-07-27,BRN9,,,,,558310.92,,,12.0
RFUD,2018-07-30,BRN9,,,,,555509.4,,,12.0
RFUD,2018-07-31,BRN9,,,,,555453.72,,,12.0
RFUD,2018-08-01,BRN9,,,,,547267.32,,,12.0
RFUD,2018-08-02,BRN9,,,,,550367.76,,,12.0
RFUD,2018-08-03,BRN9,,,,,551902.8,,,12.0
RFUD,2018-08-06,BRN9,,,,,561303.12,,,12.0
RFUD,2018-08-07,BRN9,,,,,562979.88,,,12.0
RFUD,2018-08-08,BRN9,,,,,559966.56,,,12.0
RFUD,2018-08-09,BRN9,,,,,573019.68,,,12.0
RFUD,2018-08-10,BRN9,,,,,587005.8,,,12.0
RFUD,2018-08-13,BRN9,,,,,588599.52,,,12.0
RFUD,2018-08-14,BRN9,,,,,581729.64,,,12.0
RFUD,2018-08-15,BRN9,,,,,575749.32,,,12.0
RFUD,2018-08-16,BRN9,,,,,568923.0,,,12.0
RFUD,2018-08-17,BRN9,,,,,585953.88,,,12.0
RFUD,2018-08-20,BRN9,,,,,577404.48,,,12.0
RFUD,2018-08-21,BRN9,,,,,583366.2,,,12.0
RFUD,2018-08-22,BRN9,,,,,598664.04,,,12.0
RFUD,2018-08-23,BRN9,75.0,75.0,75.0,75.0,405788.8,102169.2,2.0,8.0
RFUD,2018-08-24,BRN9,,,,,410621.92,,,8.0
RFUD,2018-08-27,BRN9,,,,,407584.88,,,8.0
RFUD,2018-08-28,BRN9,76.09,76.09,76.39,76.39,620425.56,103201.21,2.0,12.0
RFUD,2018-08-29,BRN9,,,,,623897.76,,,12.0
RFUD,2018-08-30,BRN9,,,,,630408.6,,,12.0
RFUD,2018-08-31,BRN9,75.53,75.53,75.53,75.53,729771.84,51071.72,1.0,14.0
RFUD,2018-09-03,BRN9,76.85,76.85,76.85,76.85,733490.94,52317.33,1.0,14.0
RFUD,2018-09-04,BRN9,,,,,737278.36,,,14.0
RFUD,2018-09-05,BRN9,,,,,730108.96,,,14.0
RFUD,2018-09-06,BRN9,,,,,733936.28,,,14.0
RFUD,2018-09-07,BRN9,,,,,731010.14,,,14.0
RFUD,2018-09-10,BRN9,,,,,747377.96,,,14.0
RFUD,2018-09-11,BRN9,,,,,748212.78,,,14.0
RFUD,2018-09-12,BRN9,,,,,746564.56,,,14.0
RFUD,2018-09-13,BRN9,,,,,732998.98,,,14.0
RFUD,2018-09-14,BRN9,,,,,725180.68,,,14.0
RFUD,2018-09-17,BRN9,,,,,728693.0,,,14.0
RFUD,2018-09-18,BRN9,,,,,728555.1,,,14.0
RFUD,2018-09-19,BRN9,,,,,720843.9,,,14.0
