BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-03-26,BRJ2,62.5,62.5,63.5,63.5,963108.4,477762.4,10.0,20
RFUD,2021-03-29,BRJ2,61.76,59.33,62.08,60.6,3767036.54,3121298.66,68.0,82
RFUD,2021-03-30,BRJ2,60.0,60.0,60.0,60.0,3739441.08,45602.94,1.0,82
RFUD,2021-03-31,BRJ2,60.7,59.95,60.7,60.3,3917809.98,272897.38,6.0,86
RFUD,2021-04-01,BRJ2,59.99,59.62,60.28,59.9,4205181.08,411536.66,9.0,92
RFUD,2021-04-02,BRJ2,61.0,61.0,61.0,61.0,4196127.6,46623.64,1.0,90
RFUD,2021-04-05,BRJ2,60.7,60.7,61.3,60.7,9322861.56,2682192.44,58.0,202
RFUD,2021-04-06,BRJ2,60.0,59.6,60.0,59.6,10292721.42,462013.6,10.0,222
RFUD,2021-04-07,BRJ2,,,,,10259432.52,,,222
RFUD,2021-04-08,BRJ2,,,,,10237061.58,,,222
RFUD,2021-04-09,BRJ2,60.5,60.3,60.5,60.3,10446779.84,1026177.7,22.0,224
RFUD,2021-04-12,BRJ2,,,,,10461433.92,,,224
RFUD,2021-04-13,BRJ2,,,,,10431438.08,,,224
RFUD,2021-04-14,BRJ2,60.31,60.3,62.57,62.57,10591060.48,185423.36,4.0,224
RFUD,2021-04-15,BRJ2,,,,,10667872.32,,,224
RFUD,2021-04-16,BRJ2,,,,,10696396.48,,,224
RFUD,2021-04-19,BRJ2,63.0,63.0,63.0,63.0,10958265.96,96125.14,2.0,228
RFUD,2021-04-20,BRJ2,62.3,61.7,62.3,61.7,11011696.72,95389.98,2.0,232
RFUD,2021-04-21,BRJ2,62.53,60.8,62.53,60.8,10801293.6,94439.33,2.0,232
RFUD,2021-04-22,BRJ2,,,,,10763558.8,,,232
RFUD,2021-04-23,BRJ2,,,,,10726253.2,,,232
RFUD,2021-04-26,BRJ2,61.2,61.2,61.2,61.2,10717415.28,45800.92,1.0,234
RFUD,2021-04-27,BRJ2,61.11,61.11,61.11,61.11,10635972.72,45739.92,1.0,232
RFUD,2021-04-28,BRJ2,,,,,10999502.8,,,232
RFUD,2021-04-29,BRJ2,,,,,10990396.8,,,232
RFUD,2021-04-30,BRJ2,64.49,64.49,64.49,64.49,11220622.92,48469.97,1.0,234
RFUD,2021-05-04,BRJ2,65.0,65.0,65.0,65.0,11514602.84,48790.69,1.0,236
RFUD,2021-05-05,BRJ2,65.39,65.39,65.39,65.39,11538181.6,48890.6,1.0,236
RFUD,2021-05-06,BRJ2,64.9,64.9,64.9,64.9,11384113.72,48237.77,1.0,236
RFUD,2021-05-07,BRJ2,64.63,64.63,64.63,64.63,11233111.48,47597.93,1.0,236
RFUD,2021-05-10,BRJ2,64.25,64.25,64.6,64.37,11263088.2,191137.05,4.0,236
RFUD,2021-05-11,BRJ2,64.82,64.82,64.82,64.82,11234803.32,48011.98,1.0,234
RFUD,2021-05-12,BRJ2,,,,,11567380.5,,,234
RFUD,2021-05-13,BRJ2,65.15,65.15,65.15,65.15,11185768.64,48214.52,1.0,232
RFUD,2021-05-14,BRJ2,64.63,64.63,64.63,64.63,11118502.56,47806.23,1.0,232
RFUD,2021-05-17,BRJ2,,,,,11345572.56,,,232
RFUD,2021-05-18,BRJ2,65.96,65.9,66.47,66.47,11439174.24,146257.86,3.0,234
RFUD,2021-05-19,BRJ2,64.55,62.88,64.55,62.88,11406456.66,329042.63,7.0,246
RFUD,2021-05-20,BRJ2,63.62,63.62,63.8,63.8,11632675.6,93679.56,2.0,248
RFUD,2021-05-21,BRJ2,62.37,62.37,62.65,62.65,11443280.4,91844.7,2.0,246
RFUD,2021-05-24,BRJ2,64.23,64.23,64.58,64.58,11765444.88,94625.5,2.0,248
RFUD,2021-05-25,BRJ2,65.55,65.55,65.55,65.55,11943218.72,240790.7,5.0,248
RFUD,2021-05-26,BRJ2,66.0,66.0,66.0,66.0,12133422.5,48533.69,1.0,250
RFUD,2021-05-27,BRJ2,,,,,12077432.5,,,250
RFUD,2021-05-28,BRJ2,,,,,12073937.5,,,250
RFUD,2021-05-31,BRJ2,66.69,66.69,66.7,66.7,12437094.76,146887.48,3.0,254
RFUD,2021-06-01,BRJ2,,,,,12583708.64,,,254
RFUD,2021-06-02,BRJ2,67.07,67.07,67.07,67.07,12569326.08,49098.93,1.0,256
RFUD,2021-06-03,BRJ2,67.81,67.81,67.81,67.81,12712000.0,49656.25,1.0,256
RFUD,2021-06-04,BRJ2,68.29,68.29,68.29,68.29,12833371.5,49741.75,1.0,258
RFUD,2021-06-07,BRJ2,,,,,12730228.26,,,258
