BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-01-26,BRG2,,,,,0.0,,,0
RFUD,2021-01-27,BRG2,56.63,50.22,56.63,53.12,160804.24,1250039.45,31.0,4
RFUD,2021-01-28,BRG2,53.6,52.51,53.7,53.7,1060358.26,814640.55,20.0,26
RFUD,2021-01-29,BRG2,53.5,52.72,53.5,53.47,2175490.44,1964005.36,49.0,54
RFUD,2021-02-01,BRG2,53.88,53.88,53.89,53.89,2454257.4,327196.37,8.0,60
RFUD,2021-02-02,BRG2,53.9,53.8,54.99,54.57,3221900.76,989446.83,24.0,78
RFUD,2021-02-03,BRG2,55.47,55.47,55.48,55.48,2782668.24,379409.16,9.0,66
RFUD,2021-02-04,BRG2,55.89,55.89,55.89,55.89,3196653.48,211441.1,5.0,76
RFUD,2021-02-05,BRG2,55.8,55.8,55.8,55.8,3169957.72,41680.09,1.0,76
RFUD,2021-02-08,BRG2,55.87,55.81,56.84,56.79,3120645.86,376181.58,9.0,74
RFUD,2021-02-09,BRG2,57.1,57.1,57.89,57.7,3320108.22,213442.1,5.0,78
RFUD,2021-02-10,BRG2,,,,,3306544.8,,,78
RFUD,2021-02-11,BRG2,58.0,58.0,58.0,58.0,3415068.0,42688.35,1.0,80
RFUD,2021-02-12,BRG2,56.75,56.06,57.9,57.9,3316496.0,712926.89,17.0,80
RFUD,2021-02-15,BRG2,57.9,57.9,57.9,57.9,3397168.8,42464.61,1.0,80
RFUD,2021-02-16,BRG2,58.58,58.58,58.6,58.6,3443542.4,129434.76,3.0,80
RFUD,2021-02-17,BRG2,59.33,59.33,59.8,59.8,3604295.24,88302.49,2.0,82
RFUD,2021-02-18,BRG2,60.1,59.8,60.1,59.8,3988390.5,221799.57,5.0,90
RFUD,2021-02-19,BRG2,58.6,58.5,58.6,58.5,4073577.42,129859.89,3.0,94
RFUD,2021-02-20,BRG2,,,,,4063793.9,,,94
RFUD,2021-02-22,BRG2,58.9,58.9,58.9,58.9,4249099.2,43800.4,1.0,96
RFUD,2021-02-24,BRG2,,,,,4349385.6,,,96
RFUD,2021-02-25,BRG2,62.1,62.1,62.14,62.14,4600802.0,91986.43,2.0,100
RFUD,2021-02-26,BRG2,,,,,4552864.0,,,100
RFUD,2021-03-01,BRG2,59.67,59.07,64.3,60.19,4812549.12,2483476.67,55.0,108
RFUD,2021-03-02,BRG2,58.99,58.7,59.13,59.13,4715758.44,261144.76,6.0,108
RFUD,2021-03-03,BRG2,59.55,59.4,60.5,59.68,4856803.6,399002.43,9.0,110
RFUD,2021-03-04,BRG2,,,,,4983795.3,,,110
RFUD,2021-03-05,BRG2,62.57,62.22,63.1,63.1,5059573.2,325641.16,7.0,108
RFUD,2021-03-09,BRG2,62.98,62.98,62.98,62.98,5024621.16,46524.27,1.0,108
RFUD,2021-03-10,BRG2,62.3,62.0,62.3,62.0,5037456.6,91811.71,2.0,110
RFUD,2021-03-11,BRG2,63.5,63.5,63.5,63.5,5137544.5,46704.95,1.0,110
RFUD,2021-03-12,BRG2,64.2,64.2,64.5,64.5,5688722.4,284215.62,6.0,120
RFUD,2021-03-15,BRG2,62.9,62.05,63.2,62.6,5402601.68,365239.55,8.0,118
RFUD,2021-03-16,BRG2,62.96,62.55,62.96,62.6,5378993.42,182564.5,4.0,118
RFUD,2021-03-17,BRG2,62.6,62.6,62.74,62.74,5467958.34,92573.86,2.0,118
RFUD,2021-03-18,BRG2,62.14,61.4,62.14,61.87,5419096.9,229117.85,5.0,118
RFUD,2021-03-19,BRG2,60.51,58.8,60.7,60.13,5265040.82,753981.45,17.0,118
RFUD,2021-03-22,BRG2,61.34,60.72,61.5,61.5,5612589.26,411694.59,9.0,122
RFUD,2021-03-23,BRG2,,,,,5513942.5,,,122
RFUD,2021-03-24,BRG2,58.9,57.4,60.95,60.95,4841227.04,1475494.23,33.0,104
RFUD,2021-03-25,BRG2,60.56,60.0,60.56,60.0,4916436.48,92238.65,2.0,108
RFUD,2021-03-26,BRG2,60.8,60.8,60.8,60.8,4887433.16,46107.86,1.0,106
RFUD,2021-03-29,BRG2,60.8,59.68,61.07,59.68,4716998.0,867619.13,19.0,104
RFUD,2021-03-30,BRG2,60.45,60.45,60.45,60.45,4778275.84,45944.96,1.0,104
RFUD,2021-03-31,BRG2,,,,,4749602.0,,,104
RFUD,2021-04-01,BRG2,60.27,60.11,61.09,61.09,5085852.2,324606.61,7.0,110
RFUD,2021-04-02,BRG2,61.23,61.23,61.23,61.23,5147938.4,93598.88,2.0,110
RFUD,2021-04-05,BRG2,60.99,60.43,60.99,60.44,4879277.52,138504.03,3.0,106
RFUD,2021-04-06,BRG2,59.77,58.61,60.73,60.73,5255026.56,507280.11,11.0,112
RFUD,2021-04-07,BRG2,60.0,59.25,60.6,59.25,5206841.7,370218.02,8.0,114
RFUD,2021-04-08,BRG2,60.01,59.71,60.01,59.71,5136304.32,91796.39,2.0,112
RFUD,2021-04-09,BRG2,,,,,5185275.2,,,112
RFUD,2021-04-12,BRG2,60.2,60.15,60.2,60.15,5217705.92,232972.02,5.0,112
RFUD,2021-04-13,BRG2,60.2,60.2,60.5,60.5,5198533.76,92600.8,2.0,112
RFUD,2021-04-14,BRG2,60.61,60.61,62.5,62.5,5950807.38,611742.97,13.0,126
RFUD,2021-04-15,BRG2,63.0,62.32,63.0,62.32,5992984.62,95645.73,2.0,126
RFUD,2021-04-16,BRG2,,,,,6016723.02,,,126
RFUD,2021-04-19,BRG2,63.19,63.0,63.19,63.0,6055883.82,96270.09,2.0,126
RFUD,2021-04-20,BRG2,63.6,62.0,63.6,62.31,5943749.04,336457.37,7.0,124
RFUD,2021-04-21,BRG2,62.3,61.25,62.37,61.98,5410540.32,285033.26,6.0,114
RFUD,2021-04-22,BRG2,61.79,61.79,61.79,61.79,5241156.48,46796.04,1.0,112
RFUD,2021-04-23,BRG2,60.98,60.83,61.42,61.42,5062643.3,228599.02,5.0,110
RFUD,2021-04-26,BRG2,,,,,5080084.9,,,110
RFUD,2021-04-27,BRG2,62.3,62.0,62.3,62.01,5105490.5,139450.24,3.0,110
RFUD,2021-04-28,BRG2,62.13,62.13,62.13,62.13,5191452.2,46410.68,1.0,110
RFUD,2021-04-29,BRG2,64.0,64.0,64.0,64.0,5242913.5,47662.85,1.0,110
RFUD,2021-04-30,BRG2,64.0,64.0,64.01,64.0,5285398.8,288617.71,6.0,110
RFUD,2021-05-04,BRG2,,,,,5378535.8,,,110
RFUD,2021-05-05,BRG2,,,,,5421555.7,,,110
RFUD,2021-05-06,BRG2,,,,,5338857.7,,,110
RFUD,2021-05-07,BRG2,,,,,5283568.4,,,110
RFUD,2021-05-10,BRG2,65.23,65.23,65.23,65.23,5319882.7,48362.57,1.0,110
RFUD,2021-05-11,BRG2,65.46,65.46,65.47,65.47,5334277.3,96979.46,2.0,110
RFUD,2021-05-12,BRG2,,,,,5452403.0,,,110
RFUD,2021-05-13,BRG2,65.6,65.6,65.6,65.6,5297084.1,48547.54,1.0,110
RFUD,2021-05-14,BRG2,64.59,64.59,64.59,64.59,5311573.3,47776.64,1.0,110
RFUD,2021-05-17,BRG2,65.45,65.45,65.45,65.45,5362284.4,48400.47,1.0,110
RFUD,2021-05-18,BRG2,66.25,66.25,66.75,66.44,5389557.8,147076.43,3.0,110
RFUD,2021-05-19,BRG2,64.73,62.1,64.73,63.7,5636685.6,470298.97,10.0,120
RFUD,2021-05-20,BRG2,63.4,63.4,63.7,63.7,5432561.88,93444.3,2.0,116
RFUD,2021-05-21,BRG2,63.0,62.86,64.05,64.05,5369145.78,278928.11,6.0,114
RFUD,2021-05-24,BRG2,65.0,65.0,65.08,65.08,5458557.12,95558.46,2.0,114
RFUD,2021-05-25,BRG2,,,,,5535255.18,,,114
RFUD,2021-05-26,BRG2,65.6,65.6,65.6,65.6,5402829.6,48239.55,1.0,112
RFUD,2021-05-27,BRG2,66.0,66.0,66.0,66.0,5430436.48,48486.04,1.0,112
RFUD,2021-05-28,BRG2,,,,,5453441.28,,,112
RFUD,2021-05-31,BRG2,,,,,5459406.4,,,112
RFUD,2021-06-01,BRG2,67.8,67.8,67.8,67.8,5582480.96,49843.58,1.0,112
RFUD,2021-06-02,BRG2,,,,,5590908.96,,,112
RFUD,2021-06-03,BRG2,68.01,68.01,69.25,68.46,5614809.76,150645.67,3.0,112
RFUD,2021-06-04,BRG2,68.29,68.29,68.3,68.3,5671390.56,99490.79,2.0,114
RFUD,2021-06-07,BRG2,,,,,5654891.34,,,114
RFUD,2021-06-08,BRG2,,,,,5648912.04,,,114
RFUD,2021-06-09,BRG2,68.84,68.84,68.84,68.84,5772634.44,49764.09,1.0,116
RFUD,2021-06-10,BRG2,68.5,68.5,68.84,68.84,5838614.04,98715.18,2.0,118
RFUD,2021-06-11,BRG2,68.84,68.8,68.84,68.8,5949933.6,99194.39,2.0,120
RFUD,2021-06-14,BRG2,69.34,69.34,69.89,69.89,6247128.68,200727.34,4.0,124
RFUD,2021-06-15,BRG2,69.14,69.14,69.43,69.43,6122482.16,100158.95,2.0,122
RFUD,2021-06-16,BRG2,70.42,70.42,70.6,70.6,6096434.4,101477.71,2.0,120
RFUD,2021-06-17,BRG2,69.99,69.86,69.99,69.86,6162855.62,151675.78,3.0,122
RFUD,2021-06-18,BRG2,69.19,69.19,69.19,69.19,6264436.6,50323.27,1.0,124
RFUD,2021-06-21,BRG2,70.07,70.02,70.07,70.02,6557169.92,102492.36,2.0,128
RFUD,2021-06-22,BRG2,70.52,70.52,70.52,70.52,6598821.12,51553.29,1.0,128
RFUD,2021-06-23,BRG2,,,,,6613600.0,,,128
RFUD,2021-06-24,BRG2,71.16,71.16,71.24,71.24,6594821.12,102928.43,2.0,128
RFUD,2021-06-25,BRG2,,,,,6643344.64,,,128
RFUD,2021-06-28,BRG2,,,,,6603096.32,,,128
RFUD,2021-06-29,BRG2,,,,,6663822.08,,,128
RFUD,2021-06-30,BRG2,70.86,70.84,70.86,70.84,6838719.36,155447.38,3.0,132
RFUD,2021-07-01,BRG2,71.34,71.34,71.84,71.34,7019029.88,210051.95,4.0,134
RFUD,2021-07-02,BRG2,71.84,71.84,71.84,71.84,7063131.96,52709.94,1.0,134
RFUD,2021-07-05,BRG2,,,,,7118356.04,,,134
RFUD,2021-07-06,BRG2,72.42,70.84,72.66,70.84,6945066.48,373616.86,7.0,132
RFUD,2021-07-07,BRG2,70.53,68.99,71.9,69.21,8589313.1,1900347.91,36.0,166
RFUD,2021-07-08,BRG2,68.5,68.5,69.55,69.55,9876068.9,615859.47,12.0,190
RFUD,2021-07-09,BRG2,69.24,69.1,70.7,70.69,10080539.52,1776621.05,34.0,192
RFUD,2021-07-12,BRG2,70.74,70.74,70.74,70.74,10105107.84,52630.77,1.0,192
RFUD,2021-07-13,BRG2,,,,,10180784.64,,,192
RFUD,2021-07-14,BRG2,71.34,71.31,72.34,71.81,10345166.4,372907.92,7.0,194
RFUD,2021-07-15,BRG2,71.31,70.31,71.31,70.8,12611258.4,1729164.37,33.0,240
RFUD,2021-07-16,BRG2,70.22,69.35,70.5,70.5,13165475.4,829374.62,16.0,252
RFUD,2021-07-19,BRG2,69.8,67.8,69.8,67.8,12798950.4,820536.72,16.0,256
RFUD,2021-07-20,BRG2,67.06,65.45,67.06,65.45,13150899.36,785336.85,16.0,268
RFUD,2021-07-21,BRG2,,,,,13614359.8,,,268
RFUD,2021-07-22,BRG2,69.14,69.1,69.14,69.1,13792337.1,102195.03,2.0,270
RFUD,2021-07-23,BRG2,70.69,70.69,70.69,70.69,14071584.6,52116.98,1.0,270
RFUD,2021-07-26,BRG2,70.9,70.0,70.9,70.0,14035050.4,207591.96,4.0,272
RFUD,2021-07-27,BRG2,,,,,14144777.92,,,272
RFUD,2021-07-28,BRG2,71.5,71.5,71.5,71.5,14434002.16,52686.21,1.0,274
RFUD,2021-07-29,BRG2,71.5,71.15,71.5,71.34,14602529.2,312860.18,6.0,280
RFUD,2021-07-30,BRG2,,,,,14730114.0,,,280
RFUD,2021-08-02,BRG2,70.82,70.81,70.82,70.81,14213966.88,103313.42,2.0,276
RFUD,2021-08-03,BRG2,70.28,68.81,70.38,69.34,13776296.8,356260.9,7.0,272
RFUD,2021-08-04,BRG2,69.84,68.3,69.84,68.3,14415609.6,1765879.93,35.0,288
RFUD,2021-08-05,BRG2,68.31,67.94,68.84,68.84,17800330.68,2390872.94,48.0,354
RFUD,2021-08-06,BRG2,69.34,68.81,69.84,68.81,17849430.48,203641.9,4.0,354
RFUD,2021-08-09,BRG2,68.31,65.91,68.66,67.0,17470038.06,1838383.15,37.0,354
RFUD,2021-08-10,BRG2,67.34,67.34,68.34,68.34,18191116.8,401799.97,8.0,360
RFUD,2021-08-11,BRG2,68.18,67.31,69.22,68.34,18214290.64,1006941.44,20.0,362
RFUD,2021-08-12,BRG2,68.84,68.81,69.74,69.34,18599845.5,407172.01,8.0,366
RFUD,2021-08-13,BRG2,69.25,68.81,69.51,69.15,18414599.84,404738.41,8.0,364
RFUD,2021-08-16,BRG2,68.39,66.69,68.39,67.34,18416462.64,791233.85,16.0,372
RFUD,2021-08-17,BRG2,67.9,67.05,67.9,67.84,18353830.72,347945.51,7.0,368
RFUD,2021-08-18,BRG2,67.31,66.81,67.44,66.81,18767945.4,545637.6,11.0,380
RFUD,2021-08-19,BRG2,66.87,64.34,66.87,64.34,21506665.5,2532115.88,52.0,450
RFUD,2021-08-20,BRG2,64.75,63.4,64.9,63.72,21050479.56,575196.84,12.0,444
RFUD,2021-08-23,BRG2,63.7,63.31,66.5,66.45,20396823.66,1497322.65,31.0,414
RFUD,2021-08-24,BRG2,67.1,66.25,68.34,68.34,20566182.48,594884.51,12.0,408
RFUD,2021-08-25,BRG2,68.65,67.83,68.68,68.68,20437579.5,354568.02,7.0,402
RFUD,2021-08-26,BRG2,68.8,68.31,69.19,68.36,20999570.4,1068067.14,21.0,414
RFUD,2021-08-27,BRG2,68.84,68.31,69.34,69.34,17249620.44,3559195.4,70.0,338
RFUD,2021-08-30,BRG2,69.46,69.05,69.54,69.54,15121065.28,1276118.19,25.0,296
RFUD,2021-08-31,BRG2,69.84,69.5,69.85,69.5,13898288.8,1534820.31,30.0,272
RFUD,2021-09-01,BRG2,69.68,68.81,69.7,68.99,14389229.14,1012905.34,20.0,286
RFUD,2021-09-02,BRG2,69.34,69.34,71.25,71.25,10787106.72,5595204.26,109.0,208
RFUD,2021-09-03,BRG2,70.96,70.5,71.34,70.8,11527577.6,1445373.78,28.0,224
RFUD,2021-09-06,BRG2,70.76,69.84,70.76,70.3,11503880.64,666467.09,13.0,224
RFUD,2021-09-07,BRG2,70.73,69.31,70.73,69.84,15561270.56,3035829.13,59.0,304
RFUD,2021-09-08,BRG2,69.88,69.88,70.53,70.53,14551958.58,2578601.27,50.0,282
RFUD,2021-09-09,BRG2,70.45,69.31,70.52,70.34,13425254.66,4645478.68,91.0,262
RFUD,2021-09-10,BRG2,69.81,69.0,70.59,70.59,15275068.16,2947404.08,58.0,296
RFUD,2021-09-13,BRG2,70.84,70.84,71.34,71.29,15654459.92,465396.59,9.0,302
RFUD,2021-09-14,BRG2,71.84,71.7,71.84,71.8,15731029.0,522408.88,10.0,302
RFUD,2021-09-15,BRG2,71.38,71.11,73.44,73.43,16608352.8,680372.32,13.0,312
RFUD,2021-09-16,BRG2,72.94,72.31,73.2,72.31,16289241.4,317067.54,6.0,310
RFUD,2021-09-17,BRG2,72.84,72.31,72.84,72.31,16319190.5,158320.77,3.0,310
RFUD,2021-09-20,BRG2,71.81,70.99,71.81,70.99,16488397.48,577619.02,11.0,314
RFUD,2021-09-21,BRG2,70.81,70.81,71.84,71.34,16693993.6,833090.91,16.0,320
