BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2020-04-28,BRK1,,,,,0.0,,,
RFUD,2020-04-29,BRK1,,,,,0.0,,,
RFUD,2020-04-30,BRK1,39.25,39.25,39.25,39.25,57615.84,29000.02,1.0,2.0
RFUD,2020-05-04,BRK1,,,,,53326.34,,,2.0
RFUD,2020-05-05,BRK1,35.55,35.55,38.9,38.9,57183.6,54933.15,2.0,2.0
RFUD,2020-05-06,BRK1,37.82,37.5,37.82,37.5,167680.14,56131.86,2.0,6.0
RFUD,2020-05-07,BRK1,,,,,167290.2,,,6.0
RFUD,2020-05-08,BRK1,39.39,37.11,40.0,38.4,168619.86,592043.01,21.0,6.0
RFUD,2020-05-12,BRK1,,,,,163080.18,,,6.0
RFUD,2020-05-13,BRK1,,,,,165359.94,,,6.0
RFUD,2020-05-14,BRK1,,,,,163803.48,,,6.0
RFUD,2020-05-15,BRK1,38.0,38.0,38.0,38.0,224211.84,28026.48,1.0,8.0
RFUD,2020-05-18,BRK1,39.67,37.09,40.06,40.0,814343.04,2273064.11,81.0,28.0
RFUD,2020-05-19,BRK1,,,,,797380.64,,,28.0
RFUD,2020-05-20,BRK1,40.08,40.08,40.17,40.17,914964.48,114249.57,4.0,32.0
RFUD,2020-05-21,BRK1,39.5,39.5,40.4,40.2,742298.96,226595.77,8.0,26.0
RFUD,2020-05-22,BRK1,40.4,39.78,40.62,39.81,742515.8,115216.0,4.0,26.0
RFUD,2020-05-25,BRK1,,,,,748024.68,,,26.0
RFUD,2020-05-26,BRK1,40.34,40.34,40.34,40.34,685700.4,28570.85,1.0,24.0
RFUD,2020-05-27,BRK1,,,,,689103.36,,,24.0
RFUD,2020-05-28,BRK1,39.81,39.81,40.34,40.34,739976.64,56547.35,2.0,26.0
RFUD,2020-05-29,BRK1,40.34,40.34,40.34,40.34,741262.34,28510.09,1.0,26.0
