BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2020-12-30,BRF2,,,,,0.0,,,0
RFUD,2021-01-04,BRF2,52.3,50.5,52.3,50.5,2755443.28,1415716.81,37.0,74
RFUD,2021-01-05,BRF2,51.0,50.9,51.0,50.9,3781478.0,492335.04,13.0,100
RFUD,2021-01-06,BRF2,52.69,51.45,52.69,52.68,3973760.88,154931.54,4.0,102
RFUD,2021-01-08,BRF2,51.62,51.2,53.2,52.99,4255236.72,505936.4,13.0,108
RFUD,2021-01-11,BRF2,53.29,53.29,53.9,53.4,5906614.88,839946.75,21.0,148
RFUD,2021-01-12,BRF2,54.58,54.58,54.58,54.58,6034761.0,40231.74,1.0,150
RFUD,2021-01-13,BRF2,,,,,5967430.5,,,150
RFUD,2021-01-14,BRF2,54.6,54.6,54.6,54.6,6075937.04,40083.39,1.0,152
RFUD,2021-01-15,BRF2,54.67,54.13,55.0,54.13,7192499.4,685440.79,17.0,180
RFUD,2021-01-18,BRF2,53.85,53.85,54.0,54.0,7294312.48,80045.95,2.0,182
RFUD,2021-01-19,BRF2,,,,,7282691.78,,,182
RFUD,2021-01-20,BRF2,54.6,54.48,54.6,54.48,7444393.32,80135.4,2.0,186
RFUD,2021-01-21,BRF2,54.3,54.2,54.3,54.2,8301496.32,479742.41,12.0,208
RFUD,2021-01-22,BRF2,54.1,53.3,54.1,53.3,9548160.16,602052.04,15.0,238
RFUD,2021-01-25,BRF2,,,,,9631971.86,,,238
RFUD,2021-01-26,BRF2,53.3,52.61,54.01,53.7,9911546.64,361844.76,9.0,246
RFUD,2021-01-27,BRF2,53.9,52.57,53.9,53.6,10059951.36,687330.63,17.0,248
RFUD,2021-01-28,BRF2,53.62,53.62,54.19,54.19,10129282.24,82030.14,2.0,248
RFUD,2021-01-29,BRF2,52.59,52.59,52.59,52.59,9903319.52,39623.83,1.0,248
RFUD,2021-02-01,BRF2,53.63,53.63,53.63,53.63,10095321.12,40706.94,1.0,248
RFUD,2021-02-02,BRF2,54.57,54.57,54.6,54.6,11092431.56,454514.35,11.0,268
RFUD,2021-02-03,BRF2,55.79,55.79,55.79,55.79,11447249.4,42397.22,1.0,270
RFUD,2021-02-04,BRF2,,,,,11358573.3,,,270
RFUD,2021-02-05,BRF2,56.25,55.01,56.25,56.18,11078477.52,627210.67,15.0,264
RFUD,2021-02-08,BRF2,56.2,56.2,57.0,56.9,11154678.48,168416.23,4.0,264
RFUD,2021-02-09,BRF2,,,,,11162999.76,,,264
RFUD,2021-02-10,BRF2,56.92,56.35,57.48,57.48,11210886.72,251837.72,6.0,264
RFUD,2021-02-11,BRF2,57.98,57.22,58.03,58.03,11275553.52,127498.32,3.0,264
