BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-04-05,BRV6,,,,,0.0,,,
RFUD,2016-04-06,BRV6,,,,,0.0,,,
RFUD,2016-04-07,BRV6,,,,,0.0,,,
RFUD,2016-04-08,BRV6,,,,,0.0,,,
RFUD,2016-04-11,BRV6,,,,,0.0,,,
RFUD,2016-04-12,BRV6,45.38,45.38,46.67,46.67,430149.44,390931.88,13.0,14.0
RFUD,2016-04-13,BRV6,46.61,45.08,46.61,45.08,2437389.32,1264171.26,42.0,82.0
RFUD,2016-04-14,BRV6,46.8,45.46,46.8,45.46,540233.28,1252648.36,41.0,18.0
RFUD,2016-04-15,BRV6,44.14,44.14,44.14,44.14,703759.44,87969.93,3.0,24.0
RFUD,2016-04-18,BRV6,44.3,42.04,44.35,44.0,584326.2,577878.68,20.0,20.0
RFUD,2016-04-19,BRV6,44.57,44.57,44.57,44.57,526997.34,29277.63,1.0,18.0
RFUD,2016-04-20,BRV6,,,,,540250.74,,,18.0
RFUD,2016-04-21,BRV6,47.13,46.61,47.59,47.57,1591936.84,563617.01,18.0,52.0
RFUD,2016-04-22,BRV6,46.49,46.49,47.0,46.72,1799977.22,185779.41,6.0,58.0
RFUD,2016-04-25,BRV6,48.07,45.98,48.07,45.98,1767395.14,92815.34,3.0,58.0
RFUD,2016-04-26,BRV6,,,,,1789424.12,,,58.0
RFUD,2016-04-27,BRV6,48.0,47.25,48.79,48.79,1741482.96,157639.42,5.0,56.0
RFUD,2016-04-28,BRV6,48.4,48.4,48.4,48.4,1745738.4,31244.91,1.0,56.0
RFUD,2016-04-29,BRV6,48.15,48.15,49.5,48.51,1691101.8,441990.86,14.0,54.0
RFUD,2016-05-04,BRV6,48.09,46.79,48.3,46.8,1676759.4,157093.34,5.0,54.0
RFUD,2016-05-05,BRV6,46.87,46.87,46.87,46.87,1603396.6,30775.45,1.0,52.0
RFUD,2016-05-06,BRV6,46.59,46.59,46.59,46.59,1611559.04,61130.18,2.0,52.0
RFUD,2016-05-10,BRV6,46.68,46.68,46.68,46.68,1609645.44,154773.6,5.0,52.0
RFUD,2016-05-11,BRV6,47.9,47.9,47.9,47.9,2069808.84,623699.2,20.0,66.0
RFUD,2016-05-12,BRV6,49.91,49.91,49.91,49.91,3255509.52,586487.7,18.0,102.0
RFUD,2016-05-13,BRV6,49.47,49.47,49.54,49.47,2964800.28,257860.84,8.0,92.0
RFUD,2016-05-16,BRV6,49.93,49.93,50.76,50.5,3344704.44,294309.29,9.0,102.0
RFUD,2016-05-17,BRV6,51.08,50.69,51.08,50.69,3998585.38,329770.26,10.0,122.0
RFUD,2016-05-18,BRV6,50.94,50.9,50.94,50.91,4120908.12,465453.19,14.0,124.0
RFUD,2016-05-19,BRV6,51.58,50.47,51.58,50.47,4282129.92,103183.28,3.0,128.0
RFUD,2016-05-20,BRV6,49.62,49.62,50.91,50.91,4341629.44,268283.48,8.0,128.0
RFUD,2016-05-23,BRV6,50.13,50.13,50.13,50.13,4286938.88,33545.24,1.0,128.0
RFUD,2016-05-24,BRV6,,,,,4346296.32,,,128.0
RFUD,2016-05-25,BRV6,,,,,4295123.2,,,128.0
