BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2021-08-26,BRU2,,,,,0.0,,,0
RFUD,2021-08-27,BRU2,,,,,0.0,,,0
RFUD,2021-08-30,BRU2,,,,,0.0,,,0
RFUD,2021-08-31,BRU2,,,,,0.0,,,0
RFUD,2021-09-01,BRU2,66.2,66.2,68.5,68.5,0.0,196463.98,4.0,0
RFUD,2021-09-02,BRU2,68.19,68.19,68.19,68.19,99267.6,49633.8,1.0,2
RFUD,2021-09-03,BRU2,69.5,67.1,69.7,67.38,97953.0,2585353.02,52.0,2
RFUD,2021-09-06,BRU2,68.4,68.4,68.4,68.4,1099308.98,499685.9,10.0,22
RFUD,2021-09-07,BRU2,68.29,66.5,68.29,67.03,884318.94,638792.11,13.0,18
RFUD,2021-09-08,BRU2,66.41,66.41,67.19,67.19,887252.22,98011.36,2.0,18
RFUD,2021-09-09,BRU2,66.75,66.75,66.75,66.75,876018.42,48667.69,1.0,18
RFUD,2021-09-10,BRU2,66.87,66.87,66.87,66.87,888754.5,48885.45,1.0,18
RFUD,2021-09-13,BRU2,68.51,68.51,68.51,68.51,896662.44,49814.58,1.0,18
RFUD,2021-09-14,BRU2,,,,,903156.48,,,18
RFUD,2021-09-15,BRU2,68.5,68.04,70.2,70.01,1015052.6,450140.53,9.0,20
RFUD,2021-09-16,BRU2,69.59,69.59,69.59,69.59,908740.8,50485.6,1.0,18
RFUD,2021-09-17,BRU2,,,,,911005.02,,,18
RFUD,2021-09-20,BRU2,69.2,68.8,69.2,68.8,1213518.0,202907.1,4.0,24
RFUD,2021-09-21,BRU2,68.13,67.78,68.29,68.29,1098643.92,348098.67,7.0,22
RFUD,2021-09-22,BRU2,,,,,1107909.0,,,22
RFUD,2021-09-23,BRU2,,,,,1121472.66,,,22
RFUD,2021-09-24,BRU2,70.99,70.99,70.99,70.99,1137589.64,51708.62,1.0,22
RFUD,2021-09-27,BRU2,71.24,71.0,72.0,72.0,3235253.0,1088730.69,21.0,62
RFUD,2021-09-28,BRU2,72.33,71.73,73.0,72.64,4343644.14,1219068.4,23.0,82
RFUD,2021-09-29,BRU2,72.24,71.5,72.79,72.5,4329442.56,1158339.42,22.0,82
RFUD,2021-09-30,BRU2,,,,,4322859.6,,,82
RFUD,2021-10-01,BRU2,73.0,72.31,73.35,73.35,4797738.9,476983.15,9.0,90
RFUD,2021-10-04,BRU2,73.98,73.98,75.0,75.0,6420695.06,1025982.55,19.0,118
RFUD,2021-10-05,BRU2,74.99,74.99,75.45,75.44,6656936.1,271798.46,5.0,122
RFUD,2021-10-06,BRU2,75.99,75.5,76.0,75.51,6769540.68,548837.15,10.0,124
RFUD,2021-10-07,BRU2,73.72,72.61,74.8,74.8,6235252.88,1107948.84,21.0,116
RFUD,2021-10-08,BRU2,75.36,75.36,76.0,76.0,7088356.6,816911.59,15.0,130
RFUD,2021-10-11,BRU2,75.62,75.62,77.3,77.3,8305464.0,826134.0,15.0,150
RFUD,2021-10-12,BRU2,77.2,76.62,77.28,76.62,8256697.5,276164.37,5.0,150
RFUD,2021-10-13,BRU2,76.5,76.5,76.51,76.5,8379462.08,275647.41,5.0,152
RFUD,2021-10-14,BRU2,77.54,77.04,77.54,77.04,8264158.5,165933.94,3.0,150
RFUD,2021-10-15,BRU2,77.74,77.74,78.0,78.0,9410542.1,608732.91,11.0,170
RFUD,2021-10-18,BRU2,78.99,78.25,78.99,78.25,9484549.9,224670.28,4.0,170
RFUD,2021-10-19,BRU2,78.0,77.4,78.0,77.5,9340864.2,330180.93,6.0,170
RFUD,2021-10-20,BRU2,77.99,77.46,78.19,78.09,9410249.7,496545.14,9.0,170
RFUD,2021-10-21,BRU2,77.68,77.4,77.68,77.4,9473414.28,110355.23,2.0,172
RFUD,2021-10-22,BRU2,77.75,77.75,78.49,78.49,9445521.04,164831.96,3.0,172
RFUD,2021-10-25,BRU2,78.69,78.69,78.69,78.69,9458940.48,54993.84,1.0,172
RFUD,2021-10-26,BRU2,78.42,78.42,78.42,78.42,9281374.4,54596.32,1.0,170
RFUD,2021-10-27,BRU2,77.8,77.15,77.8,77.15,9242152.0,163561.89,3.0,170
RFUD,2021-10-28,BRU2,74.34,73.3,76.32,76.3,9107702.4,944199.08,18.0,170
RFUD,2021-10-29,BRU2,76.46,76.02,77.75,77.25,10296893.48,983852.17,18.0,188
RFUD,2021-11-01,BRU2,76.63,75.51,77.39,76.92,10852524.54,19789651.94,361.0,198
RFUD,2021-11-02,BRU2,76.88,75.9,77.75,76.55,11509270.5,1599971.48,29.0,210
RFUD,2021-11-03,BRU2,77.15,75.09,77.18,75.45,11876696.68,1317173.03,24.0,218
RFUD,2021-11-05,BRU2,75.99,73.0,75.99,75.28,11690975.94,2638573.7,50.0,218
RFUD,2021-11-08,BRU2,76.22,76.22,77.2,76.5,11995110.6,381634.11,7.0,220
