BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2020-06-25,BRN1,49.82,38.39,49.82,42.0,60234.7,626634.55,21.0,2
RFUD,2020-06-26,BRN1,41.7,41.67,43.5,41.72,182175.3,206189.1,7.0,6
RFUD,2020-06-29,BRN1,43.2,43.2,43.69,43.69,121537.64,122029.2,4.0,4
RFUD,2020-06-30,BRN1,43.5,39.0,45.81,45.0,374973.12,2547140.53,83.0,12
RFUD,2020-07-02,BRN1,45.0,42.38,45.28,44.0,372229.44,307265.52,10.0,12
RFUD,2020-07-03,BRN1,44.0,44.0,44.98,44.5,381897.0,253847.08,8.0,12
RFUD,2020-07-06,BRN1,45.2,45.0,45.5,45.5,651315.2,129690.46,4.0,20
RFUD,2020-07-07,BRN1,45.6,44.4,45.6,45.22,709118.08,96384.28,3.0,22
RFUD,2020-07-08,BRN1,45.01,45.0,45.25,45.0,705608.64,128484.92,4.0,22
RFUD,2020-07-09,BRN1,44.83,44.3,45.4,45.29,514621.92,1087684.24,34.0,16
RFUD,2020-07-10,BRN1,45.0,44.35,45.91,45.91,779712.72,446836.0,14.0,24
RFUD,2020-07-13,BRN1,45.54,45.54,45.54,45.54,708403.3,32143.68,1.0,22
RFUD,2020-07-14,BRN1,45.4,45.4,45.4,45.4,710625.3,64602.3,2.0,22
RFUD,2020-07-15,BRN1,,,,,711008.98,,,22
RFUD,2020-07-16,BRN1,45.7,45.7,45.7,45.7,718534.74,32546.72,1.0,22
RFUD,2020-07-17,BRN1,46.5,46.5,46.5,46.5,801098.64,33415.04,1.0,24
RFUD,2020-07-20,BRN1,,,,,781769.28,,,24
RFUD,2020-07-21,BRN1,46.5,46.5,46.5,46.5,856032.58,32846.62,1.0,26
RFUD,2020-07-22,BRN1,,,,,856253.32,,,26
RFUD,2020-07-23,BRN1,47.7,46.1,48.23,46.97,1340478.8,1551375.08,46.0,40
RFUD,2020-07-24,BRN1,45.85,45.8,46.6,46.6,1136279.32,231358.08,7.0,34
RFUD,2020-07-27,BRN1,46.95,46.08,47.08,46.55,1136050.84,1606722.16,48.0,34
RFUD,2020-07-28,BRN1,46.75,46.75,46.75,46.75,1154123.2,33944.8,1.0,34
RFUD,2020-07-29,BRN1,,,,,1152031.52,,,34
RFUD,2020-07-30,BRN1,46.97,46.0,46.97,46.0,1694357.0,475952.28,14.0,50
RFUD,2020-07-31,BRN1,,,,,1722906.0,,,50
RFUD,2020-08-03,BRN1,,,,,1692491.5,,,50
RFUD,2020-08-04,BRN1,,,,,1730487.0,,,50
RFUD,2020-08-05,BRN1,48.61,48.61,48.62,48.62,1766430.0,105978.54,3.0,50
RFUD,2020-08-06,BRN1,48.34,48.34,48.34,48.34,1775054.5,35501.09,1.0,50
