BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2017-02-24,BRH8,,,,,0.0,,,
RFUD,2017-02-27,BRH8,60.07,57.46,60.21,57.95,200936.94,508715.82,15.0,6.0
RFUD,2017-02-28,BRH8,,,,,199653.24,,,6.0
RFUD,2017-03-01,BRH8,57.85,57.85,58.25,58.25,204321.18,67873.22,2.0,6.0
RFUD,2017-03-02,BRH8,58.0,58.0,58.0,58.0,748721.16,340327.8,10.0,22.0
RFUD,2017-03-03,BRH8,57.01,57.01,58.26,57.89,745057.06,101300.33,3.0,22.0
RFUD,2017-03-06,BRH8,,,,,737142.56,,,22.0
RFUD,2017-03-07,BRH8,,,,,741608.56,,,22.0
RFUD,2017-03-09,BRH8,54.67,54.0,55.92,54.0,641122.6,97705.89,3.0,20.0
RFUD,2017-03-10,BRH8,,,,,646008.2,,,20.0
RFUD,2017-03-13,BRH8,54.0,53.13,54.81,54.0,764008.8,158620.27,5.0,24.0
RFUD,2017-03-14,BRH8,54.47,54.47,54.47,54.47,766800.72,32293.9,1.0,24.0
RFUD,2017-03-15,BRH8,,,,,763754.88,,,24.0
RFUD,2017-03-16,BRH8,,,,,753989.04,,,24.0
RFUD,2017-03-17,BRH8,,,,,752306.88,,,24.0
RFUD,2017-03-20,BRH8,,,,,744351.6,,,24.0
RFUD,2017-03-21,BRH8,53.5,53.5,53.5,53.5,737690.16,30737.09,1.0,24.0
RFUD,2017-03-22,BRH8,53.69,53.4,53.69,53.4,929094.3,93089.22,3.0,30.0
RFUD,2017-03-23,BRH8,,,,,916399.2,,,30.0
RFUD,2017-03-24,BRH8,52.84,52.8,53.66,53.66,736008.24,242695.75,8.0,24.0
RFUD,2017-03-27,BRH8,53.05,53.05,53.34,53.34,728964.0,60581.87,2.0,24.0
RFUD,2017-03-28,BRH8,,,,,741362.64,,,24.0
RFUD,2017-03-29,BRH8,53.37,53.36,53.37,53.36,726590.88,60464.25,2.0,24.0
