BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-07-21,BRF7,,,,,0.0,,,
RFUD,2016-07-22,BRF7,,,,,0.0,,,
RFUD,2016-07-25,BRF7,,,,,0.0,,,
RFUD,2016-07-26,BRF7,45.36,43.86,47.12,47.0,0.0,2219859.81,74.0,0.0
RFUD,2016-07-27,BRF7,46.09,44.03,46.1,44.03,233101.2,149791.19,5.0,8.0
RFUD,2016-07-28,BRF7,45.02,45.02,45.81,45.12,781789.58,545530.61,18.0,26.0
RFUD,2016-07-29,BRF7,45.01,44.76,45.3,45.3,718914.24,684615.07,23.0,24.0
RFUD,2016-08-01,BRF7,46.02,42.53,48.07,44.77,588228.2,1575596.81,52.0,20.0
RFUD,2016-08-02,BRF7,44.16,43.8,44.55,43.8,990097.68,205731.8,7.0,34.0
RFUD,2016-08-03,BRF7,43.75,43.64,44.36,44.3,2060723.0,1256509.45,43.0,70.0
RFUD,2016-08-04,BRF7,45.02,45.02,45.02,45.02,2143504.8,29757.68,1.0,72.0
RFUD,2016-08-05,BRF7,45.91,45.68,45.91,45.68,2213190.52,59966.54,2.0,74.0
RFUD,2016-08-08,BRF7,46.3,46.3,47.0,47.0,2251702.34,121260.45,4.0,74.0
RFUD,2016-08-09,BRF7,46.95,46.95,47.45,47.05,3469391.64,882422.16,29.0,114.0
RFUD,2016-08-10,BRF7,46.17,45.91,46.96,46.0,4283932.32,1021644.28,34.0,144.0
RFUD,2016-08-11,BRF7,45.82,45.05,47.16,47.16,3590482.76,1577678.64,53.0,118.0
RFUD,2016-08-12,BRF7,47.86,47.26,48.4,48.4,3833809.74,618994.54,20.0,122.0
RFUD,2016-08-15,BRF7,48.9,48.9,49.31,49.31,3725957.38,125778.54,4.0,118.0
RFUD,2016-08-16,BRF7,49.88,49.88,50.15,50.15,3968853.12,191632.82,6.0,124.0
RFUD,2016-08-17,BRF7,50.3,49.98,50.97,50.67,4163527.68,388263.59,12.0,128.0
RFUD,2016-08-18,BRF7,51.12,51.12,52.31,52.31,3598346.16,392752.59,12.0,108.0
RFUD,2016-08-19,BRF7,51.97,51.62,52.62,51.99,3657682.6,1266338.85,38.0,110.0
RFUD,2016-08-22,BRF7,51.92,51.11,52.01,51.11,3572327.88,300729.27,9.0,108.0
RFUD,2016-08-23,BRF7,50.91,50.08,51.25,51.25,3365193.18,650970.86,20.0,102.0
RFUD,2016-08-24,BRF7,51.11,50.11,51.11,50.11,3858739.24,396819.18,12.0,118.0
RFUD,2016-08-25,BRF7,50.28,49.93,50.84,50.4,4695020.64,1204082.54,37.0,144.0
RFUD,2016-08-26,BRF7,50.69,50.41,51.5,50.7,5090211.36,686469.24,21.0,156.0
RFUD,2016-08-29,BRF7,50.8,50.06,50.8,50.06,6123111.12,785147.92,24.0,188.0
RFUD,2016-08-30,BRF7,50.32,49.68,50.41,49.75,6284340.94,360051.28,11.0,194.0
RFUD,2016-08-31,BRF7,49.21,48.15,49.91,48.15,6166075.72,417134.99,13.0,196.0
RFUD,2016-09-01,BRF7,48.37,47.1,48.38,47.1,7066559.04,1709041.72,54.0,228.0
RFUD,2016-09-02,BRF7,47.15,46.8,48.24,47.8,8468241.28,4001214.04,130.0,272.0
RFUD,2016-09-05,BRF7,48.0,47.8,50.24,48.5,9126459.5,3069427.79,97.0,290.0
RFUD,2016-09-06,BRF7,48.2,47.5,48.5,47.5,8900700.3,467090.31,15.0,290.0
RFUD,2016-09-07,BRF7,47.9,47.9,48.91,48.41,9698136.1,3290400.95,106.0,310.0
RFUD,2016-09-08,BRF7,49.0,48.78,51.09,50.7,6201786.24,3981741.36,124.0,192.0
RFUD,2016-09-09,BRF7,50.7,49.95,51.5,50.03,6660256.04,1831964.8,56.0,206.0
RFUD,2016-09-12,BRF7,49.34,48.25,49.65,49.65,6682370.24,1924766.03,61.0,208.0
RFUD,2016-09-13,BRF7,49.17,48.45,49.6,48.59,8297754.84,4074845.74,128.0,262.0
RFUD,2016-09-14,BRF7,48.5,47.8,49.49,48.28,6190656.0,1921769.57,61.0,200.0
RFUD,2016-09-15,BRF7,47.12,47.1,47.88,47.8,6189450.0,1447612.6,47.0,200.0
RFUD,2016-09-16,BRF7,48.19,47.0,48.19,47.0,6243485.28,740489.86,24.0,204.0
RFUD,2016-09-19,BRF7,47.16,47.16,48.0,48.0,6630914.12,1104752.3,36.0,214.0
RFUD,2016-09-20,BRF7,47.87,46.5,47.87,47.49,6629115.6,948711.39,31.0,216.0
RFUD,2016-09-21,BRF7,46.95,46.95,48.17,48.09,7664568.96,2523963.64,82.0,248.0
RFUD,2016-09-22,BRF7,48.26,48.25,49.08,49.03,10170688.18,2261965.37,73.0,326.0
RFUD,2016-09-23,BRF7,48.95,48.36,49.5,48.78,9899155.56,3957927.36,127.0,318.0
RFUD,2016-09-26,BRF7,48.29,47.25,49.04,49.0,14630339.88,7830536.74,256.0,468.0
RFUD,2016-09-27,BRF7,48.75,47.25,48.88,47.25,33066226.58,20311411.73,659.0,1094.0
RFUD,2016-09-28,BRF7,47.25,47.25,48.51,47.4,35192215.8,6338806.62,208.0,1162.0
RFUD,2016-09-29,BRF7,48.16,48.16,51.0,51.0,54288949.6,32115993.66,1036.0,1688.0
RFUD,2016-09-30,BRF7,51.05,50.03,51.37,51.1,63095575.2,10627871.24,332.0,1960.0
RFUD,2016-10-03,BRF7,50.98,50.98,51.86,51.6,76262262.9,8020372.56,251.0,2370.0
RFUD,2016-10-04,BRF7,51.69,51.44,52.3,52.2,78389776.24,4213970.65,130.0,2404.0
RFUD,2016-10-05,BRF7,52.3,51.98,53.1,53.02,103395232.14,15077472.68,458.0,3126.0
RFUD,2016-10-06,BRF7,52.99,52.55,53.71,53.37,112026214.0,21065586.65,638.0,3370.0
RFUD,2016-10-07,BRF7,53.7,53.05,53.92,53.1,112172590.68,13764960.67,413.0,3404.0
RFUD,2016-10-10,BRF7,52.75,52.69,54.71,54.32,106436461.44,15581170.21,471.0,3162.0
RFUD,2016-10-11,BRF7,54.38,53.4,54.44,53.4,114215563.0,32937287.95,973.0,3410.0
RFUD,2016-10-12,BRF7,53.68,52.9,53.95,53.04,107972832.82,9443157.0,281.0,3226.0
RFUD,2016-10-13,BRF7,53.05,52.34,53.17,53.17,112709659.2,3613009.88,108.0,3352.0
RFUD,2016-10-14,BRF7,53.08,52.75,53.6,52.81,111104729.16,12012752.83,359.0,3338.0
RFUD,2016-10-17,BRF7,52.91,52.45,53.4,52.51,111864463.02,2373941.88,71.0,3378.0
RFUD,2016-10-18,BRF7,52.82,52.6,53.31,52.76,118760247.36,5044783.67,151.0,3576.0
RFUD,2016-10-19,BRF7,52.74,52.74,54.4,54.25,143385029.76,14958893.42,446.0,4242.0
RFUD,2016-10-20,BRF7,54.25,52.84,54.28,52.9,126132631.58,18270087.41,550.0,3818.0
RFUD,2016-10-21,BRF7,52.97,52.74,53.25,52.74,132827885.52,10653555.62,321.0,4008.0
RFUD,2016-10-24,BRF7,53.0,52.83,53.54,52.91,138224691.36,13925063.52,422.0,4198.0
RFUD,2016-10-25,BRF7,52.8,52.29,53.45,52.68,131357694.4,27529096.91,840.0,4012.0
RFUD,2016-10-26,BRF7,52.6,51.51,52.6,51.92,134033024.96,28958168.81,885.0,4112.0
RFUD,2016-10-27,BRF7,51.94,51.54,52.46,52.4,160822955.7,42277637.28,1296.0,4890.0
RFUD,2016-10-28,BRF7,52.5,51.77,52.58,51.77,174143330.46,28797875.87,879.0,5346.0
RFUD,2016-10-31,BRF7,51.75,49.8,51.8,49.92,549136541.16,306589149.9,9492.0,17348.0
RFUD,2016-11-01,BRF7,50.1,49.19,50.27,49.6,637021137.5,449205135.05,14335.0,20350.0
RFUD,2016-11-02,BRF7,49.49,47.36,49.51,47.45,552545684.82,800775138.85,26051.0,18286.0
RFUD,2016-11-03,BRF7,47.52,47.32,48.27,47.46,472813358.24,449617013.03,14756.0,15646.0
RFUD,2016-11-07,BRF7,47.51,46.52,47.53,46.56,502958764.0,415358058.65,13830.0,16940.0
RFUD,2016-11-08,BRF7,46.59,46.55,47.73,47.1,861501223.6,692949365.69,23007.0,28648.0
RFUD,2016-11-09,BRF7,47.3,46.4,47.57,46.78,682586078.72,1080199449.12,35931.0,22802.0
RFUD,2016-11-10,BRF7,46.75,46.7,48.0,47.08,652993454.96,978293911.55,31810.0,21406.0
RFUD,2016-11-11,BRF7,47.09,45.89,47.16,45.9,1010024964.6,722687476.8,23525.0,33340.0
RFUD,2016-11-14,BRF7,45.86,45.12,46.06,45.12,628605888.24,1446297723.83,47853.0,21032.0
RFUD,2016-11-15,BRF7,45.09,44.69,47.37,47.01,677986670.24,1027537080.01,34312.0,22268.0
RFUD,2016-11-16,BRF7,47.0,46.9,48.47,48.35,852713327.16,1031918068.53,33390.0,27212.0
RFUD,2016-11-17,BRF7,48.07,47.31,48.64,47.93,871489525.86,835415969.56,26965.0,28206.0
RFUD,2016-11-18,BRF7,47.92,46.86,48.18,47.21,926985592.4,1801295759.02,58795.0,30364.0
RFUD,2016-11-21,BRF7,47.11,47.05,49.63,49.6,1381422227.16,1230562909.29,39607.0,43522.0
RFUD,2016-11-22,BRF7,49.64,49.54,51.0,50.13,4028549749.0,4398531613.01,137011.0,125636.0
