BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-11-22,BRN7,,,,,0.0,,,
RFUD,2016-11-23,BRN7,48.61,48.61,48.61,48.61,0.0,62856.04,2.0,0.0
RFUD,2016-11-24,BRN7,,,,,0.0,,,
RFUD,2016-11-25,BRN7,,,,,0.0,,,
RFUD,2016-11-28,BRN7,,,,,0.0,,,
RFUD,2016-11-29,BRN7,,,,,0.0,,,
RFUD,2016-11-30,BRN7,,,,,0.0,,,
RFUD,2016-12-01,BRN7,,,,,0.0,,,
RFUD,2016-12-02,BRN7,54.98,54.98,55.45,55.45,212633.16,105716.35,3.0,6.0
RFUD,2016-12-05,BRN7,55.61,55.61,56.76,56.76,578398.88,215148.14,6.0,16.0
RFUD,2016-12-06,BRN7,58.7,56.2,58.7,56.2,503138.16,111012.68,3.0,14.0
RFUD,2016-12-07,BRN7,,,,,503981.24,,,14.0
RFUD,2016-12-08,BRN7,57.21,57.21,57.21,57.21,507468.36,36247.74,1.0,14.0
RFUD,2016-12-09,BRN7,,,,,496134.94,,,14.0
RFUD,2016-12-12,BRN7,58.12,58.12,59.17,59.17,506718.38,71746.06,2.0,14.0
RFUD,2016-12-13,BRN7,,,,,492369.22,,,14.0
RFUD,2016-12-14,BRN7,,,,,493827.88,,,14.0
RFUD,2016-12-15,BRN7,,,,,494056.92,,,14.0
RFUD,2016-12-16,BRN7,58.33,58.33,58.33,58.33,647071.56,71933.84,2.0,18.0
RFUD,2016-12-19,BRN7,,,,,637346.34,,,18.0
RFUD,2016-12-20,BRN7,,,,,635508.9,,,18.0
RFUD,2016-12-21,BRN7,,,,,631736.28,,,18.0
RFUD,2016-12-22,BRN7,,,,,623663.64,,,18.0
RFUD,2016-12-23,BRN7,,,,,630152.28,,,18.0
RFUD,2016-12-26,BRN7,,,,,629823.06,,,18.0
RFUD,2016-12-27,BRN7,,,,,632849.04,,,18.0
