BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION
RFUD,2016-11-22,BRX7,,,,,0.0,,,
RFUD,2016-11-23,BRX7,,,,,0.0,,,
RFUD,2016-11-24,BRX7,,,,,0.0,,,
RFUD,2016-11-25,BRX7,,,,,0.0,,,
RFUD,2016-11-28,BRX7,52.02,52.01,57.0,52.01,0.0,3059525.95,87.0,0.0
RFUD,2016-11-29,BRX7,,,,,0.0,,,
RFUD,2016-11-30,BRX7,,,,,0.0,,,
RFUD,2016-12-01,BRX7,52.0,50.76,57.0,54.5,835321.44,8412237.07,242.0,24.0
RFUD,2016-12-02,BRX7,54.51,54.51,57.77,57.77,959096.84,71695.05,2.0,26.0
RFUD,2016-12-05,BRX7,57.0,57.0,57.0,57.0,960431.68,36302.79,1.0,26.0
RFUD,2016-12-06,BRX7,58.0,57.07,58.0,57.5,661855.68,476804.61,13.0,18.0
RFUD,2016-12-07,BRX7,56.82,56.81,56.82,56.81,796597.78,72424.35,2.0,22.0
RFUD,2016-12-08,BRX7,57.0,56.7,57.82,56.7,646642.98,144788.22,4.0,18.0
RFUD,2016-12-09,BRX7,,,,,644885.1,,,18.0
RFUD,2016-12-12,BRX7,,,,,649623.24,,,18.0
RFUD,2016-12-13,BRX7,,,,,643558.68,,,18.0
RFUD,2016-12-14,BRX7,59.53,59.53,59.53,59.53,650015.1,36436.35,1.0,18.0
RFUD,2016-12-15,BRX7,,,,,645346.62,,,18.0
RFUD,2016-12-16,BRX7,,,,,645295.68,,,18.0
RFUD,2016-12-19,BRX7,59.0,59.0,59.23,59.23,804234.2,72970.25,2.0,22.0
RFUD,2016-12-20,BRX7,,,,,803889.68,,,22.0
RFUD,2016-12-21,BRX7,60.14,60.14,60.14,60.14,734029.2,36701.46,1.0,20.0
RFUD,2016-12-22,BRX7,58.87,58.74,58.87,58.74,642814.56,107214.8,3.0,18.0
RFUD,2016-12-23,BRX7,,,,,634450.14,,,18.0
RFUD,2016-12-26,BRX7,,,,,636301.44,,,18.0
RFUD,2016-12-27,BRX7,59.36,59.36,59.38,59.38,721264.0,72114.25,2.0,20.0
RFUD,2016-12-28,BRX7,,,,,710604.4,,,20.0
RFUD,2016-12-29,BRX7,,,,,714867.2,,,20.0
RFUD,2016-12-30,BRX7,58.84,58.84,58.84,58.84,718372.8,35918.64,1.0,20.0
RFUD,2017-01-03,BRX7,,,,,739266.0,,,20.0
RFUD,2017-01-04,BRX7,59.98,59.98,62.0,62.0,886170.24,110734.93,3.0,24.0
RFUD,2017-01-05,BRX7,,,,,862277.04,,,24.0
RFUD,2017-01-06,BRX7,60.0,60.0,60.0,60.0,856555.2,35689.8,1.0,24.0
RFUD,2017-01-09,BRX7,59.61,59.61,59.61,59.61,856853.28,35702.22,1.0,24.0
RFUD,2017-01-10,BRX7,58.84,58.59,59.17,59.17,777934.3,105967.95,3.0,22.0
RFUD,2017-01-11,BRX7,58.0,58.0,58.0,58.0,771821.82,35082.81,1.0,22.0
RFUD,2017-01-12,BRX7,,,,,783407.9,,,22.0
RFUD,2017-01-13,BRX7,,,,,778392.34,,,22.0
RFUD,2017-01-16,BRX7,,,,,760267.2,,,22.0
RFUD,2017-01-17,BRX7,,,,,775430.26,,,22.0
RFUD,2017-01-18,BRX7,,,,,761049.96,,,22.0
RFUD,2017-01-19,BRX7,57.8,57.8,57.8,57.8,761501.4,34613.7,1.0,22.0
RFUD,2017-01-20,BRX7,,,,,772726.24,,,22.0
RFUD,2017-01-23,BRX7,,,,,763672.14,,,22.0
RFUD,2017-01-24,BRX7,,,,,772255.88,,,22.0
RFUD,2017-01-25,BRX7,,,,,763155.58,,,22.0
RFUD,2017-01-26,BRX7,,,,,786592.18,,,22.0
RFUD,2017-01-27,BRX7,,,,,772981.22,,,22.0
RFUD,2017-01-30,BRX7,,,,,778163.98,,,22.0
RFUD,2017-01-31,BRX7,,,,,773181.2,,,22.0
RFUD,2017-02-01,BRX7,57.77,57.77,57.77,57.77,765563.48,34798.34,1.0,22.0
RFUD,2017-02-02,BRX7,59.19,59.19,59.19,59.19,705761.4,35288.07,1.0,20.0
RFUD,2017-02-03,BRX7,,,,,693952.8,,,20.0
RFUD,2017-02-06,BRX7,,,,,695938.0,,,20.0
RFUD,2017-02-07,BRX7,,,,,683410.2,,,20.0
RFUD,2017-02-08,BRX7,,,,,686933.8,,,20.0
RFUD,2017-02-09,BRX7,,,,,685261.4,,,20.0
RFUD,2017-02-10,BRX7,58.13,58.13,58.13,58.13,755034.06,34044.47,1.0,22.0
RFUD,2017-02-13,BRX7,59.46,58.47,59.58,58.47,746989.32,2125133.7,62.0,22.0
RFUD,2017-02-14,BRX7,58.0,58.0,58.0,58.0,732899.86,33313.63,1.0,22.0
RFUD,2017-02-15,BRX7,,,,,737108.46,,,22.0
RFUD,2017-02-16,BRX7,,,,,734759.74,,,22.0
RFUD,2017-02-17,BRX7,,,,,743900.08,,,22.0
RFUD,2017-02-20,BRX7,,,,,742558.74,,,22.0
RFUD,2017-02-21,BRX7,,,,,735945.54,,,22.0
RFUD,2017-02-22,BRX7,,,,,733977.2,,,22.0
RFUD,2017-02-24,BRX7,,,,,741161.52,,,22.0
RFUD,2017-02-27,BRX7,,,,,735494.1,,,22.0
RFUD,2017-02-28,BRX7,,,,,734753.8,,,22.0
RFUD,2017-03-01,BRX7,,,,,739917.42,,,22.0
RFUD,2017-03-02,BRX7,,,,,729228.5,,,22.0
RFUD,2017-03-03,BRX7,,,,,727038.62,,,22.0
RFUD,2017-03-06,BRX7,,,,,724752.6,,,22.0
RFUD,2017-03-07,BRX7,,,,,724602.78,,,22.0
RFUD,2017-03-09,BRX7,54.67,54.67,54.69,54.69,584383.14,64919.59,2.0,18.0
RFUD,2017-03-10,BRX7,,,,,574090.74,,,18.0
RFUD,2017-03-13,BRX7,53.0,53.0,53.0,53.0,624883.8,31244.19,1.0,20.0
RFUD,2017-03-14,BRX7,,,,,629159.0,,,20.0
RFUD,2017-03-15,BRX7,,,,,636816.8,,,20.0
RFUD,2017-03-16,BRX7,,,,,623582.6,,,20.0
RFUD,2017-03-17,BRX7,,,,,629232.0,,,20.0
RFUD,2017-03-20,BRX7,,,,,622129.0,,,20.0
RFUD,2017-03-21,BRX7,,,,,611294.6,,,20.0
RFUD,2017-03-22,BRX7,53.0,52.5,53.0,52.5,6515839.9,3089888.44,101.0,214.0
RFUD,2017-03-23,BRX7,52.5,52.5,53.0,52.51,9488643.54,1856594.53,61.0,314.0
RFUD,2017-03-24,BRX7,52.51,52.4,52.51,52.4,12398020.74,3060643.48,102.0,414.0
RFUD,2017-03-27,BRX7,,,,,12419039.52,,,414.0
RFUD,2017-03-28,BRX7,52.5,52.5,53.15,53.14,12952846.48,479884.56,16.0,428.0
RFUD,2017-03-29,BRX7,53.14,53.14,53.14,53.14,12889643.72,30104.66,1.0,428.0
RFUD,2017-03-30,BRX7,53.69,53.69,53.88,53.88,13020544.8,361055.26,12.0,432.0
RFUD,2017-03-31,BRX7,54.09,54.09,54.09,54.09,13131490.5,30538.35,1.0,430.0
RFUD,2017-04-03,BRX7,55.18,55.18,55.18,55.18,13310042.44,31098.23,1.0,428.0
RFUD,2017-04-04,BRX7,54.97,54.97,54.97,54.97,13155889.62,30882.37,1.0,426.0
RFUD,2017-04-05,BRX7,,,,,13548295.26,,,426.0
RFUD,2017-04-06,BRX7,,,,,13489639.32,,,426.0
RFUD,2017-04-07,BRX7,,,,,13780358.76,,,426.0
RFUD,2017-04-10,BRX7,56.75,56.75,56.75,56.75,13387960.6,227465.35,7.0,412.0
RFUD,2017-04-11,BRX7,,,,,13469433.6,,,412.0
RFUD,2017-04-12,BRX7,,,,,13517130.84,,,412.0
RFUD,2017-04-13,BRX7,,,,,13085074.68,,,412.0
RFUD,2017-04-14,BRX7,57.0,56.7,57.0,56.8,12080857.32,1538308.63,48.0,378.0
RFUD,2017-04-17,BRX7,,,,,12004660.08,,,378.0
RFUD,2017-04-18,BRX7,56.69,56.07,56.69,56.07,10763646.3,634381.31,20.0,342.0
RFUD,2017-04-19,BRX7,,,,,10807976.34,,,342.0
RFUD,2017-04-20,BRX7,55.09,54.88,55.09,54.88,10551363.48,123739.46,4.0,342.0
RFUD,2017-04-21,BRX7,,,,,10360520.64,,,342.0
RFUD,2017-04-24,BRX7,,,,,10155368.52,,,342.0
RFUD,2017-04-25,BRX7,53.5,53.5,53.5,53.5,12439408.32,1081687.68,36.0,414.0
RFUD,2017-04-26,BRX7,53.05,53.05,54.44,53.53,14749236.92,1377022.13,45.0,484.0
RFUD,2017-04-27,BRX7,53.5,52.46,53.5,52.46,18983175.44,3130705.81,103.0,632.0
RFUD,2017-04-28,BRX7,53.08,53.08,53.08,53.08,19098995.76,30219.93,1.0,632.0
RFUD,2017-05-02,BRX7,53.04,52.51,53.04,52.55,22652632.8,2053635.14,68.0,756.0
RFUD,2017-05-03,BRX7,52.51,51.47,52.51,51.47,28184906.72,11161728.37,375.0,956.0
RFUD,2017-05-04,BRX7,51.67,50.81,51.69,50.81,28379932.8,681407.89,23.0,960.0
RFUD,2017-05-05,BRX7,49.8,49.6,49.98,49.98,28737621.16,463270.34,16.0,982.0
RFUD,2017-05-10,BRX7,,,,,29190499.92,,,982.0
RFUD,2017-05-11,BRX7,51.48,51.45,51.8,51.8,29049720.4,852492.82,29.0,982.0
RFUD,2017-05-12,BRX7,52.14,51.41,52.14,51.64,29286508.48,415301.47,14.0,992.0
RFUD,2017-05-15,BRX7,,,,,29605426.56,,,992.0
RFUD,2017-05-16,BRX7,53.0,53.0,53.0,53.0,30179628.2,268927.38,9.0,1010.0
RFUD,2017-05-17,BRX7,,,,,30452510.0,,,1010.0
RFUD,2017-05-18,BRX7,52.47,52.47,52.47,52.47,30528199.4,30174.19,1.0,1010.0
RFUD,2017-05-19,BRX7,,,,,31152349.1,,,1010.0
RFUD,2017-05-22,BRX7,,,,,30017159.6,,,1010.0
RFUD,2017-05-23,BRX7,,,,,31188123.3,,,1010.0
RFUD,2017-05-24,BRX7,55.58,55.58,55.58,55.58,31532331.16,31401.37,1.0,1012.0
RFUD,2017-05-25,BRX7,55.54,53.81,56.43,53.81,30920765.44,1054251.58,34.0,1024.0
RFUD,2017-05-26,BRX7,53.37,53.37,53.37,53.37,31095813.06,30307.81,1.0,1026.0
RFUD,2017-05-29,BRX7,,,,,30188151.9,,,1026.0
RFUD,2017-05-30,BRX7,52.79,52.79,52.79,52.79,30625320.96,29907.54,1.0,1024.0
RFUD,2017-05-31,BRX7,53.17,50.98,53.17,51.9,33201967.9,2882889.47,98.0,1126.0
RFUD,2017-06-01,BRX7,51.8,51.7,52.21,51.93,46581187.68,7222965.37,247.0,1592.0
RFUD,2017-06-02,BRX7,50.47,50.1,51.46,51.06,33096778.0,8454997.81,295.0,1144.0
RFUD,2017-06-05,BRX7,,,,,32695417.04,,,1144.0
RFUD,2017-06-06,BRX7,,,,,32798777.44,,,1144.0
RFUD,2017-06-07,BRX7,51.11,49.31,51.11,49.49,32427320.5,369595.15,13.0,1150.0
RFUD,2017-06-08,BRX7,,,,,32259570.0,,,1150.0
