BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2021-09-22,ОФЗ 25085,SU25085RMFS0,0,0,,,,,14.73,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,15.96,,,1000,SUR,,,,,RUB,3
TQOB,2021-09-23,ОФЗ 25085,SU25085RMFS0,0,0,,,,,14.91,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,15.96,,,1000,SUR,,,,,RUB,3
TQOB,2021-09-24,ОФЗ 25085,SU25085RMFS0,0,0,,,,,15.08,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,15.96,,,1000,SUR,,,,,RUB,3
TQOB,2021-09-27,ОФЗ 25085,SU25085RMFS0,0,0,,,,,15.61,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,15.96,,,1000,SUR,,,,,RUB,3
TQOB,2021-09-28,ОФЗ 25085,SU25085RMFS0,0,0,,,,,15.78,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,15.96,,,1000,SUR,,,,,RUB,3
TQOB,2021-09-29,ОФЗ 25085,SU25085RMFS0,0,0,,,,,0.0,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,15.96,,,1000,SUR,,,,,RUB,3
TQOB,2021-09-30,ОФЗ 25085,SU25085RMFS0,0,0,,,,,0.18,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,31.91,,,1000,SUR,,,,,RUB,3
TQOB,2021-10-01,ОФЗ 25085,SU25085RMFS0,0,0,,,,,0.35,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,31.91,,,1000,SUR,,,,,RUB,3
TQOB,2021-10-04,ОФЗ 25085,SU25085RMFS0,0,0,,,,,0.88,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,31.91,,,1000,SUR,,,,,RUB,3
TQOB,2021-10-05,ОФЗ 25085,SU25085RMFS0,0,0,,,,,1.05,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,31.91,,,1000,SUR,,,,,RUB,3
TQOB,2021-10-06,ОФЗ 25085,SU25085RMFS0,0,0,,,,,1.23,,,,0,,,,0,0,0,2025-09-24,,,,,6.4,31.91,,,1000,SUR,,,,,RUB,3
