BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2016-01-04,ОФЗ 26212,SU26212RMFS9,74,1417778.88,82.7401,83.9999,83.9998,83.9998,29.36,83.5462,9.5,83.1,1697,83.5462,83.5462,83.9998,1417778.88,1417778.88,1417778.88,2028-01-19,2794,9.57,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-05,ОФЗ 26212,SU26212RMFS9,27,609759.83,83.9004,84.15,84.1,84.1263,29.55,84.1048,9.48,84.1499,725,84.1048,84.1048,84.1263,609759.83,609759.83,609759.83,2028-01-19,2798,9.48,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-06,ОФЗ 26212,SU26212RMFS9,42,450963.3,83.2506,84.276,83.7494,83.749,29.74,83.8222,9.54,84.276,538,,83.8616,83.749,0.0,525812.3,0.0,2028-01-19,2794,9.53,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-11,ОФЗ 26212,SU26212RMFS9,293,838029049.11,80.2501,82.7511,80.8,80.8,30.71,81.4034,10.04,82.7511,1030210,81.3455,81.3455,80.8,838029049.11,838029049.11,838029049.11,2028-01-19,2762,9.94,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-12,ОФЗ 26212,SU26212RMFS9,201,666410984.39,79.3002,80.9085,79.6579,79.6579,30.9,80.3681,10.24,80.0003,826898,80.5917,80.5917,79.6579,666410984.39,666410984.39,666410984.39,2028-01-19,2750,10.12,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-13,ОФЗ 26212,SU26212RMFS9,169,1849893704.87,79.6901,80.6,79.8,79.8,31.09,79.9257,10.22,80.6,2313297,79.9678,79.9678,79.8,1849893704.87,1849893704.87,1849893704.87,2028-01-19,2743,10.2,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-14,ОФЗ 26212,SU26212RMFS9,257,2028961480.06,78.7,80.0,79.14,79.14,31.29,79.0769,10.34,79.85,2566983,79.0407,79.0407,79.14,2028961480.06,2028961480.06,2028961480.06,2028-01-19,2733,10.35,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-15,ОФЗ 26212,SU26212RMFS9,156,463974042.57,77.7,79.5997,77.9499,77.9499,31.48,78.1249,10.55,79.5,593915,78.1213,78.1213,77.9499,463974042.57,463974042.57,463974042.57,2028-01-19,2721,10.52,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-18,ОФЗ 26212,SU26212RMFS9,140,105356492.22,77.0011,78.21,77.7,77.7,32.06,77.4656,10.6,77.35,135775,77.5964,77.5964,77.7,105356492.22,105356492.22,105356492.22,2028-01-19,2710,10.64,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-19,ОФЗ 26212,SU26212RMFS9,165,415076714.57,78.0001,79.25,78.0105,78.0105,32.25,78.6084,10.54,78.0205,528848,78.487,78.487,78.0105,415076714.57,415076714.57,415076714.57,2028-01-19,2722,10.43,,,,,,,1000,SUR,,,,,RUB,3
