BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2016-02-17,ОФЗ 26218,SU26218RMFS6,29,453659849.5,88.65,89.24,89.24,89.2081,26.08,88.8918,10.11,88.7,510041,88.9458,88.9458,89.2081,453659849.5,453659849.5,453659849.5,2031-09-17,3017,10.16,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-18,ОФЗ 26218,SU26218RMFS6,89,1294902750.17,88.6,90.6848,90.25,90.25,26.31,89.9211,9.96,88.6,1440507,89.8922,89.8922,90.25,1294902750.17,1294902750.17,1294902750.17,2031-09-17,3032,10.01,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-19,ОФЗ 26218,SU26218RMFS6,51,747907960.71,89.66,90.5085,89.8,89.8,26.55,89.9565,10.03,90.01,831762,89.9185,89.9185,89.8,747907960.71,747907960.71,747907960.71,2031-09-17,3032,10.0,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-20,ОФЗ 26218,SU26218RMFS6,35,362976441.5,90.0,90.15,90.1,90.1,26.78,90.0779,9.98,90.05,402915,90.0876,90.0876,90.1,362976441.5,362976441.5,362976441.5,2031-09-17,3032,9.99,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-22,ОФЗ 26218,SU26218RMFS6,18,26296.97,90.2352,90.9219,90.9219,90.6951,27.24,90.6792,9.87,90.2352,29,,90.1163,90.6951,0.0,926395.97,0.0,2031-09-17,3039,9.9,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-24,ОФЗ 26218,SU26218RMFS6,56,1188321972.88,90.3,91.0,90.85,90.8456,27.71,90.5139,9.88,91.0,1312912,90.5104,90.5104,90.8456,1188321972.88,1188321972.88,1188321972.88,2031-09-17,3034,9.93,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-25,ОФЗ 26218,SU26218RMFS6,25,407102046.34,90.6,92.48,92.0,92.0411,27.94,91.744,9.72,90.6,443815,91.7279,91.7279,92.0411,407102046.34,407102046.34,407102046.34,2031-09-17,3052,9.75,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-26,ОФЗ 26218,SU26218RMFS6,17,99727090.05,92.301,93.5,92.55,92.55,28.18,92.5771,9.64,93.5,107731,92.5705,92.5705,92.55,99727090.05,99727090.05,99727090.05,2031-09-17,3062,9.64,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-29,ОФЗ 26218,SU26218RMFS6,20,67375164.3,92.0,92.99,92.99,92.99,28.87,92.1513,9.58,92.99,73110,92.1559,92.1559,92.99,67375164.3,67375164.3,67375164.3,2031-09-17,3053,9.7,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-01,ОФЗ 26218,SU26218RMFS6,38,753072010.22,92.3024,94.35,94.25,94.3,29.11,93.8924,9.41,93.3,800447,94.0814,94.0814,94.3,753072010.22,753072010.22,753072010.22,2031-09-17,3077,9.46,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-02,ОФЗ 26218,SU26218RMFS6,10,98331.81,94.0,94.8,94.3,94.3,29.34,94.3456,9.41,94.0,104,,94.2512,94.3,0.0,23660831.81,0.0,2031-09-17,3082,9.4,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-03,ОФЗ 26218,SU26218RMFS6,34,237580654.22,94.2104,94.9078,94.9,94.8748,29.57,94.7699,9.33,94.8104,250692,94.7699,94.7699,94.8748,237580654.22,237580654.22,237580654.22,2031-09-17,3088,9.34,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-04,ОФЗ 26218,SU26218RMFS6,20,40578704.08,94.91,95.5,95.4,95.4,29.81,95.4681,9.26,95.1054,42505,95.4681,95.4681,95.4,40578704.08,40578704.08,40578704.08,2031-09-17,3096,9.25,,,,,,,1000,SUR,,,,,RUB,3
