BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2020-03-05,ОФЗ 25084,SU25084RMFS3,126,7541715.85,99.349,102.0,99.4,99.4,2.18,99.403,5.56,102.0,7587,99.403,99.403,99.4,7541715.85,7541715.85,7541715.85,2023-10-04,1206,5.56,,,5.3,33.54,,2020-03-05,1000,SUR,,,,,RUB,3
TQOB,2020-03-06,ОФЗ 25084,SU25084RMFS3,99,2964730.32,99.001,99.47,99.112,99.112,2.32,99.254,5.65,99.47,2987,99.254,99.254,99.112,2964730.32,2964730.32,2964730.32,2023-10-04,1205,5.61,,,5.3,33.54,,2020-03-06,1000,SUR,,,,,RUB,3
TQOB,2020-03-10,ОФЗ 25084,SU25084RMFS3,127,1799900.69,95.0,98.49,98.49,98.49,2.9,97.239,5.85,95.1,1851,97.239,97.239,98.49,1799900.69,1799900.69,1799900.69,2023-10-04,1200,6.26,,,5.3,33.54,,2020-03-10,1000,SUR,,,,,RUB,3
TQOB,2020-03-11,ОФЗ 25084,SU25084RMFS3,88,798016.46,95.1,99.249,97.499,97.499,3.05,97.916,6.18,99.0,815,97.916,97.916,97.499,798016.46,798016.46,798016.46,2023-10-04,1200,6.04,,,5.3,33.54,,2020-03-11,1000,SUR,,,,,RUB,3
TQOB,2020-03-12,ОФЗ 25084,SU25084RMFS3,141,1334955.1,94.6,98.0,95.348,95.348,3.19,95.15,6.9,97.0,1403,95.15,95.15,95.348,1334955.1,1334955.1,1334955.1,2023-10-04,1197,6.97,,,5.3,33.54,,2020-03-12,1000,SUR,,,,,RUB,3
TQOB,2020-03-13,ОФЗ 25084,SU25084RMFS3,55,1104184.91,94.501,98.0,97.9,97.9,3.34,97.629,6.05,94.502,1131,97.629,97.629,97.9,1104184.91,1104184.91,1104184.91,2023-10-04,1197,6.14,,,5.3,33.54,,2020-03-13,1000,SUR,,,,,RUB,3
TQOB,2020-03-16,ОФЗ 25084,SU25084RMFS3,91,653515.5,93.5,98.899,93.987,93.987,3.78,97.105,7.38,93.988,673,97.105,97.105,93.987,653515.5,653515.5,653515.5,2023-10-04,1194,6.31,,,5.3,33.54,,2020-03-16,1000,SUR,,,,,RUB,3
TQOB,2020-03-17,ОФЗ 25084,SU25084RMFS3,70,660976.94,90.48,98.1,93.499,93.499,3.92,93.49,7.55,94.0,707,93.49,93.49,93.499,660976.94,660976.94,660976.94,2023-10-04,1191,7.55,,,5.3,33.54,,2020-03-17,1000,SUR,,,,,RUB,3
TQOB,2020-03-18,ОФЗ 25084,SU25084RMFS3,85,631082.41,92.499,96.0,92.499,92.499,4.07,93.911,7.9,95.0,672,93.911,93.911,92.499,631082.41,631082.41,631082.41,2023-10-04,1190,7.41,,,5.3,33.54,,2020-03-18,1000,SUR,,,,,RUB,3
TQOB,2020-03-19,ОФЗ 25084,SU25084RMFS3,67,316598.59,93.0,96.0,94.3,94.3,4.21,93.946,7.27,96.0,337,,93.511,94.3,0.0,504956.85,0.0,2023-10-04,1189,7.39,,,5.3,33.54,,2020-03-19,1000,SUR,,,,,RUB,3
TQOB,2020-03-20,ОФЗ 25084,SU25084RMFS3,52,791272.19,96.0,98.0,96.798,96.798,4.36,96.733,6.42,96.186,818,96.733,96.733,96.798,791272.19,791272.19,791272.19,2023-10-04,1190,6.44,,,5.3,33.54,,2020-03-20,1000,SUR,,,,,RUB,3
TQOB,2020-03-23,ОФЗ 25084,SU25084RMFS3,105,2435506.93,94.821,98.732,95.17,95.17,4.79,95.249,6.97,98.732,2557,95.249,95.249,95.17,2435506.93,2435506.93,2435506.93,2023-10-04,1186,6.95,,,5.3,33.54,,2020-03-23,1000,SUR,,,,,RUB,3
TQOB,2020-03-24,ОФЗ 25084,SU25084RMFS3,142,3647354.29,92.9,98.0,96.3,96.3,4.94,95.857,6.59,98.0,3805,95.857,95.857,96.3,3647354.29,3647354.29,3647354.29,2023-10-04,1185,6.74,,,5.3,33.54,,2020-03-24,1000,SUR,,,,,RUB,3
TQOB,2020-03-25,ОФЗ 25084,SU25084RMFS3,99,1141964.36,95.101,97.0,96.68,96.68,5.08,96.613,6.46,97.0,1182,96.613,96.613,96.68,1141964.36,1141964.36,1141964.36,2023-10-04,1185,6.48,,,5.3,33.54,,2020-03-25,1000,SUR,,,,,RUB,3
TQOB,2020-03-26,ОФЗ 25084,SU25084RMFS3,106,12315089.75,96.499,98.0,96.499,96.499,5.23,96.544,6.52,97.0,12756,96.544,96.544,96.499,12315089.75,12315089.75,12315089.75,2023-10-04,1184,6.51,,,5.3,33.54,,2020-03-26,1000,SUR,,,,,RUB,3
TQOB,2020-03-27,ОФЗ 25084,SU25084RMFS3,116,1579541.97,96.501,99.0,97.996,96.685,5.37,96.786,6.02,97.5,1632,96.786,96.786,96.685,1579541.97,1579541.97,1579541.97,2023-10-04,1183,6.43,,,5.3,33.54,,2020-03-27,1000,SUR,,,,,RUB,3
TQOB,2020-03-30,ОФЗ 25084,SU25084RMFS3,101,4528775.25,96.498,97.73,96.499,96.499,5.81,96.665,6.53,96.5,4685,96.665,96.665,96.499,4528775.25,4528775.25,4528775.25,2023-10-04,1180,6.47,,,5.3,33.54,,2020-03-30,1000,SUR,,,,,RUB,3
TQOB,2020-03-31,ОФЗ 25084,SU25084RMFS3,170,97201249.78,96.017,99.444,97.497,97.497,5.95,96.413,6.19,97.799,100818,96.413,96.413,97.497,97201249.78,97201249.78,97201249.78,2023-10-04,1179,6.56,,,5.3,33.54,,2020-03-31,1000,SUR,,,,,RUB,3
TQOB,2020-04-01,ОФЗ 25084,SU25084RMFS3,100,1607670.86,96.8,98.496,96.9,96.9,6.1,97.199,6.39,98.496,1654,97.199,97.199,96.9,1607670.86,1607670.86,1607670.86,2023-10-04,1178,6.29,,,5.3,33.54,,2020-04-01,1000,SUR,,,,,RUB,3
TQOB,2020-04-02,ОФЗ 25084,SU25084RMFS3,96,2081175.59,96.6,98.9,96.6,96.728,6.24,97.388,6.49,97.898,2137,97.388,97.388,96.728,2081175.59,2081175.59,2081175.59,2023-10-04,1177,6.23,,,5.3,33.54,,2020-04-02,1000,SUR,,,,,RUB,3
TQOB,2020-04-03,ОФЗ 25084,SU25084RMFS3,180,55809580.54,96.108,97.795,96.699,96.699,6.39,96.515,6.46,97.795,57825,96.515,96.515,96.699,55809580.54,55809580.54,55809580.54,2023-10-04,1176,6.53,,,5.3,33.54,,2020-04-03,1000,SUR,,,,,RUB,3
TQOB,2020-04-06,ОФЗ 25084,SU25084RMFS3,252,51060548.08,96.7,99.0,96.9,96.9,6.82,96.748,6.4,98.996,52777,96.748,96.748,96.9,51060548.08,51060548.08,51060548.08,2023-10-04,1173,6.45,,,5.3,33.54,,2020-04-06,1000,SUR,,,,,RUB,3
TQOB,2020-04-07,ОФЗ 25084,SU25084RMFS3,306,4222534.23,96.366,97.927,96.6,96.6,6.97,96.981,6.5,97.855,4354,96.981,96.981,96.6,4222534.23,4222534.23,4222534.23,2023-10-04,1172,6.37,,,5.3,33.54,,2020-04-07,1000,SUR,,,,,RUB,3
TQOB,2020-04-08,ОФЗ 25084,SU25084RMFS3,248,542546579.53,96.365,97.498,96.998,96.998,7.11,96.818,6.36,97.399,560380,96.818,96.818,96.998,542546579.53,542546579.53,542546579.53,2023-10-04,1171,6.42,,,5.3,33.54,,2020-04-08,1000,SUR,,,,,RUB,3
TQOB,2020-04-09,ОФЗ 25084,SU25084RMFS3,250,3551181002.71,97.003,97.311,97.16,97.16,7.26,97.15,6.31,97.311,3655360,97.15,97.15,97.16,3551181002.71,3551181002.71,3551181002.71,2023-10-04,1170,6.31,,,5.3,33.54,,2020-04-09,1000,SUR,,,,,RUB,3
TQOB,2020-04-10,ОФЗ 25084,SU25084RMFS3,197,6718641.86,97.001,97.88,97.199,97.199,7.4,97.217,6.3,97.57,6911,97.217,97.217,97.199,6718641.86,6718641.86,6718641.86,2023-10-04,1169,6.29,,,5.3,33.54,,2020-04-10,1000,SUR,,,,,RUB,3
TQOB,2020-04-13,ОФЗ 25084,SU25084RMFS3,270,5200159.3,97.113,97.879,97.198,97.198,7.84,97.25,6.3,97.879,5347,97.254,97.254,97.198,5200159.3,5200159.3,5200159.3,2023-10-04,1166,6.28,,,5.3,33.54,,2020-04-13,1000,SUR,,,,,RUB,3
TQOB,2020-04-14,ОФЗ 25084,SU25084RMFS3,198,391844972.42,97.21,97.5,97.4,97.4,7.99,97.398,6.23,97.4,402312,97.398,97.398,97.4,391844972.42,391844972.42,391844972.42,2023-10-04,1165,6.23,,,5.3,33.54,,2020-04-14,1000,SUR,,,,,RUB,3
TQOB,2020-04-15,ОФЗ 25084,SU25084RMFS3,162,3966864.46,97.2,97.45,97.205,97.277,8.13,97.323,6.3,97.45,4076,97.322,97.322,97.277,3966864.46,3966864.46,3966864.46,2023-10-04,1164,6.26,,,5.3,33.54,,2020-04-15,1000,SUR,,,,,RUB,3
TQOB,2020-04-16,ОФЗ 25084,SU25084RMFS3,161,538055325.76,97.1,97.747,97.739,97.739,8.28,97.59,6.12,97.115,551059,97.64,97.64,97.739,538055325.76,538055325.76,538055325.76,2023-10-04,1163,6.17,,,5.3,33.54,,2020-04-16,1000,SUR,,,,,RUB,3
TQOB,2020-04-17,ОФЗ 25084,SU25084RMFS3,347,8174766.15,97.104,98.98,98.977,98.977,8.42,98.456,5.7,97.925,8303,98.456,98.456,98.977,8174766.15,8174766.15,8174766.15,2023-10-04,1163,5.88,,,5.3,33.54,,2020-04-17,1000,SUR,,,,,RUB,3
TQOB,2020-04-20,ОФЗ 25084,SU25084RMFS3,193,4295756.67,98.5,99.399,99.209,99.21,8.86,99.232,5.63,99.0,4329,99.232,99.232,99.21,4295756.67,4295756.67,4295756.67,2023-10-04,1160,5.62,,,5.3,33.54,,2020-04-20,1000,SUR,,,,,RUB,3
TQOB,2020-04-21,ОФЗ 25084,SU25084RMFS3,197,5332309.33,98.0,99.429,98.696,98.696,9.0,98.6,5.8,99.429,5408,98.6,98.6,98.696,5332309.33,5332309.33,5332309.33,2023-10-04,1159,5.83,,,5.3,33.54,,2020-04-21,1000,SUR,,,,,RUB,3
TQOB,2020-04-22,ОФЗ 25084,SU25084RMFS3,138,2791815.55,98.1,99.43,99.25,99.249,9.15,99.141,5.61,99.43,2816,99.141,99.141,99.249,2791815.55,2791815.55,2791815.55,2023-10-04,1158,5.65,,,5.3,33.54,,2020-04-22,1000,SUR,,,,,RUB,3
TQOB,2020-04-23,ОФЗ 25084,SU25084RMFS3,139,63988148.66,99.005,99.41,99.4,99.398,9.29,99.399,5.56,99.4,64375,99.399,99.399,99.398,63988148.66,63988148.66,63988148.66,2023-10-04,1157,5.56,,,5.3,33.54,,2020-04-23,1000,SUR,,,,,RUB,3
TQOB,2020-04-24,ОФЗ 25084,SU25084RMFS3,213,27587270.62,99.305,99.999,99.73,99.73,9.44,99.536,5.45,99.999,27716,99.536,99.536,99.73,27587270.62,27587270.62,27587270.62,2023-10-04,1157,5.52,,,5.3,33.54,,2020-04-24,1000,SUR,,,,,RUB,3
TQOB,2020-04-27,ОФЗ 25084,SU25084RMFS3,184,3158427.78,99.5,99.999,99.744,99.744,9.87,99.761,5.45,99.999,3166,99.761,99.761,99.744,3158427.78,3158427.78,3158427.78,2023-10-04,1154,5.44,,,5.3,33.54,,2020-04-27,1000,SUR,,,,,RUB,3
TQOB,2020-04-28,ОФЗ 25084,SU25084RMFS3,173,2656634.4,99.394,99.899,99.6,99.6,10.02,99.611,5.5,99.505,2667,99.611,99.611,99.6,2656634.4,2656634.4,2656634.4,2023-10-04,1153,5.49,,,5.3,33.54,,2020-04-28,1000,SUR,,,,,RUB,3
TQOB,2020-04-29,ОФЗ 25084,SU25084RMFS3,187,9208961.83,99.427,99.997,99.55,99.55,10.16,99.546,5.51,99.997,9251,99.546,99.546,99.55,9208961.83,9208961.83,9208961.83,2023-10-04,1152,5.51,,,5.3,33.54,,2020-04-29,1000,SUR,,,,,RUB,3
TQOB,2020-04-30,ОФЗ 25084,SU25084RMFS3,214,14251431.77,99.502,100.0,99.748,99.748,10.31,99.758,5.45,99.502,14286,99.758,99.758,99.748,14251431.77,14251431.77,14251431.77,2023-10-04,1151,5.44,,,5.3,33.54,,2020-04-30,1000,SUR,,,,,RUB,3
TQOB,2020-05-04,ОФЗ 25084,SU25084RMFS3,153,5327950.95,99.76,100.14,100.14,100.14,10.89,99.999,5.32,99.76,5328,99.999,99.999,100.14,5327950.95,5327950.95,5327950.95,2023-10-04,1147,5.36,,,5.3,33.54,,2020-05-04,1000,SUR,,,,,RUB,3
TQOB,2020-05-05,ОФЗ 25084,SU25084RMFS3,81,2228826.38,99.902,100.999,100.2,100.2,11.03,100.262,5.3,99.902,2223,100.262,100.262,100.2,2228826.38,2228826.38,2228826.38,2023-10-04,1146,5.28,,,5.3,33.54,,2020-05-05,1000,SUR,,,,,RUB,3
TQOB,2020-05-06,ОФЗ 25084,SU25084RMFS3,248,25397668.42,99.801,100.71,99.85,99.85,11.18,99.893,5.41,100.71,25425,99.893,99.893,99.85,25397668.42,25397668.42,25397668.42,2023-10-04,1145,5.4,,,5.3,33.54,,2020-05-06,1000,SUR,,,,,RUB,3
TQOB,2020-05-07,ОФЗ 25084,SU25084RMFS3,145,3046499608.42,99.8,100.499,99.96,99.96,11.33,99.947,5.38,100.499,3047825,99.957,99.957,99.96,3046499608.42,3046499608.42,3046499608.42,2023-10-04,1144,5.38,,,5.3,33.54,,2020-05-07,1000,SUR,,,,,RUB,3
TQOB,2020-05-08,ОФЗ 25084,SU25084RMFS3,178,25625756.69,99.85,100.999,100.99,100.865,11.47,100.264,5.04,100.1,25514,100.438,100.438,100.865,25625756.69,25625756.69,25625756.69,2023-10-04,1143,5.28,,,5.3,33.54,,2020-05-08,1000,SUR,,,,,RUB,3
TQOB,2020-05-12,ОФЗ 25084,SU25084RMFS3,120,2231648.9,99.765,101.0,100.99,100.935,12.05,100.87,5.04,100.99,2211,100.934,100.934,100.935,2231648.9,2231648.9,2231648.9,2023-10-04,1139,5.08,,,5.3,33.54,,2020-05-12,1000,SUR,,,,,RUB,3
TQOB,2020-05-13,ОФЗ 25084,SU25084RMFS3,80,2003101.49,100.652,101.22,101.13,101.13,12.2,100.963,4.99,101.22,1984,100.963,100.963,101.13,2003101.49,2003101.49,2003101.49,2023-10-04,1138,5.04,,,5.3,33.54,,2020-05-13,1000,SUR,,,,,RUB,3
TQOB,2020-05-14,ОФЗ 25084,SU25084RMFS3,75,1294907.06,100.791,101.9,101.2,101.2,12.34,101.086,4.97,100.792,1281,101.086,101.086,101.2,1294907.06,1294907.06,1294907.06,2023-10-04,1138,5.0,,,5.3,33.54,,2020-05-14,1000,SUR,,,,,RUB,3
TQOB,2020-05-15,ОФЗ 25084,SU25084RMFS3,70,1018115.07,101.001,102.0,101.52,101.52,12.49,101.608,4.86,101.2,1002,101.608,101.608,101.52,1018115.07,1018115.07,1018115.07,2023-10-04,1137,4.83,,,5.3,33.54,,2020-05-15,1000,SUR,,,,,RUB,3
TQOB,2020-05-18,ОФЗ 25084,SU25084RMFS3,68,455024.84,101.65,102.9,102.43,102.415,12.92,102.024,4.56,102.9,446,,102.006,102.415,0.0,525332.04,0.0,2023-10-04,1134,4.69,,,5.3,33.54,,2020-05-18,1000,SUR,,,,,RUB,3
TQOB,2020-05-19,ОФЗ 25084,SU25084RMFS3,71,6954869.31,101.909,102.56,102.0,102.0,13.07,102.278,4.7,102.0,6800,102.277,102.277,102.0,6954869.31,6954869.31,6954869.31,2023-10-04,1133,4.61,,,5.3,33.54,,2020-05-19,1000,SUR,,,,,RUB,3
TQOB,2020-05-20,ОФЗ 25084,SU25084RMFS3,70,7722956.12,101.8,102.18,101.85,101.85,13.21,102.075,4.75,101.9,7566,102.074,102.074,101.85,7722956.12,7722956.12,7722956.12,2023-10-04,1132,4.68,,,5.3,33.54,,2020-05-20,1000,SUR,,,,,RUB,3
TQOB,2020-05-21,ОФЗ 25084,SU25084RMFS3,100,3049305.49,101.752,102.1,101.88,101.88,13.36,101.881,4.74,102.089,2993,101.881,101.881,101.88,3049305.49,3049305.49,3049305.49,2023-10-04,1131,4.74,,,5.3,33.54,,2020-05-21,1000,SUR,,,,,RUB,3
TQOB,2020-05-22,ОФЗ 25084,SU25084RMFS3,65,62538467.46,101.8,102.147,101.85,101.85,13.5,102.027,4.75,102.147,61296,102.027,102.027,101.85,62538467.46,62538467.46,62538467.46,2023-10-04,1130,4.69,,,5.3,33.54,,2020-05-22,1000,SUR,,,,,RUB,3
TQOB,2020-05-25,ОФЗ 25084,SU25084RMFS3,54,8842632.59,101.753,101.945,101.8,101.833,13.94,101.667,4.76,101.753,8689,101.768,101.768,101.833,8842632.59,8842632.59,8842632.59,2023-10-04,1127,4.81,,,5.3,33.54,,2020-05-25,1000,SUR,,,,,RUB,3
TQOB,2020-05-26,ОФЗ 25084,SU25084RMFS3,86,2683147.92,101.654,101.99,101.74,101.74,14.08,101.866,4.78,101.8,2634,101.866,101.866,101.74,2683147.92,2683147.92,2683147.92,2023-10-04,1126,4.74,,,5.3,33.54,,2020-05-26,1000,SUR,,,,,RUB,3
TQOB,2020-05-27,ОФЗ 25084,SU25084RMFS3,62,16205684.24,101.7,101.892,101.795,101.795,14.23,102.075,4.77,101.89,15922,101.782,101.782,101.795,16205684.24,16205684.24,16205684.24,2023-10-04,1125,4.67,,,5.3,33.54,,2020-05-27,1000,SUR,,,,,RUB,3
TQOB,2020-05-28,ОФЗ 25084,SU25084RMFS3,105,172983765.32,101.66,102.2,101.8,101.831,14.37,101.861,4.76,101.8,169808,101.87,101.87,101.831,172983765.32,172983765.32,172983765.32,2023-10-04,1124,4.74,,,5.3,33.54,,2020-05-28,1000,SUR,,,,,RUB,3
TQOB,2020-05-29,ОФЗ 25084,SU25084RMFS3,85,54495564.95,101.701,101.948,101.849,101.849,14.52,101.849,4.75,101.701,53506,101.849,101.849,101.849,54495564.95,54495564.95,54495564.95,2023-10-04,1123,4.75,,,5.3,33.54,,2020-05-29,1000,SUR,,,,,RUB,3
TQOB,2020-06-01,ОФЗ 25084,SU25084RMFS3,83,2076349.21,101.67,102.029,101.85,101.85,14.96,101.9,4.74,101.67,2038,101.882,101.882,101.85,2076349.21,2076349.21,2076349.21,2023-10-04,1120,4.73,,,5.3,33.54,,2020-06-01,1000,SUR,,,,,RUB,3
TQOB,2020-06-02,ОФЗ 25084,SU25084RMFS3,82,4962690.08,101.67,102.143,101.67,101.729,15.1,101.837,4.8,102.13,4868,101.945,101.945,101.729,4962690.08,4962690.08,4962690.08,2023-10-04,1119,4.75,,,5.3,33.54,,2020-06-02,1000,SUR,,,,,RUB,3
TQOB,2020-06-03,ОФЗ 25084,SU25084RMFS3,56,789118.65,101.75,102.0,101.83,101.83,15.25,101.822,4.75,101.781,775,101.822,101.822,101.83,789118.65,789118.65,789118.65,2023-10-04,1118,4.75,,,5.3,33.54,,2020-06-03,1000,SUR,,,,,RUB,3
TQOB,2020-06-04,ОФЗ 25084,SU25084RMFS3,82,56001308.54,101.5,101.85,101.63,101.63,15.39,101.534,4.82,101.72,55155,101.534,101.534,101.63,56001308.54,56001308.54,56001308.54,2023-10-04,1117,4.85,,,5.3,33.54,,2020-06-04,1000,SUR,,,,,RUB,3
TQOB,2020-06-05,ОФЗ 25084,SU25084RMFS3,78,6540004.6,101.4,101.79,101.633,101.633,15.54,101.49,4.81,101.63,6444,101.49,101.49,101.633,6540004.6,6540004.6,6540004.6,2023-10-04,1116,4.86,,,5.3,33.54,,2020-06-05,1000,SUR,,,,,RUB,3
TQOB,2020-06-08,ОФЗ 25084,SU25084RMFS3,99,3986538.21,101.302,101.72,101.45,101.45,15.97,101.646,4.87,101.633,3922,101.646,101.646,101.45,3986538.21,3986538.21,3986538.21,2023-10-04,1113,4.81,,,5.3,33.54,,2020-06-08,1000,SUR,,,,,RUB,3
TQOB,2020-06-09,ОФЗ 25084,SU25084RMFS3,42,217505.98,101.5,101.669,101.667,101.585,16.12,101.638,4.8,101.502,214,,101.531,101.585,0.0,847784.98,0.0,2023-10-04,1112,4.81,,,5.3,33.54,,2020-06-09,1000,SUR,,,,,RUB,3
TQOB,2020-06-10,ОФЗ 25084,SU25084RMFS3,76,8699084.18,101.5,101.78,101.75,101.75,16.26,101.756,4.77,101.7,8549,101.756,101.756,101.75,8699084.18,8699084.18,8699084.18,2023-10-04,1111,4.77,,,5.3,33.54,,2020-06-10,1000,SUR,,,,,RUB,3
TQOB,2020-06-11,ОФЗ 25084,SU25084RMFS3,60,622778.49,101.6,101.83,101.6,101.601,16.41,101.761,4.82,101.83,612,101.761,101.761,101.601,622778.49,622778.49,622778.49,2023-10-04,1110,4.77,,,5.3,33.54,,2020-06-11,1000,SUR,,,,,RUB,3
TQOB,2020-06-15,ОФЗ 25084,SU25084RMFS3,58,542760.89,101.5,101.9,101.837,101.839,16.99,101.641,4.74,101.9,534,101.641,101.641,101.839,542760.89,542760.89,542760.89,2023-10-04,1106,4.81,,,5.3,33.54,,2020-06-15,1000,SUR,,,,,RUB,3
TQOB,2020-06-16,ОФЗ 25084,SU25084RMFS3,76,706918765.55,101.2,101.89,101.81,101.81,17.13,101.814,4.75,101.2,694323,101.814,101.814,101.81,706918765.55,706918765.55,706918765.55,2023-10-04,1105,4.75,,,5.3,33.54,,2020-06-16,1000,SUR,,,,,RUB,3
TQOB,2020-06-17,ОФЗ 25084,SU25084RMFS3,48,5987657.58,101.84,102.4,102.0,102.001,17.28,101.918,4.69,101.84,5875,101.918,101.918,102.001,5987657.58,5987657.58,5987657.58,2023-10-04,1104,4.71,,,5.3,33.54,,2020-06-17,1000,SUR,,,,,RUB,3
TQOB,2020-06-18,ОФЗ 25084,SU25084RMFS3,53,5539304.95,102.0,102.199,102.0,102.0,17.42,102.01,4.69,102.15,5430,102.013,102.013,102.0,5539304.95,5539304.95,5539304.95,2023-10-04,1103,4.68,,,5.3,33.54,,2020-06-18,1000,SUR,,,,,RUB,3
TQOB,2020-06-19,ОФЗ 25084,SU25084RMFS3,112,323245015.42,101.861,102.6,102.15,102.15,17.57,102.168,4.64,101.861,316230,102.218,102.218,102.15,323245015.42,323245015.42,323245015.42,2023-10-04,1102,4.63,,,5.3,33.54,,2020-06-19,1000,SUR,,,,,RUB,3
TQOB,2020-06-22,ОФЗ 25084,SU25084RMFS3,71,103678130.45,101.76,102.41,101.957,101.764,18.0,101.814,4.7,102.41,101831,101.814,101.814,101.764,103678130.45,103678130.45,103678130.45,2023-10-04,1099,4.75,,,5.3,33.54,,2020-06-22,1000,SUR,,,,,RUB,3
TQOB,2020-06-23,ОФЗ 25084,SU25084RMFS3,45,1963543.24,101.85,102.1,102.06,102.06,18.15,102.055,4.66,102.099,1924,102.055,102.055,102.06,1963543.24,1963543.24,1963543.24,2023-10-04,1098,4.67,,,5.3,33.54,,2020-06-23,1000,SUR,,,,,RUB,3
TQOB,2020-06-25,ОФЗ 25084,SU25084RMFS3,100,217851099.2,101.622,102.05,101.978,101.978,18.44,101.956,4.69,101.672,213672,101.956,101.956,101.978,217851099.2,217851099.2,217851099.2,2023-10-04,1096,4.7,,,5.3,33.54,,2020-06-25,1000,SUR,,,,,RUB,3
TQOB,2020-06-26,ОФЗ 25084,SU25084RMFS3,49,8892290.44,101.789,102.1,101.789,101.789,18.58,101.974,4.75,102.098,8722,101.952,101.952,101.789,8892290.44,8892290.44,8892290.44,2023-10-04,1095,4.69,,,5.3,33.54,,2020-06-26,1000,SUR,,,,,RUB,3
