BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2021-06-30,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,0.0,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-01,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,0.19,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-02,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,0.38,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-05,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,0.96,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-06,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,1.15,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-07,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,1.34,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-08,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,1.53,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-09,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,1.73,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-12,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,2.3,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
TQOB,2021-07-13,ОФЗ 26240,SU26240RMFS0,0,0.0,,,,,2.49,,,,0,,,,0.0,0.0,0.0,2036-07-30,,,,,7,44.3,,,1000,SUR,,,,,RUB,3
