BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2018-03-07,ОФЗ 26224,SU26224RMFS4,36,8756879.59,99.2,100.0,99.3,99.3,2.65,99.253,7.12,99.28,8808,99.42,99.42,99.3,8756879.59,8756879.59,8756879.59,2029-05-23,2902,7.12,,,6.9,19.85,,2018-03-07,1000,SUR,,,,,RUB,3
TQOB,2018-03-09,ОФЗ 26224,SU26224RMFS4,0,0.0,,,,99.3,3.02,,7.12,,0,99.42,99.307,99.3,8756879.59,6918693.71,8756879.59,2029-05-23,2901,,,,6.9,19.85,,2018-03-07,1000,SUR,,,,,RUB,3
TQOB,2018-03-12,ОФЗ 26224,SU26224RMFS4,44,5569375.06,99.22,99.399,99.22,99.294,3.59,99.276,7.13,99.3,5610,99.276,99.276,99.294,5569375.06,5569375.06,5569375.06,2029-05-23,2897,7.12,,,6.9,19.85,,2018-03-12,1000,SUR,,,,,RUB,3
TQOB,2018-03-13,ОФЗ 26224,SU26224RMFS4,31,57388100.68,99.2,99.298,99.22,99.22,3.78,99.244,7.13,99.263,57839,99.22,99.22,99.22,57388100.68,57388100.68,57388100.68,2029-05-23,2896,7.12,,,6.9,19.85,,2018-03-13,1000,SUR,,,,,RUB,3
TQOB,2018-03-14,ОФЗ 26224,SU26224RMFS4,47,154541390.93,99.0,99.398,99.0,99.0,3.97,99.15,7.16,99.25,155868,99.149,99.149,99.0,154541390.93,154541390.93,154541390.93,2029-05-23,2894,7.14,,,6.9,19.85,,2018-03-14,1000,SUR,,,,,RUB,3
TQOB,2018-03-15,ОФЗ 26224,SU26224RMFS4,24,12547503.74,98.612,99.5,98.7,98.7,4.16,98.761,7.2,99.499,12678,98.971,98.971,98.7,12547503.74,12547503.74,12547503.74,2029-05-23,2891,7.19,,,6.9,19.85,,2018-03-15,1000,SUR,,,,,RUB,3
TQOB,2018-03-16,ОФЗ 26224,SU26224RMFS4,45,450213089.2,98.456,99.257,98.651,98.651,4.35,98.729,7.2,98.998,456008,98.729,98.729,98.651,450213089.2,450213089.2,450213089.2,2029-05-23,2890,7.19,,,6.9,19.85,,2018-03-16,1000,SUR,,,,,RUB,3
TQOB,2018-03-19,ОФЗ 26224,SU26224RMFS4,20,11109052.74,98.557,98.848,98.75,98.75,4.92,98.756,7.19,98.848,11249,98.756,98.756,98.75,11109052.74,11109052.74,11109052.74,2029-05-23,2887,7.19,,,6.9,19.85,,2018-03-19,1000,SUR,,,,,RUB,3
TQOB,2018-03-20,ОФЗ 26224,SU26224RMFS4,76,301267631.9,98.509,99.2,98.901,99.088,5.1,98.854,7.17,98.849,304766,98.852,98.852,99.088,301267631.9,301267631.9,301267631.9,2029-05-23,2886,7.18,,,6.9,19.85,,2018-03-20,1000,SUR,,,,,RUB,3
TQOB,2018-03-21,ОФЗ 26224,SU26224RMFS4,107,220259656.31,98.951,99.439,99.35,99.35,5.29,99.268,7.11,99.195,221617,99.388,99.388,99.35,220259656.31,220259656.31,220259656.31,2029-05-23,2888,7.12,,,6.9,19.85,,2018-03-21,1000,SUR,,,,,RUB,3
TQOB,2018-03-22,ОФЗ 26224,SU26224RMFS4,62,17745711.22,99.21,99.7,99.699,99.699,5.48,99.628,7.06,99.21,17800,99.695,99.695,99.699,17745711.22,17745711.22,17745711.22,2029-05-23,2890,7.07,,,6.9,19.85,,2018-03-22,1000,SUR,,,,,RUB,3
TQOB,2018-03-23,ОФЗ 26224,SU26224RMFS4,130,24881767.14,99.36,99.79,99.598,99.598,5.67,99.468,7.08,99.789,24986,99.583,99.583,99.598,24881767.14,24881767.14,24881767.14,2029-05-23,2888,7.09,,,6.9,19.85,,2018-03-23,1000,SUR,,,,,RUB,3
TQOB,2018-03-26,ОФЗ 26224,SU26224RMFS4,59,9132714.43,99.211,99.767,99.212,99.212,6.24,99.501,7.13,99.767,9175,99.539,99.539,99.212,9132714.43,9132714.43,9132714.43,2029-05-23,2885,7.09,,,6.9,19.85,,2018-03-26,1000,SUR,,,,,RUB,3
TQOB,2018-03-27,ОФЗ 26224,SU26224RMFS4,42,131581670.44,99.111,99.39,99.2,99.2,6.43,99.209,7.13,99.2,132631,99.209,99.209,99.2,131581670.44,131581670.44,131581670.44,2029-05-23,2882,7.13,,,6.9,19.85,,2018-03-27,1000,SUR,,,,,RUB,3
TQOB,2018-03-28,ОФЗ 26224,SU26224RMFS4,46,802182.18,99.102,99.297,99.158,99.223,6.62,99.28,7.13,99.15,808,99.28,99.28,99.223,802182.18,802182.18,802182.18,2029-05-23,2881,7.12,,,6.9,19.85,,2018-03-28,1000,SUR,,,,,RUB,3
TQOB,2018-03-29,ОФЗ 26224,SU26224RMFS4,31,297869332.93,99.052,99.348,99.159,99.167,6.81,99.217,7.13,99.347,300271,99.2,99.2,99.167,297869332.93,297869332.93,297869332.93,2029-05-23,2880,7.13,,,6.9,19.85,,2018-03-29,1000,SUR,,,,,RUB,3
TQOB,2018-03-30,ОФЗ 26224,SU26224RMFS4,28,10171139.81,99.105,99.466,99.299,99.299,6.99,99.217,7.12,99.466,10243,99.298,99.298,99.299,10171139.81,10171139.81,10171139.81,2029-05-23,2879,7.13,,,6.9,19.85,,2018-03-30,1000,SUR,,,,,RUB,3
TQOB,2018-04-02,ОФЗ 26224,SU26224RMFS4,22,1204109.18,99.301,99.35,99.348,99.348,7.56,99.349,7.11,99.349,1212,99.349,99.349,99.348,1204109.18,1204109.18,1204109.18,2029-05-23,2877,7.11,,,6.9,19.85,,2018-04-02,1000,SUR,,,,,RUB,3
TQOB,2018-04-03,ОФЗ 26224,SU26224RMFS4,32,2386004.29,99.27,99.348,99.299,99.299,7.75,99.334,7.12,99.348,2402,99.334,99.334,99.299,2386004.29,2386004.29,2386004.29,2029-05-23,2876,7.11,,,6.9,19.85,,2018-04-03,1000,SUR,,,,,RUB,3
TQOB,2018-04-04,ОФЗ 26224,SU26224RMFS4,27,92265768.07,99.29,99.497,99.339,99.339,7.94,99.276,7.11,99.495,92915,99.301,99.301,99.339,92265768.07,92265768.07,92265768.07,2029-05-23,2874,7.12,,,6.9,19.85,,2018-04-04,1000,SUR,,,,,RUB,3
TQOB,2018-04-05,ОФЗ 26224,SU26224RMFS4,36,207408107.19,99.25,99.498,99.25,99.25,8.13,99.294,7.12,99.399,208882,99.294,99.294,99.25,207408107.19,207408107.19,207408107.19,2029-05-23,2873,7.12,,,6.9,19.85,,2018-04-05,1000,SUR,,,,,RUB,3
TQOB,2018-04-06,ОФЗ 26224,SU26224RMFS4,32,2295192.12,99.106,99.347,99.198,99.191,8.32,99.151,7.13,99.347,2312,99.273,99.273,99.191,2295192.12,2295192.12,2295192.12,2029-05-23,2871,7.14,,,6.9,19.85,,2018-04-06,1000,SUR,,,,,RUB,3
