BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2021-02-10,ОФЗ 26234,SU26234RMFS3,1160,968092250.38,95.6,96.09,95.999,95.999,2.59,95.794,5.61,96.001,1010381,95.815,95.815,95.999,968092250.38,968092250.38,968092250.38,2025-07-16,1477,5.66,,,4.5,22.44,,2021-02-10,1000,SUR,,,,,RUB,3
TQOB,2021-02-11,ОФЗ 26234,SU26234RMFS3,1207,531191753.86,95.601,96.045,95.84,95.836,2.71,95.794,5.65,96.045,554564,95.785,95.785,95.836,531191753.86,531191753.86,531191753.86,2025-07-16,1476,5.66,,,4.5,22.44,,2021-02-11,1000,SUR,,,,,RUB,3
TQOB,2021-02-12,ОФЗ 26234,SU26234RMFS3,806,2113653345.05,95.3,95.95,95.349,95.349,2.84,95.412,5.79,95.95,2214662,95.439,95.439,95.349,2113653345.05,2113653345.05,2113653345.05,2025-07-16,1474,5.77,,,4.5,22.44,,2021-02-12,1000,SUR,,,,,RUB,3
TQOB,2021-02-15,ОФЗ 26234,SU26234RMFS3,798,453912889.59,95.011,95.951,95.1,95.1,3.21,95.272,5.86,95.935,476734,95.213,95.213,95.1,453912889.59,453912889.59,453912889.59,2025-07-16,1471,5.81,,,4.5,22.44,,2021-02-15,1000,SUR,,,,,RUB,3
TQOB,2021-02-16,ОФЗ 26234,SU26234RMFS3,675,1282842117.63,94.7,95.243,94.701,94.71,3.33,94.924,5.97,95.002,1349740,95.044,95.044,94.71,1282842117.63,1282842117.63,1282842117.63,2025-07-16,1470,5.91,,,4.5,22.44,,2021-02-16,1000,SUR,,,,,RUB,3
TQOB,2021-02-17,ОФЗ 26234,SU26234RMFS3,515,2500177499.84,94.61,95.5,94.999,94.999,3.45,94.934,5.89,94.8,2635818,94.854,94.854,94.999,2500177499.84,2500177499.84,2500177499.84,2025-07-16,1469,5.9,,,4.5,22.44,,2021-02-17,1000,SUR,,,,,RUB,3
TQOB,2021-02-18,ОФЗ 26234,SU26234RMFS3,433,421941888.21,94.781,95.45,94.9,94.945,3.58,94.992,5.91,95.45,444323,94.963,94.963,94.945,421941888.21,421941888.21,421941888.21,2025-07-16,1468,5.89,,,4.5,22.44,,2021-02-18,1000,SUR,,,,,RUB,3
TQOB,2021-02-19,ОФЗ 26234,SU26234RMFS3,509,1075200694.9,94.47,95.468,94.477,94.477,3.7,94.531,6.03,95.468,1137776,94.5,94.5,94.477,1075200694.9,1075200694.9,1075200694.9,2025-07-16,1466,6.02,,,4.5,22.44,,2021-02-19,1000,SUR,,,,,RUB,3
TQOB,2021-02-20,ОФЗ 26234,SU26234RMFS3,250,28305345.83,94.479,94.66,94.66,94.66,3.82,94.603,5.98,94.61,29920,94.603,94.603,94.66,28305345.83,28305345.83,28305345.83,2025-07-16,1466,6.0,,,4.5,22.44,,2021-02-20,1000,SUR,,,,,RUB,3
TQOB,2021-02-22,ОФЗ 26234,SU26234RMFS3,326,3275927.31,94.477,94.999,94.579,94.579,4.07,94.571,6.01,94.999,3464,94.571,94.571,94.579,3275927.31,3275927.31,3275927.31,2025-07-16,1464,6.01,,,4.5,22.44,,2021-02-22,1000,SUR,,,,,RUB,3
