BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2019-02-06,ОФЗ 26226,SU26226RMFS9,29,794365089.39,99.92,100.102,100.0,100.0,10.67,100.12,8.11,100.102,794419,99.993,99.993,100.0,794365089.39,794365089.39,794365089.39,2026-10-07,2126,8.09,,,7.95,25.92,,2019-02-06,1000,SUR,,,,,RUB,3
TQOB,2019-02-07,ОФЗ 26226,SU26226RMFS9,50,1000028924.73,99.7,100.1,99.7,99.7,10.89,99.795,8.16,100.1,1002105,99.793,99.793,99.7,1000028924.73,1000028924.73,1000028924.73,2026-10-07,2124,8.15,,,7.95,25.92,,2019-02-07,1000,SUR,,,,,RUB,3
TQOB,2019-02-08,ОФЗ 26226,SU26226RMFS9,21,125496841.77,99.798,99.85,99.8,99.8,11.11,99.954,8.15,99.85,125748,99.8,99.8,99.8,125496841.77,125496841.77,125496841.77,2026-10-07,2124,8.12,,,7.95,25.92,,2019-02-08,1000,SUR,,,,,RUB,3
TQOB,2019-02-11,ОФЗ 26226,SU26226RMFS9,33,13601469.09,99.7,99.998,99.75,99.75,11.76,99.791,8.15,99.998,13630,99.791,99.791,99.75,13601469.09,13601469.09,13601469.09,2026-10-07,2120,8.15,,,7.95,25.92,,2019-02-11,1000,SUR,,,,,RUB,3
TQOB,2019-02-12,ОФЗ 26226,SU26226RMFS9,15,1088001.68,99.65,99.82,99.7,99.703,11.98,99.725,8.16,99.7,1091,99.725,99.725,99.703,1088001.68,1088001.68,1088001.68,2026-10-07,2119,8.16,,,7.95,25.92,,2019-02-12,1000,SUR,,,,,RUB,3
TQOB,2019-02-13,ОФЗ 26226,SU26226RMFS9,30,405661472.35,99.3,99.798,99.3,99.3,12.2,98.39,8.24,99.798,408109,99.4,99.4,99.3,405661472.35,405661472.35,405661472.35,2026-10-07,2112,8.41,,,7.95,25.92,,2019-02-13,1000,SUR,,,,,RUB,3
TQOB,2019-02-14,ОФЗ 26226,SU26226RMFS9,41,665583180.55,98.167,99.5,98.698,98.698,12.42,98.373,8.35,99.01,676682,98.36,98.36,98.698,665583180.55,665583180.55,665583180.55,2026-10-07,2111,8.41,,,7.95,25.92,,2019-02-14,1000,SUR,,,,,RUB,3
TQOB,2019-02-15,ОФЗ 26226,SU26226RMFS9,74,7447608358.16,98.75,99.4,99.199,99.199,12.63,99.224,8.26,98.888,7502818,99.264,99.264,99.199,7447608358.16,7447608358.16,7447608358.16,2026-10-07,2114,8.25,,,7.95,25.92,,2019-02-15,1000,SUR,,,,,RUB,3
TQOB,2019-02-18,ОФЗ 26226,SU26226RMFS9,16,571703.71,99.0,99.298,99.1,99.1,13.29,99.254,8.28,99.24,576,99.254,99.254,99.1,571703.71,571703.71,571703.71,2026-10-07,2111,8.25,,,7.95,25.92,,2019-02-18,1000,SUR,,,,,RUB,3
TQOB,2019-02-19,ОФЗ 26226,SU26226RMFS9,47,435529799.48,98.58,99.0,98.7,98.7,13.5,98.786,8.35,99.0,440883,98.786,98.786,98.7,435529799.48,435529799.48,435529799.48,2026-10-07,2108,8.33,,,7.95,25.92,,2019-02-19,1000,SUR,,,,,RUB,3
