BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2021-06-16,ОФЗ 26239,SU26239RMFS2,30,698802128.14,98.15,98.499,98.249,98.249,0.0,98.156,7.27,98.25,711929,98.156,98.156,98.249,698802128.14,698802128.14,698802128.14,2031-07-23,2706,7.29,,,6.9,43.67,,2021-06-16,1000,SUR,,,,,RUB,3
TQOB,2021-06-17,ОФЗ 26239,SU26239RMFS2,51,546059134.99,98.1,98.69,98.4,98.4,0.19,98.266,7.25,98.2,555293,98.337,98.337,98.4,546059134.99,546059134.99,546059134.99,2031-07-23,2706,7.27,,,6.9,43.67,,2021-06-17,1000,SUR,,,,,RUB,3
TQOB,2021-06-18,ОФЗ 26239,SU26239RMFS2,77,2232183798.11,98.599,99.0,98.7,98.7,0.38,98.814,7.21,98.739,2258982,98.814,98.814,98.7,2232183798.11,2232183798.11,2232183798.11,2031-07-23,2708,7.19,,,6.9,43.67,,2021-06-18,1000,SUR,,,,,RUB,3
TQOB,2021-06-21,ОФЗ 26239,SU26239RMFS2,61,2697838.29,98.6,98.999,98.6,98.6,0.95,98.605,7.22,98.999,2736,98.605,98.605,98.6,2697838.29,2697838.29,2697838.29,2031-07-23,2704,7.22,,,6.9,43.67,,2021-06-21,1000,SUR,,,,,RUB,3
TQOB,2021-06-22,ОФЗ 26239,SU26239RMFS2,51,156396602.05,98.401,98.999,98.5,98.5,1.13,98.5,7.24,98.999,158778,98.5,98.5,98.5,156396602.05,156396602.05,156396602.05,2031-07-23,2702,7.24,,,6.9,43.67,,2021-06-22,1000,SUR,,,,,RUB,3
TQOB,2021-06-23,ОФЗ 26239,SU26239RMFS2,28,31324254.69,98.601,99.0,98.79,98.79,1.32,98.653,7.19,99.0,31752,98.653,98.653,98.79,31324254.69,31324254.69,31324254.69,2031-07-23,2702,7.21,,,6.9,43.67,,2021-06-23,1000,SUR,,,,,RUB,3
TQOB,2021-06-24,ОФЗ 26239,SU26239RMFS2,73,89854136.34,98.101,99.0,98.9,98.9,1.51,98.901,7.18,98.999,90853,98.901,98.901,98.9,89854136.34,89854136.34,89854136.34,2031-07-23,2703,7.18,,,6.9,43.67,,2021-06-24,1000,SUR,,,,,RUB,3
TQOB,2021-06-25,ОФЗ 26239,SU26239RMFS2,109,49626174.48,98.706,99.499,98.8,98.8,1.7,98.8,7.19,99.499,50229,98.8,98.8,98.8,49626174.48,49626174.48,49626174.48,2031-07-23,2701,7.19,,,6.9,43.67,,2021-06-25,1000,SUR,,,,,RUB,3
TQOB,2021-06-28,ОФЗ 26239,SU26239RMFS2,86,1419137.68,98.701,99.0,98.84,98.84,2.27,98.895,7.19,98.999,1435,98.895,98.895,98.84,1419137.68,1419137.68,1419137.68,2031-07-23,2699,7.18,,,6.9,43.67,,2021-06-28,1000,SUR,,,,,RUB,3
TQOB,2021-06-29,ОФЗ 26239,SU26239RMFS2,75,45293518.34,98.201,98.999,98.399,98.399,2.46,98.596,7.25,98.701,46029,98.402,98.402,98.399,45293518.34,45293518.34,45293518.34,2031-07-23,2696,7.22,,,6.9,43.67,,2021-06-29,1000,SUR,,,,,RUB,3
TQOB,2021-06-30,ОФЗ 26239,SU26239RMFS2,216,52916948.56,98.101,98.999,98.178,98.178,2.65,98.194,7.28,98.103,53890,98.194,98.194,98.178,52916948.56,52916948.56,52916948.56,2031-07-23,2693,7.28,,,6.9,43.67,,2021-06-30,1000,SUR,,,,,RUB,3
TQOB,2021-07-01,ОФЗ 26239,SU26239RMFS2,293,652419214.0,98.019,98.299,98.097,98.097,2.84,98.224,7.29,98.249,664952,98.115,98.115,98.097,652419214.0,652419214.0,652419214.0,2031-07-23,2692,7.28,,,6.9,43.67,,2021-07-01,1000,SUR,,,,,RUB,3
TQOB,2021-07-02,ОФЗ 26239,SU26239RMFS2,212,219121962.14,98.05,98.599,98.1,98.1,3.02,98.137,7.29,98.599,223282,98.137,98.137,98.1,219121962.14,219121962.14,219121962.14,2031-07-23,2690,7.29,,,6.9,43.67,,2021-07-02,1000,SUR,,,,,RUB,3
TQOB,2021-07-05,ОФЗ 26239,SU26239RMFS2,270,627349991.69,98.099,98.998,98.1,98.1,3.59,98.214,7.29,98.599,638758,98.214,98.214,98.1,627349991.69,627349991.69,627349991.69,2031-07-23,2688,7.28,,,6.9,43.67,,2021-07-05,1000,SUR,,,,,RUB,3
TQOB,2021-07-06,ОФЗ 26239,SU26239RMFS2,229,405378257.8,98.05,98.598,98.097,98.097,3.78,98.229,7.29,98.595,412685,98.229,98.229,98.097,405378257.8,405378257.8,405378257.8,2031-07-23,2687,7.28,,,6.9,43.67,,2021-07-06,1000,SUR,,,,,RUB,3
TQOB,2021-07-07,ОФЗ 26239,SU26239RMFS2,299,421606908.05,97.703,98.998,97.899,97.899,3.97,97.833,7.32,98.998,430736,97.881,97.881,97.899,421606908.05,421606908.05,421606908.05,2031-07-23,2684,7.33,,,6.9,43.67,,2021-07-07,1000,SUR,,,,,RUB,3
TQOB,2021-07-08,ОФЗ 26239,SU26239RMFS2,224,813104788.36,97.601,98.596,97.75,97.75,4.16,97.754,7.35,97.769,831789,97.754,97.754,97.75,813104788.36,813104788.36,813104788.36,2031-07-23,2682,7.35,,,6.9,43.67,,2021-07-08,1000,SUR,,,,,RUB,3
TQOB,2021-07-09,ОФЗ 26239,SU26239RMFS2,272,1896172066.31,97.605,98.599,98.049,98.049,4.35,97.958,7.3,98.599,1935727,97.957,97.957,98.049,1896172066.31,1896172066.31,1896172066.31,2031-07-23,2682,7.32,,,6.9,43.67,,2021-07-09,1000,SUR,,,,,RUB,3
TQOB,2021-07-12,ОФЗ 26239,SU26239RMFS2,252,2409602.42,97.605,98.599,97.85,97.85,4.92,97.951,7.33,98.598,2460,97.951,97.951,97.85,2409602.42,2409602.42,2409602.42,2031-07-23,2679,7.32,,,6.9,43.67,,2021-07-12,1000,SUR,,,,,RUB,3
TQOB,2021-07-13,ОФЗ 26239,SU26239RMFS2,160,146992321.47,97.607,98.598,97.75,97.75,5.1,97.751,7.35,98.598,150375,97.751,97.751,97.75,146992321.47,146992321.47,146992321.47,2031-07-23,2677,7.35,,,6.9,43.67,,2021-07-13,1000,SUR,,,,,RUB,3
TQOB,2021-07-14,ОФЗ 26239,SU26239RMFS2,195,1005418789.26,97.651,98.2,97.8,97.8,5.29,97.805,7.34,98.2,1027982,97.805,97.805,97.8,1005418789.26,1005418789.26,1005418789.26,2031-07-23,2676,7.34,,,6.9,43.67,,2021-07-14,1000,SUR,,,,,RUB,3
TQOB,2021-07-15,ОФЗ 26239,SU26239RMFS2,164,2833724.29,97.604,98.596,97.8,97.8,5.48,97.951,7.34,97.604,2893,97.951,97.951,97.8,2833724.29,2833724.29,2833724.29,2031-07-23,2676,7.32,,,6.9,43.67,,2021-07-15,1000,SUR,,,,,RUB,3
TQOB,2021-07-16,ОФЗ 26239,SU26239RMFS2,180,8998548.21,97.75,97.8,97.8,97.8,5.67,97.8,7.34,97.799,9201,97.8,97.8,97.8,8998548.21,8998548.21,8998548.21,2031-07-23,2674,7.34,,,6.9,43.67,,2021-07-16,1000,SUR,,,,,RUB,3
TQOB,2021-07-19,ОФЗ 26239,SU26239RMFS2,188,1683761.75,97.603,98.6,97.65,97.65,6.24,97.723,7.36,98.6,1723,97.723,97.723,97.65,1683761.75,1683761.75,1683761.75,2031-07-23,2671,7.35,,,6.9,43.67,,2021-07-19,1000,SUR,,,,,RUB,3
TQOB,2021-07-20,ОФЗ 26239,SU26239RMFS2,216,214514784.72,97.561,98.499,97.8,97.8,6.43,97.742,7.34,98.499,219471,97.742,97.742,97.8,214514784.72,214514784.72,214514784.72,2031-07-23,2670,7.35,,,6.9,43.67,,2021-07-20,1000,SUR,,,,,RUB,3
TQOB,2021-07-21,ОФЗ 26239,SU26239RMFS2,315,3911468598.93,97.6,98.5,98.36,98.414,6.62,98.207,7.26,98.1,3982873,98.207,98.207,98.414,3911468598.93,3911468598.93,3911468598.93,2031-07-23,2672,7.28,,,6.9,43.67,,2021-07-21,1000,SUR,,,,,RUB,3
TQOB,2021-07-22,ОФЗ 26239,SU26239RMFS2,201,671548718.46,98.352,99.499,99.0,99.0,6.81,98.703,7.16,98.599,679872,98.776,98.776,99.0,671548718.46,671548718.46,671548718.46,2031-07-23,2673,7.21,,,6.9,43.67,,2021-07-22,1000,SUR,,,,,RUB,3
TQOB,2021-07-23,ОФЗ 26239,SU26239RMFS2,338,131667682.45,98.702,99.999,99.2,99.2,6.99,99.01,7.13,99.999,132910,99.065,99.065,99.2,131667682.45,131667682.45,131667682.45,2031-07-23,2674,7.16,,,6.9,43.67,,2021-07-23,1000,SUR,,,,,RUB,3
TQOB,2021-07-26,ОФЗ 26239,SU26239RMFS2,212,1366499768.59,98.841,99.999,99.497,99.499,7.56,99.314,7.09,99.999,1375867,99.319,99.319,99.499,1366499768.59,1366499768.59,1366499768.59,2031-07-23,2673,7.12,,,6.9,43.67,,2021-07-26,1000,SUR,,,,,RUB,3
TQOB,2021-07-27,ОФЗ 26239,SU26239RMFS2,250,394305977.87,98.842,100.1,99.9,99.9,7.75,99.604,7.03,99.498,395865,99.606,99.606,99.9,394305977.87,394305977.87,394305977.87,2031-07-23,2674,7.07,,,6.9,43.67,,2021-07-27,1000,SUR,,,,,RUB,3
TQOB,2021-07-28,ОФЗ 26239,SU26239RMFS2,133,557807710.8,99.2,100.197,99.998,99.998,7.94,99.881,7.02,99.2,558540,99.869,99.869,99.998,557807710.8,557807710.8,557807710.8,2031-07-23,2674,7.03,,,6.9,43.67,,2021-07-28,1000,SUR,,,,,RUB,3
TQOB,2021-07-29,ОФЗ 26239,SU26239RMFS2,89,15729278.35,99.8,100.798,99.999,100.0,8.13,99.901,7.02,100.798,15735,99.964,99.964,100.0,15729278.35,15729278.35,15729278.35,2031-07-23,2673,7.03,,,6.9,43.67,,2021-07-29,1000,SUR,,,,,RUB,3
TQOB,2021-07-30,ОФЗ 26239,SU26239RMFS2,68,50726754.01,99.803,100.988,100.358,100.358,8.32,100.15,6.96,99.803,50550,100.35,100.35,100.358,50726754.01,50726754.01,50726754.01,2031-07-23,2674,6.99,,,6.9,43.67,,2021-07-30,1000,SUR,,,,,RUB,3
TQOB,2021-08-02,ОФЗ 26239,SU26239RMFS2,173,606115878.81,99.85,100.997,99.85,99.851,8.89,100.024,7.04,100.997,606252,99.978,99.978,99.851,606115878.81,606115878.81,606115878.81,2031-07-23,2670,7.01,,,6.9,43.67,,2021-08-02,1000,SUR,,,,,RUB,3
TQOB,2021-08-03,ОФЗ 26239,SU26239RMFS2,118,212129041.83,99.795,100.997,99.797,99.797,9.07,99.96,7.05,100.997,212140,99.995,99.995,99.797,212129041.83,212129041.83,212129041.83,2031-07-23,2669,7.02,,,6.9,43.67,,2021-08-03,1000,SUR,,,,,RUB,3
TQOB,2021-08-04,ОФЗ 26239,SU26239RMFS2,249,3203218310.2,99.449,99.848,99.5,99.5,9.26,99.558,7.09,99.602,3218130,99.537,99.537,99.5,3203218310.2,3203218310.2,3203218310.2,2031-07-23,2665,7.08,,,6.9,43.67,,2021-08-04,1000,SUR,,,,,RUB,3
TQOB,2021-08-05,ОФЗ 26239,SU26239RMFS2,272,4776500330.8,99.51,99.836,99.747,99.747,9.45,99.69,7.05,99.51,4792017,99.676,99.676,99.747,4776500330.8,4776500330.8,4776500330.8,2031-07-23,2665,7.06,,,6.9,43.67,,2021-08-05,1000,SUR,,,,,RUB,3
TQOB,2021-08-06,ОФЗ 26239,SU26239RMFS2,131,1427843436.23,99.417,100.999,99.674,99.502,9.64,99.657,7.06,100.999,1433092,99.634,99.634,99.502,1427843436.23,1427843436.23,1427843436.23,2031-07-23,2664,7.07,,,6.9,43.67,,2021-08-06,1000,SUR,,,,,RUB,3
TQOB,2021-08-09,ОФЗ 26239,SU26239RMFS2,151,483031813.35,99.301,103.386,99.4,99.403,10.21,99.4,7.1,103.386,485946,99.4,99.4,99.403,483031813.35,483031813.35,483031813.35,2031-07-23,2660,7.1,,,6.9,43.67,,2021-08-09,1000,SUR,,,,,RUB,3
TQOB,2021-08-10,ОФЗ 26239,SU26239RMFS2,86,497333890.0,99.024,99.549,99.399,99.399,10.4,99.4,7.1,99.401,500337,99.4,99.4,99.399,497333890.0,497333890.0,497333890.0,2031-07-23,2659,7.1,,,6.9,43.67,,2021-08-10,1000,SUR,,,,,RUB,3
TQOB,2021-08-11,ОФЗ 26239,SU26239RMFS2,148,962162701.42,99.05,99.799,99.246,99.244,10.59,99.175,7.13,99.4,970163,99.175,99.175,99.244,962162701.42,962162701.42,962162701.42,2031-07-23,2656,7.14,,,6.9,43.67,,2021-08-11,1000,SUR,,,,,RUB,3
TQOB,2021-08-12,ОФЗ 26239,SU26239RMFS2,89,216865901.61,98.881,99.386,99.298,99.298,10.78,99.205,7.12,99.1,218604,99.205,99.205,99.298,216865901.61,216865901.61,216865901.61,2031-07-23,2656,7.13,,,6.9,43.67,,2021-08-12,1000,SUR,,,,,RUB,3
TQOB,2021-08-13,ОФЗ 26239,SU26239RMFS2,95,113318953.87,98.88,99.561,99.5,99.46,10.96,99.363,7.09,98.951,113983,99.417,99.417,99.46,113318953.87,113318953.87,113318953.87,2031-07-23,2655,7.11,,,6.9,43.67,,2021-08-13,1000,SUR,,,,,RUB,3
