BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2019-04-24,ОФЗ 26228,SU26228RMFS5,32,836935522.49,95.5,97.0,96.397,96.397,0.0,96.097,8.32,95.5,869688,96.234,96.234,96.397,836935522.49,836935522.49,836935522.49,2030-04-10,2752,8.37,,,7.65,38.15,,2019-04-24,1000,SUR,,,,,RUB,3
TQOB,2019-04-25,ОФЗ 26228,SU26228RMFS5,11,6313312.89,96.2,96.349,96.349,96.349,0.21,96.225,8.33,96.21,6561,96.225,96.225,96.349,6313312.89,6313312.89,6313312.89,2030-04-10,2752,8.35,,,7.65,38.15,,2019-04-25,1000,SUR,,,,,RUB,3
TQOB,2019-04-26,ОФЗ 26228,SU26228RMFS5,7,66964637.6,96.4,96.599,96.5,96.5,0.42,96.448,8.31,96.449,69418,96.445,96.465,96.5,73277950.49,67455054.01,73277950.49,2030-04-10,2753,8.31,,,7.65,38.15,,2019-04-26,1000,SUR,,,,,RUB,3
TQOB,2019-04-29,ОФЗ 26228,SU26228RMFS5,22,491295113.1,96.5,96.9,96.9,96.9,1.05,96.649,8.25,96.5,507495,96.808,96.808,96.9,491295113.1,491295113.1,491295113.1,2030-04-10,2751,8.28,,,7.65,38.15,,2019-04-29,1000,SUR,,,,,RUB,3
TQOB,2019-04-30,ОФЗ 26228,SU26228RMFS5,6,221915.0,96.9,97.3,97.3,97.3,1.26,96.906,8.19,96.901,229,96.808,96.875,97.3,491517028.1,193971915.0,491517028.1,2030-04-10,2752,8.25,,,7.65,38.15,,2019-04-30,1000,SUR,,,,,RUB,3
TQOB,2019-05-02,ОФЗ 26228,SU26228RMFS5,1,983.0,98.3,98.3,98.3,98.3,1.68,98.3,8.04,98.3,1,96.808,96.883,98.3,491518011.1,145547898.0,491518011.1,2030-04-10,2760,8.04,,,7.65,38.15,,2019-05-02,1000,SUR,,,,,RUB,3
TQOB,2019-05-03,ОФЗ 26228,SU26228RMFS5,4,209980.0,98.0,100.0,100.0,100.0,1.89,99.991,7.8,98.0,210,,96.907,100.0,0.0,97061558.0,0.0,2030-04-10,2770,7.8,,,7.65,38.15,,2019-05-03,1000,SUR,,,,,RUB,3
TQOB,2019-05-06,ОФЗ 26228,SU26228RMFS5,4,26270.0,97.2,99.8,97.2,97.2,2.52,97.296,8.2,99.8,27,96.809,96.907,97.2,491754261.1,97087828.0,491754261.1,2030-04-10,2748,8.19,,,7.65,38.15,,2019-05-06,1000,SUR,,,,,RUB,3
TQOB,2019-05-07,ОФЗ 26228,SU26228RMFS5,6,145959412.0,97.2,97.4,97.4,97.4,2.73,97.217,8.17,97.2,150138,97.217,97.217,97.4,145985682.0,145985682.0,145985682.0,2030-04-10,2747,8.2,,,7.65,38.15,,2019-05-07,1000,SUR,,,,,RUB,3
TQOB,2019-05-08,ОФЗ 26228,SU26228RMFS5,13,1153168.0,98.0,99.9,98.2,98.2,2.93,98.059,8.06,98.2,1176,98.059,98.059,98.2,1153168.0,1153168.0,1153168.0,2030-04-10,2752,8.08,,,7.65,38.15,,2019-05-08,1000,SUR,,,,,RUB,3
TQOB,2019-05-10,ОФЗ 26228,SU26228RMFS5,3,2996.0,99.85,99.9,99.85,99.85,3.35,99.867,7.82,99.9,3,98.063,98.028,99.85,1156164.0,1119478.0,1156164.0,2030-04-10,2762,7.82,,,7.65,38.15,,2019-05-10,1000,SUR,,,,,RUB,3
TQOB,2019-05-13,ОФЗ 26228,SU26228RMFS5,32,243501178.18,97.2,97.397,97.2,97.2,3.98,97.201,8.2,97.201,250513,97.201,97.201,97.2,243501178.18,243501178.18,243501178.18,2030-04-10,2741,8.2,,,7.65,38.15,,2019-05-13,1000,SUR,,,,,RUB,3
TQOB,2019-05-14,ОФЗ 26228,SU26228RMFS5,15,243360636.8,97.2,98.2,97.45,97.45,4.19,97.22,8.17,97.201,250319,97.22,97.22,97.45,243360636.8,243360636.8,243360636.8,2030-04-10,2740,8.2,,,7.65,38.15,,2019-05-14,1000,SUR,,,,,RUB,3
TQOB,2019-05-15,ОФЗ 26228,SU26228RMFS5,10,151739640.0,97.25,98.2,97.25,97.25,4.4,97.257,8.19,98.2,156020,97.257,97.257,97.25,151739640.0,151739640.0,151739640.0,2030-04-10,2739,8.19,,,7.65,38.15,,2019-05-15,1000,SUR,,,,,RUB,3
TQOB,2019-05-16,ОФЗ 26228,SU26228RMFS5,12,195948760.8,97.4,98.2,98.0,98.0,4.61,97.702,8.08,98.2,200560,97.701,97.701,98.0,195948760.8,195948760.8,195948760.8,2030-04-10,2741,8.13,,,7.65,38.15,,2019-05-16,1000,SUR,,,,,RUB,3
