BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2016-01-04,ОФЗ 26211,SU26211RMFS1,1,4369.99,87.3998,87.3998,87.3998,87.3998,29.15,87.3998,9.71,87.3998,5,,86.5334,87.3998,0.0,2738782.76,0.0,2023-01-25,1971,9.71,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-05,ОФЗ 26211,SU26211RMFS1,5,10489.01,87.0002,87.6999,87.6996,87.1168,29.34,87.4084,9.65,87.6998,12,,86.5367,87.1168,0.0,2749271.77,0.0,2023-01-25,1970,9.71,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-06,ОФЗ 26211,SU26211RMFS1,1,877.0,87.6999,87.6999,87.6999,87.7,29.53,87.6999,9.65,87.6999,1,,86.5371,87.7,0.0,2750148.77,0.0,2023-01-25,1970,9.65,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-11,ОФЗ 26211,SU26211RMFS1,29,128826715.09,85.2,87.3999,85.5007,85.5007,30.49,86.0315,10.15,87.3498,151089,85.2654,85.2654,85.5007,128826715.09,128826715.09,128826715.09,2023-01-25,1958,10.03,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-12,ОФЗ 26211,SU26211RMFS1,56,5374943.21,83.876,85.2499,84.1501,84.1501,30.68,84.986,10.47,85.0,6337,84.8184,84.8184,84.1501,5374943.21,5374943.21,5374943.21,2023-01-25,1952,10.27,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-13,ОФЗ 26211,SU26211RMFS1,22,16947779.95,84.0503,84.74,84.3005,84.5205,30.87,84.6287,10.44,84.7399,20024,84.6373,84.6373,84.5205,16947779.95,16947779.95,16947779.95,2023-01-25,1950,10.36,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-14,ОФЗ 26211,SU26211RMFS1,72,84406235.79,83.7953,84.8498,84.2493,84.2493,31.06,84.0824,10.45,83.8762,100138,84.2899,84.2899,84.2493,84406235.79,84406235.79,84406235.79,2023-01-25,1946,10.49,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-15,ОФЗ 26211,SU26211RMFS1,51,59913206.72,83.1001,84.5998,83.5399,83.5399,31.26,83.3656,10.62,84.0,71868,83.3656,83.3656,83.5399,59913206.72,59913206.72,59913206.72,2023-01-25,1942,10.66,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-18,ОФЗ 26211,SU26211RMFS1,86,150698.32,82.6001,83.5999,83.4498,83.4498,31.83,83.3274,10.64,83.5999,181,,83.2501,83.4498,0.0,20964869.12,0.0,2023-01-25,1939,10.67,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-19,ОФЗ 26211,SU26211RMFS1,365,2682331660.31,83.5195,84.49,83.86,83.86,32.02,83.9055,10.55,83.5195,3198022,83.8747,83.8747,83.86,2682331660.31,2682331660.31,2682331660.31,2023-01-25,1940,10.54,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-20,ОФЗ 26211,SU26211RMFS1,134,2826558620.23,82.3,83.6101,82.4,82.4,32.22,83.0214,10.9,83.5231,3405447,83.0011,83.0011,82.4,2826558620.23,2826558620.23,2826558620.23,2023-01-25,1935,10.75,,,,,,,1000,SUR,,,,,RUB,3
