BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2016-01-04,ОФЗ 26209,SU26209RMFS5,0,0.0,,,,90.6752,33.11,,9.69,,0,90.6245,90.6501,90.6752,147774067.51,36859233.01,147774067.51,2022-07-20,1832,,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-05,ОФЗ 26209,SU26209RMFS5,11,48359.21,90.4033,91.3141,91.3,91.3,33.32,91.2438,9.63,90.4033,53,,90.6532,91.3,0.0,9710772.22,0.0,2022-07-20,1833,9.65,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-06,ОФЗ 26209,SU26209RMFS5,3,2739.0,91.2,91.4,91.2,91.2,33.53,91.3,9.66,91.3,3,,90.6534,91.2,0.0,9713511.22,0.0,2022-07-20,1832,9.64,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-11,ОФЗ 26209,SU26209RMFS5,34,52427729.86,88.5,90.75,88.7,88.7,34.57,89.0037,10.25,90.75,59146,88.6412,88.6412,88.7,52427729.86,52427729.86,52427729.86,2022-07-20,1818,10.18,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-12,ОФЗ 26209,SU26209RMFS5,58,107330088.31,87.5,89.0,87.5011,87.5011,34.78,88.2506,10.54,87.6001,121885,88.0585,88.0585,87.5011,107330088.31,107330088.31,107330088.31,2022-07-20,1814,10.36,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-13,ОФЗ 26209,SU26209RMFS5,38,250651159.25,87.2002,88.3998,87.51,87.51,34.98,87.7203,10.54,87.2002,285739,87.7203,87.7203,87.51,250651159.25,250651159.25,250651159.25,2022-07-20,1811,10.49,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-14,ОФЗ 26209,SU26209RMFS5,82,32955509.3,87.0101,87.8999,87.45,87.45,35.19,87.4506,10.56,87.75,37755,87.2878,87.2878,87.45,32955509.3,32955509.3,32955509.3,2022-07-20,1809,10.56,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-15,ОФЗ 26209,SU26209RMFS5,70,138384976.65,86.5501,87.8999,86.99,86.99,35.4,86.9981,10.67,87.25,158875,87.1031,87.1031,86.99,138384976.65,138384976.65,138384976.65,2022-07-20,1806,10.67,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-18,ОФЗ 26209,SU26209RMFS5,68,15133221.85,86.15,87.1499,87.0997,87.0997,36.03,86.7017,10.65,86.46,17445,86.7482,86.7482,87.0997,15133221.85,15133221.85,15133221.85,2022-07-20,1802,10.75,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-19,ОФЗ 26209,SU26209RMFS5,474,23457026.54,86.9901,87.9999,87.65,87.65,36.23,87.5526,10.51,87.167,26819,87.4642,87.4642,87.65,23457026.54,23457026.54,23457026.54,2022-07-20,1805,10.54,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-20,ОФЗ 26209,SU26209RMFS5,247,36000435.56,86.0002,87.7977,86.4998,86.4998,36.44,86.5104,10.8,87.788,41614,86.5104,86.5104,86.4998,36000435.56,36000435.56,36000435.56,2022-07-20,1799,10.79,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-21,ОФЗ 26209,SU26209RMFS5,248,37446487.59,85.0001,86.4899,86.1999,86.1999,36.65,86.0143,10.87,85.9525,43507,86.07,86.07,86.1999,37446487.59,37446487.59,37446487.59,2022-07-20,1796,10.92,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-22,ОФЗ 26209,SU26209RMFS5,225,59622450.57,86.2501,87.9,87.498,87.498,36.86,86.9807,10.55,87.898,68465,87.0846,87.0846,87.498,59622450.57,59622450.57,59622450.57,2022-07-20,1799,10.68,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-25,ОФЗ 26209,SU26209RMFS5,57,19919480.45,87.0306,88.2498,87.25,87.25,37.48,87.2399,10.62,87.99,22833,87.2399,87.2399,87.25,19919480.45,19919480.45,19919480.45,2022-07-20,1797,10.62,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-26,ОФЗ 26209,SU26209RMFS5,46,26456337.3,87.0152,87.8,87.8,87.8,37.69,87.7379,10.48,87.1377,30139,87.7811,87.7811,87.8,26456337.3,26456337.3,26456337.3,2022-07-20,1798,10.5,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-27,ОФЗ 26209,SU26209RMFS5,59,89985383.59,87.4505,88.575,88.575,88.53,0.0,87.967,10.29,87.4505,102302,87.9605,87.9605,88.53,89985383.59,89985383.59,89985383.59,2022-07-20,1876,10.44,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-28,ОФЗ 26209,SU26209RMFS5,65,1027664.79,88.0504,89.65,88.9001,89.5812,0.21,89.0113,10.22,88.0504,1151,89.2845,89.2845,89.5812,1027664.79,1027664.79,1027664.79,2022-07-20,1878,10.19,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-01-29,ОФЗ 26209,SU26209RMFS5,101,622054316.91,88.4,89.79,88.9998,89.0,0.42,88.5795,10.19,89.0822,702761,88.5158,88.5158,89.0,622054316.91,622054316.91,622054316.91,2022-07-20,1876,10.3,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-01,ОФЗ 26209,SU26209RMFS5,44,11019266.57,88.137,89.2,88.137,88.1989,1.04,88.2582,10.4,89.2,12474,88.3379,88.3379,88.1989,11019266.57,11019266.57,11019266.57,2022-07-20,1871,10.38,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-02,ОФЗ 26209,SU26209RMFS5,43,4665719.24,87.6002,88.45,87.8,87.8,1.25,88.3924,10.49,88.1135,5311,87.8501,87.8501,87.8,4665719.24,4665719.24,4665719.24,2022-07-20,1871,10.34,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-03,ОФЗ 26209,SU26209RMFS5,52,66995130.69,88.03,88.5,88.5,88.4002,1.46,88.3043,10.32,88.05,75809,88.3736,88.3736,88.4002,66995130.69,66995130.69,66995130.69,2022-07-20,1870,10.37,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-04,ОФЗ 26209,SU26209RMFS5,84,60732830.31,88.5202,89.047,88.7,88.7,1.67,88.7533,10.27,88.5325,68471,88.6986,88.6986,88.7,60732830.31,60732830.31,60732830.31,2022-07-20,1870,10.26,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-05,ОФЗ 26209,SU26209RMFS5,96,34029662.86,88.1501,89.0143,88.85,88.85,1.87,88.6147,10.24,88.5945,38392,88.6374,88.6374,88.85,34029662.86,34029662.86,34029662.86,2022-07-20,1869,10.29,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-08,ОФЗ 26209,SU26209RMFS5,33,11454122.99,88.3,88.6,88.3,88.3,2.5,88.5059,10.37,88.4501,12948,88.4625,88.4625,88.3,11454122.99,11454122.99,11454122.99,2022-07-20,1865,10.32,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-09,ОФЗ 26209,SU26209RMFS5,104,21360390.37,87.7528,88.5496,87.9211,87.9211,2.71,88.2306,10.46,88.3171,24216,88.2078,88.2078,87.9211,21360390.37,21360390.37,21360390.37,2022-07-20,1863,10.39,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-10,ОФЗ 26209,SU26209RMFS5,64,24615767.6,87.7,88.5,88.5,88.4955,2.92,88.0543,10.32,87.7658,27888,88.2665,88.2665,88.4955,24615767.6,24615767.6,24615767.6,2022-07-20,1862,10.43,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-11,ОФЗ 26209,SU26209RMFS5,49,33882531.57,87.8638,88.6,88.3,88.2986,3.12,88.0014,10.37,88.503,38501,88.0043,88.0043,88.2986,33882531.57,33882531.57,33882531.57,2022-07-20,1860,10.45,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-12,ОФЗ 26209,SU26209RMFS5,9,417482.26,88.4049,88.4499,88.4499,88.4499,3.33,88.2504,10.34,88.4049,472,88.0097,88.3866,88.4499,34300013.83,721234.26,34300013.83,2022-07-20,1860,10.39,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-15,ОФЗ 26209,SU26209RMFS5,76,1901441.39,88.454,88.993,88.9,88.9,3.96,88.8524,10.23,88.454,2140,88.8524,88.8524,88.9,1901441.39,1901441.39,1901441.39,2022-07-20,1859,10.24,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-16,ОФЗ 26209,SU26209RMFS5,64,46022431.11,88.4,89.1747,88.4,88.4,4.16,88.4013,10.35,89.005,52057,88.4078,88.4078,88.4,46022431.11,46022431.11,46022431.11,2022-07-20,1857,10.35,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-17,ОФЗ 26209,SU26209RMFS5,61,24332288.69,88.2425,88.94,88.94,88.8876,4.37,88.4933,10.22,88.4074,27374,88.8883,88.8883,88.8876,24332288.69,24332288.69,24332288.69,2022-07-20,1856,10.33,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-18,ОФЗ 26209,SU26209RMFS5,94,45362396.4,88.9524,89.623,89.623,89.609,4.58,89.3917,10.06,88.9524,50658,89.5464,89.5464,89.609,45362396.4,45362396.4,45362396.4,2022-07-20,1858,10.11,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-19,ОФЗ 26209,SU26209RMFS5,23,82600.8,89.6819,89.8052,89.8052,89.805,4.79,89.7,10.01,89.6819,92,,89.5504,89.805,0.0,44862972.34,0.0,2022-07-20,1858,10.04,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-20,ОФЗ 26209,SU26209RMFS5,25,51063.73,89.2051,89.8629,89.8629,89.8629,5.0,89.5855,10.0,89.3091,57,,89.5505,89.8629,0.0,44914036.07,0.0,2022-07-20,1857,10.07,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-22,ОФЗ 26209,SU26209RMFS5,0,0.0,,,,89.8629,5.41,,10.0,,0,,89.5505,89.8629,0.0,44914036.07,0.0,2022-07-20,1854,,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-24,ОФЗ 26209,SU26209RMFS5,23,315002.42,89.93,90.0875,90.0,89.9999,5.83,89.7509,9.97,89.93,350,,89.5536,89.9999,0.0,45229038.49,0.0,2022-07-20,1853,10.03,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-25,ОФЗ 26209,SU26209RMFS5,90,121362.92,90.134,90.89,90.89,90.89,6.04,90.4853,9.76,90.134,134,,90.0717,90.89,0.0,534125.12,0.0,2022-07-20,1854,9.86,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-26,ОФЗ 26209,SU26209RMFS5,20,4692438.52,90.85,91.4,90.85,90.85,6.25,91.1397,9.77,91.0,5155,91.0269,91.0269,90.85,4692438.52,4692438.52,4692438.52,2022-07-20,1855,9.7,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-02-29,ОФЗ 26209,SU26209RMFS5,11,2941440.64,90.75,91.45,91.15,91.15,6.87,90.9095,9.7,91.41,3228,91.1227,91.1227,91.15,2941440.64,2941440.64,2941440.64,2022-07-20,1852,9.76,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-01,ОФЗ 26209,SU26209RMFS5,797,28686583.96,91.32,92.529,92.3996,92.15,7.08,91.6426,9.41,91.32,31264,91.756,91.756,92.15,28686583.96,28686583.96,28686583.96,2022-07-20,1853,9.59,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-02,ОФЗ 26209,SU26209RMFS5,23,272660580.91,92.0101,92.39,92.3,92.2941,7.29,92.2601,9.43,92.2001,295426,92.294,92.294,92.2941,272660580.91,272660580.91,272660580.91,2022-07-20,1854,9.44,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-03,ОФЗ 26209,SU26209RMFS5,27,80372.76,92.3,92.535,92.535,92.522,7.5,92.3825,9.38,92.435,87,,92.3039,92.522,0.0,1685469.76,0.0,2022-07-20,1853,9.42,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-04,ОФЗ 26209,SU26209RMFS5,98,189378.4,92.4,93.0,92.995,92.975,7.7,92.8916,9.28,92.4,204,,92.3571,92.975,0.0,1874848.16,0.0,2022-07-20,1854,9.3,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-07,ОФЗ 26209,SU26209RMFS5,6,34407.09,92.8004,93.0099,92.8004,92.8005,8.33,92.9921,9.32,93.0,37,,92.3684,92.8005,0.0,1909255.25,0.0,2022-07-20,1851,9.28,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-09,ОФЗ 26209,SU26209RMFS5,40,14482535.65,92.6088,93.3269,92.85,92.7682,8.75,92.9007,9.31,93.01,15615,92.7476,92.7476,92.7682,14482535.65,14482535.65,14482535.65,2022-07-20,1849,9.3,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-10,ОФЗ 26209,SU26209RMFS5,48,90358205.43,92.636,93.25,92.636,92.636,8.95,92.9755,9.36,93.1099,97082,93.0741,93.0741,92.636,90358205.43,90358205.43,90358205.43,2022-07-20,1848,9.28,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-11,ОФЗ 26209,SU26209RMFS5,38,124355610.68,92.5,93.1996,92.501,92.501,9.16,92.504,9.39,93.1549,134428,92.5072,92.5072,92.501,124355610.68,124355610.68,124355610.68,2022-07-20,1846,9.39,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-14,ОФЗ 26209,SU26209RMFS5,109,187659496.51,92.0,92.56,92.05,92.115,9.79,92.1512,9.5,92.56,203444,92.2414,92.2414,92.115,187659496.51,187659496.51,187659496.51,2022-07-20,1842,9.47,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-15,ОФЗ 26209,SU26209RMFS5,81,570606.74,91.85,92.185,91.9,91.918,10.0,92.0858,9.53,92.185,621,91.8851,91.8851,91.918,570606.74,570606.74,570606.74,2022-07-20,1840,9.49,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-16,ОФЗ 26209,SU26209RMFS5,13,138612876.71,92.1996,92.35,92.35,92.35,10.2,92.2492,9.43,92.2484,150258,92.2499,92.2499,92.35,138612876.71,138612876.71,138612876.71,2022-07-20,1840,9.45,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-17,ОФЗ 26209,SU26209RMFS5,275,144743860.65,92.4966,93.89,93.89,93.6943,10.41,93.2182,9.08,92.4966,155265,93.2238,93.2238,93.6943,144743860.65,144743860.65,144743860.65,2022-07-20,1842,9.23,,,,,,,1000,SUR,,,,,RUB,3
TQOB,2016-03-18,ОФЗ 26209,SU26209RMFS5,74,242493968.62,93.35,94.3,94.3,94.2849,10.62,93.9779,8.98,93.55,258033,93.9779,93.9779,94.2849,242493968.62,242493968.62,242493968.62,2022-07-20,1843,9.06,,,,,,,1000,SUR,,,,,RUB,3
